entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTradePayables,NameOfAuditFirm
21826391,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Y2LzkwLzA3L2JjN2UtNGM1OC05YTI5LWJhNDY0OTlkYWRjZg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmL2JmLzlhLzFmYTAtNGYzYS1hOGUxLWY3ZDc3ZDAzODVhYg.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2EzL2IyL2M5L2RhNGMtNDVkMC1iMDA3LWYxZDIyZWIzM2M0Mw.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-04,2015-05-05,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",97579.0,-8356.0,28842562.0,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,105935.0,Viby SjÃ¦lland,2013-01-01,2013-12-31,72874.0,97579.0,-8356.0,2014-12-31,2014-01-01,2015-05-04,Roskilde,24705.0,46194671.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5197451,indberetninger-20180424,2.5926270000000002,21826391.0,,2018-03-30T08:20:35.872Z,2015-05-05T14:18:01.520Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-31-UN,2015-05-05T14:18:01.565Z,,,,,,,,,,,,,,,,,
21826391,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Y2LzkwLzA3L2JjN2UtNGM1OC05YTI5LWJhNDY0OTlkYWRjZg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmL2JmLzlhLzFmYTAtNGYzYS1hOGUxLWY3ZDc3ZDAzODVhYg.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2EzL2IyL2M5L2RhNGMtNDVkMC1iMDA3LWYxZDIyZWIzM2M0Mw.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-04,2015-05-05,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,28842562.0,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,,Viby SjÃ¦lland,2013-01-01,2013-12-31,49200.0,,,2014-12-31,2014-01-01,2015-05-04,Roskilde,,46194671.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5197451,indberetninger-20180424,2.5926270000000002,21826391.0,,2018-03-30T08:20:35.872Z,2015-05-05T14:18:01.520Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-31-UN,2015-05-05T14:18:01.565Z,,,,,,,,,,,,,,,,,
21826391,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Y2LzkwLzA3L2JjN2UtNGM1OC05YTI5LWJhNDY0OTlkYWRjZg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmL2JmLzlhLzFmYTAtNGYzYS1hOGUxLWY3ZDc3ZDAzODVhYg.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2EzL2IyL2M5L2RhNGMtNDVkMC1iMDA3LWYxZDIyZWIzM2M0Mw.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-04,2015-05-05,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,28842562.0,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,,Viby SjÃ¦lland,2013-01-01,2013-12-31,23674.0,,,2014-12-31,2014-01-01,2015-05-04,Roskilde,,46194671.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5197451,indberetninger-20180424,2.5926270000000002,21826391.0,,2018-03-30T08:20:35.872Z,2015-05-05T14:18:01.520Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-31-UN,2015-05-05T14:18:01.565Z,,,,,,,,,,,,,,,,,
21826391,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Y2LzkwLzA3L2JjN2UtNGM1OC05YTI5LWJhNDY0OTlkYWRjZg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmL2JmLzlhLzFmYTAtNGYzYS1hOGUxLWY3ZDc3ZDAzODVhYg.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2EzL2IyL2M5L2RhNGMtNDVkMC1iMDA3LWYxZDIyZWIzM2M0Mw.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-04,2015-05-05,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,28842562.0,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,,Viby SjÃ¦lland,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-04,Roskilde,,46194671.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5197451,indberetninger-20180424,2.5926270000000002,21826391.0,,2018-03-30T08:20:35.872Z,2015-05-05T14:18:01.520Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-31-UN,2015-05-05T14:18:01.565Z,1107883.0,14626.0,125000.0,1107883.0,16970.0,1102883.0,1107883.0,5000.0,1076287.0,49200.0,928683.0,1076287.0,5000.0,16970.0,0.0,5000.0,
21826391,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Y2LzkwLzA3L2JjN2UtNGM1OC05YTI5LWJhNDY0OTlkYWRjZg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmL2JmLzlhLzFmYTAtNGYzYS1hOGUxLWY3ZDc3ZDAzODVhYg.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2EzL2IyL2M5L2RhNGMtNDVkMC1iMDA3LWYxZDIyZWIzM2M0Mw.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-04,2015-05-05,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",60173.0,-8897.0,28842562.0,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,69070.0,Viby SjÃ¦lland,2013-01-01,2013-12-31,45885.0,60173.0,-8897.0,2014-12-31,2014-01-01,2015-05-04,Roskilde,14288.0,46194671.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5197451,indberetninger-20180424,2.5926270000000002,21826391.0,,2018-03-30T08:20:35.872Z,2015-05-05T14:18:01.520Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-31-UN,2015-05-05T14:18:01.565Z,,,,,,,,,,,,,,,,,
21826391,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Y2LzkwLzA3L2JjN2UtNGM1OC05YTI5LWJhNDY0OTlkYWRjZg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmL2JmLzlhLzFmYTAtNGYzYS1hOGUxLWY3ZDc3ZDAzODVhYg.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2EzL2IyL2M5L2RhNGMtNDVkMC1iMDA3LWYxZDIyZWIzM2M0Mw.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-04,2015-05-05,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,28842562.0,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,,Viby SjÃ¦lland,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-04,Roskilde,,46194671.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5197451,indberetninger-20180424,2.5926270000000002,21826391.0,,2018-03-30T08:20:35.872Z,2015-05-05T14:18:01.520Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-31-UN,2015-05-05T14:18:01.565Z,,,,,,,,,,,,,,,,,HR REVISION - KENNETH BARRETT ApS
21826391,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Y2LzkwLzA3L2JjN2UtNGM1OC05YTI5LWJhNDY0OTlkYWRjZg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmL2JmLzlhLzFmYTAtNGYzYS1hOGUxLWY3ZDc3ZDAzODVhYg.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2EzL2IyL2M5L2RhNGMtNDVkMC1iMDA3LWYxZDIyZWIzM2M0Mw.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-04,2015-05-05,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,28842562.0,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,,Viby SjÃ¦lland,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-04,Roskilde,,46194671.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5197451,indberetninger-20180424,2.5926270000000002,21826391.0,,2018-03-30T08:20:35.872Z,2015-05-05T14:18:01.520Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-31-UN,2015-05-05T14:18:01.565Z,,,,,,,,,,,,,,,,,
21826391,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Y2LzkwLzA3L2JjN2UtNGM1OC05YTI5LWJhNDY0OTlkYWRjZg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmL2JmLzlhLzFmYTAtNGYzYS1hOGUxLWY3ZDc3ZDAzODVhYg.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2EzL2IyL2M5L2RhNGMtNDVkMC1iMDA3LWYxZDIyZWIzM2M0Mw.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-04,2015-05-05,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,28842562.0,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,,Viby SjÃ¦lland,2013-01-01,2013-12-31,90000.0,,,2014-12-31,2014-01-01,2015-05-04,Roskilde,,46194671.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5197451,indberetninger-20180424,2.5926270000000002,21826391.0,,2018-03-30T08:20:35.872Z,2015-05-05T14:18:01.520Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-31-UN,2015-05-05T14:18:01.565Z,,,,,,,,,,,,,,,,,
21826391,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Y2LzkwLzA3L2JjN2UtNGM1OC05YTI5LWJhNDY0OTlkYWRjZg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmL2JmLzlhLzFmYTAtNGYzYS1hOGUxLWY3ZDc3ZDAzODVhYg.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2EzL2IyL2M5L2RhNGMtNDVkMC1iMDA3LWYxZDIyZWIzM2M0Mw.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-04,2015-05-05,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,28842562.0,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,,Viby SjÃ¦lland,2013-01-01,2013-12-31,-44115.0,,,2014-12-31,2014-01-01,2015-05-04,Roskilde,,46194671.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5197451,indberetninger-20180424,2.5926270000000002,21826391.0,,2018-03-30T08:20:35.872Z,2015-05-05T14:18:01.520Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-31-UN,2015-05-05T14:18:01.565Z,,,,,,,,,,,,,,,,,
21826391,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Y2LzkwLzA3L2JjN2UtNGM1OC05YTI5LWJhNDY0OTlkYWRjZg.xhtml,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmL2JmLzlhLzFmYTAtNGYzYS1hOGUxLWY3ZDc3ZDAzODVhYg.pdf,http://regnskaber.virk.dk/19362812/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2EzL2IyL2M5L2RhNGMtNDVkMC1iMDA3LWYxZDIyZWIzM2M0Mw.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Viby SjÃ¦lland,4130.0,4.0,BodsbjerggÃ¥rdsvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Danvifa ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-04,2015-05-05,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet er formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,28842562.0,21826391.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Svend Ole Svendsen,Svend Ole Svendsen,DANVIFA ApS,HR Revision - Kenneth Barrett ApS,,Viby SjÃ¦lland,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-04,Roskilde,,46194671.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5197451,indberetninger-20180424,2.5926270000000002,21826391.0,,2018-03-30T08:20:35.872Z,2015-05-05T14:18:01.520Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-31-UN,2015-05-05T14:18:01.565Z,1104569.0,15254.0,125000.0,1104569.0,682.0,1099569.0,1104569.0,5000.0,1052196.0,90000.0,884569.0,1052196.0,5000.0,37119.0,36437.0,5000.0,
