entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AmortisationOfIntangibleAssets,ClassOfReportingEntity,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InvestmentsGross,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,DisposalsOfInvestments,OtherAdjustmentsRelatedToInvestments,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,DevelopmentProjectsInProgressAndPrepaymentsForIntangibleAssets,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,DateOfApprovalOfAnnualReport,PlaceOfSignatureOfStatement,NameAndSurnameOfMemberOfSupervisoryBoard,RelatedEntityName,NameAndSurnameOfMemberOfExecutiveBoard,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
26627435,2013-01-01,2013-01-01,c251,,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2E3LzRjLzA5L2EyNmYtNDZiZC1iNmNiLWUzZTgzYTdlOTQzZQ.pdf,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzkyL2JkLzQyL2FlMDQtNDNkMS1hMzU4LTgyZmNhODVmNGI4Mw.xml,-686891.0,652218.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn Ã,2100.0,"88, 4",Ãrhusgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,163333.0,Regnskabsklasse B,2015-05-29,2002-05-30,2015-06-22,175301.0,statsautoriseret revisor,15915641.0,26627435.0,15915641.0,Ãrsrapport,9283668.0,0.0,92632.0,John Mikkelsen,Dennis Sandlau Jacobsen,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Julie Sandlau A/S,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,+45 33 30 15 15,Adm. direktÃ¸r,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5576594,indberetninger-20180424,2.5124266,26627435.0,,2018-03-31T00:12:06.972Z,2015-06-23T12:26:04.551Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-25-AD,2015-06-23T12:26:04.821Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26627435,2013-01-01,2013-01-01,c741,,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2E3LzRjLzA5L2EyNmYtNDZiZC1iNmNiLWUzZTgzYTdlOTQzZQ.pdf,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzkyL2JkLzQyL2FlMDQtNDNkMS1hMzU4LTgyZmNhODVmNGI4Mw.xml,,652218.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn Ã,2100.0,"88, 4",Ãrhusgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,163333.0,Regnskabsklasse B,2015-05-29,2002-05-30,2015-06-22,175301.0,statsautoriseret revisor,15915641.0,26627435.0,15915641.0,Ãrsrapport,,0.0,92632.0,John Mikkelsen,Dennis Sandlau Jacobsen,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Julie Sandlau A/S,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,+45 33 30 15 15,Adm. direktÃ¸r,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5576594,indberetninger-20180424,2.5124266,26627435.0,,2018-03-31T00:12:06.972Z,2015-06-23T12:26:04.551Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-25-AD,2015-06-23T12:26:04.821Z,3460979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26627435,2013-01-01,2013-12-31,c123,,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2E3LzRjLzA5L2EyNmYtNDZiZC1iNmNiLWUzZTgzYTdlOTQzZQ.pdf,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzkyL2JkLzQyL2FlMDQtNDNkMS1hMzU4LTgyZmNhODVmNGI4Mw.xml,,652218.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn Ã,2100.0,"88, 4",Ãrhusgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,163333.0,Regnskabsklasse B,2015-05-29,2002-05-30,2015-06-22,175301.0,statsautoriseret revisor,15915641.0,26627435.0,15915641.0,Ãrsrapport,,0.0,92632.0,John Mikkelsen,Dennis Sandlau Jacobsen,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Julie Sandlau A/S,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,+45 33 30 15 15,Adm. direktÃ¸r,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5576594,indberetninger-20180424,2.5124266,26627435.0,,2018-03-31T00:12:06.972Z,2015-06-23T12:26:04.551Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-25-AD,2015-06-23T12:26:04.821Z,,2717624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26627435,2013-01-01,2013-12-31,c252,,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2E3LzRjLzA5L2EyNmYtNDZiZC1iNmNiLWUzZTgzYTdlOTQzZQ.pdf,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzkyL2JkLzQyL2FlMDQtNDNkMS1hMzU4LTgyZmNhODVmNGI4Mw.xml,,652218.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn Ã,2100.0,"88, 4",Ãrhusgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,163333.0,Regnskabsklasse B,2015-05-29,2002-05-30,2015-06-22,175301.0,statsautoriseret revisor,15915641.0,26627435.0,15915641.0,Ãrsrapport,,0.0,92632.0,John Mikkelsen,Dennis Sandlau Jacobsen,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Julie Sandlau A/S,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,+45 33 30 15 15,Adm. direktÃ¸r,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5576594,indberetninger-20180424,2.5124266,26627435.0,,2018-03-31T00:12:06.972Z,2015-06-23T12:26:04.551Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-25-AD,2015-06-23T12:26:04.821Z,,,376414.0,9660082.0,686891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26627435,2013-01-01,2013-12-31,c3,,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2E3LzRjLzA5L2EyNmYtNDZiZC1iNmNiLWUzZTgzYTdlOTQzZQ.pdf,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzkyL2JkLzQyL2FlMDQtNDNkMS1hMzU4LTgyZmNhODVmNGI4Mw.xml,,652218.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn Ã,2100.0,"88, 4",Ãrhusgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,163333.0,Regnskabsklasse B,2015-05-29,2002-05-30,2015-06-22,175301.0,statsautoriseret revisor,15915641.0,26627435.0,15915641.0,Ãrsrapport,,0.0,92632.0,John Mikkelsen,Dennis Sandlau Jacobsen,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Julie Sandlau A/S,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,+45 33 30 15 15,Adm. direktÃ¸r,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5576594,indberetninger-20180424,2.5124266,26627435.0,,2018-03-31T00:12:06.972Z,2015-06-23T12:26:04.551Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-25-AD,2015-06-23T12:26:04.821Z,,2717624.0,,,,184081.0,7697435.0,12138674.0,770643.0,152949.0,50000.0,3639464.0,4257158.0,746570.0,921840.0,6900865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26627435,2013-01-01,2013-12-31,c424,,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2E3LzRjLzA5L2EyNmYtNDZiZC1iNmNiLWUzZTgzYTdlOTQzZQ.pdf,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzkyL2JkLzQyL2FlMDQtNDNkMS1hMzU4LTgyZmNhODVmNGI4Mw.xml,,652218.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn Ã,2100.0,"88, 4",Ãrhusgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,163333.0,Regnskabsklasse B,2015-05-29,2002-05-30,2015-06-22,175301.0,statsautoriseret revisor,15915641.0,26627435.0,15915641.0,Ãrsrapport,,0.0,92632.0,John Mikkelsen,Dennis Sandlau Jacobsen,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Julie Sandlau A/S,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,+45 33 30 15 15,Adm. direktÃ¸r,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5576594,indberetninger-20180424,2.5124266,26627435.0,,2018-03-31T00:12:06.972Z,2015-06-23T12:26:04.551Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-25-AD,2015-06-23T12:26:04.821Z,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26627435,2013-01-01,2013-12-31,c742,,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2E3LzRjLzA5L2EyNmYtNDZiZC1iNmNiLWUzZTgzYTdlOTQzZQ.pdf,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzkyL2JkLzQyL2FlMDQtNDNkMS1hMzU4LTgyZmNhODVmNGI4Mw.xml,,652218.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn Ã,2100.0,"88, 4",Ãrhusgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,163333.0,Regnskabsklasse B,2015-05-29,2002-05-30,2015-06-22,175301.0,statsautoriseret revisor,15915641.0,26627435.0,15915641.0,Ãrsrapport,,0.0,92632.0,John Mikkelsen,Dennis Sandlau Jacobsen,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Julie Sandlau A/S,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,+45 33 30 15 15,Adm. direktÃ¸r,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5576594,indberetninger-20180424,2.5124266,26627435.0,,2018-03-31T00:12:06.972Z,2015-06-23T12:26:04.551Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-25-AD,2015-06-23T12:26:04.821Z,,2717624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26627435,2013-12-31,2013-12-31,c253,,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2E3LzRjLzA5L2EyNmYtNDZiZC1iNmNiLWUzZTgzYTdlOTQzZQ.pdf,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzkyL2JkLzQyL2FlMDQtNDNkMS1hMzU4LTgyZmNhODVmNGI4Mw.xml,,652218.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn Ã,2100.0,"88, 4",Ãrhusgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,163333.0,Regnskabsklasse B,2015-05-29,2002-05-30,2015-06-22,175301.0,statsautoriseret revisor,15915641.0,26627435.0,15915641.0,Ãrsrapport,0.0,0.0,92632.0,John Mikkelsen,Dennis Sandlau Jacobsen,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Julie Sandlau A/S,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,+45 33 30 15 15,Adm. direktÃ¸r,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5576594,indberetninger-20180424,2.5124266,26627435.0,,2018-03-31T00:12:06.972Z,2015-06-23T12:26:04.551Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-25-AD,2015-06-23T12:26:04.821Z,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26627435,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2E3LzRjLzA5L2EyNmYtNDZiZC1iNmNiLWUzZTgzYTdlOTQzZQ.pdf,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzkyL2JkLzQyL2FlMDQtNDNkMS1hMzU4LTgyZmNhODVmNGI4Mw.xml,,652218.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn Ã,2100.0,"88, 4",Ãrhusgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,163333.0,Regnskabsklasse B,2015-05-29,2002-05-30,2015-06-22,175301.0,statsautoriseret revisor,15915641.0,26627435.0,15915641.0,Ãrsrapport,,0.0,92632.0,John Mikkelsen,Dennis Sandlau Jacobsen,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Julie Sandlau A/S,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,+45 33 30 15 15,Adm. direktÃ¸r,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5576594,indberetninger-20180424,2.5124266,26627435.0,,2018-03-31T00:12:06.972Z,2015-06-23T12:26:04.551Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-25-AD,2015-06-23T12:26:04.821Z,10678603.0,,,,,,,,,,,,,,,,355518.0,21701024.0,126650.0,4500000.0,20666139.0,214782.0,355518.0,326666.0,352701.0,326666.0,4207068.0,21701024.0,10990993.0,0.0,0.0,1954437.0,1034885.0,0.0,4175903.0,943102.0,352701.0,31428.0,31428.0,2252631.0,6178603.0,3280815.0,10990993.0,0.0,16332421.0,0.0,14110920.0,1662324.0,1871951.0,1063617.0,,,,,,,,,,
26627435,2013-12-31,2013-12-31,c743,,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2E3LzRjLzA5L2EyNmYtNDZiZC1iNmNiLWUzZTgzYTdlOTQzZQ.pdf,http://regnskaber.virk.dk/53472662/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzkyL2JkLzQyL2FlMDQtNDNkMS1hMzU4LTgyZmNhODVmNGI4Mw.xml,,652218.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn Ã,2100.0,"88, 4",Ãrhusgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,163333.0,Regnskabsklasse B,2015-05-29,2002-05-30,2015-06-22,175301.0,statsautoriseret revisor,15915641.0,26627435.0,15915641.0,Ãrsrapport,,0.0,92632.0,John Mikkelsen,Dennis Sandlau Jacobsen,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Julie Sandlau A/S,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,+45 33 30 15 15,Adm. direktÃ¸r,Formand,RevisionspÃ¥tegning,urn:ofk:oid:5576594,indberetninger-20180424,2.5124266,26627435.0,,2018-03-31T00:12:06.972Z,2015-06-23T12:26:04.551Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-25-AD,2015-06-23T12:26:04.821Z,6178603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
