entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnAverageNumberOfEmployees,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsShorttermLiabilitiesOtherThanProvisions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
10405106,2016-10-01,2017-09-30,c5,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVlLzJlL2I4L2IwMDEtNDVhMi1hYWUzLWE2OTJjZDIyNDk0NQ.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UxL2UwLzZlL2E1Y2QtNGU2OC1iYmYwLTYxNTExY2Q3MTQyYQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U1LzAwLzNlLzAzOTAtNDkyYy04MDMwLWRjYWRjOTgyYzUyOQ.xml,true,Danmark,DK,BrÃ¸nshÃ¸j,2700.0,24.0,Havdrupvej,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Til direktionen i Bondehuset ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-29,2019-01-29,94300.0,Registreret revisor,180000.0,470845.0,10405106.0,mne15283,1020305114.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har gennemsnitligt vÃ¦ret ansat 1 medarbejder.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Christensen,Niels Peter Erling Jensen,BONDEHUSET ApS,BONDEHUSET ApS,49109.0,12850.0,GrÃ¦sted,2016-10-01,2017-09-30,124536.0,160286.0,196545.0,2018-09-30,2017-10-01,false,false,2019-01-29,KÃ¸benhavn,35750.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26674701,indberetninger-20180424,2.5926356,10405106.0,AWjhTFc1et7j816D4Dku,2019-02-12T10:42:27.641Z,2019-02-12T10:41:42.745Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AG-91-JM,2019-02-12T10:41:42.918Z,,,,,,,,,,,,,,,,,,,,,,,,,,
10405106,2016-10-01,2017-09-30,c7,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVlLzJlL2I4L2IwMDEtNDVhMi1hYWUzLWE2OTJjZDIyNDk0NQ.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UxL2UwLzZlL2E1Y2QtNGU2OC1iYmYwLTYxNTExY2Q3MTQyYQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U1LzAwLzNlLzAzOTAtNDkyYy04MDMwLWRjYWRjOTgyYzUyOQ.xml,true,Danmark,DK,BrÃ¸nshÃ¸j,2700.0,24.0,Havdrupvej,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Til direktionen i Bondehuset ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-29,2019-01-29,,Registreret revisor,,,10405106.0,mne15283,1020305114.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har gennemsnitligt vÃ¦ret ansat 1 medarbejder.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Christensen,Niels Peter Erling Jensen,BONDEHUSET ApS,BONDEHUSET ApS,,,GrÃ¦sted,2016-10-01,2017-09-30,124536.0,,,2018-09-30,2017-10-01,false,false,2019-01-29,KÃ¸benhavn,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26674701,indberetninger-20180424,2.5926356,10405106.0,AWjhTFc1et7j816D4Dku,2019-02-12T10:42:27.641Z,2019-02-12T10:41:42.745Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AG-91-JM,2019-02-12T10:41:42.918Z,,,,,,,,,,,,,,,,,,,,,,,,,,
10405106,2017-09-30,2017-09-30,c9,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVlLzJlL2I4L2IwMDEtNDVhMi1hYWUzLWE2OTJjZDIyNDk0NQ.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UxL2UwLzZlL2E1Y2QtNGU2OC1iYmYwLTYxNTExY2Q3MTQyYQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U1LzAwLzNlLzAzOTAtNDkyYy04MDMwLWRjYWRjOTgyYzUyOQ.xml,true,Danmark,DK,BrÃ¸nshÃ¸j,2700.0,24.0,Havdrupvej,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Til direktionen i Bondehuset ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-29,2019-01-29,,Registreret revisor,,,10405106.0,mne15283,1020305114.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har gennemsnitligt vÃ¦ret ansat 1 medarbejder.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Christensen,Niels Peter Erling Jensen,BONDEHUSET ApS,BONDEHUSET ApS,,,GrÃ¦sted,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,2019-01-29,KÃ¸benhavn,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26674701,indberetninger-20180424,2.5926356,10405106.0,AWjhTFc1et7j816D4Dku,2019-02-12T10:42:27.641Z,2019-02-12T10:41:42.745Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AG-91-JM,2019-02-12T10:41:42.918Z,5989497.0,112666.0,125000.0,542297.0,95514.0,100875.0,3588244.0,5447200.0,5989497.0,2401253.0,1042000.0,1042000.0,5447200.0,6444.0,5447200.0,3463244.0,697602.0,1359253.0,459897.0,429631.0,334117.0,79623.0,14812.0,,,
10405106,2017-10-01,2018-09-30,c0,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVlLzJlL2I4L2IwMDEtNDVhMi1hYWUzLWE2OTJjZDIyNDk0NQ.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UxL2UwLzZlL2E1Y2QtNGU2OC1iYmYwLTYxNTExY2Q3MTQyYQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U1LzAwLzNlLzAzOTAtNDkyYy04MDMwLWRjYWRjOTgyYzUyOQ.xml,true,Danmark,DK,BrÃ¸nshÃ¸j,2700.0,24.0,Havdrupvej,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Til direktionen i Bondehuset ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-29,2019-01-29,94300.0,Registreret revisor,180000.0,531214.0,10405106.0,mne15283,1020305114.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har gennemsnitligt vÃ¦ret ansat 1 medarbejder.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Christensen,Niels Peter Erling Jensen,BONDEHUSET ApS,BONDEHUSET ApS,42110.0,14450.0,GrÃ¦sted,2016-10-01,2017-09-30,137272.0,229254.0,256914.0,2018-09-30,2017-10-01,false,false,2019-01-29,KÃ¸benhavn,91982.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26674701,indberetninger-20180424,2.5926356,10405106.0,AWjhTFc1et7j816D4Dku,2019-02-12T10:42:27.641Z,2019-02-12T10:41:42.745Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AG-91-JM,2019-02-12T10:41:42.918Z,,,,,,,,,,,,,,,,,,,,,,,,,,
10405106,2017-10-01,2018-09-30,c1,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVlLzJlL2I4L2IwMDEtNDVhMi1hYWUzLWE2OTJjZDIyNDk0NQ.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UxL2UwLzZlL2E1Y2QtNGU2OC1iYmYwLTYxNTExY2Q3MTQyYQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U1LzAwLzNlLzAzOTAtNDkyYy04MDMwLWRjYWRjOTgyYzUyOQ.xml,true,Danmark,DK,BrÃ¸nshÃ¸j,2700.0,24.0,Havdrupvej,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Til direktionen i Bondehuset ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-29,2019-01-29,,Registreret revisor,,,10405106.0,mne15283,1020305114.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har gennemsnitligt vÃ¦ret ansat 1 medarbejder.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Christensen,Niels Peter Erling Jensen,BONDEHUSET ApS,BONDEHUSET ApS,,,GrÃ¦sted,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,2019-01-29,KÃ¸benhavn,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26674701,indberetninger-20180424,2.5926356,10405106.0,AWjhTFc1et7j816D4Dku,2019-02-12T10:42:27.641Z,2019-02-12T10:41:42.745Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AG-91-JM,2019-02-12T10:41:42.918Z,,,,,,,,,,,,,,,,,,,,,,,,36709030.0,BrÃ¸nshÃ¸j Regnskab IVS Registrerede revisorer,
10405106,2017-10-01,2018-09-30,c2,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVlLzJlL2I4L2IwMDEtNDVhMi1hYWUzLWE2OTJjZDIyNDk0NQ.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UxL2UwLzZlL2E1Y2QtNGU2OC1iYmYwLTYxNTExY2Q3MTQyYQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U1LzAwLzNlLzAzOTAtNDkyYy04MDMwLWRjYWRjOTgyYzUyOQ.xml,true,Danmark,DK,BrÃ¸nshÃ¸j,2700.0,24.0,Havdrupvej,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Til direktionen i Bondehuset ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-29,2019-01-29,,Registreret revisor,,,10405106.0,mne15283,1020305114.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har gennemsnitligt vÃ¦ret ansat 1 medarbejder.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Christensen,Niels Peter Erling Jensen,BONDEHUSET ApS,BONDEHUSET ApS,,,GrÃ¦sted,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,2019-01-29,KÃ¸benhavn,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26674701,indberetninger-20180424,2.5926356,10405106.0,AWjhTFc1et7j816D4Dku,2019-02-12T10:42:27.641Z,2019-02-12T10:41:42.745Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AG-91-JM,2019-02-12T10:41:42.918Z,,,,,,,,,,,,,,,,,,,,,,,,,,Kirsten Jensen
10405106,2017-10-01,2018-09-30,c3,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVlLzJlL2I4L2IwMDEtNDVhMi1hYWUzLWE2OTJjZDIyNDk0NQ.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UxL2UwLzZlL2E1Y2QtNGU2OC1iYmYwLTYxNTExY2Q3MTQyYQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U1LzAwLzNlLzAzOTAtNDkyYy04MDMwLWRjYWRjOTgyYzUyOQ.xml,true,Danmark,DK,BrÃ¸nshÃ¸j,2700.0,24.0,Havdrupvej,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Til direktionen i Bondehuset ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-29,2019-01-29,,Registreret revisor,,,10405106.0,mne15283,1020305114.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har gennemsnitligt vÃ¦ret ansat 1 medarbejder.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Christensen,Niels Peter Erling Jensen,BONDEHUSET ApS,BONDEHUSET ApS,,,GrÃ¦sted,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,2019-01-29,KÃ¸benhavn,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26674701,indberetninger-20180424,2.5926356,10405106.0,AWjhTFc1et7j816D4Dku,2019-02-12T10:42:27.641Z,2019-02-12T10:41:42.745Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AG-91-JM,2019-02-12T10:41:42.918Z,,,,,,,,,,,,,,,,,,,,,,,,,,Niels Peter Erling Jensen
10405106,2017-10-01,2018-09-30,c4,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVlLzJlL2I4L2IwMDEtNDVhMi1hYWUzLWE2OTJjZDIyNDk0NQ.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UxL2UwLzZlL2E1Y2QtNGU2OC1iYmYwLTYxNTExY2Q3MTQyYQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U1LzAwLzNlLzAzOTAtNDkyYy04MDMwLWRjYWRjOTgyYzUyOQ.xml,true,Danmark,DK,BrÃ¸nshÃ¸j,2700.0,24.0,Havdrupvej,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Til direktionen i Bondehuset ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-29,2019-01-29,,Registreret revisor,,,10405106.0,mne15283,1020305114.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har gennemsnitligt vÃ¦ret ansat 1 medarbejder.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Christensen,Niels Peter Erling Jensen,BONDEHUSET ApS,BONDEHUSET ApS,,,GrÃ¦sted,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,2019-01-29,KÃ¸benhavn,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26674701,indberetninger-20180424,2.5926356,10405106.0,AWjhTFc1et7j816D4Dku,2019-02-12T10:42:27.641Z,2019-02-12T10:41:42.745Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AG-91-JM,2019-02-12T10:41:42.918Z,,,,,,,,,,,,,,,,,,,,,,,,36709030.0,BrÃ¸nshÃ¸j Regnskab IVS Registrerede revisorer,
10405106,2017-10-01,2018-09-30,c6,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVlLzJlL2I4L2IwMDEtNDVhMi1hYWUzLWE2OTJjZDIyNDk0NQ.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UxL2UwLzZlL2E1Y2QtNGU2OC1iYmYwLTYxNTExY2Q3MTQyYQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U1LzAwLzNlLzAzOTAtNDkyYy04MDMwLWRjYWRjOTgyYzUyOQ.xml,true,Danmark,DK,BrÃ¸nshÃ¸j,2700.0,24.0,Havdrupvej,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Til direktionen i Bondehuset ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-29,2019-01-29,,Registreret revisor,,,10405106.0,mne15283,1020305114.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har gennemsnitligt vÃ¦ret ansat 1 medarbejder.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Christensen,Niels Peter Erling Jensen,BONDEHUSET ApS,BONDEHUSET ApS,,,GrÃ¦sted,2016-10-01,2017-09-30,137272.0,,,2018-09-30,2017-10-01,false,false,2019-01-29,KÃ¸benhavn,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26674701,indberetninger-20180424,2.5926356,10405106.0,AWjhTFc1et7j816D4Dku,2019-02-12T10:42:27.641Z,2019-02-12T10:41:42.745Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AG-91-JM,2019-02-12T10:41:42.918Z,,,,,,,,,,,,,,,,,,,,,,,,,,
10405106,2018-09-30,2018-09-30,c8,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVlLzJlL2I4L2IwMDEtNDVhMi1hYWUzLWE2OTJjZDIyNDk0NQ.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2UxL2UwLzZlL2E1Y2QtNGU2OC1iYmYwLTYxNTExY2Q3MTQyYQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2U1LzAwLzNlLzAzOTAtNDkyYy04MDMwLWRjYWRjOTgyYzUyOQ.xml,true,Danmark,DK,BrÃ¸nshÃ¸j,2700.0,24.0,Havdrupvej,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Til direktionen i Bondehuset ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-29,2019-01-29,,Registreret revisor,,,10405106.0,mne15283,1020305114.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har gennemsnitligt vÃ¦ret ansat 1 medarbejder.</p>",Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Christensen,Niels Peter Erling Jensen,BONDEHUSET ApS,BONDEHUSET ApS,,,GrÃ¦sted,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,2019-01-29,KÃ¸benhavn,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26674701,indberetninger-20180424,2.5926356,10405106.0,AWjhTFc1et7j816D4Dku,2019-02-12T10:42:27.641Z,2019-02-12T10:41:42.745Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AG-91-JM,2019-02-12T10:41:42.918Z,6149414.0,234949.0,125000.0,796514.0,22998.0,89975.0,3725516.0,5352900.0,6149414.0,2423898.0,1042000.0,1042000.0,5352900.0,7548.0,5352900.0,3600516.0,697602.0,1381898.0,478293.0,561565.0,538567.0,79919.0,28561.0,,,
