entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,DividendPaid,NameAndSurnameOfMemberOfExecutiveBoard
10405106,2014-10-01,2015-09-30,c3,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzVkLzYzL2QyLzNkMzUtNGRlYy04MWE3LTUwNWUwYzk1ZmU2ZA.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2IzLzgwL2RkLzY2YjQtNDlmMy05ZmE4LTU1YTE2ZGI2ZGE0MQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2E0Lzg1L2E1LzY0MjUtNDE1ZS1hNDk4LWZiN2M3MzA4N2YwYw.xml,true,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Regnskabsklasse B,2017-03-14,2017-03-14,94300.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">AnlÃ¦gsaktiver stÃ¥r til sikkerhed for pantgÃ¦ld, herunder bank- og realkreditgÃ¦ld.</p>",148447.0,593508.0,10405106.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kirsten Jensen,BONDEHUSET ApS,BONDEHUSET ApS v/ Kirsten Jensen,42324.0,0.0,GrÃ¦sted,2014-10-01,2015-09-30,213794.0,308437.0,350761.0,2016-09-30,2015-10-01,false,false,94643.0,false,false,Ingen bistand,urn:ofk:oid:23593198,indberetninger-20180424,2.59262,10405106,,2018-03-27T23:58:13.971Z,2017-03-14T10:51:06.051Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-34-TK,2017-03-14T10:51:06.342Z,,,,,,,,,,,,,,,,,,,,,,,,,,
10405106,2014-10-01,2015-09-30,c5,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzVkLzYzL2QyLzNkMzUtNGRlYy04MWE3LTUwNWUwYzk1ZmU2ZA.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2IzLzgwL2RkLzY2YjQtNDlmMy05ZmE4LTU1YTE2ZGI2ZGE0MQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2E0Lzg1L2E1LzY0MjUtNDE1ZS1hNDk4LWZiN2M3MzA4N2YwYw.xml,true,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Regnskabsklasse B,2017-03-14,2017-03-14,,"<p xmlns=""http://www.w3.org/1999/xhtml"">AnlÃ¦gsaktiver stÃ¥r til sikkerhed for pantgÃ¦ld, herunder bank- og realkreditgÃ¦ld.</p>",,,10405106.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kirsten Jensen,BONDEHUSET ApS,BONDEHUSET ApS v/ Kirsten Jensen,,,GrÃ¦sted,2014-10-01,2015-09-30,213794.0,,,2016-09-30,2015-10-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23593198,indberetninger-20180424,2.59262,10405106,,2018-03-27T23:58:13.971Z,2017-03-14T10:51:06.051Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-34-TK,2017-03-14T10:51:06.342Z,,,,,,,,,,,,,,,,,,,,,,,,,,
10405106,2015-09-30,2015-09-30,c7,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzVkLzYzL2QyLzNkMzUtNGRlYy04MWE3LTUwNWUwYzk1ZmU2ZA.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2IzLzgwL2RkLzY2YjQtNDlmMy05ZmE4LTU1YTE2ZGI2ZGE0MQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2E0Lzg1L2E1LzY0MjUtNDE1ZS1hNDk4LWZiN2M3MzA4N2YwYw.xml,true,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Regnskabsklasse B,2017-03-14,2017-03-14,,"<p xmlns=""http://www.w3.org/1999/xhtml"">AnlÃ¦gsaktiver stÃ¥r til sikkerhed for pantgÃ¦ld, herunder bank- og realkreditgÃ¦ld.</p>",,,10405106.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kirsten Jensen,BONDEHUSET ApS,BONDEHUSET ApS v/ Kirsten Jensen,,,GrÃ¦sted,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23593198,indberetninger-20180424,2.59262,10405106,,2018-03-27T23:58:13.971Z,2017-03-14T10:51:06.051Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-34-TK,2017-03-14T10:51:06.342Z,6688067.0,657160.0,125000.0,1052267.0,3277161.0,5622000.0,6688067.0,3410906.0,1595102.0,2637102.0,1042000.0,5635800.0,0.0,13800.0,5635800.0,3152161.0,0.0,773804.0,530401.0,98090.0,395107.0,395107.0,99768.0,45545.0,,
10405106,2015-10-01,2015-10-01,c10,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzVkLzYzL2QyLzNkMzUtNGRlYy04MWE3LTUwNWUwYzk1ZmU2ZA.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2IzLzgwL2RkLzY2YjQtNDlmMy05ZmE4LTU1YTE2ZGI2ZGE0MQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2E0Lzg1L2E1LzY0MjUtNDE1ZS1hNDk4LWZiN2M3MzA4N2YwYw.xml,true,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Regnskabsklasse B,2017-03-14,2017-03-14,,"<p xmlns=""http://www.w3.org/1999/xhtml"">AnlÃ¦gsaktiver stÃ¥r til sikkerhed for pantgÃ¦ld, herunder bank- og realkreditgÃ¦ld.</p>",,,10405106.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kirsten Jensen,BONDEHUSET ApS,BONDEHUSET ApS v/ Kirsten Jensen,,,GrÃ¦sted,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23593198,indberetninger-20180424,2.59262,10405106,,2018-03-27T23:58:13.971Z,2017-03-14T10:51:06.051Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-34-TK,2017-03-14T10:51:06.342Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
10405106,2015-10-01,2015-10-01,c11,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzVkLzYzL2QyLzNkMzUtNGRlYy04MWE3LTUwNWUwYzk1ZmU2ZA.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2IzLzgwL2RkLzY2YjQtNDlmMy05ZmE4LTU1YTE2ZGI2ZGE0MQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2E0Lzg1L2E1LzY0MjUtNDE1ZS1hNDk4LWZiN2M3MzA4N2YwYw.xml,true,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Regnskabsklasse B,2017-03-14,2017-03-14,,"<p xmlns=""http://www.w3.org/1999/xhtml"">AnlÃ¦gsaktiver stÃ¥r til sikkerhed for pantgÃ¦ld, herunder bank- og realkreditgÃ¦ld.</p>",,,10405106.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kirsten Jensen,BONDEHUSET ApS,BONDEHUSET ApS v/ Kirsten Jensen,,,GrÃ¦sted,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23593198,indberetninger-20180424,2.59262,10405106,,2018-03-27T23:58:13.971Z,2017-03-14T10:51:06.051Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-34-TK,2017-03-14T10:51:06.342Z,,,,,3277161.0,,,,,,,,,,,,,,,,,,,,,
10405106,2015-10-01,2015-10-01,c8,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzVkLzYzL2QyLzNkMzUtNGRlYy04MWE3LTUwNWUwYzk1ZmU2ZA.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2IzLzgwL2RkLzY2YjQtNDlmMy05ZmE4LTU1YTE2ZGI2ZGE0MQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2E0Lzg1L2E1LzY0MjUtNDE1ZS1hNDk4LWZiN2M3MzA4N2YwYw.xml,true,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Regnskabsklasse B,2017-03-14,2017-03-14,,"<p xmlns=""http://www.w3.org/1999/xhtml"">AnlÃ¦gsaktiver stÃ¥r til sikkerhed for pantgÃ¦ld, herunder bank- og realkreditgÃ¦ld.</p>",,,10405106.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kirsten Jensen,BONDEHUSET ApS,BONDEHUSET ApS v/ Kirsten Jensen,,,GrÃ¦sted,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23593198,indberetninger-20180424,2.59262,10405106,,2018-03-27T23:58:13.971Z,2017-03-14T10:51:06.051Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-34-TK,2017-03-14T10:51:06.342Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,
10405106,2015-10-01,2015-10-01,c9,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzVkLzYzL2QyLzNkMzUtNGRlYy04MWE3LTUwNWUwYzk1ZmU2ZA.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2IzLzgwL2RkLzY2YjQtNDlmMy05ZmE4LTU1YTE2ZGI2ZGE0MQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2E0Lzg1L2E1LzY0MjUtNDE1ZS1hNDk4LWZiN2M3MzA4N2YwYw.xml,true,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Regnskabsklasse B,2017-03-14,2017-03-14,,"<p xmlns=""http://www.w3.org/1999/xhtml"">AnlÃ¦gsaktiver stÃ¥r til sikkerhed for pantgÃ¦ld, herunder bank- og realkreditgÃ¦ld.</p>",,,10405106.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kirsten Jensen,BONDEHUSET ApS,BONDEHUSET ApS v/ Kirsten Jensen,,,GrÃ¦sted,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23593198,indberetninger-20180424,2.59262,10405106,,2018-03-27T23:58:13.971Z,2017-03-14T10:51:06.051Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-34-TK,2017-03-14T10:51:06.342Z,,,,,3152161.0,,,,,,,,,,,,,,,,,,,,,
10405106,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzVkLzYzL2QyLzNkMzUtNGRlYy04MWE3LTUwNWUwYzk1ZmU2ZA.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2IzLzgwL2RkLzY2YjQtNDlmMy05ZmE4LTU1YTE2ZGI2ZGE0MQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2E0Lzg1L2E1LzY0MjUtNDE1ZS1hNDk4LWZiN2M3MzA4N2YwYw.xml,true,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Regnskabsklasse B,2017-03-14,2017-03-14,94300.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">AnlÃ¦gsaktiver stÃ¥r til sikkerhed for pantgÃ¦ld, herunder bank- og realkreditgÃ¦ld.</p>",180000.0,593381.0,10405106.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kirsten Jensen,BONDEHUSET ApS,BONDEHUSET ApS v/ Kirsten Jensen,77756.0,26160.0,GrÃ¦sted,2014-10-01,2015-09-30,186547.0,267485.0,319081.0,2016-09-30,2015-10-01,false,false,80938.0,false,false,Ingen bistand,urn:ofk:oid:23593198,indberetninger-20180424,2.59262,10405106,,2018-03-27T23:58:13.971Z,2017-03-14T10:51:06.051Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-34-TK,2017-03-14T10:51:06.342Z,,,,,,,,,,,,,,,,,,,,,,,,,-186547.0,
10405106,2015-10-01,2016-09-30,c1,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzVkLzYzL2QyLzNkMzUtNGRlYy04MWE3LTUwNWUwYzk1ZmU2ZA.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2IzLzgwL2RkLzY2YjQtNDlmMy05ZmE4LTU1YTE2ZGI2ZGE0MQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2E0Lzg1L2E1LzY0MjUtNDE1ZS1hNDk4LWZiN2M3MzA4N2YwYw.xml,true,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Regnskabsklasse B,2017-03-14,2017-03-14,,"<p xmlns=""http://www.w3.org/1999/xhtml"">AnlÃ¦gsaktiver stÃ¥r til sikkerhed for pantgÃ¦ld, herunder bank- og realkreditgÃ¦ld.</p>",,,10405106.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kirsten Jensen,BONDEHUSET ApS,BONDEHUSET ApS v/ Kirsten Jensen,,,GrÃ¦sted,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23593198,indberetninger-20180424,2.59262,10405106,,2018-03-27T23:58:13.971Z,2017-03-14T10:51:06.051Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-34-TK,2017-03-14T10:51:06.342Z,,,,,,,,,,,,,,,,,,,,,,,,,,Kirsten Jensen
10405106,2015-10-01,2016-09-30,c12,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzVkLzYzL2QyLzNkMzUtNGRlYy04MWE3LTUwNWUwYzk1ZmU2ZA.xhtml,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2IzLzgwL2RkLzY2YjQtNDlmMy05ZmE4LTU1YTE2ZGI2ZGE0MQ.pdf,http://regnskaber.virk.dk/60150401/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2E0Lzg1L2E1LzY0MjUtNDE1ZS1hNDk4LWZiN2M3MzA4N2YwYw.xml,true,GrÃ¦sted,3230.0,49.0,PrÃ¦stevejen,3230 GrÃ¦sted,PrÃ¦stevejen 49,Regnskabsklasse B,2017-03-14,2017-03-14,,"<p xmlns=""http://www.w3.org/1999/xhtml"">AnlÃ¦gsaktiver stÃ¥r til sikkerhed for pantgÃ¦ld, herunder bank- og realkreditgÃ¦ld.</p>",,,10405106.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kirsten Jensen,BONDEHUSET ApS,BONDEHUSET ApS v/ Kirsten Jensen,,,GrÃ¦sted,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23593198,indberetninger-20180424,2.59262,10405106,,2018-03-27T23:58:13.971Z,2017-03-14T10:51:06.051Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-34-TK,2017-03-14T10:51:06.342Z,,,,,,,,,,,,,,,,,,,,,,,,,-186547.0,
