entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance
30556879,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzI0LzQxL2Y4LzdlMmMtNDRjMy1iNzM5LWQ0N2MzZWExNjlkNw.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2NiLzFjLzFiLzA4NzgtNDE2MS05ZmQwLTRiNWQ2MzJhNjc0Zg.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,1000.0,2018-02-23,2007-10-09,2018-02-27,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 11.833 tkr. Kontrakterne er indgÃ¥et i SEK og NOK med udlÃ¸bi januar 2018.,-5000.0,20222670.0,30556879.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CJÃ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,85000.0,275000.0,Christiansfeld,2016-01-01,2016-12-31,184000.0,185000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-02-23,Haderslev,1000.0,urn:ofk:oid:25115586,indberetninger-20180424,2.5117235,30556879.0,,2018-04-04T01:46:08.412Z,2018-03-01T10:44:45.885Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-64-LY,2018-03-01T10:44:46.069Z,,,,,,,,,,,,,,,,,,,
30556879,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzI0LzQxL2Y4LzdlMmMtNDRjMy1iNzM5LWQ0N2MzZWExNjlkNw.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2NiLzFjLzFiLzA4NzgtNDE2MS05ZmQwLTRiNWQ2MzJhNjc0Zg.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-02-23,2007-10-09,2018-02-27,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 11.833 tkr. Kontrakterne er indgÃ¥et i SEK og NOK med udlÃ¸bi januar 2018.,,20222670.0,30556879.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CJÃ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Christiansfeld,2016-01-01,2016-12-31,184000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-02-23,Haderslev,,urn:ofk:oid:25115586,indberetninger-20180424,2.5117235,30556879.0,,2018-04-04T01:46:08.412Z,2018-03-01T10:44:45.885Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-64-LY,2018-03-01T10:44:46.069Z,,,,,,,,,,,,,,,,,,,
30556879,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzI0LzQxL2Y4LzdlMmMtNDRjMy1iNzM5LWQ0N2MzZWExNjlkNw.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2NiLzFjLzFiLzA4NzgtNDE2MS05ZmQwLTRiNWQ2MzJhNjc0Zg.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-02-23,2007-10-09,2018-02-27,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 11.833 tkr. Kontrakterne er indgÃ¥et i SEK og NOK med udlÃ¸bi januar 2018.,,20222670.0,30556879.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CJÃ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Christiansfeld,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-02-23,Haderslev,,urn:ofk:oid:25115586,indberetninger-20180424,2.5117235,30556879.0,,2018-04-04T01:46:08.412Z,2018-03-01T10:44:45.885Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-64-LY,2018-03-01T10:44:46.069Z,1986000.0,407000.0,125000.0,1180000.0,1986000.0,806000.0,917000.0,917000.0,917000.0,662000.0,801000.0,1055000.0,662000.0,806000.0,0.0,0.0,5000.0,,
30556879,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzI0LzQxL2Y4LzdlMmMtNDRjMy1iNzM5LWQ0N2MzZWExNjlkNw.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2NiLzFjLzFiLzA4NzgtNDE2MS05ZmQwLTRiNWQ2MzJhNjc0Zg.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-02-23,2007-10-09,2018-02-27,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 11.833 tkr. Kontrakterne er indgÃ¥et i SEK og NOK med udlÃ¸bi januar 2018.,,20222670.0,30556879.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CJÃ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Christiansfeld,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-02-23,Haderslev,,urn:ofk:oid:25115586,indberetninger-20180424,2.5117235,30556879.0,,2018-04-04T01:46:08.412Z,2018-03-01T10:44:45.885Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-64-LY,2018-03-01T10:44:46.069Z,,,,125000.0,,,,,,,,,,,,,,,
30556879,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzI0LzQxL2Y4LzdlMmMtNDRjMy1iNzM5LWQ0N2MzZWExNjlkNw.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2NiLzFjLzFiLzA4NzgtNDE2MS05ZmQwLTRiNWQ2MzJhNjc0Zg.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-02-23,2007-10-09,2018-02-27,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 11.833 tkr. Kontrakterne er indgÃ¥et i SEK og NOK med udlÃ¸bi januar 2018.,,20222670.0,30556879.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CJÃ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Christiansfeld,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-02-23,Haderslev,,urn:ofk:oid:25115586,indberetninger-20180424,2.5117235,30556879.0,,2018-04-04T01:46:08.412Z,2018-03-01T10:44:45.885Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-64-LY,2018-03-01T10:44:46.069Z,,,,1055560.0,,,,,,,,,,,,,,,
30556879,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzI0LzQxL2Y4LzdlMmMtNDRjMy1iNzM5LWQ0N2MzZWExNjlkNw.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2NiLzFjLzFiLzA4NzgtNDE2MS05ZmQwLTRiNWQ2MzJhNjc0Zg.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2018-02-23,2007-10-09,2018-02-27,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 11.833 tkr. Kontrakterne er indgÃ¥et i SEK og NOK med udlÃ¸bi januar 2018.,-5621.0,20222670.0,30556879.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CJÃ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,535242.0,240212.0,Christiansfeld,2016-01-01,2016-12-31,-300651.0,-300651.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-02-23,Haderslev,0.0,urn:ofk:oid:25115586,indberetninger-20180424,2.5117235,30556879.0,,2018-04-04T01:46:08.412Z,2018-03-01T10:44:45.885Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-64-LY,2018-03-01T10:44:46.069Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
30556879,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzI0LzQxL2Y4LzdlMmMtNDRjMy1iNzM5LWQ0N2MzZWExNjlkNw.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2NiLzFjLzFiLzA4NzgtNDE2MS05ZmQwLTRiNWQ2MzJhNjc0Zg.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-02-23,2007-10-09,2018-02-27,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 11.833 tkr. Kontrakterne er indgÃ¥et i SEK og NOK med udlÃ¸bi januar 2018.,,20222670.0,30556879.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CJÃ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Christiansfeld,2016-01-01,2016-12-31,-300651.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-02-23,Haderslev,,urn:ofk:oid:25115586,indberetninger-20180424,2.5117235,30556879.0,,2018-04-04T01:46:08.412Z,2018-03-01T10:44:45.885Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-64-LY,2018-03-01T10:44:46.069Z,,,,,,,,,,,,,,,,,,,
30556879,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzI0LzQxL2Y4LzdlMmMtNDRjMy1iNzM5LWQ0N2MzZWExNjlkNw.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2NiLzFjLzFiLzA4NzgtNDE2MS05ZmQwLTRiNWQ2MzJhNjc0Zg.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-02-23,2007-10-09,2018-02-27,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 11.833 tkr. Kontrakterne er indgÃ¥et i SEK og NOK med udlÃ¸bi januar 2018.,,20222670.0,30556879.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CJÃ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Christiansfeld,2016-01-01,2016-12-31,-300651.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-02-23,Haderslev,,urn:ofk:oid:25115586,indberetninger-20180424,2.5117235,30556879.0,,2018-04-04T01:46:08.412Z,2018-03-01T10:44:45.885Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-64-LY,2018-03-01T10:44:46.069Z,,,,,,,,,,,,,,,,,,,
30556879,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzI0LzQxL2Y4LzdlMmMtNDRjMy1iNzM5LWQ0N2MzZWExNjlkNw.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2NiLzFjLzFiLzA4NzgtNDE2MS05ZmQwLTRiNWQ2MzJhNjc0Zg.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-02-23,2007-10-09,2018-02-27,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 11.833 tkr. Kontrakterne er indgÃ¥et i SEK og NOK med udlÃ¸bi januar 2018.,,20222670.0,30556879.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CJÃ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Christiansfeld,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-02-23,Haderslev,,urn:ofk:oid:25115586,indberetninger-20180424,2.5117235,30556879.0,,2018-04-04T01:46:08.412Z,2018-03-01T10:44:45.885Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-64-LY,2018-03-01T10:44:46.069Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
30556879,2017-01-01,2017-12-31,c637,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzI0LzQxL2Y4LzdlMmMtNDRjMy1iNzM5LWQ0N2MzZWExNjlkNw.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2NiLzFjLzFiLzA4NzgtNDE2MS05ZmQwLTRiNWQ2MzJhNjc0Zg.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-02-23,2007-10-09,2018-02-27,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 11.833 tkr. Kontrakterne er indgÃ¥et i SEK og NOK med udlÃ¸bi januar 2018.,,20222670.0,30556879.0,20222670.0,mne32056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CJÃ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Christiansfeld,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-02-23,Haderslev,,urn:ofk:oid:25115586,indberetninger-20180424,2.5117235,30556879.0,,2018-04-04T01:46:08.412Z,2018-03-01T10:44:45.885Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-64-LY,2018-03-01T10:44:46.069Z,,,,,,,,,,,,,,,,,,,
