entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance
30556879,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FhLzIyLzZkLzBlN2UtNDVjZS1iMjU0LWQyMGExZDVkNGM4OQ.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzg3Lzk5LzE0LzliN2UtNDBmNy05MWE5LWU1Nzg3OTI2ZTU4YQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2017-03-22,2007-10-09,2017-06-12,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 5.947 tkr.,-5000.0,20222670.0,30556879.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CJÃ Holding ApS.,15000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-56000.0,48000.0,Christiansfeld,2015-01-01,2015-12-31,2000.0,2000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,true,2017-03-22,Haderslev,0.0,urn:ofk:oid:24194700,indberetninger-20180424,2.5117235,30556879.0,,2018-03-29T09:57:29.355Z,2017-06-13T16:11:55.340Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-BR,2017-06-13T16:11:55.484Z,,,,,,,,,,,,,,,,,,
30556879,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FhLzIyLzZkLzBlN2UtNDVjZS1iMjU0LWQyMGExZDVkNGM4OQ.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzg3Lzk5LzE0LzliN2UtNDBmNy05MWE5LWU1Nzg3OTI2ZTU4YQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2007-10-09,2017-06-12,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 5.947 tkr.,,20222670.0,30556879.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CJÃ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Christiansfeld,2015-01-01,2015-12-31,2000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,true,2017-03-22,Haderslev,,urn:ofk:oid:24194700,indberetninger-20180424,2.5117235,30556879.0,,2018-03-29T09:57:29.355Z,2017-06-13T16:11:55.340Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-BR,2017-06-13T16:11:55.484Z,,,,,,,,,,,,,,,,,,
30556879,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FhLzIyLzZkLzBlN2UtNDVjZS1iMjU0LWQyMGExZDVkNGM4OQ.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzg3Lzk5LzE0LzliN2UtNDBmNy05MWE5LWU1Nzg3OTI2ZTU4YQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2007-10-09,2017-06-12,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 5.947 tkr.,,20222670.0,30556879.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CJÃ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Christiansfeld,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,true,2017-03-22,Haderslev,,urn:ofk:oid:24194700,indberetninger-20180424,2.5117235,30556879.0,,2018-03-29T09:57:29.355Z,2017-06-13T16:11:55.340Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-BR,2017-06-13T16:11:55.484Z,1900000.0,339000.0,125000.0,997000.0,1900000.0,903000.0,1559000.0,1559000.0,435000.0,1124000.0,898000.0,872000.0,903000.0,2000.0,2000.0,5000.0,,
30556879,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FhLzIyLzZkLzBlN2UtNDVjZS1iMjU0LWQyMGExZDVkNGM4OQ.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzg3Lzk5LzE0LzliN2UtNDBmNy05MWE5LWU1Nzg3OTI2ZTU4YQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2007-10-09,2017-06-12,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 5.947 tkr.,,20222670.0,30556879.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CJÃ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Christiansfeld,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,true,2017-03-22,Haderslev,,urn:ofk:oid:24194700,indberetninger-20180424,2.5117235,30556879.0,,2018-03-29T09:57:29.355Z,2017-06-13T16:11:55.340Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-BR,2017-06-13T16:11:55.484Z,,,,125000.0,,,,,,,,,,,,,,
30556879,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FhLzIyLzZkLzBlN2UtNDVjZS1iMjU0LWQyMGExZDVkNGM4OQ.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzg3Lzk5LzE0LzliN2UtNDBmNy05MWE5LWU1Nzg3OTI2ZTU4YQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2007-10-09,2017-06-12,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 5.947 tkr.,,20222670.0,30556879.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CJÃ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Christiansfeld,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,true,2017-03-22,Haderslev,,urn:ofk:oid:24194700,indberetninger-20180424,2.5117235,30556879.0,,2018-03-29T09:57:29.355Z,2017-06-13T16:11:55.340Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-BR,2017-06-13T16:11:55.484Z,,,,871458.0,,,,,,,,,,,,,,
30556879,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FhLzIyLzZkLzBlN2UtNDVjZS1iMjU0LWQyMGExZDVkNGM4OQ.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzg3Lzk5LzE0LzliN2UtNDBmNy05MWE5LWU1Nzg3OTI2ZTU4YQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,1320.0,2017-03-22,2007-10-09,2017-06-12,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 5.947 tkr.,-5366.0,20222670.0,30556879.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CJÃ Holding ApS.,33515.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-85533.0,242805.0,Christiansfeld,2015-01-01,2015-12-31,184101.0,185421.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,true,2017-03-22,Haderslev,-1320.0,urn:ofk:oid:24194700,indberetninger-20180424,2.5117235,30556879.0,,2018-03-29T09:57:29.355Z,2017-06-13T16:11:55.340Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-BR,2017-06-13T16:11:55.484Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
30556879,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FhLzIyLzZkLzBlN2UtNDVjZS1iMjU0LWQyMGExZDVkNGM4OQ.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzg3Lzk5LzE0LzliN2UtNDBmNy05MWE5LWU1Nzg3OTI2ZTU4YQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2007-10-09,2017-06-12,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 5.947 tkr.,,20222670.0,30556879.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CJÃ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Christiansfeld,2015-01-01,2015-12-31,184101.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,true,2017-03-22,Haderslev,,urn:ofk:oid:24194700,indberetninger-20180424,2.5117235,30556879.0,,2018-03-29T09:57:29.355Z,2017-06-13T16:11:55.340Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-BR,2017-06-13T16:11:55.484Z,,,,,,,,,,,,,,,,,,
30556879,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FhLzIyLzZkLzBlN2UtNDVjZS1iMjU0LWQyMGExZDVkNGM4OQ.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzg3Lzk5LzE0LzliN2UtNDBmNy05MWE5LWU1Nzg3OTI2ZTU4YQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2007-10-09,2017-06-12,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 5.947 tkr.,,20222670.0,30556879.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CJÃ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Christiansfeld,2015-01-01,2015-12-31,184101.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,true,2017-03-22,Haderslev,,urn:ofk:oid:24194700,indberetninger-20180424,2.5117235,30556879.0,,2018-03-29T09:57:29.355Z,2017-06-13T16:11:55.340Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-BR,2017-06-13T16:11:55.484Z,,,,,,,,,,,,,,,,,,
30556879,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FhLzIyLzZkLzBlN2UtNDVjZS1iMjU0LWQyMGExZDVkNGM4OQ.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzg3Lzk5LzE0LzliN2UtNDBmNy05MWE5LWU1Nzg3OTI2ZTU4YQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2007-10-09,2017-06-12,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 5.947 tkr.,,20222670.0,30556879.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CJÃ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Christiansfeld,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,true,2017-03-22,Haderslev,,urn:ofk:oid:24194700,indberetninger-20180424,2.5117235,30556879.0,,2018-03-29T09:57:29.355Z,2017-06-13T16:11:55.340Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-BR,2017-06-13T16:11:55.484Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
30556879,2016-01-01,2016-12-31,c637,,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2FhLzIyLzZkLzBlN2UtNDVjZS1iMjU0LWQyMGExZDVkNGM4OQ.pdf,http://regnskaber.virk.dk/97865503/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzg3Lzk5LzE0LzliN2UtNDBmNy05MWE5LWU1Nzg3OTI2ZTU4YQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,6070 Christiansfeld,Kampesmose 17,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",Til kapitalejeren i CJÃ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-03-22,2007-10-09,2017-06-12,Statsautoriseret revisor,Der er indgÃ¥et valutaterminsforretninger for 5.947 tkr.,,20222670.0,30556879.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for CJÃ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Carsten JÃ¸rgensen,Carsten JÃ¸rgensen,CJÃ Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Christiansfeld,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,true,2017-03-22,Haderslev,,urn:ofk:oid:24194700,indberetninger-20180424,2.5117235,30556879.0,,2018-03-29T09:57:29.355Z,2017-06-13T16:11:55.340Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-BR,2017-06-13T16:11:55.484Z,,,,,,,,,,,,,,,,,,
