entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,CostOfProduction,DateOfGeneralMeeting,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DistributionCosts,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherOperatingExpenses,OtherOperatingIncome,OtherTaxExpenses,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividend,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
19692795,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE4LzFhLzQzL2JlZDgtNDIxOS1iYTM1LTNkYzJiZDUwNDBjMQ.xhtml,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzA0LzJjLzk4LzEzMzgtNDI0ZS05ODJhLTQ2YWZlNjdmNDVjOQ.pdf,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzY2L2QzLzhlYTMtNDU1ZC05N2JmLWY3YzA2NWMzNGYzZA.xml,true,Danmark,DK,6830 NÃ¸rre Nebel,KÃ¸benhavn Ã,2100.0,"5, 4 th",Borgmester Jensens AllÃ©,KÃ¸benhavn Ã,"Borgmester Jensens AllÃ© 5, 4. TH",0.0,Regnskabsklasse B,0.0,2017-11-05,Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).,0.0,elias@hauerslev.dk,0.0,19692795.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Elias Hauerslev,Sparekassen for Nr. Nebel og Omegn,CPH CONSULT ApS,Elias Hauerslev,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-01,2016-06-30,0.0,0.0,0.0,0.0,2017-06-30,2016-07-01,0.0,false,false,0.0,26211900.0,false,true,Ingen bistand,urn:ofk:oid:24663258,indberetninger-20180424,2.5952864,19692795.0,,2018-03-27T15:40:06.838Z,2017-11-05T14:36:42.492Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-50-ZD,2017-11-05T14:36:42.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19692795,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE4LzFhLzQzL2JlZDgtNDIxOS1iYTM1LTNkYzJiZDUwNDBjMQ.xhtml,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzA0LzJjLzk4LzEzMzgtNDI0ZS05ODJhLTQ2YWZlNjdmNDVjOQ.pdf,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzY2L2QzLzhlYTMtNDU1ZC05N2JmLWY3YzA2NWMzNGYzZA.xml,true,Danmark,DK,6830 NÃ¸rre Nebel,KÃ¸benhavn Ã,2100.0,"5, 4 th",Borgmester Jensens AllÃ©,KÃ¸benhavn Ã,"Borgmester Jensens AllÃ© 5, 4. TH",,Regnskabsklasse B,,2017-11-05,Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).,,elias@hauerslev.dk,,19692795.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Elias Hauerslev,Sparekassen for Nr. Nebel og Omegn,CPH CONSULT ApS,Elias Hauerslev,,,,,,,2015-07-01,2016-06-30,0.0,,,0.0,2017-06-30,2016-07-01,,false,false,,26211900.0,false,true,Ingen bistand,urn:ofk:oid:24663258,indberetninger-20180424,2.5952864,19692795.0,,2018-03-27T15:40:06.838Z,2017-11-05T14:36:42.492Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-50-ZD,2017-11-05T14:36:42.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19692795,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE4LzFhLzQzL2JlZDgtNDIxOS1iYTM1LTNkYzJiZDUwNDBjMQ.xhtml,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzA0LzJjLzk4LzEzMzgtNDI0ZS05ODJhLTQ2YWZlNjdmNDVjOQ.pdf,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzY2L2QzLzhlYTMtNDU1ZC05N2JmLWY3YzA2NWMzNGYzZA.xml,true,Danmark,DK,6830 NÃ¸rre Nebel,KÃ¸benhavn Ã,2100.0,"5, 4 th",Borgmester Jensens AllÃ©,KÃ¸benhavn Ã,"Borgmester Jensens AllÃ© 5, 4. TH",,Regnskabsklasse B,,2017-11-05,Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).,,elias@hauerslev.dk,,19692795.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Elias Hauerslev,Sparekassen for Nr. Nebel og Omegn,CPH CONSULT ApS,Elias Hauerslev,,,,,,,2015-07-01,2016-06-30,0.0,,,0.0,2017-06-30,2016-07-01,,false,false,,26211900.0,false,true,Ingen bistand,urn:ofk:oid:24663258,indberetninger-20180424,2.5952864,19692795.0,,2018-03-27T15:40:06.838Z,2017-11-05T14:36:42.492Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-50-ZD,2017-11-05T14:36:42.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19692795,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE4LzFhLzQzL2JlZDgtNDIxOS1iYTM1LTNkYzJiZDUwNDBjMQ.xhtml,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzA0LzJjLzk4LzEzMzgtNDI0ZS05ODJhLTQ2YWZlNjdmNDVjOQ.pdf,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzY2L2QzLzhlYTMtNDU1ZC05N2JmLWY3YzA2NWMzNGYzZA.xml,true,Danmark,DK,6830 NÃ¸rre Nebel,KÃ¸benhavn Ã,2100.0,"5, 4 th",Borgmester Jensens AllÃ©,KÃ¸benhavn Ã,"Borgmester Jensens AllÃ© 5, 4. TH",,Regnskabsklasse B,,2017-11-05,Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).,,elias@hauerslev.dk,,19692795.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Elias Hauerslev,Sparekassen for Nr. Nebel og Omegn,CPH CONSULT ApS,Elias Hauerslev,,,,,,,2015-07-01,2016-06-30,0.0,,,0.0,2017-06-30,2016-07-01,,false,false,,26211900.0,false,true,Ingen bistand,urn:ofk:oid:24663258,indberetninger-20180424,2.5952864,19692795.0,,2018-03-27T15:40:06.838Z,2017-11-05T14:36:42.492Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-50-ZD,2017-11-05T14:36:42.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19692795,2016-06-30,2016-06-30,c9,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE4LzFhLzQzL2JlZDgtNDIxOS1iYTM1LTNkYzJiZDUwNDBjMQ.xhtml,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzA0LzJjLzk4LzEzMzgtNDI0ZS05ODJhLTQ2YWZlNjdmNDVjOQ.pdf,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzY2L2QzLzhlYTMtNDU1ZC05N2JmLWY3YzA2NWMzNGYzZA.xml,true,Danmark,DK,6830 NÃ¸rre Nebel,KÃ¸benhavn Ã,2100.0,"5, 4 th",Borgmester Jensens AllÃ©,KÃ¸benhavn Ã,"Borgmester Jensens AllÃ© 5, 4. TH",,Regnskabsklasse B,,2017-11-05,Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).,,elias@hauerslev.dk,,19692795.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Elias Hauerslev,Sparekassen for Nr. Nebel og Omegn,CPH CONSULT ApS,Elias Hauerslev,,,,,,,2015-07-01,2016-06-30,,,,0.0,2017-06-30,2016-07-01,,false,false,,26211900.0,false,true,Ingen bistand,urn:ofk:oid:24663258,indberetninger-20180424,2.5952864,19692795.0,,2018-03-27T15:40:06.838Z,2017-11-05T14:36:42.492Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-50-ZD,2017-11-05T14:36:42.636Z,113327.0,113327.0,0.0,113327.0,113327.0,113327.0,0.0,0.0,0.0,0.0,0.0,113327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19692795,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE4LzFhLzQzL2JlZDgtNDIxOS1iYTM1LTNkYzJiZDUwNDBjMQ.xhtml,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzA0LzJjLzk4LzEzMzgtNDI0ZS05ODJhLTQ2YWZlNjdmNDVjOQ.pdf,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzY2L2QzLzhlYTMtNDU1ZC05N2JmLWY3YzA2NWMzNGYzZA.xml,true,Danmark,DK,6830 NÃ¸rre Nebel,KÃ¸benhavn Ã,2100.0,"5, 4 th",Borgmester Jensens AllÃ©,KÃ¸benhavn Ã,"Borgmester Jensens AllÃ© 5, 4. TH",0.0,Regnskabsklasse B,0.0,2017-11-05,Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).,0.0,elias@hauerslev.dk,0.0,19692795.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Elias Hauerslev,Sparekassen for Nr. Nebel og Omegn,CPH CONSULT ApS,Elias Hauerslev,0.0,0.0,0.0,1326.0,0.0,0.0,2015-07-01,2016-06-30,-1326.0,-1326.0,-1326.0,0.0,2017-06-30,2016-07-01,0.0,false,false,0.0,26211900.0,false,true,Ingen bistand,urn:ofk:oid:24663258,indberetninger-20180424,2.5952864,19692795.0,,2018-03-27T15:40:06.838Z,2017-11-05T14:36:42.492Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-50-ZD,2017-11-05T14:36:42.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19692795,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE4LzFhLzQzL2JlZDgtNDIxOS1iYTM1LTNkYzJiZDUwNDBjMQ.xhtml,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzA0LzJjLzk4LzEzMzgtNDI0ZS05ODJhLTQ2YWZlNjdmNDVjOQ.pdf,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzY2L2QzLzhlYTMtNDU1ZC05N2JmLWY3YzA2NWMzNGYzZA.xml,true,Danmark,DK,6830 NÃ¸rre Nebel,KÃ¸benhavn Ã,2100.0,"5, 4 th",Borgmester Jensens AllÃ©,KÃ¸benhavn Ã,"Borgmester Jensens AllÃ© 5, 4. TH",,Regnskabsklasse B,,2017-11-05,Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).,,elias@hauerslev.dk,,19692795.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Elias Hauerslev,Sparekassen for Nr. Nebel og Omegn,CPH CONSULT ApS,Elias Hauerslev,,,,,,,2015-07-01,2016-06-30,0.0,,,0.0,2017-06-30,2016-07-01,,false,false,,26211900.0,false,true,Ingen bistand,urn:ofk:oid:24663258,indberetninger-20180424,2.5952864,19692795.0,,2018-03-27T15:40:06.838Z,2017-11-05T14:36:42.492Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-50-ZD,2017-11-05T14:36:42.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19692795,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE4LzFhLzQzL2JlZDgtNDIxOS1iYTM1LTNkYzJiZDUwNDBjMQ.xhtml,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzA0LzJjLzk4LzEzMzgtNDI0ZS05ODJhLTQ2YWZlNjdmNDVjOQ.pdf,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzY2L2QzLzhlYTMtNDU1ZC05N2JmLWY3YzA2NWMzNGYzZA.xml,true,Danmark,DK,6830 NÃ¸rre Nebel,KÃ¸benhavn Ã,2100.0,"5, 4 th",Borgmester Jensens AllÃ©,KÃ¸benhavn Ã,"Borgmester Jensens AllÃ© 5, 4. TH",,Regnskabsklasse B,,2017-11-05,Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).,,elias@hauerslev.dk,,19692795.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Elias Hauerslev,Sparekassen for Nr. Nebel og Omegn,CPH CONSULT ApS,Elias Hauerslev,,,,,,,2015-07-01,2016-06-30,0.0,,,0.0,2017-06-30,2016-07-01,,false,false,,26211900.0,false,true,Ingen bistand,urn:ofk:oid:24663258,indberetninger-20180424,2.5952864,19692795.0,,2018-03-27T15:40:06.838Z,2017-11-05T14:36:42.492Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-50-ZD,2017-11-05T14:36:42.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19692795,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE4LzFhLzQzL2JlZDgtNDIxOS1iYTM1LTNkYzJiZDUwNDBjMQ.xhtml,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzA0LzJjLzk4LzEzMzgtNDI0ZS05ODJhLTQ2YWZlNjdmNDVjOQ.pdf,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzY2L2QzLzhlYTMtNDU1ZC05N2JmLWY3YzA2NWMzNGYzZA.xml,true,Danmark,DK,6830 NÃ¸rre Nebel,KÃ¸benhavn Ã,2100.0,"5, 4 th",Borgmester Jensens AllÃ©,KÃ¸benhavn Ã,"Borgmester Jensens AllÃ© 5, 4. TH",,Regnskabsklasse B,,2017-11-05,Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).,,elias@hauerslev.dk,,19692795.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Elias Hauerslev,Sparekassen for Nr. Nebel og Omegn,CPH CONSULT ApS,Elias Hauerslev,,,,,,,2015-07-01,2016-06-30,0.0,,,0.0,2017-06-30,2016-07-01,,false,false,,26211900.0,false,true,Ingen bistand,urn:ofk:oid:24663258,indberetninger-20180424,2.5952864,19692795.0,,2018-03-27T15:40:06.838Z,2017-11-05T14:36:42.492Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-50-ZD,2017-11-05T14:36:42.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19692795,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE4LzFhLzQzL2JlZDgtNDIxOS1iYTM1LTNkYzJiZDUwNDBjMQ.xhtml,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzA0LzJjLzk4LzEzMzgtNDI0ZS05ODJhLTQ2YWZlNjdmNDVjOQ.pdf,http://regnskaber.virk.dk/59729691/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzY2L2QzLzhlYTMtNDU1ZC05N2JmLWY3YzA2NWMzNGYzZA.xml,true,Danmark,DK,6830 NÃ¸rre Nebel,KÃ¸benhavn Ã,2100.0,"5, 4 th",Borgmester Jensens AllÃ©,KÃ¸benhavn Ã,"Borgmester Jensens AllÃ© 5, 4. TH",,Regnskabsklasse B,,2017-11-05,Her kan du indsÃ¦tte tekst og tabeller (for nogle noter er det ikke muligt at indsÃ¦tte tabeller).,,elias@hauerslev.dk,,19692795.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Elias Hauerslev,Sparekassen for Nr. Nebel og Omegn,CPH CONSULT ApS,Elias Hauerslev,,,,,,,2015-07-01,2016-06-30,,,,0.0,2017-06-30,2016-07-01,,false,false,,26211900.0,false,true,Ingen bistand,urn:ofk:oid:24663258,indberetninger-20180424,2.5952864,19692795.0,,2018-03-27T15:40:06.838Z,2017-11-05T14:36:42.492Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-50-ZD,2017-11-05T14:36:42.636Z,112001.0,112001.0,0.0,113327.0,112001.0,112001.0,0.0,0.0,0.0,0.0,0.0,112001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
