entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmailOfReportingEntity,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermEquityLoan,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard
21843148,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY2LzA3Lzk5L2YyZjktNGQxYi1iODQ2LTUyZWZmNGFiYWY4Mw.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzhiLzJhLzRlLzFjY2MtNGVjYS1iZDVjLWM5OTUyZjU2ODE2Yg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,38128.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",78725.0,2017-03-09,1999-06-30,2017-03-29,-1284476.0,Statsautoriseret revisor,peter@guganlaeg.dk,-10425791.0,98 14 89 58,12744439.0,www.gugplanteskole.dk og www.guganlaeg.dk,20222670.0,21843148.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,6041793.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,455579.0,-507667.0,869.0,-54688.0,Aalborg,1103959.0,2015-01-01,2015-12-31,355833.0,472686.0,979484.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-03-09,BrÃ¸nderslev,287482.0,-116853.0,98 14 08 58,Formand,8578771.0,urn:ofk:oid:23673118,indberetninger-20180424,2.5117297,21843148.0,,2018-03-28T05:27:51.941Z,2017-03-31T12:28:40.947Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-WP,2017-03-31T12:28:41.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21843148,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY2LzA3Lzk5L2YyZjktNGQxYi1iODQ2LTUyZWZmNGFiYWY4Mw.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzhiLzJhLzRlLzFjY2MtNGVjYS1iZDVjLWM5OTUyZjU2ODE2Yg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-09,1999-06-30,2017-03-29,,Statsautoriseret revisor,peter@guganlaeg.dk,,98 14 89 58,,www.gugplanteskole.dk og www.guganlaeg.dk,20222670.0,21843148.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,6041793.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2015-01-01,2015-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-03-09,BrÃ¸nderslev,,,98 14 08 58,Formand,,urn:ofk:oid:23673118,indberetninger-20180424,2.5117297,21843148.0,,2018-03-28T05:27:51.941Z,2017-03-31T12:28:40.947Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-WP,2017-03-31T12:28:41.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21843148,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY2LzA3Lzk5L2YyZjktNGQxYi1iODQ2LTUyZWZmNGFiYWY4Mw.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzhiLzJhLzRlLzFjY2MtNGVjYS1iZDVjLWM5OTUyZjU2ODE2Yg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-09,1999-06-30,2017-03-29,,Statsautoriseret revisor,peter@guganlaeg.dk,,98 14 89 58,,www.gugplanteskole.dk og www.guganlaeg.dk,20222670.0,21843148.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,6041793.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2015-01-01,2015-12-31,355833.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-03-09,BrÃ¸nderslev,,,98 14 08 58,Formand,,urn:ofk:oid:23673118,indberetninger-20180424,2.5117297,21843148.0,,2018-03-28T05:27:51.941Z,2017-03-31T12:28:40.947Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-WP,2017-03-31T12:28:41.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21843148,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY2LzA3Lzk5L2YyZjktNGQxYi1iODQ2LTUyZWZmNGFiYWY4Mw.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzhiLzJhLzRlLzFjY2MtNGVjYS1iZDVjLWM5OTUyZjU2ODE2Yg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-09,1999-06-30,2017-03-29,,Statsautoriseret revisor,peter@guganlaeg.dk,,98 14 89 58,,www.gugplanteskole.dk og www.guganlaeg.dk,20222670.0,21843148.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,6041793.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-03-09,BrÃ¸nderslev,,,98 14 08 58,Formand,,urn:ofk:oid:23673118,indberetninger-20180424,2.5117297,21843148.0,,2018-03-28T05:27:51.941Z,2017-03-31T12:28:40.947Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-WP,2017-03-31T12:28:41.096Z,20493908.0,17708.0,294393.0,500000.0,2846674.0,2295617.0,1837540.0,13530711.0,20493908.0,17228781.0,2660000.0,8518720.0,5858720.0,1837540.0,15826328.0,33.0,5901054.0,219304.0,15826328.0,0.0,418453.0,418453.0,2346674.0,758072.0,11345.0,8710061.0,704999.0,573538.0,2812332.0,18725.0,742328.0,2298635.0,,,,,,,,,,
21843148,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY2LzA3Lzk5L2YyZjktNGQxYi1iODQ2LTUyZWZmNGFiYWY4Mw.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzhiLzJhLzRlLzFjY2MtNGVjYS1iZDVjLWM5OTUyZjU2ODE2Yg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-09,1999-06-30,2017-03-29,,Statsautoriseret revisor,peter@guganlaeg.dk,,98 14 89 58,,www.gugplanteskole.dk og www.guganlaeg.dk,20222670.0,21843148.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,6041793.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-03-09,BrÃ¸nderslev,,,98 14 08 58,Formand,,urn:ofk:oid:23673118,indberetninger-20180424,2.5117297,21843148.0,,2018-03-28T05:27:51.941Z,2017-03-31T12:28:40.947Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-WP,2017-03-31T12:28:41.096Z,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21843148,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY2LzA3Lzk5L2YyZjktNGQxYi1iODQ2LTUyZWZmNGFiYWY4Mw.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzhiLzJhLzRlLzFjY2MtNGVjYS1iZDVjLWM5OTUyZjU2ODE2Yg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-09,1999-06-30,2017-03-29,,Statsautoriseret revisor,peter@guganlaeg.dk,,98 14 89 58,,www.gugplanteskole.dk og www.guganlaeg.dk,20222670.0,21843148.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,6041793.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-03-09,BrÃ¸nderslev,,,98 14 08 58,Formand,,urn:ofk:oid:23673118,indberetninger-20180424,2.5117297,21843148.0,,2018-03-28T05:27:51.941Z,2017-03-31T12:28:40.947Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-WP,2017-03-31T12:28:41.096Z,,,,,2346674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21843148,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY2LzA3Lzk5L2YyZjktNGQxYi1iODQ2LTUyZWZmNGFiYWY4Mw.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzhiLzJhLzRlLzFjY2MtNGVjYS1iZDVjLWM5OTUyZjU2ODE2Yg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-09,1999-06-30,2017-03-29,,Statsautoriseret revisor,peter@guganlaeg.dk,,98 14 89 58,,www.gugplanteskole.dk og www.guganlaeg.dk,20222670.0,21843148.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,6041793.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-03-09,BrÃ¸nderslev,,,98 14 08 58,Formand,,urn:ofk:oid:23673118,indberetninger-20180424,2.5117297,21843148.0,,2018-03-28T05:27:51.941Z,2017-03-31T12:28:40.947Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-WP,2017-03-31T12:28:41.096Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21843148,2016-01-01,2016-01-01,c444,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY2LzA3Lzk5L2YyZjktNGQxYi1iODQ2LTUyZWZmNGFiYWY4Mw.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzhiLzJhLzRlLzFjY2MtNGVjYS1iZDVjLWM5OTUyZjU2ODE2Yg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-09,1999-06-30,2017-03-29,,Statsautoriseret revisor,peter@guganlaeg.dk,,98 14 89 58,,www.gugplanteskole.dk og www.guganlaeg.dk,20222670.0,21843148.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,6041793.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-03-09,BrÃ¸nderslev,,,98 14 08 58,Formand,,urn:ofk:oid:23673118,indberetninger-20180424,2.5117297,21843148.0,,2018-03-28T05:27:51.941Z,2017-03-31T12:28:40.947Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-WP,2017-03-31T12:28:41.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3279131.0,16809842.0,,,,,,,,
21843148,2016-01-01,2016-01-01,c456,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY2LzA3Lzk5L2YyZjktNGQxYi1iODQ2LTUyZWZmNGFiYWY4Mw.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzhiLzJhLzRlLzFjY2MtNGVjYS1iZDVjLWM5OTUyZjU2ODE2Yg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-09,1999-06-30,2017-03-29,,Statsautoriseret revisor,peter@guganlaeg.dk,,98 14 89 58,,www.gugplanteskole.dk og www.guganlaeg.dk,20222670.0,21843148.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,6041793.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-03-09,BrÃ¸nderslev,,,98 14 08 58,Formand,,urn:ofk:oid:23673118,indberetninger-20180424,2.5117297,21843148.0,,2018-03-28T05:27:51.941Z,2017-03-31T12:28:40.947Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-WP,2017-03-31T12:28:41.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203212.0,7498829.0,,,,,,,,
21843148,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY2LzA3Lzk5L2YyZjktNGQxYi1iODQ2LTUyZWZmNGFiYWY4Mw.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzhiLzJhLzRlLzFjY2MtNGVjYS1iZDVjLWM5OTUyZjU2ODE2Yg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,91068.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",211332.0,2017-03-09,1999-06-30,2017-03-29,-1002878.0,Statsautoriseret revisor,peter@guganlaeg.dk,-10528762.0,98 14 89 58,13410328.0,www.gugplanteskole.dk og www.guganlaeg.dk,20222670.0,21843148.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,6041793.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,519205.0,-462765.0,1336.0,-65536.0,Aalborg,1101729.0,2015-01-01,2015-12-31,1049323.0,1351723.0,1813152.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-03-09,BrÃ¸nderslev,263682.0,-302400.0,98 14 08 58,Formand,8644146.0,urn:ofk:oid:23673118,indberetninger-20180424,2.5117297,21843148.0,,2018-03-28T05:27:51.941Z,2017-03-31T12:28:40.947Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-50-WP,2017-03-31T12:28:41.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Til kapitalejerne i Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,,,,,
