entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
34600732,2014-10-01,2014-10-01,c720,,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZiLzg0LzgxLzI0NjMtNGU1MS05MjRmLTM0ZThlMDhhNDgzYQ.pdf,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Q1L2MzLzQxL2MzMmYtNDcwZi04ZTVkLTlhNzAxNjYyZmUwYQ.xml,Grenaa,8500.0,8.0,Ymersvej,"8500, Grenaa","Ãsterbrogade, 16",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-07,2016-12-07,2012-06-25,2016-12-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og operationelle leasingomkostninger.",81000.0,34600732.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Crossfit 8500 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mette Ihler Jensen,Mette Ihler Jensen,Danske Bank,Crossfit 8500 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-09-30,2015-10-01,2016-12-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23304009,indberetninger-20180424,2.5124277999999998,34600732.0,,2018-03-29T08:10:29.660Z,2016-12-15T13:30:43.030Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-03-XS,2016-12-15T13:30:43.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34600732,2014-10-01,2014-10-01,c741,,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZiLzg0LzgxLzI0NjMtNGU1MS05MjRmLTM0ZThlMDhhNDgzYQ.pdf,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Q1L2MzLzQxL2MzMmYtNDcwZi04ZTVkLTlhNzAxNjYyZmUwYQ.xml,Grenaa,8500.0,8.0,Ymersvej,"8500, Grenaa","Ãsterbrogade, 16",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-07,2016-12-07,2012-06-25,2016-12-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og operationelle leasingomkostninger.",-1990.0,34600732.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Crossfit 8500 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mette Ihler Jensen,Mette Ihler Jensen,Danske Bank,Crossfit 8500 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-09-30,2015-10-01,2016-12-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23304009,indberetninger-20180424,2.5124277999999998,34600732.0,,2018-03-29T08:10:29.660Z,2016-12-15T13:30:43.030Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-03-XS,2016-12-15T13:30:43.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34600732,2014-10-01,2015-09-30,c123,,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZiLzg0LzgxLzI0NjMtNGU1MS05MjRmLTM0ZThlMDhhNDgzYQ.pdf,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Q1L2MzLzQxL2MzMmYtNDcwZi04ZTVkLTlhNzAxNjYyZmUwYQ.xml,Grenaa,8500.0,8.0,Ymersvej,"8500, Grenaa","Ãsterbrogade, 16",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-07,2016-12-07,2012-06-25,2016-12-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og operationelle leasingomkostninger.",,34600732.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Crossfit 8500 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mette Ihler Jensen,Mette Ihler Jensen,Danske Bank,Crossfit 8500 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-09-30,2015-10-01,2016-12-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23304009,indberetninger-20180424,2.5124277999999998,34600732.0,,2018-03-29T08:10:29.660Z,2016-12-15T13:30:43.030Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-03-XS,2016-12-15T13:30:43.166Z,-126738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34600732,2014-10-01,2015-09-30,c3,,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZiLzg0LzgxLzI0NjMtNGU1MS05MjRmLTM0ZThlMDhhNDgzYQ.pdf,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Q1L2MzLzQxL2MzMmYtNDcwZi04ZTVkLTlhNzAxNjYyZmUwYQ.xml,Grenaa,8500.0,8.0,Ymersvej,"8500, Grenaa","Ãsterbrogade, 16",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-07,2016-12-07,2012-06-25,2016-12-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og operationelle leasingomkostninger.",,34600732.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Crossfit 8500 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mette Ihler Jensen,Mette Ihler Jensen,Danske Bank,Crossfit 8500 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-09-30,2015-10-01,2016-12-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23304009,indberetninger-20180424,2.5124277999999998,34600732.0,,2018-03-29T08:10:29.660Z,2016-12-15T13:30:43.030Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-03-XS,2016-12-15T13:30:43.166Z,-126738.0,1.0,316369.0,193928.0,7431.0,4297.0,-126738.0,-122441.0,5827.0,303111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34600732,2014-10-01,2015-09-30,c742,,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZiLzg0LzgxLzI0NjMtNGU1MS05MjRmLTM0ZThlMDhhNDgzYQ.pdf,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Q1L2MzLzQxL2MzMmYtNDcwZi04ZTVkLTlhNzAxNjYyZmUwYQ.xml,Grenaa,8500.0,8.0,Ymersvej,"8500, Grenaa","Ãsterbrogade, 16",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-07,2016-12-07,2012-06-25,2016-12-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og operationelle leasingomkostninger.",,34600732.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Crossfit 8500 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mette Ihler Jensen,Mette Ihler Jensen,Danske Bank,Crossfit 8500 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-09-30,2015-10-01,2016-12-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23304009,indberetninger-20180424,2.5124277999999998,34600732.0,,2018-03-29T08:10:29.660Z,2016-12-15T13:30:43.030Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-03-XS,2016-12-15T13:30:43.166Z,-126738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34600732,2015-09-30,2015-09-30,c4,,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZiLzg0LzgxLzI0NjMtNGU1MS05MjRmLTM0ZThlMDhhNDgzYQ.pdf,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Q1L2MzLzQxL2MzMmYtNDcwZi04ZTVkLTlhNzAxNjYyZmUwYQ.xml,Grenaa,8500.0,8.0,Ymersvej,"8500, Grenaa","Ãsterbrogade, 16",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-07,2016-12-07,2012-06-25,2016-12-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og operationelle leasingomkostninger.",-47728.0,34600732.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Crossfit 8500 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mette Ihler Jensen,Mette Ihler Jensen,Danske Bank,Crossfit 8500 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-09-30,2015-10-01,2016-12-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23304009,indberetninger-20180424,2.5124277999999998,34600732.0,,2018-03-29T08:10:29.660Z,2016-12-15T13:30:43.030Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-03-XS,2016-12-15T13:30:43.166Z,,,,,,,,,,,69378.0,1800.0,81000.0,28128.0,12706.0,69378.0,117106.0,41250.0,12706.0,41250.0,41250.0,95910.0,13622.0,-128728.0,10109.0,117106.0,13622.0,3587.0,7500.0,,,,,,,,,,,
34600732,2015-09-30,2015-09-30,c722,,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZiLzg0LzgxLzI0NjMtNGU1MS05MjRmLTM0ZThlMDhhNDgzYQ.pdf,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Q1L2MzLzQxL2MzMmYtNDcwZi04ZTVkLTlhNzAxNjYyZmUwYQ.xml,Grenaa,8500.0,8.0,Ymersvej,"8500, Grenaa","Ãsterbrogade, 16",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-07,2016-12-07,2012-06-25,2016-12-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og operationelle leasingomkostninger.",81000.0,34600732.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Crossfit 8500 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mette Ihler Jensen,Mette Ihler Jensen,Danske Bank,Crossfit 8500 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-09-30,2015-10-01,2016-12-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23304009,indberetninger-20180424,2.5124277999999998,34600732.0,,2018-03-29T08:10:29.660Z,2016-12-15T13:30:43.030Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-03-XS,2016-12-15T13:30:43.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34600732,2015-09-30,2015-09-30,c743,,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZiLzg0LzgxLzI0NjMtNGU1MS05MjRmLTM0ZThlMDhhNDgzYQ.pdf,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Q1L2MzLzQxL2MzMmYtNDcwZi04ZTVkLTlhNzAxNjYyZmUwYQ.xml,Grenaa,8500.0,8.0,Ymersvej,"8500, Grenaa","Ãsterbrogade, 16",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-07,2016-12-07,2012-06-25,2016-12-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og operationelle leasingomkostninger.",-128728.0,34600732.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Crossfit 8500 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mette Ihler Jensen,Mette Ihler Jensen,Danske Bank,Crossfit 8500 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-09-30,2015-10-01,2016-12-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23304009,indberetninger-20180424,2.5124277999999998,34600732.0,,2018-03-29T08:10:29.660Z,2016-12-15T13:30:43.030Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-03-XS,2016-12-15T13:30:43.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34600732,2015-10-01,2015-10-01,c181,,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZiLzg0LzgxLzI0NjMtNGU1MS05MjRmLTM0ZThlMDhhNDgzYQ.pdf,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Q1L2MzLzQxL2MzMmYtNDcwZi04ZTVkLTlhNzAxNjYyZmUwYQ.xml,Grenaa,8500.0,8.0,Ymersvej,"8500, Grenaa","Ãsterbrogade, 16",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-07,2016-12-07,2012-06-25,2016-12-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og operationelle leasingomkostninger.",81000.0,34600732.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Crossfit 8500 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mette Ihler Jensen,Mette Ihler Jensen,Danske Bank,Crossfit 8500 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-09-30,2015-10-01,2016-12-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23304009,indberetninger-20180424,2.5124277999999998,34600732.0,,2018-03-29T08:10:29.660Z,2016-12-15T13:30:43.030Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-03-XS,2016-12-15T13:30:43.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34600732,2015-10-01,2015-10-01,c199,,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZiLzg0LzgxLzI0NjMtNGU1MS05MjRmLTM0ZThlMDhhNDgzYQ.pdf,http://regnskaber.virk.dk/23700643/ZG9rdW1lbnRsYWdlcjovLzAzL2NiL2Q1L2MzLzQxL2MzMmYtNDcwZi04ZTVkLTlhNzAxNjYyZmUwYQ.xml,Grenaa,8500.0,8.0,Ymersvej,"8500, Grenaa","Ãsterbrogade, 16",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-07,2016-12-07,2012-06-25,2016-12-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og operationelle leasingomkostninger.",-128728.0,34600732.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Crossfit 8500 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mette Ihler Jensen,Mette Ihler Jensen,Danske Bank,Crossfit 8500 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2016-09-30,2015-10-01,2016-12-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23304009,indberetninger-20180424,2.5124277999999998,34600732.0,,2018-03-29T08:10:29.660Z,2016-12-15T13:30:43.030Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-03-XS,2016-12-15T13:30:43.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
