entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,DevelopmentProjectsInProgress,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
29689776,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzJjLzVhLzgyL2NkODgtNDM3Mi05MjIwLTNlZTc2ZjljNjljYw.pdf,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzJkL2ViLzlkL2I3ODgtNGVmNy1iYThmLWIzNThhMjk1NTYwNg.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i Unique Products ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2006-06-30,2019-06-12,224831.0,184747.0,64418302.0,805986.0,27619096.0,29689776.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Unique Products ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,Hanne Vernegreen Rasmussen,Kreston JC,Middelfart Sparekasse,Unique Products ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",129487.0,2526.0,Fredericia,2017-01-01,2017-12-31,209606.0,269447.0,396408.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"607, Fredericia",2018-12-31,2018-01-01,true,2019-06-12,Bogense,59841.0,64418300.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27488391,indberetninger-20180424,2.5118417999999996,29689776.0,AWtPtOcXGQc-fA3G3H3Y,2019-06-13T07:20:43.873Z,2019-06-13T07:19:43.484Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-JA,2019-06-13T07:19:43.701Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29689776,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzJjLzVhLzgyL2NkODgtNDM3Mi05MjIwLTNlZTc2ZjljNjljYw.pdf,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzJkL2ViLzlkL2I3ODgtNGVmNy1iYThmLWIzNThhMjk1NTYwNg.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i Unique Products ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2006-06-30,2019-06-12,,,64418302.0,,27619096.0,29689776.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Unique Products ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,Hanne Vernegreen Rasmussen,Kreston JC,Middelfart Sparekasse,Unique Products ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",,,Fredericia,2017-01-01,2017-12-31,209606.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"607, Fredericia",2018-12-31,2018-01-01,true,2019-06-12,Bogense,,64418300.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27488391,indberetninger-20180424,2.5118417999999996,29689776.0,AWtPtOcXGQc-fA3G3H3Y,2019-06-13T07:20:43.873Z,2019-06-13T07:19:43.484Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-JA,2019-06-13T07:19:43.701Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29689776,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzJjLzVhLzgyL2NkODgtNDM3Mi05MjIwLTNlZTc2ZjljNjljYw.pdf,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzJkL2ViLzlkL2I3ODgtNGVmNy1iYThmLWIzNThhMjk1NTYwNg.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i Unique Products ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2006-06-30,2019-06-12,,,64418302.0,,27619096.0,29689776.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Unique Products ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,Hanne Vernegreen Rasmussen,Kreston JC,Middelfart Sparekasse,Unique Products ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",,,Fredericia,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"607, Fredericia",2018-12-31,2018-01-01,true,2019-06-12,Bogense,,64418300.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27488391,indberetninger-20180424,2.5118417999999996,29689776.0,AWtPtOcXGQc-fA3G3H3Y,2019-06-13T07:20:43.873Z,2019-06-13T07:19:43.484Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-JA,2019-06-13T07:19:43.701Z,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29689776,2017-12-31,2017-12-31,ID_7,,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzJjLzVhLzgyL2NkODgtNDM3Mi05MjIwLTNlZTc2ZjljNjljYw.pdf,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzJkL2ViLzlkL2I3ODgtNGVmNy1iYThmLWIzNThhMjk1NTYwNg.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i Unique Products ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2006-06-30,2019-06-12,,,64418302.0,,27619096.0,29689776.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Unique Products ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,Hanne Vernegreen Rasmussen,Kreston JC,Middelfart Sparekasse,Unique Products ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",,,Fredericia,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"607, Fredericia",2018-12-31,2018-01-01,true,2019-06-12,Bogense,,64418300.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27488391,indberetninger-20180424,2.5118417999999996,29689776.0,AWtPtOcXGQc-fA3G3H3Y,2019-06-13T07:20:43.873Z,2019-06-13T07:19:43.484Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-JA,2019-06-13T07:19:43.701Z,,1608802.0,46088.0,214761.0,125000.0,1117839.0,112.0,14330.0,15000.0,166021.0,-559684.0,95181.0,380782.0,786698.0,1608802.0,2168486.0,15000.0,658500.0,490963.0,405663.0,84305.0,95181.0,0.0,0.0,128198.0,-684684.0,1579933.0,2168486.0,1803.0,285053.0,39051.0,0.0,181087.0,147255.0,,
29689776,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzJjLzVhLzgyL2NkODgtNDM3Mi05MjIwLTNlZTc2ZjljNjljYw.pdf,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzJkL2ViLzlkL2I3ODgtNGVmNy1iYThmLWIzNThhMjk1NTYwNg.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i Unique Products ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2006-06-30,2019-06-12,250636.0,204487.0,64418302.0,1080839.0,27619096.0,29689776.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Unique Products ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,Hanne Vernegreen Rasmussen,Kreston JC,Middelfart Sparekasse,Unique Products ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",112117.0,1411.0,Fredericia,2017-01-01,2017-12-31,398256.0,515010.0,625716.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"607, Fredericia",2018-12-31,2018-01-01,true,2019-06-12,Bogense,116754.0,64418300.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27488391,indberetninger-20180424,2.5118417999999996,29689776.0,AWtPtOcXGQc-fA3G3H3Y,2019-06-13T07:20:43.873Z,2019-06-13T07:19:43.484Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-JA,2019-06-13T07:19:43.701Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29689776,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzJjLzVhLzgyL2NkODgtNDM3Mi05MjIwLTNlZTc2ZjljNjljYw.pdf,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzJkL2ViLzlkL2I3ODgtNGVmNy1iYThmLWIzNThhMjk1NTYwNg.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i Unique Products ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2006-06-30,2019-06-12,,,64418302.0,,27619096.0,29689776.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Unique Products ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,Hanne Vernegreen Rasmussen,Kreston JC,Middelfart Sparekasse,Unique Products ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",,,Fredericia,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"607, Fredericia",2018-12-31,2018-01-01,true,2019-06-12,Bogense,,64418300.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27488391,indberetninger-20180424,2.5118417999999996,29689776.0,AWtPtOcXGQc-fA3G3H3Y,2019-06-13T07:20:43.873Z,2019-06-13T07:19:43.484Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-JA,2019-06-13T07:19:43.701Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29689776,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzJjLzVhLzgyL2NkODgtNDM3Mi05MjIwLTNlZTc2ZjljNjljYw.pdf,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzJkL2ViLzlkL2I3ODgtNGVmNy1iYThmLWIzNThhMjk1NTYwNg.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i Unique Products ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2006-06-30,2019-06-12,,,64418302.0,,27619096.0,29689776.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Unique Products ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,Hanne Vernegreen Rasmussen,Kreston JC,Middelfart Sparekasse,Unique Products ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",,,Fredericia,2017-01-01,2017-12-31,398256.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"607, Fredericia",2018-12-31,2018-01-01,true,2019-06-12,Bogense,,64418300.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27488391,indberetninger-20180424,2.5118417999999996,29689776.0,AWtPtOcXGQc-fA3G3H3Y,2019-06-13T07:20:43.873Z,2019-06-13T07:19:43.484Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-JA,2019-06-13T07:19:43.701Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29689776,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzJjLzVhLzgyL2NkODgtNDM3Mi05MjIwLTNlZTc2ZjljNjljYw.pdf,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzJkL2ViLzlkL2I3ODgtNGVmNy1iYThmLWIzNThhMjk1NTYwNg.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i Unique Products ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2006-06-30,2019-06-12,,,64418302.0,,27619096.0,29689776.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Unique Products ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,Hanne Vernegreen Rasmussen,Kreston JC,Middelfart Sparekasse,Unique Products ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",,,Fredericia,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"607, Fredericia",2018-12-31,2018-01-01,true,2019-06-12,Bogense,,64418300.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27488391,indberetninger-20180424,2.5118417999999996,29689776.0,AWtPtOcXGQc-fA3G3H3Y,2019-06-13T07:20:43.873Z,2019-06-13T07:19:43.484Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-JA,2019-06-13T07:19:43.701Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29689776,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzJjLzVhLzgyL2NkODgtNDM3Mi05MjIwLTNlZTc2ZjljNjljYw.pdf,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzJkL2ViLzlkL2I3ODgtNGVmNy1iYThmLWIzNThhMjk1NTYwNg.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i Unique Products ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2006-06-30,2019-06-12,,,64418302.0,,27619096.0,29689776.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Unique Products ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,Hanne Vernegreen Rasmussen,Kreston JC,Middelfart Sparekasse,Unique Products ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",,,Fredericia,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"607, Fredericia",2018-12-31,2018-01-01,true,2019-06-12,Bogense,,64418300.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27488391,indberetninger-20180424,2.5118417999999996,29689776.0,AWtPtOcXGQc-fA3G3H3Y,2019-06-13T07:20:43.873Z,2019-06-13T07:19:43.484Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-JA,2019-06-13T07:19:43.701Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hanne Vernegreen  Rasmussen,DirektÃ¸r
29689776,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzJjLzVhLzgyL2NkODgtNDM3Mi05MjIwLTNlZTc2ZjljNjljYw.pdf,http://regnskaber.virk.dk/67798692/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzJkL2ViLzlkL2I3ODgtNGVmNy1iYThmLWIzNThhMjk1NTYwNg.xml,true,"5400, Bogense",Vestre Engvej 3,Til kapitalejerne i Unique Products ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2006-06-30,2019-06-12,,,64418302.0,,27619096.0,29689776.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Unique Products ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,Hanne Vernegreen Rasmussen,Kreston JC,Middelfart Sparekasse,Unique Products ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",,,Fredericia,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"607, Fredericia",2018-12-31,2018-01-01,true,2019-06-12,Bogense,,64418300.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27488391,indberetninger-20180424,2.5118417999999996,29689776.0,AWtPtOcXGQc-fA3G3H3Y,2019-06-13T07:20:43.873Z,2019-06-13T07:19:43.484Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-JA,2019-06-13T07:19:43.701Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
