entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherTaxExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
66108813,2015-10-01,2016-09-30,ID_10,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzVlLzUxLzM0LzhiMjAtNDU5OC05MzVjLThkYzNmOWUyMTVmOQ.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkwLzE0L2ExLzk2NzUtNDczZi04Nzg3LTM3ZTM1YWYyMmY4OQ.xml,true,"SkÃ¸rping, 9520",Torvegyden 2,Til den daglige ledelse i Pharma Production ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,1980-06-26,2018-02-28,33043163.0,66108813.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pharma Production ApS.,Ãrsrapport,Jette Nielsen,Per Nielsen,ONreVISION registreret revisionsanpartsselskab,Pharma Production ApS,ONreVISION registreret revisionsanpartsselskab,Aalborg,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-09-30,2016-10-01,false,2018-02-26,SkÃ¸rping,98123544.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25115055,indberetninger-20180424,2.5095978,66108813.0,,2018-04-04T01:43:06.661Z,2018-03-01T10:09:39.676Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-63-WU,2018-03-01T10:09:39.966Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66108813,2015-10-01,2016-09-30,ID_11,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzVlLzUxLzM0LzhiMjAtNDU5OC05MzVjLThkYzNmOWUyMTVmOQ.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkwLzE0L2ExLzk2NzUtNDczZi04Nzg3LTM3ZTM1YWYyMmY4OQ.xml,true,"SkÃ¸rping, 9520",Torvegyden 2,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,1980-06-26,2018-02-28,33043163.0,66108813.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pharma Production ApS.,Ãrsrapport,Jette Nielsen,Per Nielsen,ONreVISION registreret revisionsanpartsselskab,Pharma Production ApS,ONreVISION registreret revisionsanpartsselskab,Aalborg,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-09-30,2016-10-01,false,2018-02-26,SkÃ¸rping,98123544.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25115055,indberetninger-20180424,2.5095978,66108813.0,,2018-04-04T01:43:06.661Z,2018-03-01T10:09:39.676Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-63-WU,2018-03-01T10:09:39.966Z,256802.0,1167637.0,446975.0,39.0,-237750.0,598836.0,463899.0,910835.0,102813.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66108813,2015-10-01,2016-09-30,ID_12,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzVlLzUxLzM0LzhiMjAtNDU5OC05MzVjLThkYzNmOWUyMTVmOQ.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkwLzE0L2ExLzk2NzUtNDczZi04Nzg3LTM3ZTM1YWYyMmY4OQ.xml,true,"SkÃ¸rping, 9520",Torvegyden 2,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,1980-06-26,2018-02-28,33043163.0,66108813.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pharma Production ApS.,Ãrsrapport,Jette Nielsen,Per Nielsen,ONreVISION registreret revisionsanpartsselskab,Pharma Production ApS,ONreVISION registreret revisionsanpartsselskab,Aalborg,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-09-30,2016-10-01,false,2018-02-26,SkÃ¸rping,98123544.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25115055,indberetninger-20180424,2.5095978,66108813.0,,2018-04-04T01:43:06.661Z,2018-03-01T10:09:39.676Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-63-WU,2018-03-01T10:09:39.966Z,,,,,,-598836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66108813,2016-09-30,2016-09-30,ID_8,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzVlLzUxLzM0LzhiMjAtNDU5OC05MzVjLThkYzNmOWUyMTVmOQ.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkwLzE0L2ExLzk2NzUtNDczZi04Nzg3LTM3ZTM1YWYyMmY4OQ.xml,true,"SkÃ¸rping, 9520",Torvegyden 2,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,1980-06-26,2018-02-28,33043163.0,66108813.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pharma Production ApS.,Ãrsrapport,Jette Nielsen,Per Nielsen,ONreVISION registreret revisionsanpartsselskab,Pharma Production ApS,ONreVISION registreret revisionsanpartsselskab,Aalborg,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-09-30,2016-10-01,false,2018-02-26,SkÃ¸rping,98123544.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25115055,indberetninger-20180424,2.5095978,66108813.0,,2018-04-04T01:43:06.661Z,2018-03-01T10:09:39.676Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-63-WU,2018-03-01T10:09:39.966Z,,,,,,,,,,26465299.0,1465299.0,400000.0,1465299.0,14417696.0,25000000.0,26465299.0,8560603.0,0.0,6563720.0,6563720.0,25000000.0,0.0,1685273.0,0.0,25000000.0,3487000.0,3487000.0,14017696.0,1996883.0,82120.0,0.0,0.0,229490.0,0.0,
66108813,2016-10-01,2017-09-30,ID_0,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzVlLzUxLzM0LzhiMjAtNDU5OC05MzVjLThkYzNmOWUyMTVmOQ.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkwLzE0L2ExLzk2NzUtNDczZi04Nzg3LTM3ZTM1YWYyMmY4OQ.xml,true,"SkÃ¸rping, 9520",Torvegyden 2,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,1980-06-26,2018-02-28,33043163.0,66108813.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pharma Production ApS.,Ãrsrapport,Jette Nielsen,Per Nielsen,ONreVISION registreret revisionsanpartsselskab,Pharma Production ApS,ONreVISION registreret revisionsanpartsselskab,Aalborg,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-09-30,2016-10-01,false,2018-02-26,SkÃ¸rping,98123544.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25115055,indberetninger-20180424,2.5095978,66108813.0,,2018-04-04T01:43:06.661Z,2018-03-01T10:09:39.676Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-63-WU,2018-03-01T10:09:39.966Z,249043.0,1084269.0,-19605.0,2071.0,0.0,667377.0,856902.0,835226.0,189525.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66108813,2016-10-01,2017-09-30,ID_1,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzVlLzUxLzM0LzhiMjAtNDU5OC05MzVjLThkYzNmOWUyMTVmOQ.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkwLzE0L2ExLzk2NzUtNDczZi04Nzg3LTM3ZTM1YWYyMmY4OQ.xml,true,"SkÃ¸rping, 9520",Torvegyden 2,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,1980-06-26,2018-02-28,33043163.0,66108813.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pharma Production ApS.,Ãrsrapport,Jette Nielsen,Per Nielsen,ONreVISION registreret revisionsanpartsselskab,Pharma Production ApS,ONreVISION registreret revisionsanpartsselskab,Aalborg,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-09-30,2016-10-01,false,2018-02-26,SkÃ¸rping,98123544.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25115055,indberetninger-20180424,2.5095978,66108813.0,,2018-04-04T01:43:06.661Z,2018-03-01T10:09:39.676Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-63-WU,2018-03-01T10:09:39.966Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66108813,2016-10-01,2017-09-30,ID_13,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzVlLzUxLzM0LzhiMjAtNDU5OC05MzVjLThkYzNmOWUyMTVmOQ.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkwLzE0L2ExLzk2NzUtNDczZi04Nzg3LTM3ZTM1YWYyMmY4OQ.xml,true,"SkÃ¸rping, 9520",Torvegyden 2,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,1980-06-26,2018-02-28,33043163.0,66108813.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pharma Production ApS.,Ãrsrapport,Jette Nielsen,Per Nielsen,ONreVISION registreret revisionsanpartsselskab,Pharma Production ApS,ONreVISION registreret revisionsanpartsselskab,Aalborg,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-09-30,2016-10-01,false,2018-02-26,SkÃ¸rping,98123544.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25115055,indberetninger-20180424,2.5095978,66108813.0,,2018-04-04T01:43:06.661Z,2018-03-01T10:09:39.676Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-63-WU,2018-03-01T10:09:39.966Z,,,,,,-667377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66108813,2016-10-01,2017-09-30,ID_2,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzVlLzUxLzM0LzhiMjAtNDU5OC05MzVjLThkYzNmOWUyMTVmOQ.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkwLzE0L2ExLzk2NzUtNDczZi04Nzg3LTM3ZTM1YWYyMmY4OQ.xml,true,"SkÃ¸rping, 9520",Torvegyden 2,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,1980-06-26,2018-02-28,33043163.0,66108813.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pharma Production ApS.,Ãrsrapport,Jette Nielsen,Per Nielsen,ONreVISION registreret revisionsanpartsselskab,Pharma Production ApS,ONreVISION registreret revisionsanpartsselskab,Aalborg,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-09-30,2016-10-01,false,2018-02-26,SkÃ¸rping,98123544.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25115055,indberetninger-20180424,2.5095978,66108813.0,,2018-04-04T01:43:06.661Z,2018-03-01T10:09:39.676Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-63-WU,2018-03-01T10:09:39.966Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66108813,2016-10-01,2017-09-30,ID_3,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzVlLzUxLzM0LzhiMjAtNDU5OC05MzVjLThkYzNmOWUyMTVmOQ.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkwLzE0L2ExLzk2NzUtNDczZi04Nzg3LTM3ZTM1YWYyMmY4OQ.xml,true,"SkÃ¸rping, 9520",Torvegyden 2,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,1980-06-26,2018-02-28,33043163.0,66108813.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pharma Production ApS.,Ãrsrapport,Jette Nielsen,Per Nielsen,ONreVISION registreret revisionsanpartsselskab,Pharma Production ApS,ONreVISION registreret revisionsanpartsselskab,Aalborg,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-09-30,2016-10-01,false,2018-02-26,SkÃ¸rping,98123544.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25115055,indberetninger-20180424,2.5095978,66108813.0,,2018-04-04T01:43:06.661Z,2018-03-01T10:09:39.676Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-63-WU,2018-03-01T10:09:39.966Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66108813,2016-10-01,2017-09-30,ID_4,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzVlLzUxLzM0LzhiMjAtNDU5OC05MzVjLThkYzNmOWUyMTVmOQ.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkwLzE0L2ExLzk2NzUtNDczZi04Nzg3LTM3ZTM1YWYyMmY4OQ.xml,true,"SkÃ¸rping, 9520",Torvegyden 2,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-26,2018-02-26,1980-06-26,2018-02-28,33043163.0,66108813.0,33043163.0,mne16813,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pharma Production ApS.,Ãrsrapport,Jette Nielsen,Per Nielsen,ONreVISION registreret revisionsanpartsselskab,Pharma Production ApS,ONreVISION registreret revisionsanpartsselskab,Aalborg,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aalborg, 851",2017-09-30,2016-10-01,false,2018-02-26,SkÃ¸rping,98123544.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25115055,indberetninger-20180424,2.5095978,66108813.0,,2018-04-04T01:43:06.661Z,2018-03-01T10:09:39.676Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-63-WU,2018-03-01T10:09:39.966Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finn JÃ¸rgen Jensen
