entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsShorttermLiabilitiesOtherThanProvisions,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
66108813,2016-10-01,2017-09-30,ID_12,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzY5LzFlLzNjLzk0NWYtNGMxZC04MTQ1LWRhNjEzMDcxNjc0Zg.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzk1LzA4L2MwL2M5MTUtNGU0MC04MGJkLTAzMmUyNTRmZGI5ZA.xml,true,"7000, Fredericia",Vejlevej 12,Til den daglige ledelse i Pharma Production ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-27,2019-02-27,1980-06-20,2019-02-27,38980149.0,66108813.0,38980149.0,mne33679,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Pharma Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Bernhard,Per Gunhard Nielsen,Regnskabsfabrikanten A/S,Pharma Production ApS,Regnskabsfabrikanten A/S,Aalborg,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-02-27,Fredericia,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26754792,indberetninger-20180424,2.5118406,66108813.0,AWk4iM2QRYGX6_YTFdXk,2019-03-01T09:15:18.400Z,2019-03-01T09:14:42.942Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-11-QD,2019-03-01T09:14:43.065Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66108813,2016-10-01,2017-09-30,ID_13,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzY5LzFlLzNjLzk0NWYtNGMxZC04MTQ1LWRhNjEzMDcxNjc0Zg.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzk1LzA4L2MwL2M5MTUtNGU0MC04MGJkLTAzMmUyNTRmZGI5ZA.xml,true,"7000, Fredericia",Vejlevej 12,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-27,2019-02-27,1980-06-20,2019-02-27,38980149.0,66108813.0,38980149.0,mne33679,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Pharma Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Bernhard,Per Gunhard Nielsen,Regnskabsfabrikanten A/S,Pharma Production ApS,Regnskabsfabrikanten A/S,Aalborg,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-02-27,Fredericia,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26754792,indberetninger-20180424,2.5118406,66108813.0,AWk4iM2QRYGX6_YTFdXk,2019-03-01T09:15:18.400Z,2019-03-01T09:14:42.942Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-11-QD,2019-03-01T09:14:43.065Z,249043.0,1084269.0,667377.0,856902.0,835226.0,-19605.0,189525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66108813,2016-10-01,2017-09-30,ID_15,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzY5LzFlLzNjLzk0NWYtNGMxZC04MTQ1LWRhNjEzMDcxNjc0Zg.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzk1LzA4L2MwL2M5MTUtNGU0MC04MGJkLTAzMmUyNTRmZGI5ZA.xml,true,"7000, Fredericia",Vejlevej 12,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-27,2019-02-27,1980-06-20,2019-02-27,38980149.0,66108813.0,38980149.0,mne33679,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Pharma Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Bernhard,Per Gunhard Nielsen,Regnskabsfabrikanten A/S,Pharma Production ApS,Regnskabsfabrikanten A/S,Aalborg,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-02-27,Fredericia,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26754792,indberetninger-20180424,2.5118406,66108813.0,AWk4iM2QRYGX6_YTFdXk,2019-03-01T09:15:18.400Z,2019-03-01T09:14:42.942Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-11-QD,2019-03-01T09:14:43.065Z,,,667377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66108813,2017-09-30,2017-09-30,ID_10,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzY5LzFlLzNjLzk0NWYtNGMxZC04MTQ1LWRhNjEzMDcxNjc0Zg.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzk1LzA4L2MwL2M5MTUtNGU0MC04MGJkLTAzMmUyNTRmZGI5ZA.xml,true,"7000, Fredericia",Vejlevej 12,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-27,2019-02-27,1980-06-20,2019-02-27,38980149.0,66108813.0,38980149.0,mne33679,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Pharma Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Bernhard,Per Gunhard Nielsen,Regnskabsfabrikanten A/S,Pharma Production ApS,Regnskabsfabrikanten A/S,Aalborg,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-02-27,Fredericia,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26754792,indberetninger-20180424,2.5118406,66108813.0,AWk4iM2QRYGX6_YTFdXk,2019-03-01T09:15:18.400Z,2019-03-01T09:14:42.942Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-11-QD,2019-03-01T09:14:43.065Z,,,,,,,,26491754.0,911247.0,400000.0,991754.0,0.0,342123.0,15085073.0,25000000.0,26491754.0,7919681.0,500000.0,6205825.0,6205825.0,25500000.0,500000.0,1079876.0,72000.0,25000000.0,3487000.0,3487000.0,14685073.0,1713856.0,0.0,80507.0,7680.0,291857.0,0.0,827.0,,,
66108813,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzY5LzFlLzNjLzk0NWYtNGMxZC04MTQ1LWRhNjEzMDcxNjc0Zg.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzk1LzA4L2MwL2M5MTUtNGU0MC04MGJkLTAzMmUyNTRmZGI5ZA.xml,true,"7000, Fredericia",Vejlevej 12,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-27,2019-02-27,1980-06-20,2019-02-27,38980149.0,66108813.0,38980149.0,mne33679,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Pharma Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Bernhard,Per Gunhard Nielsen,Regnskabsfabrikanten A/S,Pharma Production ApS,Regnskabsfabrikanten A/S,Aalborg,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-02-27,Fredericia,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26754792,indberetninger-20180424,2.5118406,66108813.0,AWk4iM2QRYGX6_YTFdXk,2019-03-01T09:15:18.400Z,2019-03-01T09:14:42.942Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-11-QD,2019-03-01T09:14:43.065Z,494873.0,871554.0,208281.0,267087.0,376681.0,109608.0,58806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66108813,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzY5LzFlLzNjLzk0NWYtNGMxZC04MTQ1LWRhNjEzMDcxNjc0Zg.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzk1LzA4L2MwL2M5MTUtNGU0MC04MGJkLTAzMmUyNTRmZGI5ZA.xml,true,"7000, Fredericia",Vejlevej 12,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-27,2019-02-27,1980-06-20,2019-02-27,38980149.0,66108813.0,38980149.0,mne33679,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Pharma Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Bernhard,Per Gunhard Nielsen,Regnskabsfabrikanten A/S,Pharma Production ApS,Regnskabsfabrikanten A/S,Aalborg,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-02-27,Fredericia,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26754792,indberetninger-20180424,2.5118406,66108813.0,AWk4iM2QRYGX6_YTFdXk,2019-03-01T09:15:18.400Z,2019-03-01T09:14:42.942Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-11-QD,2019-03-01T09:14:43.065Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66108813,2017-10-01,2018-09-30,ID_11,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzY5LzFlLzNjLzk0NWYtNGMxZC04MTQ1LWRhNjEzMDcxNjc0Zg.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzk1LzA4L2MwL2M5MTUtNGU0MC04MGJkLTAzMmUyNTRmZGI5ZA.xml,true,"7000, Fredericia",Vejlevej 12,Til den daglige ledelse i Pharma Production ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-27,2019-02-27,1980-06-20,2019-02-27,38980149.0,66108813.0,38980149.0,mne33679,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Pharma Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Bernhard,Per Gunhard Nielsen,Regnskabsfabrikanten A/S,Pharma Production ApS,Regnskabsfabrikanten A/S,Aalborg,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-02-27,Fredericia,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26754792,indberetninger-20180424,2.5118406,66108813.0,AWk4iM2QRYGX6_YTFdXk,2019-03-01T09:15:18.400Z,2019-03-01T09:14:42.942Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-11-QD,2019-03-01T09:14:43.065Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66108813,2017-10-01,2018-09-30,ID_14,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzY5LzFlLzNjLzk0NWYtNGMxZC04MTQ1LWRhNjEzMDcxNjc0Zg.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzk1LzA4L2MwL2M5MTUtNGU0MC04MGJkLTAzMmUyNTRmZGI5ZA.xml,true,"7000, Fredericia",Vejlevej 12,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-27,2019-02-27,1980-06-20,2019-02-27,38980149.0,66108813.0,38980149.0,mne33679,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Pharma Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Bernhard,Per Gunhard Nielsen,Regnskabsfabrikanten A/S,Pharma Production ApS,Regnskabsfabrikanten A/S,Aalborg,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-02-27,Fredericia,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26754792,indberetninger-20180424,2.5118406,66108813.0,AWk4iM2QRYGX6_YTFdXk,2019-03-01T09:15:18.400Z,2019-03-01T09:14:42.942Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-11-QD,2019-03-01T09:14:43.065Z,,,208281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66108813,2017-10-01,2018-09-30,ID_2,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzY5LzFlLzNjLzk0NWYtNGMxZC04MTQ1LWRhNjEzMDcxNjc0Zg.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzk1LzA4L2MwL2M5MTUtNGU0MC04MGJkLTAzMmUyNTRmZGI5ZA.xml,true,"7000, Fredericia",Vejlevej 12,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-27,2019-02-27,1980-06-20,2019-02-27,38980149.0,66108813.0,38980149.0,mne33679,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Pharma Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Bernhard,Per Gunhard Nielsen,Regnskabsfabrikanten A/S,Pharma Production ApS,Regnskabsfabrikanten A/S,Aalborg,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-02-27,Fredericia,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26754792,indberetninger-20180424,2.5118406,66108813.0,AWk4iM2QRYGX6_YTFdXk,2019-03-01T09:15:18.400Z,2019-03-01T09:14:42.942Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-11-QD,2019-03-01T09:14:43.065Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66108813,2017-10-01,2018-09-30,ID_3,,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzY5LzFlLzNjLzk0NWYtNGMxZC04MTQ1LWRhNjEzMDcxNjc0Zg.pdf,http://regnskaber.virk.dk/31880166/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzk1LzA4L2MwL2M5MTUtNGU0MC04MGJkLTAzMmUyNTRmZGI5ZA.xml,true,"7000, Fredericia",Vejlevej 12,Til den daglige ledelse i Pharma Production ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-27,2019-02-27,1980-06-20,2019-02-27,38980149.0,66108813.0,38980149.0,mne33679,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Pharma Production ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Bernhard,Per Gunhard Nielsen,Regnskabsfabrikanten A/S,Pharma Production ApS,Regnskabsfabrikanten A/S,Aalborg,2016-10-01,2017-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2019-02-27,Fredericia,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26754792,indberetninger-20180424,2.5118406,66108813.0,AWk4iM2QRYGX6_YTFdXk,2019-03-01T09:15:18.400Z,2019-03-01T09:14:42.942Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-11-QD,2019-03-01T09:14:43.065Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
