entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,RevaluationReserve,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
27129234,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2NjL2NkLzhlLzc5MzQtNDljZS04YWQ5LTE0NjA0NWJhZmE1OQ.xhtml,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzAxL2IxL2UzL2Q1YmYtNDJhMS04OTM1LTQ0ZDY2YzA5YWJjMg.pdf,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ZlLzJkL2QzLzIyNWUtNGM1OS1iZWRlLTMzZWYwYmNhNjU0ZA.xml,true,HornbÃ¦k,3100.0,662.0,HornbÃ¦kvej,3060 EspergÃ¦rde,Safirvej 5,Regnskabsklasse B,2018-06-17,2018-06-18,70000.0,666947.0,27129234.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Drage Gudmandsen,Jan Drage Gudmandsen,HOLMEGÃRDS EJENDOMSSELSKAB A/S,Jesper Toftgaard-Hansen,534954.0,HornbÃ¦k,2016-01-01,2016-12-31,61993.0,61993.0,596947.0,2017-12-31,2017-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at Ã¥rsrapporten for 2018Â ikke skal revideres. Vi anser betingelserne for at undlade revision for opfyldt.",0.0,false,false,Ingen bistand,urn:ofk:oid:25861724,indberetninger-20180424,2.5949414,27129234.0,AWQUsksE0wkEsASkt3qz,2018-06-18T21:00:29.782Z,2018-06-18T20:59:44.069Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-ZQ,2018-06-18T20:59:44.404Z,,,,,,,,,,,,,,,,,,,,,,,,
27129234,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2NjL2NkLzhlLzc5MzQtNDljZS04YWQ5LTE0NjA0NWJhZmE1OQ.xhtml,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzAxL2IxL2UzL2Q1YmYtNDJhMS04OTM1LTQ0ZDY2YzA5YWJjMg.pdf,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ZlLzJkL2QzLzIyNWUtNGM1OS1iZWRlLTMzZWYwYmNhNjU0ZA.xml,true,HornbÃ¦k,3100.0,662.0,HornbÃ¦kvej,3060 EspergÃ¦rde,Safirvej 5,Regnskabsklasse B,2018-06-17,2018-06-18,,,27129234.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Drage Gudmandsen,Jan Drage Gudmandsen,HOLMEGÃRDS EJENDOMSSELSKAB A/S,Jesper Toftgaard-Hansen,,HornbÃ¦k,2016-01-01,2016-12-31,61993.0,,,2017-12-31,2017-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at Ã¥rsrapporten for 2018Â ikke skal revideres. Vi anser betingelserne for at undlade revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:25861724,indberetninger-20180424,2.5949414,27129234.0,AWQUsksE0wkEsASkt3qz,2018-06-18T21:00:29.782Z,2018-06-18T20:59:44.069Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-ZQ,2018-06-18T20:59:44.404Z,,,,,,,,,,,,,,,,,,,,,,,,
27129234,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2NjL2NkLzhlLzc5MzQtNDljZS04YWQ5LTE0NjA0NWJhZmE1OQ.xhtml,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzAxL2IxL2UzL2Q1YmYtNDJhMS04OTM1LTQ0ZDY2YzA5YWJjMg.pdf,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ZlLzJkL2QzLzIyNWUtNGM1OS1iZWRlLTMzZWYwYmNhNjU0ZA.xml,true,HornbÃ¦k,3100.0,662.0,HornbÃ¦kvej,3060 EspergÃ¦rde,Safirvej 5,Regnskabsklasse B,2018-06-17,2018-06-18,,,27129234.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Drage Gudmandsen,Jan Drage Gudmandsen,HOLMEGÃRDS EJENDOMSSELSKAB A/S,Jesper Toftgaard-Hansen,,HornbÃ¦k,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at Ã¥rsrapporten for 2018Â ikke skal revideres. Vi anser betingelserne for at undlade revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:25861724,indberetninger-20180424,2.5949414,27129234.0,AWQUsksE0wkEsASkt3qz,2018-06-18T21:00:29.782Z,2018-06-18T20:59:44.069Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-ZQ,2018-06-18T20:59:44.404Z,13531684.0,500000.0,381684.0,336079.0,13150000.0,13531684.0,13195605.0,5000000.0,8826376.0,3826376.0,13150000.0,1587328.0,10471.0,13150000.0,-2166761.0,2002840.0,840827.0,4369229.0,185000.0,1658254.0,381684.0,97820.0,371213.0,
27129234,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2NjL2NkLzhlLzc5MzQtNDljZS04YWQ5LTE0NjA0NWJhZmE1OQ.xhtml,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzAxL2IxL2UzL2Q1YmYtNDJhMS04OTM1LTQ0ZDY2YzA5YWJjMg.pdf,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ZlLzJkL2QzLzIyNWUtNGM1OS1iZWRlLTMzZWYwYmNhNjU0ZA.xml,true,HornbÃ¦k,3100.0,662.0,HornbÃ¦kvej,3060 EspergÃ¦rde,Safirvej 5,Regnskabsklasse B,2018-06-17,2018-06-18,,,27129234.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Drage Gudmandsen,Jan Drage Gudmandsen,HOLMEGÃRDS EJENDOMSSELSKAB A/S,Jesper Toftgaard-Hansen,,HornbÃ¦k,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at Ã¥rsrapporten for 2018Â ikke skal revideres. Vi anser betingelserne for at undlade revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:25861724,indberetninger-20180424,2.5949414,27129234.0,AWQUsksE0wkEsASkt3qz,2018-06-18T21:00:29.782Z,2018-06-18T20:59:44.069Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-ZQ,2018-06-18T20:59:44.404Z,,,,500000.0,,,,,,,,,,,,,,,,,,,,
27129234,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2NjL2NkLzhlLzc5MzQtNDljZS04YWQ5LTE0NjA0NWJhZmE1OQ.xhtml,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzAxL2IxL2UzL2Q1YmYtNDJhMS04OTM1LTQ0ZDY2YzA5YWJjMg.pdf,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ZlLzJkL2QzLzIyNWUtNGM1OS1iZWRlLTMzZWYwYmNhNjU0ZA.xml,true,HornbÃ¦k,3100.0,662.0,HornbÃ¦kvej,3060 EspergÃ¦rde,Safirvej 5,Regnskabsklasse B,2018-06-17,2018-06-18,,,27129234.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Drage Gudmandsen,Jan Drage Gudmandsen,HOLMEGÃRDS EJENDOMSSELSKAB A/S,Jesper Toftgaard-Hansen,,HornbÃ¦k,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at Ã¥rsrapporten for 2018Â ikke skal revideres. Vi anser betingelserne for at undlade revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:25861724,indberetninger-20180424,2.5949414,27129234.0,AWQUsksE0wkEsASkt3qz,2018-06-18T21:00:29.782Z,2018-06-18T20:59:44.069Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-ZQ,2018-06-18T20:59:44.404Z,,,,2002840.0,,,,,,,,,,,,,,,,,,,,
27129234,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2NjL2NkLzhlLzc5MzQtNDljZS04YWQ5LTE0NjA0NWJhZmE1OQ.xhtml,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzAxL2IxL2UzL2Q1YmYtNDJhMS04OTM1LTQ0ZDY2YzA5YWJjMg.pdf,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ZlLzJkL2QzLzIyNWUtNGM1OS1iZWRlLTMzZWYwYmNhNjU0ZA.xml,true,HornbÃ¦k,3100.0,662.0,HornbÃ¦kvej,3060 EspergÃ¦rde,Safirvej 5,Regnskabsklasse B,2018-06-17,2018-06-18,,,27129234.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Drage Gudmandsen,Jan Drage Gudmandsen,HOLMEGÃRDS EJENDOMSSELSKAB A/S,Jesper Toftgaard-Hansen,,HornbÃ¦k,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at Ã¥rsrapporten for 2018Â ikke skal revideres. Vi anser betingelserne for at undlade revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:25861724,indberetninger-20180424,2.5949414,27129234.0,AWQUsksE0wkEsASkt3qz,2018-06-18T21:00:29.782Z,2018-06-18T20:59:44.069Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-ZQ,2018-06-18T20:59:44.404Z,,,,-2166761.0,,,,,,,,,,,,,,,,,,,,
27129234,2017-01-01,2017-01-01,c13,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2NjL2NkLzhlLzc5MzQtNDljZS04YWQ5LTE0NjA0NWJhZmE1OQ.xhtml,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzAxL2IxL2UzL2Q1YmYtNDJhMS04OTM1LTQ0ZDY2YzA5YWJjMg.pdf,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ZlLzJkL2QzLzIyNWUtNGM1OS1iZWRlLTMzZWYwYmNhNjU0ZA.xml,true,HornbÃ¦k,3100.0,662.0,HornbÃ¦kvej,3060 EspergÃ¦rde,Safirvej 5,Regnskabsklasse B,2018-06-17,2018-06-18,,,27129234.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Drage Gudmandsen,Jan Drage Gudmandsen,HOLMEGÃRDS EJENDOMSSELSKAB A/S,Jesper Toftgaard-Hansen,,HornbÃ¦k,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at Ã¥rsrapporten for 2018Â ikke skal revideres. Vi anser betingelserne for at undlade revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:25861724,indberetninger-20180424,2.5949414,27129234.0,AWQUsksE0wkEsASkt3qz,2018-06-18T21:00:29.782Z,2018-06-18T20:59:44.069Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-ZQ,2018-06-18T20:59:44.404Z,,,,336079.0,,,,,,,,,,,,,,,,,,,,
27129234,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2NjL2NkLzhlLzc5MzQtNDljZS04YWQ5LTE0NjA0NWJhZmE1OQ.xhtml,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzAxL2IxL2UzL2Q1YmYtNDJhMS04OTM1LTQ0ZDY2YzA5YWJjMg.pdf,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ZlLzJkL2QzLzIyNWUtNGM1OS1iZWRlLTMzZWYwYmNhNjU0ZA.xml,true,HornbÃ¦k,3100.0,662.0,HornbÃ¦kvej,3060 EspergÃ¦rde,Safirvej 5,Regnskabsklasse B,2018-06-17,2018-06-18,70000.0,542472.0,27129234.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Drage Gudmandsen,Jan Drage Gudmandsen,HOLMEGÃRDS EJENDOMSSELSKAB A/S,Jesper Toftgaard-Hansen,501217.0,HornbÃ¦k,2016-01-01,2016-12-31,-28745.0,-28745.0,472472.0,2017-12-31,2017-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at Ã¥rsrapporten for 2018Â ikke skal revideres. Vi anser betingelserne for at undlade revision for opfyldt.",0.0,false,false,Ingen bistand,urn:ofk:oid:25861724,indberetninger-20180424,2.5949414,27129234.0,AWQUsksE0wkEsASkt3qz,2018-06-18T21:00:29.782Z,2018-06-18T20:59:44.069Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-ZQ,2018-06-18T20:59:44.404Z,,,,,,,,,,,,,,,,,,,,,,,,
27129234,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2NjL2NkLzhlLzc5MzQtNDljZS04YWQ5LTE0NjA0NWJhZmE1OQ.xhtml,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzAxL2IxL2UzL2Q1YmYtNDJhMS04OTM1LTQ0ZDY2YzA5YWJjMg.pdf,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ZlLzJkL2QzLzIyNWUtNGM1OS1iZWRlLTMzZWYwYmNhNjU0ZA.xml,true,HornbÃ¦k,3100.0,662.0,HornbÃ¦kvej,3060 EspergÃ¦rde,Safirvej 5,Regnskabsklasse B,2018-06-17,2018-06-18,,,27129234.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Drage Gudmandsen,Jan Drage Gudmandsen,HOLMEGÃRDS EJENDOMSSELSKAB A/S,Jesper Toftgaard-Hansen,,HornbÃ¦k,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at Ã¥rsrapporten for 2018Â ikke skal revideres. Vi anser betingelserne for at undlade revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:25861724,indberetninger-20180424,2.5949414,27129234.0,AWQUsksE0wkEsASkt3qz,2018-06-18T21:00:29.782Z,2018-06-18T20:59:44.069Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-ZQ,2018-06-18T20:59:44.404Z,,,,,,,,,,,,,,,,,,,,,,,,
27129234,2017-01-01,2017-12-31,c14,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2NjL2NkLzhlLzc5MzQtNDljZS04YWQ5LTE0NjA0NWJhZmE1OQ.xhtml,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzAxL2IxL2UzL2Q1YmYtNDJhMS04OTM1LTQ0ZDY2YzA5YWJjMg.pdf,http://regnskaber.virk.dk/43292172/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ZlLzJkL2QzLzIyNWUtNGM1OS1iZWRlLTMzZWYwYmNhNjU0ZA.xml,true,HornbÃ¦k,3100.0,662.0,HornbÃ¦kvej,3060 EspergÃ¦rde,Safirvej 5,Regnskabsklasse B,2018-06-17,2018-06-18,,,27129234.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Drage Gudmandsen,Jan Drage Gudmandsen,HOLMEGÃRDS EJENDOMSSELSKAB A/S,Jesper Toftgaard-Hansen,,HornbÃ¦k,2016-01-01,2016-12-31,-28745.0,,,2017-12-31,2017-01-01,false,false,"Det er pÃ¥ generalforsamlingen vedtaget, at Ã¥rsrapporten for 2018Â ikke skal revideres. Vi anser betingelserne for at undlade revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:25861724,indberetninger-20180424,2.5949414,27129234.0,AWQUsksE0wkEsASkt3qz,2018-06-18T21:00:29.782Z,2018-06-18T20:59:44.069Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-ZQ,2018-06-18T20:59:44.404Z,,,,,,,,,,,,,,,,,,,,,,,,
