entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradePayables
28660537,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzljLzhkL2JjL2JmNjctNGUwOC05YzE1LWQ5N2Q0NTdjZDEzZg.pdf,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdmLzU5LzhiL2ZkNDctNDdhYy04YzFiLWE3NDkwYjExYjMzMQ.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Thisted,7700.0,1.0,Store Torv,Thisted,7700.0,23A,Hundborgvej,"7700, Thisted","Thyparken, 10",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2019-05-20,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,thisted@brandtrevision.dk,125000.0,25492145.0,28660537.0,25492145.0,mne19674,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Hovmark Thisted Holding ApS.,Ãrsrapport,Tage Gamborg Holm,Jesper RokkjÃ¦r Hovmark,Jesper RokkjÃ¦r Hovmark,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparekassen Thy,Hovmark Thisted Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Thisted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-14,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27174471,indberetninger-20180424,2.5118417999999996,28660537.0,AWrU9riARYGX6_YTH1E9,2019-05-20T11:19:09.300Z,2019-05-20T11:18:19.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-98-PW,2019-05-20T11:18:19.795Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28660537,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzljLzhkL2JjL2JmNjctNGUwOC05YzE1LWQ5N2Q0NTdjZDEzZg.pdf,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdmLzU5LzhiL2ZkNDctNDdhYy04YzFiLWE3NDkwYjExYjMzMQ.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Thisted,7700.0,1.0,Store Torv,Thisted,7700.0,23A,Hundborgvej,"7700, Thisted","Thyparken, 10",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2019-05-20,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,thisted@brandtrevision.dk,111594.0,25492145.0,28660537.0,25492145.0,mne19674,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Hovmark Thisted Holding ApS.,Ãrsrapport,Tage Gamborg Holm,Jesper RokkjÃ¦r Hovmark,Jesper RokkjÃ¦r Hovmark,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparekassen Thy,Hovmark Thisted Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Thisted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-14,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27174471,indberetninger-20180424,2.5118417999999996,28660537.0,AWrU9riARYGX6_YTH1E9,2019-05-20T11:19:09.300Z,2019-05-20T11:18:19.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-98-PW,2019-05-20T11:18:19.795Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28660537,2017-01-01,2017-01-01,c744,,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzljLzhkL2JjL2JmNjctNGUwOC05YzE1LWQ5N2Q0NTdjZDEzZg.pdf,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdmLzU5LzhiL2ZkNDctNDdhYy04YzFiLWE3NDkwYjExYjMzMQ.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Thisted,7700.0,1.0,Store Torv,Thisted,7700.0,23A,Hundborgvej,"7700, Thisted","Thyparken, 10",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2019-05-20,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,thisted@brandtrevision.dk,130000.0,25492145.0,28660537.0,25492145.0,mne19674,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Hovmark Thisted Holding ApS.,Ãrsrapport,Tage Gamborg Holm,Jesper RokkjÃ¦r Hovmark,Jesper RokkjÃ¦r Hovmark,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparekassen Thy,Hovmark Thisted Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Thisted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-14,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27174471,indberetninger-20180424,2.5118417999999996,28660537.0,AWrU9riARYGX6_YTH1E9,2019-05-20T11:19:09.300Z,2019-05-20T11:18:19.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-98-PW,2019-05-20T11:18:19.795Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28660537,2017-01-01,2017-12-31,c109,,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzljLzhkL2JjL2JmNjctNGUwOC05YzE1LWQ5N2Q0NTdjZDEzZg.pdf,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdmLzU5LzhiL2ZkNDctNDdhYy04YzFiLWE3NDkwYjExYjMzMQ.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Thisted,7700.0,1.0,Store Torv,Thisted,7700.0,23A,Hundborgvej,"7700, Thisted","Thyparken, 10",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2019-05-20,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,thisted@brandtrevision.dk,,25492145.0,28660537.0,25492145.0,mne19674,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Hovmark Thisted Holding ApS.,Ãrsrapport,Tage Gamborg Holm,Jesper RokkjÃ¦r Hovmark,Jesper RokkjÃ¦r Hovmark,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparekassen Thy,Hovmark Thisted Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Thisted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-14,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27174471,indberetninger-20180424,2.5118417999999996,28660537.0,AWrU9riARYGX6_YTH1E9,2019-05-20T11:19:09.300Z,2019-05-20T11:18:19.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-98-PW,2019-05-20T11:18:19.795Z,162300.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28660537,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzljLzhkL2JjL2JmNjctNGUwOC05YzE1LWQ5N2Q0NTdjZDEzZg.pdf,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdmLzU5LzhiL2ZkNDctNDdhYy04YzFiLWE3NDkwYjExYjMzMQ.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Thisted,7700.0,1.0,Store Torv,Thisted,7700.0,23A,Hundborgvej,"7700, Thisted","Thyparken, 10",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2019-05-20,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,thisted@brandtrevision.dk,,25492145.0,28660537.0,25492145.0,mne19674,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Hovmark Thisted Holding ApS.,Ãrsrapport,Tage Gamborg Holm,Jesper RokkjÃ¦r Hovmark,Jesper RokkjÃ¦r Hovmark,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparekassen Thy,Hovmark Thisted Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Thisted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-14,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27174471,indberetninger-20180424,2.5118417999999996,28660537.0,AWrU9riARYGX6_YTH1E9,2019-05-20T11:19:09.300Z,2019-05-20T11:18:19.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-98-PW,2019-05-20T11:18:19.795Z,22388.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28660537,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzljLzhkL2JjL2JmNjctNGUwOC05YzE1LWQ5N2Q0NTdjZDEzZg.pdf,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdmLzU5LzhiL2ZkNDctNDdhYy04YzFiLWE3NDkwYjExYjMzMQ.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Thisted,7700.0,1.0,Store Torv,Thisted,7700.0,23A,Hundborgvej,"7700, Thisted","Thyparken, 10",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2019-05-20,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,thisted@brandtrevision.dk,,25492145.0,28660537.0,25492145.0,mne19674,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Hovmark Thisted Holding ApS.,Ãrsrapport,Tage Gamborg Holm,Jesper RokkjÃ¦r Hovmark,Jesper RokkjÃ¦r Hovmark,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparekassen Thy,Hovmark Thisted Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Thisted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-14,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27174471,indberetninger-20180424,2.5118417999999996,28660537.0,AWrU9riARYGX6_YTH1E9,2019-05-20T11:19:09.300Z,2019-05-20T11:18:19.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-98-PW,2019-05-20T11:18:19.795Z,184688.0,-11209.0,195910.0,14.0,1.0,184688.0,-11209.0,,,,,,,,,,,,,,,,,,,,
28660537,2017-01-01,2017-12-31,c742,,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzljLzhkL2JjL2JmNjctNGUwOC05YzE1LWQ5N2Q0NTdjZDEzZg.pdf,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdmLzU5LzhiL2ZkNDctNDdhYy04YzFiLWE3NDkwYjExYjMzMQ.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Thisted,7700.0,1.0,Store Torv,Thisted,7700.0,23A,Hundborgvej,"7700, Thisted","Thyparken, 10",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2019-05-20,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,thisted@brandtrevision.dk,,25492145.0,28660537.0,25492145.0,mne19674,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Hovmark Thisted Holding ApS.,Ãrsrapport,Tage Gamborg Holm,Jesper RokkjÃ¦r Hovmark,Jesper RokkjÃ¦r Hovmark,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparekassen Thy,Hovmark Thisted Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Thisted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-14,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27174471,indberetninger-20180424,2.5118417999999996,28660537.0,AWrU9riARYGX6_YTH1E9,2019-05-20T11:19:09.300Z,2019-05-20T11:18:19.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-98-PW,2019-05-20T11:18:19.795Z,22388.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28660537,2017-01-01,2017-12-31,c745,,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzljLzhkL2JjL2JmNjctNGUwOC05YzE1LWQ5N2Q0NTdjZDEzZg.pdf,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdmLzU5LzhiL2ZkNDctNDdhYy04YzFiLWE3NDkwYjExYjMzMQ.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Thisted,7700.0,1.0,Store Torv,Thisted,7700.0,23A,Hundborgvej,"7700, Thisted","Thyparken, 10",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2019-05-20,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,thisted@brandtrevision.dk,,25492145.0,28660537.0,25492145.0,mne19674,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Hovmark Thisted Holding ApS.,Ãrsrapport,Tage Gamborg Holm,Jesper RokkjÃ¦r Hovmark,Jesper RokkjÃ¦r Hovmark,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparekassen Thy,Hovmark Thisted Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Thisted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-14,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27174471,indberetninger-20180424,2.5118417999999996,28660537.0,AWrU9riARYGX6_YTH1E9,2019-05-20T11:19:09.300Z,2019-05-20T11:18:19.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-98-PW,2019-05-20T11:18:19.795Z,,,,,,,,162300.0,130000.0,,,,,,,,,,,,,,,,,,
28660537,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzljLzhkL2JjL2JmNjctNGUwOC05YzE1LWQ5N2Q0NTdjZDEzZg.pdf,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdmLzU5LzhiL2ZkNDctNDdhYy04YzFiLWE3NDkwYjExYjMzMQ.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Thisted,7700.0,1.0,Store Torv,Thisted,7700.0,23A,Hundborgvej,"7700, Thisted","Thyparken, 10",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2019-05-20,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,thisted@brandtrevision.dk,421282.0,25492145.0,28660537.0,25492145.0,mne19674,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Hovmark Thisted Holding ApS.,Ãrsrapport,Tage Gamborg Holm,Jesper RokkjÃ¦r Hovmark,Jesper RokkjÃ¦r Hovmark,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparekassen Thy,Hovmark Thisted Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Thisted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-14,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27174471,indberetninger-20180424,2.5118417999999996,28660537.0,AWrU9riARYGX6_YTH1E9,2019-05-20T11:19:09.300Z,2019-05-20T11:18:19.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-98-PW,2019-05-20T11:18:19.795Z,,,,,,,,,,428844.0,35775.0,125000.0,239885.0,428844.0,7562.0,188959.0,188959.0,188959.0,0.0,687.0,0.0,162300.0,133982.0,7562.0,204110.0,204110.0,6875.0
28660537,2017-12-31,2017-12-31,c722,,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzljLzhkL2JjL2JmNjctNGUwOC05YzE1LWQ5N2Q0NTdjZDEzZg.pdf,http://regnskaber.virk.dk/73506682/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzdmLzU5LzhiL2ZkNDctNDdhYy04YzFiLWE3NDkwYjExYjMzMQ.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Thisted,7700.0,1.0,Store Torv,Thisted,7700.0,23A,Hundborgvej,"7700, Thisted","Thyparken, 10",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2019-05-20,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til  administration.,thisted@brandtrevision.dk,125000.0,25492145.0,28660537.0,25492145.0,mne19674,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Hovmark Thisted Holding ApS.,Ãrsrapport,Tage Gamborg Holm,Jesper RokkjÃ¦r Hovmark,Jesper RokkjÃ¦r Hovmark,"BRANDT, Statsautoriseret Revisionspartnerselskab",Sparekassen Thy,Hovmark Thisted Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Thisted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-14,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27174471,indberetninger-20180424,2.5118417999999996,28660537.0,AWrU9riARYGX6_YTH1E9,2019-05-20T11:19:09.300Z,2019-05-20T11:18:19.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-98-PW,2019-05-20T11:18:19.795Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
