entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermReceivablesFromAssociates,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
28862849,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA4LzlhL2YwLzljYjUtNDU1ZS05OGJlLTc2YWIwNGUzYTQ4MQ.xhtml,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y5LzAwLzIzLzU5YzEtNDVlOS1iMjIxLTUwMjQ5NGNhOTI3Ng.pdf,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2EwLzM2LzE4LzFhZjMtNGIzZC1iZDYzLTQyZjA4YWIzMzE3ZA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Silkeborg,8600.0,11.0,Gjermosevej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i E.Birk Consult apS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-03,2016-06-10,121557.0,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at vÃ¦re holdingselskab samt at udfÃ¸re konsulentopgaver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",90662.0,28862849.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Else Okkels Birk,Else Okkels Birk,E. BIRK CONSULT ApS,Revisionsaktieselskabet Ib Rohde,43887.0,0.0,Silkeborg,2014-01-01,2014-12-31,-65771.0,-87782.0,-43895.0,2015-12-31,2015-01-01,false,false,2016-06-03,Kjellerup,-21942.0,86877684.0,false,false,Andre erklÃ¦ringer uden sikkerhed,13000.0,urn:ofk:oid:22672259,indberetninger-20180424,2.5955422,28862849.0,,2018-03-29T05:42:25.824Z,2016-06-13T06:54:08.988Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-11-TK,2016-06-13T06:54:09.125Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28862849,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA4LzlhL2YwLzljYjUtNDU1ZS05OGJlLTc2YWIwNGUzYTQ4MQ.xhtml,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y5LzAwLzIzLzU5YzEtNDVlOS1iMjIxLTUwMjQ5NGNhOTI3Ng.pdf,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2EwLzM2LzE4LzFhZjMtNGIzZC1iZDYzLTQyZjA4YWIzMzE3ZA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Silkeborg,8600.0,11.0,Gjermosevej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i E.Birk Consult apS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-03,2016-06-10,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at vÃ¦re holdingselskab samt at udfÃ¸re konsulentopgaver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,28862849.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Else Okkels Birk,Else Okkels Birk,E. BIRK CONSULT ApS,Revisionsaktieselskabet Ib Rohde,,,Silkeborg,2014-01-01,2014-12-31,-65771.0,,,2015-12-31,2015-01-01,false,false,2016-06-03,Kjellerup,,86877684.0,false,false,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22672259,indberetninger-20180424,2.5955422,28862849.0,,2018-03-29T05:42:25.824Z,2016-06-13T06:54:08.988Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-11-TK,2016-06-13T06:54:09.125Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28862849,2014-12-31,2014-12-31,c7,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA4LzlhL2YwLzljYjUtNDU1ZS05OGJlLTc2YWIwNGUzYTQ4MQ.xhtml,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y5LzAwLzIzLzU5YzEtNDVlOS1iMjIxLTUwMjQ5NGNhOTI3Ng.pdf,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2EwLzM2LzE4LzFhZjMtNGIzZC1iZDYzLTQyZjA4YWIzMzE3ZA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Silkeborg,8600.0,11.0,Gjermosevej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i E.Birk Consult apS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-03,2016-06-10,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at vÃ¦re holdingselskab samt at udfÃ¸re konsulentopgaver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,28862849.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Else Okkels Birk,Else Okkels Birk,E. BIRK CONSULT ApS,Revisionsaktieselskabet Ib Rohde,,,Silkeborg,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-03,Kjellerup,,86877684.0,false,false,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22672259,indberetninger-20180424,2.5955422,28862849.0,,2018-03-29T05:42:25.824Z,2016-06-13T06:54:08.988Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-11-TK,2016-06-13T06:54:09.125Z,1240473.0,125000.0,196328.0,0.0,391642.0,290860.0,369685.0,1240473.0,836590.0,383600.0,0.0,263600.0,0.0,120000.0,1044145.0,15859.0,22719.0,660545.0,12241.0,12241.0,266642.0,115992.0,836590.0,704739.0,196328.0,0.0,159109.0,2000.0,0.0,12500.0,,
28862849,2015-01-01,2015-01-01,c10,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA4LzlhL2YwLzljYjUtNDU1ZS05OGJlLTc2YWIwNGUzYTQ4MQ.xhtml,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y5LzAwLzIzLzU5YzEtNDVlOS1iMjIxLTUwMjQ5NGNhOTI3Ng.pdf,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2EwLzM2LzE4LzFhZjMtNGIzZC1iZDYzLTQyZjA4YWIzMzE3ZA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Silkeborg,8600.0,11.0,Gjermosevej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i E.Birk Consult apS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-03,2016-06-10,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at vÃ¦re holdingselskab samt at udfÃ¸re konsulentopgaver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,28862849.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Else Okkels Birk,Else Okkels Birk,E. BIRK CONSULT ApS,Revisionsaktieselskabet Ib Rohde,,,Silkeborg,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-03,Kjellerup,,86877684.0,false,false,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22672259,indberetninger-20180424,2.5955422,28862849.0,,2018-03-29T05:42:25.824Z,2016-06-13T06:54:08.988Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-11-TK,2016-06-13T06:54:09.125Z,,,,,391642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28862849,2015-01-01,2015-01-01,c8,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA4LzlhL2YwLzljYjUtNDU1ZS05OGJlLTc2YWIwNGUzYTQ4MQ.xhtml,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y5LzAwLzIzLzU5YzEtNDVlOS1iMjIxLTUwMjQ5NGNhOTI3Ng.pdf,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2EwLzM2LzE4LzFhZjMtNGIzZC1iZDYzLTQyZjA4YWIzMzE3ZA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Silkeborg,8600.0,11.0,Gjermosevej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i E.Birk Consult apS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-03,2016-06-10,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at vÃ¦re holdingselskab samt at udfÃ¸re konsulentopgaver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,28862849.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Else Okkels Birk,Else Okkels Birk,E. BIRK CONSULT ApS,Revisionsaktieselskabet Ib Rohde,,,Silkeborg,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-03,Kjellerup,,86877684.0,false,false,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22672259,indberetninger-20180424,2.5955422,28862849.0,,2018-03-29T05:42:25.824Z,2016-06-13T06:54:08.988Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-11-TK,2016-06-13T06:54:09.125Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28862849,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA4LzlhL2YwLzljYjUtNDU1ZS05OGJlLTc2YWIwNGUzYTQ4MQ.xhtml,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y5LzAwLzIzLzU5YzEtNDVlOS1iMjIxLTUwMjQ5NGNhOTI3Ng.pdf,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2EwLzM2LzE4LzFhZjMtNGIzZC1iZDYzLTQyZjA4YWIzMzE3ZA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Silkeborg,8600.0,11.0,Gjermosevej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i E.Birk Consult apS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-03,2016-06-10,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at vÃ¦re holdingselskab samt at udfÃ¸re konsulentopgaver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,28862849.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Else Okkels Birk,Else Okkels Birk,E. BIRK CONSULT ApS,Revisionsaktieselskabet Ib Rohde,,,Silkeborg,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-03,Kjellerup,,86877684.0,false,false,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22672259,indberetninger-20180424,2.5955422,28862849.0,,2018-03-29T05:42:25.824Z,2016-06-13T06:54:08.988Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-11-TK,2016-06-13T06:54:09.125Z,,,,,266642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28862849,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA4LzlhL2YwLzljYjUtNDU1ZS05OGJlLTc2YWIwNGUzYTQ4MQ.xhtml,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y5LzAwLzIzLzU5YzEtNDVlOS1iMjIxLTUwMjQ5NGNhOTI3Ng.pdf,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2EwLzM2LzE4LzFhZjMtNGIzZC1iZDYzLTQyZjA4YWIzMzE3ZA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Silkeborg,8600.0,11.0,Gjermosevej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i E.Birk Consult apS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-03,2016-06-10,113698.0,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at vÃ¦re holdingselskab samt at udfÃ¸re konsulentopgaver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",102855.0,28862849.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Else Okkels Birk,Else Okkels Birk,E. BIRK CONSULT ApS,Revisionsaktieselskabet Ib Rohde,52716.0,16637.0,Silkeborg,2014-01-01,2014-12-31,17319.0,-53922.0,-17843.0,2015-12-31,2015-01-01,false,false,2016-06-03,Kjellerup,-71241.0,86877684.0,false,false,Andre erklÃ¦ringer uden sikkerhed,7000.0,urn:ofk:oid:22672259,indberetninger-20180424,2.5955422,28862849.0,,2018-03-29T05:42:25.824Z,2016-06-13T06:54:08.988Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-11-TK,2016-06-13T06:54:09.125Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28862849,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA4LzlhL2YwLzljYjUtNDU1ZS05OGJlLTc2YWIwNGUzYTQ4MQ.xhtml,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y5LzAwLzIzLzU5YzEtNDVlOS1iMjIxLTUwMjQ5NGNhOTI3Ng.pdf,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2EwLzM2LzE4LzFhZjMtNGIzZC1iZDYzLTQyZjA4YWIzMzE3ZA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Silkeborg,8600.0,11.0,Gjermosevej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i E.Birk Consult apS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-03,2016-06-10,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at vÃ¦re holdingselskab samt at udfÃ¸re konsulentopgaver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,28862849.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Else Okkels Birk,Else Okkels Birk,E. BIRK CONSULT ApS,Revisionsaktieselskabet Ib Rohde,,,Silkeborg,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-03,Kjellerup,,86877684.0,false,false,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22672259,indberetninger-20180424,2.5955422,28862849.0,,2018-03-29T05:42:25.824Z,2016-06-13T06:54:08.988Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-11-TK,2016-06-13T06:54:09.125Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30905652.0,"REVISIONSAKTIESELSKABET IB ROHDE, REGISTRERET REVISIONSVIRKSOMHED"
28862849,2015-01-01,2015-12-31,c11,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA4LzlhL2YwLzljYjUtNDU1ZS05OGJlLTc2YWIwNGUzYTQ4MQ.xhtml,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y5LzAwLzIzLzU5YzEtNDVlOS1iMjIxLTUwMjQ5NGNhOTI3Ng.pdf,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2EwLzM2LzE4LzFhZjMtNGIzZC1iZDYzLTQyZjA4YWIzMzE3ZA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Silkeborg,8600.0,11.0,Gjermosevej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i E.Birk Consult apS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-03,2016-06-10,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at vÃ¦re holdingselskab samt at udfÃ¸re konsulentopgaver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,28862849.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Else Okkels Birk,Else Okkels Birk,E. BIRK CONSULT ApS,Revisionsaktieselskabet Ib Rohde,,,Silkeborg,2014-01-01,2014-12-31,17319.0,,,2015-12-31,2015-01-01,false,false,2016-06-03,Kjellerup,,86877684.0,false,false,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22672259,indberetninger-20180424,2.5955422,28862849.0,,2018-03-29T05:42:25.824Z,2016-06-13T06:54:08.988Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-11-TK,2016-06-13T06:54:09.125Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28862849,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzA4LzlhL2YwLzljYjUtNDU1ZS05OGJlLTc2YWIwNGUzYTQ4MQ.xhtml,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2Y5LzAwLzIzLzU5YzEtNDVlOS1iMjIxLTUwMjQ5NGNhOTI3Ng.pdf,http://regnskaber.virk.dk/94826882/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2EwLzM2LzE4LzFhZjMtNGIzZC1iZDYzLTQyZjA4YWIzMzE3ZA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Silkeborg,8600.0,11.0,Gjermosevej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i E.Birk Consult apS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-06-03,2016-06-10,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at vÃ¦re holdingselskab samt at udfÃ¸re konsulentopgaver.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,28862849.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Else Okkels Birk,Else Okkels Birk,E. BIRK CONSULT ApS,Revisionsaktieselskabet Ib Rohde,,,Silkeborg,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-06-03,Kjellerup,,86877684.0,false,false,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:22672259,indberetninger-20180424,2.5955422,28862849.0,,2018-03-29T05:42:25.824Z,2016-06-13T06:54:08.988Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-11-TK,2016-06-13T06:54:09.125Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
