entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ValueAdjustmentsOfEquity,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
30206762,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhhL2E3LzBjLzU5NTAtNGY4NC04MDM4LTYzODZlODg4Y2JjMw.xhtml,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzk1LzU4L2I2LzljZDItNDA1Yi05MzNlLWI0Yzk2Y2M1NDU1NQ.pdf,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzk0L2JjLzAzL2YzZTUtNGY5MC04YWIxLTZlNWQxNjg4ZjQ0NA.xml,true,Danmark,DK,Fredericia,7000.0,5.0,Vejlevej,Fredericia,7000.0,5.0,Gothersgade,Fredericia,7000.0,21.0,PallasvÃ¦nget,7000 Fredericia,Vejlevej 5,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-27,statsautoriseret revisor,30206762.0,1000683332.0,-151448.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,M. Petersen,Sivaranjan Sangaralingam,Sivaranjan Sangaralingam,Nordea,ABI 5 HOLDING ApS,MOGENS PETERSEN Statsautoriseret Revisionsaktieselskab,8935.0,8435.0,3800.0,Fredericia,2014-01-01,2014-12-31,-155748.0,-155748.0,-3800.0,2015-12-31,2015-01-01,false,false,2016-05-18,Fredericia,Direktionen anser fortsat betingelserne for at undlade revision for at vÃ¦re opfyldte.,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22479789,indberetninger-20180424,2.5949414,30206762.0,,2018-03-29T06:55:57.471Z,2016-05-30T06:37:59.141Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-SJ,2016-05-30T06:37:59.290Z,,,,,,,,,,,,,,,,,,
30206762,2014-12-31,2014-12-31,c6,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhhL2E3LzBjLzU5NTAtNGY4NC04MDM4LTYzODZlODg4Y2JjMw.xhtml,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzk1LzU4L2I2LzljZDItNDA1Yi05MzNlLWI0Yzk2Y2M1NDU1NQ.pdf,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzk0L2JjLzAzL2YzZTUtNGY5MC04YWIxLTZlNWQxNjg4ZjQ0NA.xml,true,Danmark,DK,Fredericia,7000.0,5.0,Vejlevej,Fredericia,7000.0,5.0,Gothersgade,Fredericia,7000.0,21.0,PallasvÃ¦nget,7000 Fredericia,Vejlevej 5,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-27,statsautoriseret revisor,30206762.0,1000683332.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,M. Petersen,Sivaranjan Sangaralingam,Sivaranjan Sangaralingam,Nordea,ABI 5 HOLDING ApS,MOGENS PETERSEN Statsautoriseret Revisionsaktieselskab,,,,Fredericia,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-18,Fredericia,Direktionen anser fortsat betingelserne for at undlade revision for at vÃ¦re opfyldte.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22479789,indberetninger-20180424,2.5949414,30206762.0,,2018-03-29T06:55:57.471Z,2016-05-30T06:37:59.141Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-SJ,2016-05-30T06:37:59.290Z,217539.0,67.0,125000.0,217539.0,-18404.0,217539.0,235943.0,0.0,0.0,0.0,235943.0,-143404.0,235943.0,217472.0,217472.0,,,
30206762,2015-01-01,2015-01-01,c7,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhhL2E3LzBjLzU5NTAtNGY4NC04MDM4LTYzODZlODg4Y2JjMw.xhtml,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzk1LzU4L2I2LzljZDItNDA1Yi05MzNlLWI0Yzk2Y2M1NDU1NQ.pdf,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzk0L2JjLzAzL2YzZTUtNGY5MC04YWIxLTZlNWQxNjg4ZjQ0NA.xml,true,Danmark,DK,Fredericia,7000.0,5.0,Vejlevej,Fredericia,7000.0,5.0,Gothersgade,Fredericia,7000.0,21.0,PallasvÃ¦nget,7000 Fredericia,Vejlevej 5,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-27,statsautoriseret revisor,30206762.0,1000683332.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,M. Petersen,Sivaranjan Sangaralingam,Sivaranjan Sangaralingam,Nordea,ABI 5 HOLDING ApS,MOGENS PETERSEN Statsautoriseret Revisionsaktieselskab,,,,Fredericia,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-18,Fredericia,Direktionen anser fortsat betingelserne for at undlade revision for at vÃ¦re opfyldte.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22479789,indberetninger-20180424,2.5949414,30206762.0,,2018-03-29T06:55:57.471Z,2016-05-30T06:37:59.141Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-SJ,2016-05-30T06:37:59.290Z,,,,,125000.0,,,,,,,,,,,,,
30206762,2015-01-01,2015-01-01,c8,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhhL2E3LzBjLzU5NTAtNGY4NC04MDM4LTYzODZlODg4Y2JjMw.xhtml,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzk1LzU4L2I2LzljZDItNDA1Yi05MzNlLWI0Yzk2Y2M1NDU1NQ.pdf,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzk0L2JjLzAzL2YzZTUtNGY5MC04YWIxLTZlNWQxNjg4ZjQ0NA.xml,true,Danmark,DK,Fredericia,7000.0,5.0,Vejlevej,Fredericia,7000.0,5.0,Gothersgade,Fredericia,7000.0,21.0,PallasvÃ¦nget,7000 Fredericia,Vejlevej 5,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-27,statsautoriseret revisor,30206762.0,1000683332.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,M. Petersen,Sivaranjan Sangaralingam,Sivaranjan Sangaralingam,Nordea,ABI 5 HOLDING ApS,MOGENS PETERSEN Statsautoriseret Revisionsaktieselskab,,,,Fredericia,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-18,Fredericia,Direktionen anser fortsat betingelserne for at undlade revision for at vÃ¦re opfyldte.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22479789,indberetninger-20180424,2.5949414,30206762.0,,2018-03-29T06:55:57.471Z,2016-05-30T06:37:59.141Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-SJ,2016-05-30T06:37:59.290Z,,,,,-143404.0,,,,,,,,,,,,,
30206762,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhhL2E3LzBjLzU5NTAtNGY4NC04MDM4LTYzODZlODg4Y2JjMw.xhtml,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzk1LzU4L2I2LzljZDItNDA1Yi05MzNlLWI0Yzk2Y2M1NDU1NQ.pdf,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzk0L2JjLzAzL2YzZTUtNGY5MC04YWIxLTZlNWQxNjg4ZjQ0NA.xml,true,Danmark,DK,Fredericia,7000.0,5.0,Vejlevej,Fredericia,7000.0,5.0,Gothersgade,Fredericia,7000.0,21.0,PallasvÃ¦nget,7000 Fredericia,Vejlevej 5,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-27,statsautoriseret revisor,30206762.0,1000683332.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,M. Petersen,Sivaranjan Sangaralingam,Sivaranjan Sangaralingam,Nordea,ABI 5 HOLDING ApS,MOGENS PETERSEN Statsautoriseret Revisionsaktieselskab,,,,Fredericia,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-18,Fredericia,Direktionen anser fortsat betingelserne for at undlade revision for at vÃ¦re opfyldte.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22479789,indberetninger-20180424,2.5949414,30206762.0,,2018-03-29T06:55:57.471Z,2016-05-30T06:37:59.141Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-SJ,2016-05-30T06:37:59.290Z,,,,,-18404.0,,,,,,,,,,,,,
30206762,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhhL2E3LzBjLzU5NTAtNGY4NC04MDM4LTYzODZlODg4Y2JjMw.xhtml,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzk1LzU4L2I2LzljZDItNDA1Yi05MzNlLWI0Yzk2Y2M1NDU1NQ.pdf,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzk0L2JjLzAzL2YzZTUtNGY5MC04YWIxLTZlNWQxNjg4ZjQ0NA.xml,true,Danmark,DK,Fredericia,7000.0,5.0,Vejlevej,Fredericia,7000.0,5.0,Gothersgade,Fredericia,7000.0,21.0,PallasvÃ¦nget,7000 Fredericia,Vejlevej 5,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-27,statsautoriseret revisor,30206762.0,1000683332.0,-88285.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,M. Petersen,Sivaranjan Sangaralingam,Sivaranjan Sangaralingam,Nordea,ABI 5 HOLDING ApS,MOGENS PETERSEN Statsautoriseret Revisionsaktieselskab,71867.0,8625.0,3000.0,Fredericia,2014-01-01,2014-12-31,-154527.0,-154527.0,-3000.0,2015-12-31,2015-01-01,false,false,2016-05-18,Fredericia,Direktionen anser fortsat betingelserne for at undlade revision for at vÃ¦re opfyldte.,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22479789,indberetninger-20180424,2.5949414,30206762.0,,2018-03-29T06:55:57.471Z,2016-05-30T06:37:59.141Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-SJ,2016-05-30T06:37:59.290Z,,,,,,,,,,,,,,,,150785.0,,
30206762,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhhL2E3LzBjLzU5NTAtNGY4NC04MDM4LTYzODZlODg4Y2JjMw.xhtml,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzk1LzU4L2I2LzljZDItNDA1Yi05MzNlLWI0Yzk2Y2M1NDU1NQ.pdf,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzk0L2JjLzAzL2YzZTUtNGY5MC04YWIxLTZlNWQxNjg4ZjQ0NA.xml,true,Danmark,DK,Fredericia,7000.0,5.0,Vejlevej,Fredericia,7000.0,5.0,Gothersgade,Fredericia,7000.0,21.0,PallasvÃ¦nget,7000 Fredericia,Vejlevej 5,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-27,statsautoriseret revisor,30206762.0,1000683332.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,M. Petersen,Sivaranjan Sangaralingam,Sivaranjan Sangaralingam,Nordea,ABI 5 HOLDING ApS,MOGENS PETERSEN Statsautoriseret Revisionsaktieselskab,,,,Fredericia,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-18,Fredericia,Direktionen anser fortsat betingelserne for at undlade revision for at vÃ¦re opfyldte.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22479789,indberetninger-20180424,2.5949414,30206762.0,,2018-03-29T06:55:57.471Z,2016-05-30T06:37:59.141Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-SJ,2016-05-30T06:37:59.290Z,,,,,,,,,,,,,,,,,14119507.0,MOGENS PETERSEN Statsautoriseret Revisionsaktieselskab
30206762,2015-01-01,2015-12-31,c10,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhhL2E3LzBjLzU5NTAtNGY4NC04MDM4LTYzODZlODg4Y2JjMw.xhtml,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzk1LzU4L2I2LzljZDItNDA1Yi05MzNlLWI0Yzk2Y2M1NDU1NQ.pdf,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzk0L2JjLzAzL2YzZTUtNGY5MC04YWIxLTZlNWQxNjg4ZjQ0NA.xml,true,Danmark,DK,Fredericia,7000.0,5.0,Vejlevej,Fredericia,7000.0,5.0,Gothersgade,Fredericia,7000.0,21.0,PallasvÃ¦nget,7000 Fredericia,Vejlevej 5,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-27,statsautoriseret revisor,30206762.0,1000683332.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,M. Petersen,Sivaranjan Sangaralingam,Sivaranjan Sangaralingam,Nordea,ABI 5 HOLDING ApS,MOGENS PETERSEN Statsautoriseret Revisionsaktieselskab,,,,Fredericia,2014-01-01,2014-12-31,-154527.0,,,2015-12-31,2015-01-01,false,false,2016-05-18,Fredericia,Direktionen anser fortsat betingelserne for at undlade revision for at vÃ¦re opfyldte.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22479789,indberetninger-20180424,2.5949414,30206762.0,,2018-03-29T06:55:57.471Z,2016-05-30T06:37:59.141Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-SJ,2016-05-30T06:37:59.290Z,,,,,,,,,,,,,,,,150785.0,,
30206762,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhhL2E3LzBjLzU5NTAtNGY4NC04MDM4LTYzODZlODg4Y2JjMw.xhtml,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzk1LzU4L2I2LzljZDItNDA1Yi05MzNlLWI0Yzk2Y2M1NDU1NQ.pdf,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzk0L2JjLzAzL2YzZTUtNGY5MC04YWIxLTZlNWQxNjg4ZjQ0NA.xml,true,Danmark,DK,Fredericia,7000.0,5.0,Vejlevej,Fredericia,7000.0,5.0,Gothersgade,Fredericia,7000.0,21.0,PallasvÃ¦nget,7000 Fredericia,Vejlevej 5,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-27,statsautoriseret revisor,30206762.0,1000683332.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,M. Petersen,Sivaranjan Sangaralingam,Sivaranjan Sangaralingam,Nordea,ABI 5 HOLDING ApS,MOGENS PETERSEN Statsautoriseret Revisionsaktieselskab,,,,Fredericia,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-18,Fredericia,Direktionen anser fortsat betingelserne for at undlade revision for at vÃ¦re opfyldte.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22479789,indberetninger-20180424,2.5949414,30206762.0,,2018-03-29T06:55:57.471Z,2016-05-30T06:37:59.141Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-SJ,2016-05-30T06:37:59.290Z,,,,,,,,,,,,,,,,,,
30206762,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzhhL2E3LzBjLzU5NTAtNGY4NC04MDM4LTYzODZlODg4Y2JjMw.xhtml,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzk1LzU4L2I2LzljZDItNDA1Yi05MzNlLWI0Yzk2Y2M1NDU1NQ.pdf,http://regnskaber.virk.dk/26760203/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzk0L2JjLzAzL2YzZTUtNGY5MC04YWIxLTZlNWQxNjg4ZjQ0NA.xml,true,Danmark,DK,Fredericia,7000.0,5.0,Vejlevej,Fredericia,7000.0,5.0,Gothersgade,Fredericia,7000.0,21.0,PallasvÃ¦nget,7000 Fredericia,Vejlevej 5,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-27,statsautoriseret revisor,30206762.0,1000683332.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,M. Petersen,Sivaranjan Sangaralingam,Sivaranjan Sangaralingam,Nordea,ABI 5 HOLDING ApS,MOGENS PETERSEN Statsautoriseret Revisionsaktieselskab,,,,Fredericia,2014-01-01,2014-12-31,-154527.0,,,2015-12-31,2015-01-01,false,false,2016-05-18,Fredericia,Direktionen anser fortsat betingelserne for at undlade revision for at vÃ¦re opfyldte.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22479789,indberetninger-20180424,2.5949414,30206762.0,,2018-03-29T06:55:57.471Z,2016-05-30T06:37:59.141Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-SJ,2016-05-30T06:37:59.290Z,,,,,,,,,,,,,,,,,,
