entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,DistributedDividendsFromGroupEnterprises,Dividend,DividendPaid,ProfitLlossFromGroupEnterprises
33875436,2016-10-01,2017-09-30,ID_13,,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzY3LzI2L2MwLzNlNWQtNDI0Yy1hNjFmLWNlZGM3NTA0NTMwNg.pdf,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E5Lzg1LzQxL2JlMTItNDg0NC1iOTgxLWVlMDNiOTM3M2FjNQ.xml,true,"4800, NykÃ¸bing F",Frisegade 18A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-08,2019-02-08,2019-02-08,-12762.0,33875436.0,26823455.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for J. Koch Holding ApS.,328600.0,Ãrsrapport,Louise Koch,MÃ¸ns Bank,J. Koch Holding ApS,E-account,2858.0,Horbelev,2016-10-01,2017-09-30,315796.0,312980.0,-12762.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2018-09-30,2017-10-01,false,-2816.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26673473,indberetninger-20180424,2.5122833,33875436.0,AWjg7SVPet7j816D4Ddp,2019-02-12T08:58:04.333Z,2019-02-12T08:57:43.836Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-43-FT,2019-02-12T08:57:44.009Z,,,,,,,,,,,,,,,,,,,,,,,,,
33875436,2016-10-01,2017-09-30,ID_15,,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzY3LzI2L2MwLzNlNWQtNDI0Yy1hNjFmLWNlZGM3NTA0NTMwNg.pdf,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E5Lzg1LzQxL2JlMTItNDg0NC1iOTgxLWVlMDNiOTM3M2FjNQ.xml,true,"4800, NykÃ¸bing F",Frisegade 18A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-08,2019-02-08,2019-02-08,,33875436.0,26823455.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for J. Koch Holding ApS.,,Ãrsrapport,Louise Koch,MÃ¸ns Bank,J. Koch Holding ApS,E-account,,Horbelev,2016-10-01,2017-09-30,105800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2018-09-30,2017-10-01,false,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26673473,indberetninger-20180424,2.5122833,33875436.0,AWjg7SVPet7j816D4Ddp,2019-02-12T08:58:04.333Z,2019-02-12T08:57:43.836Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-43-FT,2019-02-12T08:57:44.009Z,,,,,,,,,,,,,,,,,,,,,,,,,
33875436,2016-10-01,2017-09-30,ID_17,,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzY3LzI2L2MwLzNlNWQtNDI0Yy1hNjFmLWNlZGM3NTA0NTMwNg.pdf,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E5Lzg1LzQxL2JlMTItNDg0NC1iOTgxLWVlMDNiOTM3M2FjNQ.xml,true,"4800, NykÃ¸bing F",Frisegade 18A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-08,2019-02-08,2019-02-08,,33875436.0,26823455.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for J. Koch Holding ApS.,,Ãrsrapport,Louise Koch,MÃ¸ns Bank,J. Koch Holding ApS,E-account,,Horbelev,2016-10-01,2017-09-30,328600.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2018-09-30,2017-10-01,false,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26673473,indberetninger-20180424,2.5122833,33875436.0,AWjg7SVPet7j816D4Ddp,2019-02-12T08:58:04.333Z,2019-02-12T08:57:43.836Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-43-FT,2019-02-12T08:57:44.009Z,,,,,,,,,,,,,,,,,,,,,,,,,
33875436,2016-10-01,2017-09-30,ID_19,,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzY3LzI2L2MwLzNlNWQtNDI0Yy1hNjFmLWNlZGM3NTA0NTMwNg.pdf,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E5Lzg1LzQxL2JlMTItNDg0NC1iOTgxLWVlMDNiOTM3M2FjNQ.xml,true,"4800, NykÃ¸bing F",Frisegade 18A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-08,2019-02-08,2019-02-08,,33875436.0,26823455.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for J. Koch Holding ApS.,,Ãrsrapport,Louise Koch,MÃ¸ns Bank,J. Koch Holding ApS,E-account,,Horbelev,2016-10-01,2017-09-30,-118604.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2018-09-30,2017-10-01,false,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26673473,indberetninger-20180424,2.5122833,33875436.0,AWjg7SVPet7j816D4Ddp,2019-02-12T08:58:04.333Z,2019-02-12T08:57:43.836Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-43-FT,2019-02-12T08:57:44.009Z,,,,,,,,,,,,,,,,,,,,,,,,,
33875436,2017-09-30,2017-09-30,ID_4,,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzY3LzI2L2MwLzNlNWQtNDI0Yy1hNjFmLWNlZGM3NTA0NTMwNg.pdf,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E5Lzg1LzQxL2JlMTItNDg0NC1iOTgxLWVlMDNiOTM3M2FjNQ.xml,true,"4800, NykÃ¸bing F",Frisegade 18A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-08,2019-02-08,2019-02-08,,33875436.0,26823455.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for J. Koch Holding ApS.,,Ãrsrapport,Louise Koch,MÃ¸ns Bank,J. Koch Holding ApS,E-account,,Horbelev,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2018-09-30,2017-10-01,false,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26673473,indberetninger-20180424,2.5122833,33875436.0,AWjg7SVPet7j816D4Ddp,2019-02-12T08:58:04.333Z,2019-02-12T08:57:43.836Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-43-FT,2019-02-12T08:57:44.009Z,666622.0,269.0,80000.0,67068.0,658890.0,666622.0,7732.0,599554.0,599554.0,599554.0,232.0,105800.0,519554.0,-46464.0,7732.0,66799.0,30562.0,0.0,36237.0,7500.0,,,,,
33875436,2017-10-01,2017-10-01,ID_10,,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzY3LzI2L2MwLzNlNWQtNDI0Yy1hNjFmLWNlZGM3NTA0NTMwNg.pdf,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E5Lzg1LzQxL2JlMTItNDg0NC1iOTgxLWVlMDNiOTM3M2FjNQ.xml,true,"4800, NykÃ¸bing F",Frisegade 18A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-08,2019-02-08,2019-02-08,,33875436.0,26823455.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for J. Koch Holding ApS.,,Ãrsrapport,Louise Koch,MÃ¸ns Bank,J. Koch Holding ApS,E-account,,Horbelev,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2018-09-30,2017-10-01,false,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26673473,indberetninger-20180424,2.5122833,33875436.0,AWjg7SVPet7j816D4Ddp,2019-02-12T08:58:04.333Z,2019-02-12T08:57:43.836Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-43-FT,2019-02-12T08:57:44.009Z,,,,,-519554.0,,,,,,,,,,,,,,,,,,,,
33875436,2017-10-01,2017-10-01,ID_11,,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzY3LzI2L2MwLzNlNWQtNDI0Yy1hNjFmLWNlZGM3NTA0NTMwNg.pdf,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E5Lzg1LzQxL2JlMTItNDg0NC1iOTgxLWVlMDNiOTM3M2FjNQ.xml,true,"4800, NykÃ¸bing F",Frisegade 18A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-08,2019-02-08,2019-02-08,,33875436.0,26823455.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for J. Koch Holding ApS.,,Ãrsrapport,Louise Koch,MÃ¸ns Bank,J. Koch Holding ApS,E-account,,Horbelev,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2018-09-30,2017-10-01,false,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26673473,indberetninger-20180424,2.5122833,33875436.0,AWjg7SVPet7j816D4Ddp,2019-02-12T08:58:04.333Z,2019-02-12T08:57:43.836Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-43-FT,2019-02-12T08:57:44.009Z,,,,,46464.0,,,,,,,,,,,,,,,,,,,,
33875436,2017-10-01,2017-10-01,ID_12,,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzY3LzI2L2MwLzNlNWQtNDI0Yy1hNjFmLWNlZGM3NTA0NTMwNg.pdf,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E5Lzg1LzQxL2JlMTItNDg0NC1iOTgxLWVlMDNiOTM3M2FjNQ.xml,true,"4800, NykÃ¸bing F",Frisegade 18A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-08,2019-02-08,2019-02-08,,33875436.0,26823455.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for J. Koch Holding ApS.,,Ãrsrapport,Louise Koch,MÃ¸ns Bank,J. Koch Holding ApS,E-account,,Horbelev,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2018-09-30,2017-10-01,false,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26673473,indberetninger-20180424,2.5122833,33875436.0,AWjg7SVPet7j816D4Ddp,2019-02-12T08:58:04.333Z,2019-02-12T08:57:43.836Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-43-FT,2019-02-12T08:57:44.009Z,,,,,-105800.0,,,,,,,,,,,,,,,,,,,,
33875436,2017-10-01,2017-10-01,ID_9,,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzY3LzI2L2MwLzNlNWQtNDI0Yy1hNjFmLWNlZGM3NTA0NTMwNg.pdf,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E5Lzg1LzQxL2JlMTItNDg0NC1iOTgxLWVlMDNiOTM3M2FjNQ.xml,true,"4800, NykÃ¸bing F",Frisegade 18A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-08,2019-02-08,2019-02-08,,33875436.0,26823455.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for J. Koch Holding ApS.,,Ãrsrapport,Louise Koch,MÃ¸ns Bank,J. Koch Holding ApS,E-account,,Horbelev,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2018-09-30,2017-10-01,false,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26673473,indberetninger-20180424,2.5122833,33875436.0,AWjg7SVPet7j816D4Ddp,2019-02-12T08:58:04.333Z,2019-02-12T08:57:43.836Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-43-FT,2019-02-12T08:57:44.009Z,,,,,-80000.0,,,,,,,,,,,,,,,,,,,,
33875436,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzY3LzI2L2MwLzNlNWQtNDI0Yy1hNjFmLWNlZGM3NTA0NTMwNg.pdf,http://regnskaber.virk.dk/63457833/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E5Lzg1LzQxL2JlMTItNDg0NC1iOTgxLWVlMDNiOTM3M2FjNQ.xml,true,"4800, NykÃ¸bing F",Frisegade 18A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-08,2019-02-08,2019-02-08,,33875436.0,26823455.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for J. Koch Holding ApS.,,Ãrsrapport,Louise Koch,MÃ¸ns Bank,J. Koch Holding ApS,E-account,,Horbelev,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2018-09-30,2017-10-01,false,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26673473,indberetninger-20180424,2.5122833,33875436.0,AWjg7SVPet7j816D4Ddp,2019-02-12T08:58:04.333Z,2019-02-12T08:57:43.836Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-43-FT,2019-02-12T08:57:44.009Z,,,,,,,,,,,,,,,,,,,,,Jacob Koch,,,,
