entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables
29242461,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzczLzg0LzBkLzIxYTQtNGIxMi1hNjI4LTA3MWZhYmM2NDJmNA.xhtml,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFmL2E5LzY1L2JmNDEtNDZjMy1hYTRmLTEwYjI2NWZmYzBmMQ.pdf,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzdiLzAyLzNkLzVkNmItNGFhOS1iZjdiLWNjMDNmOWY3MTA0Ng.xml,true,Danmark,Svendborg,5700.0,2.0,MÃ¸llergade,Svendborg,5700.0,13.0,Skovhavevej,5700.0,Skovhavevej 13,Regnskabsklasse B,2017-05-19,2017-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtigelser.</p>",pj@camping-it.dk,0.0,29242461.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per JÃ¼rgensen,Per JÃ¼rgensen,Per Buehlow JÃ¼rgensen,"Danske Bank, Svendborg Afdeling",CAMPING-IT ApS,Per JÃ¼rgensen,Svendborg,2015-01-01,2015-12-31,0.0,0.0,0.0,2016-12-31,2016-01-01,0.0,false,false,Der fravÃ¦lges revision af den kommende regnskabsÃ¥r.,66159943.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23998918,indberetninger-20180424,2.5955529999999998,29242461.0,,2018-03-28T13:41:33.158Z,2017-05-30T20:54:51.470Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-62-TP,2017-05-30T20:54:51.915Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29242461,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzczLzg0LzBkLzIxYTQtNGIxMi1hNjI4LTA3MWZhYmM2NDJmNA.xhtml,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFmL2E5LzY1L2JmNDEtNDZjMy1hYTRmLTEwYjI2NWZmYzBmMQ.pdf,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzdiLzAyLzNkLzVkNmItNGFhOS1iZjdiLWNjMDNmOWY3MTA0Ng.xml,true,Danmark,Svendborg,5700.0,2.0,MÃ¸llergade,Svendborg,5700.0,13.0,Skovhavevej,5700.0,Skovhavevej 13,Regnskabsklasse B,2017-05-19,2017-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtigelser.</p>",pj@camping-it.dk,,29242461.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per JÃ¼rgensen,Per JÃ¼rgensen,Per Buehlow JÃ¼rgensen,"Danske Bank, Svendborg Afdeling",CAMPING-IT ApS,Per JÃ¼rgensen,Svendborg,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,Der fravÃ¦lges revision af den kommende regnskabsÃ¥r.,66159943.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23998918,indberetninger-20180424,2.5955529999999998,29242461.0,,2018-03-28T13:41:33.158Z,2017-05-30T20:54:51.470Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-62-TP,2017-05-30T20:54:51.915Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29242461,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzczLzg0LzBkLzIxYTQtNGIxMi1hNjI4LTA3MWZhYmM2NDJmNA.xhtml,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFmL2E5LzY1L2JmNDEtNDZjMy1hYTRmLTEwYjI2NWZmYzBmMQ.pdf,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzdiLzAyLzNkLzVkNmItNGFhOS1iZjdiLWNjMDNmOWY3MTA0Ng.xml,true,Danmark,Svendborg,5700.0,2.0,MÃ¸llergade,Svendborg,5700.0,13.0,Skovhavevej,5700.0,Skovhavevej 13,Regnskabsklasse B,2017-05-19,2017-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtigelser.</p>",pj@camping-it.dk,,29242461.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per JÃ¼rgensen,Per JÃ¼rgensen,Per Buehlow JÃ¼rgensen,"Danske Bank, Svendborg Afdeling",CAMPING-IT ApS,Per JÃ¼rgensen,Svendborg,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,Der fravÃ¦lges revision af den kommende regnskabsÃ¥r.,66159943.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23998918,indberetninger-20180424,2.5955529999999998,29242461.0,,2018-03-28T13:41:33.158Z,2017-05-30T20:54:51.470Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-62-TP,2017-05-30T20:54:51.915Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29242461,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzczLzg0LzBkLzIxYTQtNGIxMi1hNjI4LTA3MWZhYmM2NDJmNA.xhtml,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFmL2E5LzY1L2JmNDEtNDZjMy1hYTRmLTEwYjI2NWZmYzBmMQ.pdf,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzdiLzAyLzNkLzVkNmItNGFhOS1iZjdiLWNjMDNmOWY3MTA0Ng.xml,true,Danmark,Svendborg,5700.0,2.0,MÃ¸llergade,Svendborg,5700.0,13.0,Skovhavevej,5700.0,Skovhavevej 13,Regnskabsklasse B,2017-05-19,2017-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtigelser.</p>",pj@camping-it.dk,,29242461.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per JÃ¼rgensen,Per JÃ¼rgensen,Per Buehlow JÃ¼rgensen,"Danske Bank, Svendborg Afdeling",CAMPING-IT ApS,Per JÃ¼rgensen,Svendborg,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,Der fravÃ¦lges revision af den kommende regnskabsÃ¥r.,66159943.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23998918,indberetninger-20180424,2.5955529999999998,29242461.0,,2018-03-28T13:41:33.158Z,2017-05-30T20:54:51.470Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-62-TP,2017-05-30T20:54:51.915Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29242461,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzczLzg0LzBkLzIxYTQtNGIxMi1hNjI4LTA3MWZhYmM2NDJmNA.xhtml,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFmL2E5LzY1L2JmNDEtNDZjMy1hYTRmLTEwYjI2NWZmYzBmMQ.pdf,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzdiLzAyLzNkLzVkNmItNGFhOS1iZjdiLWNjMDNmOWY3MTA0Ng.xml,true,Danmark,Svendborg,5700.0,2.0,MÃ¸llergade,Svendborg,5700.0,13.0,Skovhavevej,5700.0,Skovhavevej 13,Regnskabsklasse B,2017-05-19,2017-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtigelser.</p>",pj@camping-it.dk,,29242461.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per JÃ¼rgensen,Per JÃ¼rgensen,Per Buehlow JÃ¼rgensen,"Danske Bank, Svendborg Afdeling",CAMPING-IT ApS,Per JÃ¼rgensen,Svendborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Der fravÃ¦lges revision af den kommende regnskabsÃ¥r.,66159943.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23998918,indberetninger-20180424,2.5955529999999998,29242461.0,,2018-03-28T13:41:33.158Z,2017-05-30T20:54:51.470Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-62-TP,2017-05-30T20:54:51.915Z,57080.0,13819.0,125000.0,57080.0,57080.0,0.0,0.0,0.0,43261.0,0.0,57080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43261.0,-67920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29242461,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzczLzg0LzBkLzIxYTQtNGIxMi1hNjI4LTA3MWZhYmM2NDJmNA.xhtml,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFmL2E5LzY1L2JmNDEtNDZjMy1hYTRmLTEwYjI2NWZmYzBmMQ.pdf,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzdiLzAyLzNkLzVkNmItNGFhOS1iZjdiLWNjMDNmOWY3MTA0Ng.xml,true,Danmark,Svendborg,5700.0,2.0,MÃ¸llergade,Svendborg,5700.0,13.0,Skovhavevej,5700.0,Skovhavevej 13,Regnskabsklasse B,2017-05-19,2017-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtigelser.</p>",pj@camping-it.dk,0.0,29242461.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per JÃ¼rgensen,Per JÃ¼rgensen,Per Buehlow JÃ¼rgensen,"Danske Bank, Svendborg Afdeling",CAMPING-IT ApS,Per JÃ¼rgensen,Svendborg,2015-01-01,2015-12-31,0.0,0.0,0.0,2016-12-31,2016-01-01,0.0,false,false,Der fravÃ¦lges revision af den kommende regnskabsÃ¥r.,66159943.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23998918,indberetninger-20180424,2.5955529999999998,29242461.0,,2018-03-28T13:41:33.158Z,2017-05-30T20:54:51.470Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-62-TP,2017-05-30T20:54:51.915Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29242461,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzczLzg0LzBkLzIxYTQtNGIxMi1hNjI4LTA3MWZhYmM2NDJmNA.xhtml,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFmL2E5LzY1L2JmNDEtNDZjMy1hYTRmLTEwYjI2NWZmYzBmMQ.pdf,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzdiLzAyLzNkLzVkNmItNGFhOS1iZjdiLWNjMDNmOWY3MTA0Ng.xml,true,Danmark,Svendborg,5700.0,2.0,MÃ¸llergade,Svendborg,5700.0,13.0,Skovhavevej,5700.0,Skovhavevej 13,Regnskabsklasse B,2017-05-19,2017-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtigelser.</p>",pj@camping-it.dk,,29242461.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per JÃ¼rgensen,Per JÃ¼rgensen,Per Buehlow JÃ¼rgensen,"Danske Bank, Svendborg Afdeling",CAMPING-IT ApS,Per JÃ¼rgensen,Svendborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Der fravÃ¦lges revision af den kommende regnskabsÃ¥r.,66159943.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23998918,indberetninger-20180424,2.5955529999999998,29242461.0,,2018-03-28T13:41:33.158Z,2017-05-30T20:54:51.470Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-62-TP,2017-05-30T20:54:51.915Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29242461,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzczLzg0LzBkLzIxYTQtNGIxMi1hNjI4LTA3MWZhYmM2NDJmNA.xhtml,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFmL2E5LzY1L2JmNDEtNDZjMy1hYTRmLTEwYjI2NWZmYzBmMQ.pdf,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzdiLzAyLzNkLzVkNmItNGFhOS1iZjdiLWNjMDNmOWY3MTA0Ng.xml,true,Danmark,Svendborg,5700.0,2.0,MÃ¸llergade,Svendborg,5700.0,13.0,Skovhavevej,5700.0,Skovhavevej 13,Regnskabsklasse B,2017-05-19,2017-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtigelser.</p>",pj@camping-it.dk,,29242461.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per JÃ¼rgensen,Per JÃ¼rgensen,Per Buehlow JÃ¼rgensen,"Danske Bank, Svendborg Afdeling",CAMPING-IT ApS,Per JÃ¼rgensen,Svendborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Der fravÃ¦lges revision af den kommende regnskabsÃ¥r.,66159943.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23998918,indberetninger-20180424,2.5955529999999998,29242461.0,,2018-03-28T13:41:33.158Z,2017-05-30T20:54:51.470Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-62-TP,2017-05-30T20:54:51.915Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29242461,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzczLzg0LzBkLzIxYTQtNGIxMi1hNjI4LTA3MWZhYmM2NDJmNA.xhtml,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFmL2E5LzY1L2JmNDEtNDZjMy1hYTRmLTEwYjI2NWZmYzBmMQ.pdf,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzdiLzAyLzNkLzVkNmItNGFhOS1iZjdiLWNjMDNmOWY3MTA0Ng.xml,true,Danmark,Svendborg,5700.0,2.0,MÃ¸llergade,Svendborg,5700.0,13.0,Skovhavevej,5700.0,Skovhavevej 13,Regnskabsklasse B,2017-05-19,2017-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtigelser.</p>",pj@camping-it.dk,,29242461.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per JÃ¼rgensen,Per JÃ¼rgensen,Per Buehlow JÃ¼rgensen,"Danske Bank, Svendborg Afdeling",CAMPING-IT ApS,Per JÃ¼rgensen,Svendborg,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,Der fravÃ¦lges revision af den kommende regnskabsÃ¥r.,66159943.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23998918,indberetninger-20180424,2.5955529999999998,29242461.0,,2018-03-28T13:41:33.158Z,2017-05-30T20:54:51.470Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-62-TP,2017-05-30T20:54:51.915Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29242461,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzczLzg0LzBkLzIxYTQtNGIxMi1hNjI4LTA3MWZhYmM2NDJmNA.xhtml,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzFmL2E5LzY1L2JmNDEtNDZjMy1hYTRmLTEwYjI2NWZmYzBmMQ.pdf,http://regnskaber.virk.dk/16424292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzdiLzAyLzNkLzVkNmItNGFhOS1iZjdiLWNjMDNmOWY3MTA0Ng.xml,true,Danmark,Svendborg,5700.0,2.0,MÃ¸llergade,Svendborg,5700.0,13.0,Skovhavevej,5700.0,Skovhavevej 13,Regnskabsklasse B,2017-05-19,2017-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtigelser.</p>",pj@camping-it.dk,,29242461.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per JÃ¼rgensen,Per JÃ¼rgensen,Per Buehlow JÃ¼rgensen,"Danske Bank, Svendborg Afdeling",CAMPING-IT ApS,Per JÃ¼rgensen,Svendborg,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,Der fravÃ¦lges revision af den kommende regnskabsÃ¥r.,66159943.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:23998918,indberetninger-20180424,2.5955529999999998,29242461.0,,2018-03-28T13:41:33.158Z,2017-05-30T20:54:51.470Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-62-TP,2017-05-30T20:54:51.915Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
