entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentAssets,DividendPaid,EmployeeBenefitsExpense,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,NameOfAuditFirm,TypeOfAuditorAssistance,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies
20908106,2015-07-01,2016-06-30,c175,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzFjLzg1LzYxLzQxNjgtNDNlYS1iNGJiLTg4OGI5NDcyZDkxOA.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2EyLzczL2I3LzY4YWItNDA5YS05NzUxLWQ4OTM2OGQ0NzRkNQ.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,839.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,30074.0,2017-09-05,1998-04-24,2017-09-13,Statsautoriseret revisor,Ingen.,-101200.0,0.0,21330.0,-21330.0,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,95.0,230506.0,KvÃ¦rndrup,2015-07-01,2016-06-30,178168.0,209081.0,-21330.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-06-30,2016-07-01,true,2017-09-05,Faaborg,30913.0,0.0,urn:ofk:oid:24499392,indberetninger-20180424,2.5095415,20908106.0,,2018-03-27T15:33:22.323Z,2017-09-14T07:55:43.233Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-64-YE,2017-09-14T07:55:43.364Z,,,,,,,,,,,,,,,,,,,
20908106,2015-07-01,2016-06-30,c177,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzFjLzg1LzYxLzQxNjgtNDNlYS1iNGJiLTg4OGI5NDcyZDkxOA.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2EyLzczL2I3LzY4YWItNDA5YS05NzUxLWQ4OTM2OGQ0NzRkNQ.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-09-05,1998-04-24,2017-09-13,Statsautoriseret revisor,Ingen.,-101200.0,,,,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,KvÃ¦rndrup,2015-07-01,2016-06-30,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-06-30,2016-07-01,true,2017-09-05,Faaborg,,,urn:ofk:oid:24499392,indberetninger-20180424,2.5095415,20908106.0,,2018-03-27T15:33:22.323Z,2017-09-14T07:55:43.233Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-64-YE,2017-09-14T07:55:43.364Z,,,,,,,,,,,,,,,,,,,
20908106,2015-07-01,2016-06-30,c195,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzFjLzg1LzYxLzQxNjgtNDNlYS1iNGJiLTg4OGI5NDcyZDkxOA.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2EyLzczL2I3LzY4YWItNDA5YS05NzUxLWQ4OTM2OGQ0NzRkNQ.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-09-05,1998-04-24,2017-09-13,Statsautoriseret revisor,Ingen.,-101200.0,,,,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,KvÃ¦rndrup,2015-07-01,2016-06-30,76968.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-06-30,2016-07-01,true,2017-09-05,Faaborg,,,urn:ofk:oid:24499392,indberetninger-20180424,2.5095415,20908106.0,,2018-03-27T15:33:22.323Z,2017-09-14T07:55:43.233Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-64-YE,2017-09-14T07:55:43.364Z,,,,,,,,,,,,,,,,,,,
20908106,2016-06-30,2016-06-30,c172,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzFjLzg1LzYxLzQxNjgtNDNlYS1iNGJiLTg4OGI5NDcyZDkxOA.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2EyLzczL2I3LzY4YWItNDA5YS05NzUxLWQ4OTM2OGQ0NzRkNQ.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-09-05,1998-04-24,2017-09-13,Statsautoriseret revisor,Ingen.,-101200.0,,,,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,KvÃ¦rndrup,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-06-30,2016-07-01,true,2017-09-05,Faaborg,,,urn:ofk:oid:24499392,indberetninger-20180424,2.5095415,20908106.0,,2018-03-27T15:33:22.323Z,2017-09-14T07:55:43.233Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-64-YE,2017-09-14T07:55:43.364Z,4276699.0,1020305.0,125000.0,4242096.0,4276699.0,34603.0,1.0,3224919.0,13125.0,31475.0,101200.0,4015896.0,3224919.0,34603.0,31475.0,21478.0,,,
20908106,2016-07-01,2016-07-01,c226,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzFjLzg1LzYxLzQxNjgtNDNlYS1iNGJiLTg4OGI5NDcyZDkxOA.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2EyLzczL2I3LzY4YWItNDA5YS05NzUxLWQ4OTM2OGQ0NzRkNQ.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-09-05,1998-04-24,2017-09-13,Statsautoriseret revisor,Ingen.,-101200.0,,,,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,KvÃ¦rndrup,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-06-30,2016-07-01,true,2017-09-05,Faaborg,,,urn:ofk:oid:24499392,indberetninger-20180424,2.5095415,20908106.0,,2018-03-27T15:33:22.323Z,2017-09-14T07:55:43.233Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-64-YE,2017-09-14T07:55:43.364Z,,,,125000.0,,,,,,,,,,,,,,,
20908106,2016-07-01,2016-07-01,c253,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzFjLzg1LzYxLzQxNjgtNDNlYS1iNGJiLTg4OGI5NDcyZDkxOA.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2EyLzczL2I3LzY4YWItNDA5YS05NzUxLWQ4OTM2OGQ0NzRkNQ.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-09-05,1998-04-24,2017-09-13,Statsautoriseret revisor,Ingen.,-101200.0,,,,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,KvÃ¦rndrup,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-06-30,2016-07-01,true,2017-09-05,Faaborg,,,urn:ofk:oid:24499392,indberetninger-20180424,2.5095415,20908106.0,,2018-03-27T15:33:22.323Z,2017-09-14T07:55:43.233Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-64-YE,2017-09-14T07:55:43.364Z,,,,4015896.0,,,,,,,,,,,,,,,
20908106,2016-07-01,2016-07-01,c257,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzFjLzg1LzYxLzQxNjgtNDNlYS1iNGJiLTg4OGI5NDcyZDkxOA.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2EyLzczL2I3LzY4YWItNDA5YS05NzUxLWQ4OTM2OGQ0NzRkNQ.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-09-05,1998-04-24,2017-09-13,Statsautoriseret revisor,Ingen.,-101200.0,,,,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,KvÃ¦rndrup,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-06-30,2016-07-01,true,2017-09-05,Faaborg,,,urn:ofk:oid:24499392,indberetninger-20180424,2.5095415,20908106.0,,2018-03-27T15:33:22.323Z,2017-09-14T07:55:43.233Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-64-YE,2017-09-14T07:55:43.364Z,,,,0.0,,,,,,,,,,,,,,,
20908106,2016-07-01,2017-06-30,c174,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzFjLzg1LzYxLzQxNjgtNDNlYS1iNGJiLTg4OGI5NDcyZDkxOA.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2EyLzczL2I3LzY4YWItNDA5YS05NzUxLWQ4OTM2OGQ0NzRkNQ.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,24420.0,2017-09-05,1998-04-24,2017-09-13,Statsautoriseret revisor,Ingen.,-101200.0,60000.0,22420.0,-22420.0,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,310742.0,KvÃ¦rndrup,2015-07-01,2016-06-30,203902.0,228322.0,-82420.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-06-30,2016-07-01,true,2017-09-05,Faaborg,24420.0,60000.0,urn:ofk:oid:24499392,indberetninger-20180424,2.5095415,20908106.0,,2018-03-27T15:33:22.323Z,2017-09-14T07:55:43.233Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-64-YE,2017-09-14T07:55:43.364Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,
20908106,2016-07-01,2017-06-30,c176,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzFjLzg1LzYxLzQxNjgtNDNlYS1iNGJiLTg4OGI5NDcyZDkxOA.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2EyLzczL2I3LzY4YWItNDA5YS05NzUxLWQ4OTM2OGQ0NzRkNQ.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-09-05,1998-04-24,2017-09-13,Statsautoriseret revisor,Ingen.,-101200.0,,,,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,KvÃ¦rndrup,2015-07-01,2016-06-30,103400.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-06-30,2016-07-01,true,2017-09-05,Faaborg,,,urn:ofk:oid:24499392,indberetninger-20180424,2.5095415,20908106.0,,2018-03-27T15:33:22.323Z,2017-09-14T07:55:43.233Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-64-YE,2017-09-14T07:55:43.364Z,,,,,,,,,,,,,,,,,,,
20908106,2016-07-01,2017-06-30,c194,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzFjLzg1LzYxLzQxNjgtNDNlYS1iNGJiLTg4OGI5NDcyZDkxOA.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2EyLzczL2I3LzY4YWItNDA5YS05NzUxLWQ4OTM2OGQ0NzRkNQ.xml,false,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-09-05,1998-04-24,2017-09-13,Statsautoriseret revisor,Ingen.,-101200.0,,,,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,KvÃ¦rndrup,2015-07-01,2016-06-30,100502.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-06-30,2016-07-01,true,2017-09-05,Faaborg,,,urn:ofk:oid:24499392,indberetninger-20180424,2.5095415,20908106.0,,2018-03-27T15:33:22.323Z,2017-09-14T07:55:43.233Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-64-YE,2017-09-14T07:55:43.364Z,,,,,,,,,,,,,,,,,,,
