entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividend,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,NameOfAuditFirm
20908106,2014-07-01,2015-06-30,c1,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzFhL2ZjLzI1L2ZmYmEtNDhiNi1iMGNlLTA3ZDJhM2M3ZDBlYg.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2I5LzcyLzY1LzBmNmUtNDhhZC05MDk2LWIxYmIwYWI4NTVlZQ.xml,1.0,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,840.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-37248.0,2016-08-24,1998-04-24,2016-09-07,Statsautoriseret revisor,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-20251.0,0.0,616944.0,KvÃ¦rndrup,560285.0,596693.0,-20251.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2016-06-30,2015-07-01,2016-08-24,Faaborg,-36408.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950960,indberetninger-20180424,2.5095744,20908106.0,,2018-03-28T19:23:18.090Z,2016-09-07T13:25:44.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-68-SQ,2016-09-07T13:25:44.917Z,,,,,,,,,,,,,,,,,
20908106,2014-07-01,2015-06-30,c30,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzFhL2ZjLzI1L2ZmYmEtNDhiNi1iMGNlLTA3ZDJhM2M3ZDBlYg.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2I5LzcyLzY1LzBmNmUtNDhhZC05MDk2LWIxYmIwYWI4NTVlZQ.xml,1.0,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-24,1998-04-24,2016-09-07,Statsautoriseret revisor,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KvÃ¦rndrup,-1439715.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2016-06-30,2015-07-01,2016-08-24,Faaborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950960,indberetninger-20180424,2.5095744,20908106.0,,2018-03-28T19:23:18.090Z,2016-09-07T13:25:44.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-68-SQ,2016-09-07T13:25:44.917Z,,,,,,,,,,,,,,,,,
20908106,2014-07-01,2015-06-30,c6,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzFhL2ZjLzI1L2ZmYmEtNDhiNi1iMGNlLTA3ZDJhM2M3ZDBlYg.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2I5LzcyLzY1LzBmNmUtNDhhZC05MDk2LWIxYmIwYWI4NTVlZQ.xml,1.0,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-24,1998-04-24,2016-09-07,Statsautoriseret revisor,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KvÃ¦rndrup,2000000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2016-06-30,2015-07-01,2016-08-24,Faaborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950960,indberetninger-20180424,2.5095744,20908106.0,,2018-03-28T19:23:18.090Z,2016-09-07T13:25:44.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-68-SQ,2016-09-07T13:25:44.917Z,,,,,,,,,,,,,,,,,
20908106,2015-06-30,2015-06-30,c4,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzFhL2ZjLzI1L2ZmYmEtNDhiNi1iMGNlLTA3ZDJhM2M3ZDBlYg.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2I5LzcyLzY1LzBmNmUtNDhhZC05MDk2LWIxYmIwYWI4NTVlZQ.xml,1.0,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-24,1998-04-24,2016-09-07,Statsautoriseret revisor,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KvÃ¦rndrup,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2016-06-30,2015-07-01,2016-08-24,Faaborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950960,indberetninger-20180424,2.5095744,20908106.0,,2018-03-28T19:23:18.090Z,2016-09-07T13:25:44.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-68-SQ,2016-09-07T13:25:44.917Z,6113301.0,2782412.0,125000.0,6113301.0,4063928.0,6113301.0,2049373.0,3307371.0,13125.0,23518.0,2000000.0,3938928.0,3307371.0,2049373.0,23518.0,36248.0,
20908106,2015-07-01,2015-07-01,c137,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzFhL2ZjLzI1L2ZmYmEtNDhiNi1iMGNlLTA3ZDJhM2M3ZDBlYg.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2I5LzcyLzY1LzBmNmUtNDhhZC05MDk2LWIxYmIwYWI4NTVlZQ.xml,1.0,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-24,1998-04-24,2016-09-07,Statsautoriseret revisor,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KvÃ¦rndrup,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2016-06-30,2015-07-01,2016-08-24,Faaborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950960,indberetninger-20180424,2.5095744,20908106.0,,2018-03-28T19:23:18.090Z,2016-09-07T13:25:44.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-68-SQ,2016-09-07T13:25:44.917Z,,,,,125000.0,,,,,,,,,,,,
20908106,2015-07-01,2015-07-01,c158,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzFhL2ZjLzI1L2ZmYmEtNDhiNi1iMGNlLTA3ZDJhM2M3ZDBlYg.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2I5LzcyLzY1LzBmNmUtNDhhZC05MDk2LWIxYmIwYWI4NTVlZQ.xml,1.0,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-24,1998-04-24,2016-09-07,Statsautoriseret revisor,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KvÃ¦rndrup,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2016-06-30,2015-07-01,2016-08-24,Faaborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950960,indberetninger-20180424,2.5095744,20908106.0,,2018-03-28T19:23:18.090Z,2016-09-07T13:25:44.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-68-SQ,2016-09-07T13:25:44.917Z,,,,,3938928.0,,,,,,,,,,,,
20908106,2015-07-01,2016-06-30,c0,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzFhL2ZjLzI1L2ZmYmEtNDhiNi1iMGNlLTA3ZDJhM2M3ZDBlYg.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2I5LzcyLzY1LzBmNmUtNDhhZC05MDk2LWIxYmIwYWI4NTVlZQ.xml,1.0,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,-839.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-30073.0,2016-08-24,1998-04-24,2016-09-07,Statsautoriseret revisor,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-21331.0,-95.0,230506.0,KvÃ¦rndrup,178168.0,209080.0,-21331.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2016-06-30,2015-07-01,2016-08-24,Faaborg,-30912.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950960,indberetninger-20180424,2.5095744,20908106.0,,2018-03-28T19:23:18.090Z,2016-09-07T13:25:44.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-68-SQ,2016-09-07T13:25:44.917Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
20908106,2015-07-01,2016-06-30,c159,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzFhL2ZjLzI1L2ZmYmEtNDhiNi1iMGNlLTA3ZDJhM2M3ZDBlYg.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2I5LzcyLzY1LzBmNmUtNDhhZC05MDk2LWIxYmIwYWI4NTVlZQ.xml,1.0,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-24,1998-04-24,2016-09-07,Statsautoriseret revisor,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KvÃ¦rndrup,76968.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2016-06-30,2015-07-01,2016-08-24,Faaborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950960,indberetninger-20180424,2.5095744,20908106.0,,2018-03-28T19:23:18.090Z,2016-09-07T13:25:44.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-68-SQ,2016-09-07T13:25:44.917Z,,,,,,,,,,,,,,,,,
20908106,2015-07-01,2016-06-30,c199,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzFhL2ZjLzI1L2ZmYmEtNDhiNi1iMGNlLTA3ZDJhM2M3ZDBlYg.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2I5LzcyLzY1LzBmNmUtNDhhZC05MDk2LWIxYmIwYWI4NTVlZQ.xml,1.0,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-24,1998-04-24,2016-09-07,Statsautoriseret revisor,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KvÃ¦rndrup,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2016-06-30,2015-07-01,2016-08-24,Faaborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950960,indberetninger-20180424,2.5095744,20908106.0,,2018-03-28T19:23:18.090Z,2016-09-07T13:25:44.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-68-SQ,2016-09-07T13:25:44.917Z,,,,,,,,,,,,,,,,,
20908106,2015-07-01,2016-06-30,c29,,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzFhL2ZjLzI1L2ZmYmEtNDhiNi1iMGNlLTA3ZDJhM2M3ZDBlYg.pdf,http://regnskaber.virk.dk/60180902/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2I5LzcyLzY1LzBmNmUtNDhhZC05MDk2LWIxYmIwYWI4NTVlZQ.xml,1.0,Faaborg,5600.0,2 A,L. Frandsensvej,5772 KvÃ¦rndrup,LÃ¦rkevej 27,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejerne i Hanpo Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-24,1998-04-24,2016-09-07,Statsautoriseret revisor,20222670.0,20908106.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for Hanpo Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne Hvidtfeldt,Poul Erik Pedersen,Poul Erik Pedersen,Hanpo Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KvÃ¦rndrup,76968.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2016-06-30,2015-07-01,2016-08-24,Faaborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950960,indberetninger-20180424,2.5095744,20908106.0,,2018-03-28T19:23:18.090Z,2016-09-07T13:25:44.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-68-SQ,2016-09-07T13:25:44.917Z,,,,,,,,,,,,,,,,,
