entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
25685075,2014-01-01,2014-12-31,ID_11,,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YwLzM4Lzg3LzFlNWItNDVkYi1iMWFmLTBmMjNiNzc0OWZjYg.pdf,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZkLzk3L2QyL2E0MWEtNGU4OC05NTFhLWYwNTRkMWQwZDAwOA.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i IDE Holding 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-04-01,2000-10-18,2016-04-01,54 82 15 38,25685075.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for IDE Holding 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Piil,Jyske Bank A/S,IDE Holding 2000 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 1. april 2016",2014-01-01,2014-12-31,-1507319.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2015-12-31,2015-01-01,2016-04-01,Maribo,54 85 15 39,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22173400,indberetninger-20180424,2.509602,25685075.0,,2018-03-28T15:30:26.885Z,2016-04-04T10:43:56.564Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-30-QU,2016-04-04T10:43:56.769Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25685075,2014-01-01,2014-12-31,ID_13,,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YwLzM4Lzg3LzFlNWItNDVkYi1iMWFmLTBmMjNiNzc0OWZjYg.pdf,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZkLzk3L2QyL2E0MWEtNGU4OC05NTFhLWYwNTRkMWQwZDAwOA.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i IDE Holding 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-04-01,2000-10-18,2016-04-01,54 82 15 38,25685075.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for IDE Holding 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Piil,Jyske Bank A/S,IDE Holding 2000 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 1. april 2016",2014-01-01,2014-12-31,94147.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2015-12-31,2015-01-01,2016-04-01,Maribo,54 85 15 39,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22173400,indberetninger-20180424,2.509602,25685075.0,,2018-03-28T15:30:26.885Z,2016-04-04T10:43:56.564Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-30-QU,2016-04-04T10:43:56.769Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25685075,2014-01-01,2014-12-31,ID_15,,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YwLzM4Lzg3LzFlNWItNDVkYi1iMWFmLTBmMjNiNzc0OWZjYg.pdf,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZkLzk3L2QyL2E0MWEtNGU4OC05NTFhLWYwNTRkMWQwZDAwOA.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i IDE Holding 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-04-01,2000-10-18,2016-04-01,54 82 15 38,25685075.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for IDE Holding 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Piil,Jyske Bank A/S,IDE Holding 2000 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 1. april 2016",2014-01-01,2014-12-31,-1413172.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2015-12-31,2015-01-01,2016-04-01,Maribo,54 85 15 39,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22173400,indberetninger-20180424,2.509602,25685075.0,,2018-03-28T15:30:26.885Z,2016-04-04T10:43:56.564Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-30-QU,2016-04-04T10:43:56.769Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25685075,2014-01-01,2014-12-31,ID_9,,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YwLzM4Lzg3LzFlNWItNDVkYi1iMWFmLTBmMjNiNzc0OWZjYg.pdf,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZkLzk3L2QyL2E0MWEtNGU4OC05NTFhLWYwNTRkMWQwZDAwOA.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i IDE Holding 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-04-01,2000-10-18,2016-04-01,54 82 15 38,25685075.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for IDE Holding 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Piil,Jyske Bank A/S,IDE Holding 2000 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 1. april 2016",2014-01-01,2014-12-31,1413172.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2015-12-31,2015-01-01,2016-04-01,Maribo,54 85 15 39,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22173400,indberetninger-20180424,2.509602,25685075.0,,2018-03-28T15:30:26.885Z,2016-04-04T10:43:56.564Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-30-QU,2016-04-04T10:43:56.769Z,-17701.0,1430822.0,106735.0,0.0,60451.0,1366837.0,-46335.0,,,,,,,,,,,,,,,,,,,,,,,,,
25685075,2014-12-31,2014-12-31,ID_17,,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YwLzM4Lzg3LzFlNWItNDVkYi1iMWFmLTBmMjNiNzc0OWZjYg.pdf,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZkLzk3L2QyL2E0MWEtNGU4OC05NTFhLWYwNTRkMWQwZDAwOA.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i IDE Holding 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-04-01,2000-10-18,2016-04-01,54 82 15 38,25685075.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for IDE Holding 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Piil,Jyske Bank A/S,IDE Holding 2000 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 1. april 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2015-12-31,2015-01-01,2016-04-01,Maribo,54 85 15 39,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22173400,indberetninger-20180424,2.509602,25685075.0,,2018-03-28T15:30:26.885Z,2016-04-04T10:43:56.564Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-30-QU,2016-04-04T10:43:56.769Z,,,,,,,,6611527.0,125000.0,1334758.0,4680936.0,6611527.0,1930591.0,5276769.0,5276769.0,5276769.0,938.0,4900.0,1685606.0,2870330.0,102043.0,938.0,1930591.0,7227.0,1214910.0,1333820.0,0.0,1333820.0,587245.0,0.0,14266.0,
25685075,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YwLzM4Lzg3LzFlNWItNDVkYi1iMWFmLTBmMjNiNzc0OWZjYg.pdf,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZkLzk3L2QyL2E0MWEtNGU4OC05NTFhLWYwNTRkMWQwZDAwOA.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i IDE Holding 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-04-01,2000-10-18,2016-04-01,54 82 15 38,25685075.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for IDE Holding 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Piil,Jyske Bank A/S,IDE Holding 2000 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 1. april 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2015-12-31,2015-01-01,2016-04-01,Maribo,54 85 15 39,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22173400,indberetninger-20180424,2.509602,25685075.0,,2018-03-28T15:30:26.885Z,2016-04-04T10:43:56.564Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-30-QU,2016-04-04T10:43:56.769Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25685075,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YwLzM4Lzg3LzFlNWItNDVkYi1iMWFmLTBmMjNiNzc0OWZjYg.pdf,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZkLzk3L2QyL2E0MWEtNGU4OC05NTFhLWYwNTRkMWQwZDAwOA.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i IDE Holding 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-04-01,2000-10-18,2016-04-01,54 82 15 38,25685075.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for IDE Holding 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Piil,Jyske Bank A/S,IDE Holding 2000 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 1. april 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2015-12-31,2015-01-01,2016-04-01,Maribo,54 85 15 39,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22173400,indberetninger-20180424,2.509602,25685075.0,,2018-03-28T15:30:26.885Z,2016-04-04T10:43:56.564Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-30-QU,2016-04-04T10:43:56.769Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25685075,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YwLzM4Lzg3LzFlNWItNDVkYi1iMWFmLTBmMjNiNzc0OWZjYg.pdf,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZkLzk3L2QyL2E0MWEtNGU4OC05NTFhLWYwNTRkMWQwZDAwOA.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i IDE Holding 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-04-01,2000-10-18,2016-04-01,54 82 15 38,25685075.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for IDE Holding 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Piil,Jyske Bank A/S,IDE Holding 2000 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 1. april 2016",2014-01-01,2014-12-31,-1399559.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2015-12-31,2015-01-01,2016-04-01,Maribo,54 85 15 39,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22173400,indberetninger-20180424,2.509602,25685075.0,,2018-03-28T15:30:26.885Z,2016-04-04T10:43:56.564Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-30-QU,2016-04-04T10:43:56.769Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25685075,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YwLzM4Lzg3LzFlNWItNDVkYi1iMWFmLTBmMjNiNzc0OWZjYg.pdf,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZkLzk3L2QyL2E0MWEtNGU4OC05NTFhLWYwNTRkMWQwZDAwOA.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i IDE Holding 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-04-01,2000-10-18,2016-04-01,54 82 15 38,25685075.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for IDE Holding 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Piil,Jyske Bank A/S,IDE Holding 2000 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 1. april 2016",2014-01-01,2014-12-31,-58749.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2015-12-31,2015-01-01,2016-04-01,Maribo,54 85 15 39,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22173400,indberetninger-20180424,2.509602,25685075.0,,2018-03-28T15:30:26.885Z,2016-04-04T10:43:56.564Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-30-QU,2016-04-04T10:43:56.769Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25685075,2015-01-01,2015-12-31,ID_14,,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YwLzM4Lzg3LzFlNWItNDVkYi1iMWFmLTBmMjNiNzc0OWZjYg.pdf,http://regnskaber.virk.dk/57058652/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZkLzk3L2QyL2E0MWEtNGU4OC05NTFhLWYwNTRkMWQwZDAwOA.xml,"Maribo, 4930",C. E. Christiansens Vej 56,Til kapitalejerne i IDE Holding 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-04-01,2000-10-18,2016-04-01,54 82 15 38,25685075.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for IDE Holding 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Piil,Jyske Bank A/S,IDE Holding 2000 ApS,"aage maagensen, statsautoriseret revisionsaktieselskab","NykÃ¸bing F., den 1. april 2016",2014-01-01,2014-12-31,-1458308.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2015-12-31,2015-01-01,2016-04-01,Maribo,54 85 15 39,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22173400,indberetninger-20180424,2.509602,25685075.0,,2018-03-28T15:30:26.885Z,2016-04-04T10:43:56.564Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-30-QU,2016-04-04T10:43:56.769Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
