entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,RetainedEarnings,ShorttermInvestments,ShorttermReceivables,IncreaseOfCapital,TransferredFromSharePremium,NameAndSurnameOfMemberOfSupervisoryBoard
13427771,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk2Lzc0LzUwLzEwMGYtNDMyMi1hYWFmLWQzOWE3YjMxOWRmOQ.xhtml,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I1L2FjLzExL2YyMmItNDMxZS05MjZiLTIyMzI2MDFlZTY2Yg.pdf,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2YwLzU5LzgzMzEtNGE5ZC1hMGMxLThmOTM2MTE4NWI2ZA.xml,true,KÃ¸benhavn Ã,2100.0,"21, st th",Ãstbanegade,2100 KÃ¸benhavn Ã,"Ãstbanegade 21, st. th.",Regnskabsklasse B,2018-05-15,2018-05-15,0.0,4169.0,13427771.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sven Halberg,Preben Erik Nielsen,Kristian Levring A/S,Jesper Haxgart,0.0,0.0,KÃ¸benhavn,2016-01-01,2016-12-31,4169.0,4169.0,2017-12-31,2017-01-01,4169.0,false,false,0.0,false,false,formand,Ingen bistand,urn:ofk:oid:25460349,indberetninger-20180424,2.5955619999999997,13427771.0,AWNjhWOEx8uVRSOdghHW,2018-05-15T11:18:04.705Z,2018-05-15T11:17:54.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-24-ZP,2018-05-15T11:17:54.899Z,,,,,,,,,,,,,,,,,
13427771,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk2Lzc0LzUwLzEwMGYtNDMyMi1hYWFmLWQzOWE3YjMxOWRmOQ.xhtml,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I1L2FjLzExL2YyMmItNDMxZS05MjZiLTIyMzI2MDFlZTY2Yg.pdf,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2YwLzU5LzgzMzEtNGE5ZC1hMGMxLThmOTM2MTE4NWI2ZA.xml,true,KÃ¸benhavn Ã,2100.0,"21, st th",Ãstbanegade,2100 KÃ¸benhavn Ã,"Ãstbanegade 21, st. th.",Regnskabsklasse B,2018-05-15,2018-05-15,,,13427771.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sven Halberg,Preben Erik Nielsen,Kristian Levring A/S,Jesper Haxgart,,,KÃ¸benhavn,2016-01-01,2016-12-31,4169.0,,2017-12-31,2017-01-01,,false,false,,false,false,formand,Ingen bistand,urn:ofk:oid:25460349,indberetninger-20180424,2.5955619999999997,13427771.0,AWNjhWOEx8uVRSOdghHW,2018-05-15T11:18:04.705Z,2018-05-15T11:17:54.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-24-ZP,2018-05-15T11:17:54.899Z,,,,,,,,,,,,,,,,,
13427771,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk2Lzc0LzUwLzEwMGYtNDMyMi1hYWFmLWQzOWE3YjMxOWRmOQ.xhtml,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I1L2FjLzExL2YyMmItNDMxZS05MjZiLTIyMzI2MDFlZTY2Yg.pdf,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2YwLzU5LzgzMzEtNGE5ZC1hMGMxLThmOTM2MTE4NWI2ZA.xml,true,KÃ¸benhavn Ã,2100.0,"21, st th",Ãstbanegade,2100 KÃ¸benhavn Ã,"Ãstbanegade 21, st. th.",Regnskabsklasse B,2018-05-15,2018-05-15,,,13427771.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sven Halberg,Preben Erik Nielsen,Kristian Levring A/S,Jesper Haxgart,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,,false,false,,false,false,formand,Ingen bistand,urn:ofk:oid:25460349,indberetninger-20180424,2.5955619999999997,13427771.0,AWNjhWOEx8uVRSOdghHW,2018-05-15T11:18:04.705Z,2018-05-15T11:17:54.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-24-ZP,2018-05-15T11:17:54.899Z,143084.0,138915.0,500000.0,143084.0,143084.0,143084.0,0.0,0.0,0.0,0.0,4169.0,-356916.0,0.0,4169.0,,,
13427771,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk2Lzc0LzUwLzEwMGYtNDMyMi1hYWFmLWQzOWE3YjMxOWRmOQ.xhtml,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I1L2FjLzExL2YyMmItNDMxZS05MjZiLTIyMzI2MDFlZTY2Yg.pdf,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2YwLzU5LzgzMzEtNGE5ZC1hMGMxLThmOTM2MTE4NWI2ZA.xml,true,KÃ¸benhavn Ã,2100.0,"21, st th",Ãstbanegade,2100 KÃ¸benhavn Ã,"Ãstbanegade 21, st. th.",Regnskabsklasse B,2018-05-15,2018-05-15,,,13427771.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sven Halberg,Preben Erik Nielsen,Kristian Levring A/S,Jesper Haxgart,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,,false,false,,false,false,formand,Ingen bistand,urn:ofk:oid:25460349,indberetninger-20180424,2.5955619999999997,13427771.0,AWNjhWOEx8uVRSOdghHW,2018-05-15T11:18:04.705Z,2018-05-15T11:17:54.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-24-ZP,2018-05-15T11:17:54.899Z,,,,,500000.0,,,,,,,,,,,,
13427771,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk2Lzc0LzUwLzEwMGYtNDMyMi1hYWFmLWQzOWE3YjMxOWRmOQ.xhtml,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I1L2FjLzExL2YyMmItNDMxZS05MjZiLTIyMzI2MDFlZTY2Yg.pdf,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2YwLzU5LzgzMzEtNGE5ZC1hMGMxLThmOTM2MTE4NWI2ZA.xml,true,KÃ¸benhavn Ã,2100.0,"21, st th",Ãstbanegade,2100 KÃ¸benhavn Ã,"Ãstbanegade 21, st. th.",Regnskabsklasse B,2018-05-15,2018-05-15,,,13427771.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sven Halberg,Preben Erik Nielsen,Kristian Levring A/S,Jesper Haxgart,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,,false,false,,false,false,formand,Ingen bistand,urn:ofk:oid:25460349,indberetninger-20180424,2.5955619999999997,13427771.0,AWNjhWOEx8uVRSOdghHW,2018-05-15T11:18:04.705Z,2018-05-15T11:17:54.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-24-ZP,2018-05-15T11:17:54.899Z,,,,,0.0,,,,,,,,,,,,
13427771,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk2Lzc0LzUwLzEwMGYtNDMyMi1hYWFmLWQzOWE3YjMxOWRmOQ.xhtml,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I1L2FjLzExL2YyMmItNDMxZS05MjZiLTIyMzI2MDFlZTY2Yg.pdf,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2YwLzU5LzgzMzEtNGE5ZC1hMGMxLThmOTM2MTE4NWI2ZA.xml,true,KÃ¸benhavn Ã,2100.0,"21, st th",Ãstbanegade,2100 KÃ¸benhavn Ã,"Ãstbanegade 21, st. th.",Regnskabsklasse B,2018-05-15,2018-05-15,,,13427771.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sven Halberg,Preben Erik Nielsen,Kristian Levring A/S,Jesper Haxgart,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,,false,false,,false,false,formand,Ingen bistand,urn:ofk:oid:25460349,indberetninger-20180424,2.5955619999999997,13427771.0,AWNjhWOEx8uVRSOdghHW,2018-05-15T11:18:04.705Z,2018-05-15T11:17:54.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-24-ZP,2018-05-15T11:17:54.899Z,,,,,-356916.0,,,,,,,,,,,,
13427771,2017-01-01,2017-01-01,c13,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk2Lzc0LzUwLzEwMGYtNDMyMi1hYWFmLWQzOWE3YjMxOWRmOQ.xhtml,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I1L2FjLzExL2YyMmItNDMxZS05MjZiLTIyMzI2MDFlZTY2Yg.pdf,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2YwLzU5LzgzMzEtNGE5ZC1hMGMxLThmOTM2MTE4NWI2ZA.xml,true,KÃ¸benhavn Ã,2100.0,"21, st th",Ãstbanegade,2100 KÃ¸benhavn Ã,"Ãstbanegade 21, st. th.",Regnskabsklasse B,2018-05-15,2018-05-15,,,13427771.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sven Halberg,Preben Erik Nielsen,Kristian Levring A/S,Jesper Haxgart,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,,false,false,,false,false,formand,Ingen bistand,urn:ofk:oid:25460349,indberetninger-20180424,2.5955619999999997,13427771.0,AWNjhWOEx8uVRSOdghHW,2018-05-15T11:18:04.705Z,2018-05-15T11:17:54.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-24-ZP,2018-05-15T11:17:54.899Z,,,,,143084.0,,,,,,,,,,,,
13427771,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk2Lzc0LzUwLzEwMGYtNDMyMi1hYWFmLWQzOWE3YjMxOWRmOQ.xhtml,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I1L2FjLzExL2YyMmItNDMxZS05MjZiLTIyMzI2MDFlZTY2Yg.pdf,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2YwLzU5LzgzMzEtNGE5ZC1hMGMxLThmOTM2MTE4NWI2ZA.xml,true,KÃ¸benhavn Ã,2100.0,"21, st th",Ãstbanegade,2100 KÃ¸benhavn Ã,"Ãstbanegade 21, st. th.",Regnskabsklasse B,2018-05-15,2018-05-15,165137.0,-163016.0,13427771.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sven Halberg,Preben Erik Nielsen,Kristian Levring A/S,Jesper Haxgart,3386.0,59339.0,KÃ¸benhavn,2016-01-01,2016-12-31,-107063.0,-107063.0,2017-12-31,2017-01-01,2121.0,false,false,0.0,false,false,formand,Ingen bistand,urn:ofk:oid:25460349,indberetninger-20180424,2.5955619999999997,13427771.0,AWNjhWOEx8uVRSOdghHW,2018-05-15T11:18:04.705Z,2018-05-15T11:17:54.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-24-ZP,2018-05-15T11:17:54.899Z,,,,,,,,,,,,,,,35000000.0,0.0,
13427771,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk2Lzc0LzUwLzEwMGYtNDMyMi1hYWFmLWQzOWE3YjMxOWRmOQ.xhtml,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I1L2FjLzExL2YyMmItNDMxZS05MjZiLTIyMzI2MDFlZTY2Yg.pdf,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2YwLzU5LzgzMzEtNGE5ZC1hMGMxLThmOTM2MTE4NWI2ZA.xml,true,KÃ¸benhavn Ã,2100.0,"21, st th",Ãstbanegade,2100 KÃ¸benhavn Ã,"Ãstbanegade 21, st. th.",Regnskabsklasse B,2018-05-15,2018-05-15,,,13427771.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sven Halberg,Preben Erik Nielsen,Kristian Levring A/S,Jesper Haxgart,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,,false,false,,false,false,formand,Ingen bistand,urn:ofk:oid:25460349,indberetninger-20180424,2.5955619999999997,13427771.0,AWNjhWOEx8uVRSOdghHW,2018-05-15T11:18:04.705Z,2018-05-15T11:17:54.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-24-ZP,2018-05-15T11:17:54.899Z,,,,,,,,,,,,,,,,,
13427771,2017-01-01,2017-12-31,c14,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk2Lzc0LzUwLzEwMGYtNDMyMi1hYWFmLWQzOWE3YjMxOWRmOQ.xhtml,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2I1L2FjLzExL2YyMmItNDMxZS05MjZiLTIyMzI2MDFlZTY2Yg.pdf,http://regnskaber.virk.dk/17772431/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2FiL2YwLzU5LzgzMzEtNGE5ZC1hMGMxLThmOTM2MTE4NWI2ZA.xml,true,KÃ¸benhavn Ã,2100.0,"21, st th",Ãstbanegade,2100 KÃ¸benhavn Ã,"Ãstbanegade 21, st. th.",Regnskabsklasse B,2018-05-15,2018-05-15,,,13427771.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sven Halberg,Preben Erik Nielsen,Kristian Levring A/S,Jesper Haxgart,,,KÃ¸benhavn,2016-01-01,2016-12-31,0.0,,2017-12-31,2017-01-01,,false,false,,false,false,formand,Ingen bistand,urn:ofk:oid:25460349,indberetninger-20180424,2.5955619999999997,13427771.0,AWNjhWOEx8uVRSOdghHW,2018-05-15T11:18:04.705Z,2018-05-15T11:17:54.622Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-24-ZP,2018-05-15T11:17:54.899Z,,,,,,,,,,,,,,,500000.0,0.0,
