entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,CashAndCashEquivalents,ChangeInInventoriesOfFinishedGoodsWorkInProgressAndGoodsForResale,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CostOfSales,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherOperatingExpenses,OtherOperatingIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyCost,ReportingPeriodEndDate,ReportingPeriodStartDate,ResearchAndDevelopmentExpenditure,RestOfOtherFinanceExpenses,Revenue,SelectedElementsFromReportingClassC,ShorttermTradeReceivables,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,WorkPerformedByEntityAndCapitalised,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables
35526846,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzYwLzQwLzUwLzkyYzItNDgyOC05MmFjLTM5ZTM5MGQ4OWJlMQ.xhtml,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2NjLzk3LzYwLzg2YzYtNDZiMy1hZDJhLTQ3MzQyNTMxZTFmOQ.pdf,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I1L2VkL2RjL2VhM2UtNDNhMC04N2QwLTZkMzVkOTg0OGM2Zg.xml,true,Bagenkop,5935.0,70.0,Ãstergade,5935.0,Ãstergade 36,0.0,0.0,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,0.0,2019-07-11,14825.0,0.0,0.0,0.0,-45796.0,0.0,35526846.0,0.0,0.0,0.0,Ãrsrapport,Lone Bak Jensen,EJENDOMZEN-TRALEN ApS,Lone Bak Jensen,0.0,0.0,0.0,4296.0,0.0,2017-01-01,2017-12-31,61073.0,-70739.0,-64917.0,0.0,2018-12-31,2018-01-01,0.0,5822.0,0.0,false,0.0,-131812.0,false,true,false,false,true,true,Ingen bistand,0.0,urn:ofk:oid:27674195,indberetninger-20180424,2.5955422,35526846.0,AWvgRxf-IXJRhhXBL6TJ,2019-07-11T09:04:52.781Z,2019-07-11T09:04:43.371Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-59-ZU,2019-07-11T09:04:43.576Z,,,,,,,,,,,,,,,,
35526846,2017-01-01,2017-12-31,c17,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzYwLzQwLzUwLzkyYzItNDgyOC05MmFjLTM5ZTM5MGQ4OWJlMQ.xhtml,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2NjLzk3LzYwLzg2YzYtNDZiMy1hZDJhLTQ3MzQyNTMxZTFmOQ.pdf,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I1L2VkL2RjL2VhM2UtNDNhMC04N2QwLTZkMzVkOTg0OGM2Zg.xml,true,Bagenkop,5935.0,70.0,Ãstergade,5935.0,Ãstergade 36,0.0,0.0,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,0.0,2019-07-11,,0.0,0.0,0.0,-45796.0,0.0,35526846.0,0.0,0.0,0.0,Ãrsrapport,Lone Bak Jensen,EJENDOMZEN-TRALEN ApS,Lone Bak Jensen,0.0,0.0,0.0,4296.0,0.0,2017-01-01,2017-12-31,61073.0,,,0.0,2018-12-31,2018-01-01,0.0,5822.0,0.0,false,0.0,,false,true,false,false,true,true,Ingen bistand,0.0,urn:ofk:oid:27674195,indberetninger-20180424,2.5955422,35526846.0,AWvgRxf-IXJRhhXBL6TJ,2019-07-11T09:04:52.781Z,2019-07-11T09:04:43.371Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-59-ZU,2019-07-11T09:04:43.576Z,,,,,,,,,,,,,,,,
35526846,2017-12-31,2017-12-31,c19,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzYwLzQwLzUwLzkyYzItNDgyOC05MmFjLTM5ZTM5MGQ4OWJlMQ.xhtml,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2NjLzk3LzYwLzg2YzYtNDZiMy1hZDJhLTQ3MzQyNTMxZTFmOQ.pdf,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I1L2VkL2RjL2VhM2UtNDNhMC04N2QwLTZkMzVkOTg0OGM2Zg.xml,true,Bagenkop,5935.0,70.0,Ãstergade,5935.0,Ãstergade 36,0.0,0.0,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,0.0,2019-07-11,,0.0,0.0,0.0,-45796.0,0.0,35526846.0,0.0,0.0,0.0,Ãrsrapport,Lone Bak Jensen,EJENDOMZEN-TRALEN ApS,Lone Bak Jensen,0.0,0.0,0.0,4296.0,0.0,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,0.0,5822.0,0.0,false,0.0,,false,true,false,false,true,true,Ingen bistand,0.0,urn:ofk:oid:27674195,indberetninger-20180424,2.5955422,35526846.0,AWvgRxf-IXJRhhXBL6TJ,2019-07-11T09:04:52.781Z,2019-07-11T09:04:43.371Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-59-ZU,2019-07-11T09:04:43.576Z,691258.0,99900.0,676774.0,423103.0,14484.0,691258.0,268155.0,14484.0,266135.0,676774.0,14484.0,323203.0,2020.0,268155.0,676774.0,0.0
35526846,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzYwLzQwLzUwLzkyYzItNDgyOC05MmFjLTM5ZTM5MGQ4OWJlMQ.xhtml,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2NjLzk3LzYwLzg2YzYtNDZiMy1hZDJhLTQ3MzQyNTMxZTFmOQ.pdf,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I1L2VkL2RjL2VhM2UtNDNhMC04N2QwLTZkMzVkOTg0OGM2Zg.xml,true,Bagenkop,5935.0,70.0,Ãstergade,5935.0,Ãstergade 36,0.0,0.0,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,0.0,2019-07-11,0.0,0.0,0.0,0.0,-45796.0,0.0,35526846.0,0.0,0.0,0.0,Ãrsrapport,Lone Bak Jensen,EJENDOMZEN-TRALEN ApS,Lone Bak Jensen,0.0,0.0,0.0,4296.0,0.0,2017-01-01,2017-12-31,0.0,0.0,0.0,0.0,2018-12-31,2018-01-01,0.0,5822.0,0.0,false,0.0,0.0,false,true,false,false,true,true,Ingen bistand,0.0,urn:ofk:oid:27674195,indberetninger-20180424,2.5955422,35526846.0,AWvgRxf-IXJRhhXBL6TJ,2019-07-11T09:04:52.781Z,2019-07-11T09:04:43.371Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-59-ZU,2019-07-11T09:04:43.576Z,,,,,,,,,,,,,,,,
35526846,2018-01-01,2018-12-31,c10,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzYwLzQwLzUwLzkyYzItNDgyOC05MmFjLTM5ZTM5MGQ4OWJlMQ.xhtml,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2NjLzk3LzYwLzg2YzYtNDZiMy1hZDJhLTQ3MzQyNTMxZTFmOQ.pdf,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I1L2VkL2RjL2VhM2UtNDNhMC04N2QwLTZkMzVkOTg0OGM2Zg.xml,true,Bagenkop,5935.0,70.0,Ãstergade,5935.0,Ãstergade 36,0.0,0.0,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,0.0,2019-07-11,,0.0,0.0,0.0,-45796.0,0.0,35526846.0,0.0,0.0,0.0,Ãrsrapport,Lone Bak Jensen,EJENDOMZEN-TRALEN ApS,Lone Bak Jensen,0.0,0.0,0.0,4296.0,0.0,2017-01-01,2017-12-31,0.0,,,0.0,2018-12-31,2018-01-01,0.0,5822.0,0.0,false,0.0,,false,true,false,false,true,true,Ingen bistand,0.0,urn:ofk:oid:27674195,indberetninger-20180424,2.5955422,35526846.0,AWvgRxf-IXJRhhXBL6TJ,2019-07-11T09:04:52.781Z,2019-07-11T09:04:43.371Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-59-ZU,2019-07-11T09:04:43.576Z,,,,,,,,,,,,,,,,
35526846,2018-01-01,2018-12-31,c11,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzYwLzQwLzUwLzkyYzItNDgyOC05MmFjLTM5ZTM5MGQ4OWJlMQ.xhtml,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2NjLzk3LzYwLzg2YzYtNDZiMy1hZDJhLTQ3MzQyNTMxZTFmOQ.pdf,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I1L2VkL2RjL2VhM2UtNDNhMC04N2QwLTZkMzVkOTg0OGM2Zg.xml,true,Bagenkop,5935.0,70.0,Ãstergade,5935.0,Ãstergade 36,0.0,0.0,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,0.0,2019-07-11,,0.0,0.0,0.0,-45796.0,0.0,35526846.0,0.0,0.0,0.0,Ãrsrapport,Lone Bak Jensen,EJENDOMZEN-TRALEN ApS,Lone Bak Jensen,0.0,0.0,0.0,4296.0,0.0,2017-01-01,2017-12-31,0.0,,,0.0,2018-12-31,2018-01-01,0.0,5822.0,0.0,false,0.0,,false,true,false,false,true,true,Ingen bistand,0.0,urn:ofk:oid:27674195,indberetninger-20180424,2.5955422,35526846.0,AWvgRxf-IXJRhhXBL6TJ,2019-07-11T09:04:52.781Z,2019-07-11T09:04:43.371Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-59-ZU,2019-07-11T09:04:43.576Z,,,,,,,,,,,,,,,,
35526846,2018-01-01,2018-12-31,c12,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzYwLzQwLzUwLzkyYzItNDgyOC05MmFjLTM5ZTM5MGQ4OWJlMQ.xhtml,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2NjLzk3LzYwLzg2YzYtNDZiMy1hZDJhLTQ3MzQyNTMxZTFmOQ.pdf,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I1L2VkL2RjL2VhM2UtNDNhMC04N2QwLTZkMzVkOTg0OGM2Zg.xml,true,Bagenkop,5935.0,70.0,Ãstergade,5935.0,Ãstergade 36,0.0,0.0,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,0.0,2019-07-11,,0.0,0.0,0.0,-45796.0,0.0,35526846.0,0.0,0.0,0.0,Ãrsrapport,Lone Bak Jensen,EJENDOMZEN-TRALEN ApS,Lone Bak Jensen,0.0,0.0,0.0,4296.0,0.0,2017-01-01,2017-12-31,0.0,,,0.0,2018-12-31,2018-01-01,0.0,5822.0,0.0,false,0.0,,false,true,false,false,true,true,Ingen bistand,0.0,urn:ofk:oid:27674195,indberetninger-20180424,2.5955422,35526846.0,AWvgRxf-IXJRhhXBL6TJ,2019-07-11T09:04:52.781Z,2019-07-11T09:04:43.371Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-59-ZU,2019-07-11T09:04:43.576Z,,,,,,,,,,,,,,,,
35526846,2018-01-01,2018-12-31,c13,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzYwLzQwLzUwLzkyYzItNDgyOC05MmFjLTM5ZTM5MGQ4OWJlMQ.xhtml,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2NjLzk3LzYwLzg2YzYtNDZiMy1hZDJhLTQ3MzQyNTMxZTFmOQ.pdf,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I1L2VkL2RjL2VhM2UtNDNhMC04N2QwLTZkMzVkOTg0OGM2Zg.xml,true,Bagenkop,5935.0,70.0,Ãstergade,5935.0,Ãstergade 36,0.0,0.0,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,0.0,2019-07-11,,0.0,0.0,0.0,-45796.0,0.0,35526846.0,0.0,0.0,0.0,Ãrsrapport,Lone Bak Jensen,EJENDOMZEN-TRALEN ApS,Lone Bak Jensen,0.0,0.0,0.0,4296.0,0.0,2017-01-01,2017-12-31,0.0,,,0.0,2018-12-31,2018-01-01,0.0,5822.0,0.0,false,0.0,,false,true,false,false,true,true,Ingen bistand,0.0,urn:ofk:oid:27674195,indberetninger-20180424,2.5955422,35526846.0,AWvgRxf-IXJRhhXBL6TJ,2019-07-11T09:04:52.781Z,2019-07-11T09:04:43.371Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-59-ZU,2019-07-11T09:04:43.576Z,,,,,,,,,,,,,,,,
35526846,2018-01-01,2018-12-31,c14,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzYwLzQwLzUwLzkyYzItNDgyOC05MmFjLTM5ZTM5MGQ4OWJlMQ.xhtml,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2NjLzk3LzYwLzg2YzYtNDZiMy1hZDJhLTQ3MzQyNTMxZTFmOQ.pdf,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I1L2VkL2RjL2VhM2UtNDNhMC04N2QwLTZkMzVkOTg0OGM2Zg.xml,true,Bagenkop,5935.0,70.0,Ãstergade,5935.0,Ãstergade 36,0.0,0.0,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,0.0,2019-07-11,,0.0,0.0,0.0,-45796.0,0.0,35526846.0,0.0,0.0,0.0,Ãrsrapport,Lone Bak Jensen,EJENDOMZEN-TRALEN ApS,Lone Bak Jensen,0.0,0.0,0.0,4296.0,0.0,2017-01-01,2017-12-31,0.0,,,0.0,2018-12-31,2018-01-01,0.0,5822.0,0.0,false,0.0,,false,true,false,false,true,true,Ingen bistand,0.0,urn:ofk:oid:27674195,indberetninger-20180424,2.5955422,35526846.0,AWvgRxf-IXJRhhXBL6TJ,2019-07-11T09:04:52.781Z,2019-07-11T09:04:43.371Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-59-ZU,2019-07-11T09:04:43.576Z,,,,,,,,,,,,,,,,
35526846,2018-01-01,2018-12-31,c15,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzYwLzQwLzUwLzkyYzItNDgyOC05MmFjLTM5ZTM5MGQ4OWJlMQ.xhtml,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2NjLzk3LzYwLzg2YzYtNDZiMy1hZDJhLTQ3MzQyNTMxZTFmOQ.pdf,http://regnskaber.virk.dk/64862553/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2I1L2VkL2RjL2VhM2UtNDNhMC04N2QwLTZkMzVkOTg0OGM2Zg.xml,true,Bagenkop,5935.0,70.0,Ãstergade,5935.0,Ãstergade 36,0.0,0.0,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,0.0,2019-07-11,,0.0,0.0,0.0,-45796.0,0.0,35526846.0,0.0,0.0,0.0,Ãrsrapport,Lone Bak Jensen,EJENDOMZEN-TRALEN ApS,Lone Bak Jensen,0.0,0.0,0.0,4296.0,0.0,2017-01-01,2017-12-31,0.0,,,0.0,2018-12-31,2018-01-01,0.0,5822.0,0.0,false,0.0,,false,true,false,false,true,true,Ingen bistand,0.0,urn:ofk:oid:27674195,indberetninger-20180424,2.5955422,35526846.0,AWvgRxf-IXJRhhXBL6TJ,2019-07-11T09:04:52.781Z,2019-07-11T09:04:43.371Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BU-59-ZU,2019-07-11T09:04:43.576Z,,,,,,,,,,,,,,,,
