entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherAdjustmentsRelatedToInvestments,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,ValueAdjustmentsOfEquity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm
34579652,2013-10-01,2014-09-30,c110,,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzgxLzIyL2JjLzc0YjQtNDM5My05YmVmLWNlYmI2NjEwZWVlMw.pdf,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkxLzBiLzkzLzEwMmEtNGYzZi05OWJlLTg5NWZiODdmZTA2YQ.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000 Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-25,2012-05-10,2016-02-25,Statsautoriseret revisor,20222670.0,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for DST Holding ApS.,Ãrsrapport,Flemming KÃ¤ehne,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-129692.0,Frederiksberg,237284.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-09-30,2014-10-01,9428.0,2016-02-25,Svendborg,Andre erklÃ¦ringer uden sikkerhed,-129692.0,urn:ofk:oid:22044316,indberetninger-20180424,2.5097342,34579652.0,,2018-03-28T23:44:26.527Z,2016-03-01T11:57:00.546Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-23-QQ,2016-03-01T11:57:00.703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34579652,2013-10-01,2014-09-30,c90,,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzgxLzIyL2JjLzc0YjQtNDM5My05YmVmLWNlYmI2NjEwZWVlMw.pdf,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkxLzBiLzkzLzEwMmEtNGYzZi05OWJlLTg5NWZiODdmZTA2YQ.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000 Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-25,2012-05-10,2016-02-25,Statsautoriseret revisor,20222670.0,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for DST Holding ApS.,Ãrsrapport,Flemming KÃ¤ehne,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-129692.0,Frederiksberg,237284.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-09-30,2014-10-01,9428.0,2016-02-25,Svendborg,Andre erklÃ¦ringer uden sikkerhed,-129692.0,urn:ofk:oid:22044316,indberetninger-20180424,2.5097342,34579652.0,,2018-03-28T23:44:26.527Z,2016-03-01T11:57:00.546Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-23-QQ,2016-03-01T11:57:00.703Z,0.0,0.0,234256.0,1759.0,-5236.0,5500.0,1759.0,-4231.0,0.0,1005.0,237284.0,239756.0,0.0,,,,,,,,,,,,,,,,,,,,,,
34579652,2014-09-30,2014-09-30,c112,,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzgxLzIyL2JjLzc0YjQtNDM5My05YmVmLWNlYmI2NjEwZWVlMw.pdf,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkxLzBiLzkzLzEwMmEtNGYzZi05OWJlLTg5NWZiODdmZTA2YQ.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000 Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-25,2012-05-10,2016-02-25,Statsautoriseret revisor,20222670.0,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for DST Holding ApS.,Ãrsrapport,Flemming KÃ¤ehne,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-129692.0,Frederiksberg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-09-30,2014-10-01,9428.0,2016-02-25,Svendborg,Andre erklÃ¦ringer uden sikkerhed,-129692.0,urn:ofk:oid:22044316,indberetninger-20180424,2.5097342,34579652.0,,2018-03-28T23:44:26.527Z,2016-03-01T11:57:00.546Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-23-QQ,2016-03-01T11:57:00.703Z,,,,,,,,,,,,,,246694.0,1005.0,80000.0,46752.0,0.0,106796.0,246694.0,139898.0,199942.0,199942.0,199942.0,3000.0,26796.0,0.0,139898.0,136898.0,45747.0,45747.0,0.0,,,
34579652,2014-10-01,2014-10-01,c231,,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzgxLzIyL2JjLzc0YjQtNDM5My05YmVmLWNlYmI2NjEwZWVlMw.pdf,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkxLzBiLzkzLzEwMmEtNGYzZi05OWJlLTg5NWZiODdmZTA2YQ.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000 Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-25,2012-05-10,2016-02-25,Statsautoriseret revisor,20222670.0,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for DST Holding ApS.,Ãrsrapport,Flemming KÃ¤ehne,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-129692.0,Frederiksberg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-09-30,2014-10-01,9428.0,2016-02-25,Svendborg,Andre erklÃ¦ringer uden sikkerhed,-129692.0,urn:ofk:oid:22044316,indberetninger-20180424,2.5097342,34579652.0,,2018-03-28T23:44:26.527Z,2016-03-01T11:57:00.546Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-23-QQ,2016-03-01T11:57:00.703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5058.0,205000.0,
34579652,2014-10-01,2014-10-01,c252,,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzgxLzIyL2JjLzc0YjQtNDM5My05YmVmLWNlYmI2NjEwZWVlMw.pdf,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkxLzBiLzkzLzEwMmEtNGYzZi05OWJlLTg5NWZiODdmZTA2YQ.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000 Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-25,2012-05-10,2016-02-25,Statsautoriseret revisor,20222670.0,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for DST Holding ApS.,Ãrsrapport,Flemming KÃ¤ehne,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-129692.0,Frederiksberg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-09-30,2014-10-01,9428.0,2016-02-25,Svendborg,Andre erklÃ¦ringer uden sikkerhed,-129692.0,urn:ofk:oid:22044316,indberetninger-20180424,2.5097342,34579652.0,,2018-03-28T23:44:26.527Z,2016-03-01T11:57:00.546Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-23-QQ,2016-03-01T11:57:00.703Z,,,,,,,,,,,,,,,,,,,80000.0,,,,,,,,,,,,,,,,
34579652,2014-10-01,2014-10-01,c273,,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzgxLzIyL2JjLzc0YjQtNDM5My05YmVmLWNlYmI2NjEwZWVlMw.pdf,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkxLzBiLzkzLzEwMmEtNGYzZi05OWJlLTg5NWZiODdmZTA2YQ.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000 Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-25,2012-05-10,2016-02-25,Statsautoriseret revisor,20222670.0,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for DST Holding ApS.,Ãrsrapport,Flemming KÃ¤ehne,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-129692.0,Frederiksberg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-09-30,2014-10-01,9428.0,2016-02-25,Svendborg,Andre erklÃ¦ringer uden sikkerhed,-129692.0,urn:ofk:oid:22044316,indberetninger-20180424,2.5097342,34579652.0,,2018-03-28T23:44:26.527Z,2016-03-01T11:57:00.546Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-23-QQ,2016-03-01T11:57:00.703Z,,,,,,,,,,,,,,,,,,,26796.0,,,,,,,,,,,,,,,,
34579652,2014-10-01,2015-09-30,c0,,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzgxLzIyL2JjLzc0YjQtNDM5My05YmVmLWNlYmI2NjEwZWVlMw.pdf,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkxLzBiLzkzLzEwMmEtNGYzZi05OWJlLTg5NWZiODdmZTA2YQ.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000 Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-25,2012-05-10,2016-02-25,Statsautoriseret revisor,20222670.0,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for DST Holding ApS.,Ãrsrapport,Flemming KÃ¤ehne,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-129692.0,Frederiksberg,10357.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-09-30,2014-10-01,9428.0,2016-02-25,Svendborg,Andre erklÃ¦ringer uden sikkerhed,-129692.0,urn:ofk:oid:22044316,indberetninger-20180424,2.5097342,34579652.0,,2018-03-28T23:44:26.527Z,2016-03-01T11:57:00.546Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-23-QQ,2016-03-01T11:57:00.703Z,5419.0,8902.0,9428.0,1921.0,-5681.0,-5288.0,-2643.0,-5461.0,-4564.0,220.0,-3964.0,4140.0,14321.0,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
34579652,2014-10-01,2015-09-30,c1,,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzgxLzIyL2JjLzc0YjQtNDM5My05YmVmLWNlYmI2NjEwZWVlMw.pdf,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkxLzBiLzkzLzEwMmEtNGYzZi05OWJlLTg5NWZiODdmZTA2YQ.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000 Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-25,2012-05-10,2016-02-25,Statsautoriseret revisor,20222670.0,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for DST Holding ApS.,Ãrsrapport,Flemming KÃ¤ehne,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-129692.0,Frederiksberg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-09-30,2014-10-01,9428.0,2016-02-25,Svendborg,Andre erklÃ¦ringer uden sikkerhed,-129692.0,urn:ofk:oid:22044316,indberetninger-20180424,2.5097342,34579652.0,,2018-03-28T23:44:26.527Z,2016-03-01T11:57:00.546Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-23-QQ,2016-03-01T11:57:00.703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34579652,2014-10-01,2015-09-30,c109,,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzgxLzIyL2JjLzc0YjQtNDM5My05YmVmLWNlYmI2NjEwZWVlMw.pdf,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkxLzBiLzkzLzEwMmEtNGYzZi05OWJlLTg5NWZiODdmZTA2YQ.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000 Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-25,2012-05-10,2016-02-25,Statsautoriseret revisor,20222670.0,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for DST Holding ApS.,Ãrsrapport,Flemming KÃ¤ehne,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-129692.0,Frederiksberg,10357.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-09-30,2014-10-01,9428.0,2016-02-25,Svendborg,Andre erklÃ¦ringer uden sikkerhed,-129692.0,urn:ofk:oid:22044316,indberetninger-20180424,2.5097342,34579652.0,,2018-03-28T23:44:26.527Z,2016-03-01T11:57:00.546Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-23-QQ,2016-03-01T11:57:00.703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34579652,2014-10-01,2015-09-30,c232,,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzgxLzIyL2JjLzc0YjQtNDM5My05YmVmLWNlYmI2NjEwZWVlMw.pdf,http://regnskaber.virk.dk/25697543/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzkxLzBiLzkzLzEwMmEtNGYzZi05OWJlLTg5NWZiODdmZTA2YQ.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000 Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-02-25,2012-05-10,2016-02-25,Statsautoriseret revisor,20222670.0,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for DST Holding ApS.,Ãrsrapport,Flemming KÃ¤ehne,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-129692.0,Frederiksberg,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2015-09-30,2014-10-01,9428.0,2016-02-25,Svendborg,Andre erklÃ¦ringer uden sikkerhed,-129692.0,urn:ofk:oid:22044316,indberetninger-20180424,2.5097342,34579652.0,,2018-03-28T23:44:26.527Z,2016-03-01T11:57:00.546Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-23-QQ,2016-03-01T11:57:00.703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
