entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,DescriptionOfAuditor,NameAndSurnameOfAuditor
34579652,2008-01-01,2008-12-31,c1,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8vcGRmcy8zNDU3OTY1MjtBcFM1MTIwMjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8veGJybHMvWC0xOUM5MUQ1Ni0yMDE0MTIyMl8wOTI5MzhfNjE5.xml,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000  Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejerne i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-5674.0,2014-12-12,2012-05-10,2014-12-15,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2013 - 30. september 2014 for DST Holding ApS.,-368983.0,Ãrsrapport,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-5500.0,0.0,0.0,Frederiksberg,-380157.0,-374483.0,-374483.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2014-09-30,2013-10-01,234256.0,2014-12-12,Svendborg,-5674.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14647382,indberetninger-20180424,2.5117037,34579652.0,,2018-04-01T06:48:36.296Z,2014-12-22T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-380.730,2014-12-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
34579652,2008-01-01,2008-12-31,c30,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8vcGRmcy8zNDU3OTY1MjtBcFM1MTIwMjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8veGJybHMvWC0xOUM5MUQ1Ni0yMDE0MTIyMl8wOTI5MzhfNjE5.xml,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000  Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejerne i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2014-12-12,2012-05-10,2014-12-15,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2013 - 30. september 2014 for DST Holding ApS.,,Ãrsrapport,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederiksberg,-380157.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2014-09-30,2013-10-01,234256.0,2014-12-12,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14647382,indberetninger-20180424,2.5117037,34579652.0,,2018-04-01T06:48:36.296Z,2014-12-22T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-380.730,2014-12-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
34579652,2008-12-31,2008-12-31,c4,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8vcGRmcy8zNDU3OTY1MjtBcFM1MTIwMjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8veGJybHMvWC0xOUM5MUQ1Ni0yMDE0MTIyMl8wOTI5MzhfNjE5.xml,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000  Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejerne i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2014-12-12,2012-05-10,2014-12-15,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2013 - 30. september 2014 for DST Holding ApS.,,Ãrsrapport,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2014-09-30,2013-10-01,234256.0,2014-12-12,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14647382,indberetninger-20180424,2.5117037,34579652.0,,2018-04-01T06:48:36.296Z,2014-12-22T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-380.730,2014-12-22T23:00:00.000Z,9674.0,0.0,80000.0,43988.0,-130488.0,9674.0,140162.0,-34314.0,-34314.0,-34314.0,10500.0,-210488.0,140162.0,129662.0,43988.0,43988.0,,,,,
34579652,2013-10-01,2013-10-01,c113,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8vcGRmcy8zNDU3OTY1MjtBcFM1MTIwMjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8veGJybHMvWC0xOUM5MUQ1Ni0yMDE0MTIyMl8wOTI5MzhfNjE5.xml,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000  Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejerne i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2014-12-12,2012-05-10,2014-12-15,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2013 - 30. september 2014 for DST Holding ApS.,,Ãrsrapport,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2014-09-30,2013-10-01,234256.0,2014-12-12,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14647382,indberetninger-20180424,2.5117037,34579652.0,,2018-04-01T06:48:36.296Z,2014-12-22T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-380.730,2014-12-22T23:00:00.000Z,,,,,,,,,,,,,,,,,-239314.0,205000.0,,,
34579652,2013-10-01,2013-10-01,c137,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8vcGRmcy8zNDU3OTY1MjtBcFM1MTIwMjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8veGJybHMvWC0xOUM5MUQ1Ni0yMDE0MTIyMl8wOTI5MzhfNjE5.xml,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000  Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejerne i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2014-12-12,2012-05-10,2014-12-15,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2013 - 30. september 2014 for DST Holding ApS.,,Ãrsrapport,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2014-09-30,2013-10-01,234256.0,2014-12-12,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14647382,indberetninger-20180424,2.5117037,34579652.0,,2018-04-01T06:48:36.296Z,2014-12-22T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-380.730,2014-12-22T23:00:00.000Z,,,,,80000.0,,,,,,,,,,,,,,,,
34579652,2013-10-01,2013-10-01,c158,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8vcGRmcy8zNDU3OTY1MjtBcFM1MTIwMjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8veGJybHMvWC0xOUM5MUQ1Ni0yMDE0MTIyMl8wOTI5MzhfNjE5.xml,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000  Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejerne i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2014-12-12,2012-05-10,2014-12-15,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2013 - 30. september 2014 for DST Holding ApS.,,Ãrsrapport,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2014-09-30,2013-10-01,234256.0,2014-12-12,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14647382,indberetninger-20180424,2.5117037,34579652.0,,2018-04-01T06:48:36.296Z,2014-12-22T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-380.730,2014-12-22T23:00:00.000Z,,,,,-210488.0,,,,,,,,,,,,,,,,
34579652,2013-10-01,2014-09-30,c0,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8vcGRmcy8zNDU3OTY1MjtBcFM1MTIwMjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8veGJybHMvWC0xOUM5MUQ1Ni0yMDE0MTIyMl8wOTI5MzhfNjE5.xml,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000  Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejerne i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2014-12-12,2012-05-10,2014-12-15,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2013 - 30. september 2014 for DST Holding ApS.,234256.0,Ãrsrapport,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,5500.0,1759.0,-4231.0,Frederiksberg,237284.0,237284.0,239756.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2014-09-30,2013-10-01,234256.0,2014-12-12,Svendborg,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14647382,indberetninger-20180424,2.5117037,34579652.0,,2018-04-01T06:48:36.296Z,2014-12-22T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-380.730,2014-12-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
34579652,2013-10-01,2014-09-30,c114,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8vcGRmcy8zNDU3OTY1MjtBcFM1MTIwMjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8veGJybHMvWC0xOUM5MUQ1Ni0yMDE0MTIyMl8wOTI5MzhfNjE5.xml,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000  Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejerne i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2014-12-12,2012-05-10,2014-12-15,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2013 - 30. september 2014 for DST Holding ApS.,,Ãrsrapport,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2014-09-30,2013-10-01,234256.0,2014-12-12,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14647382,indberetninger-20180424,2.5117037,34579652.0,,2018-04-01T06:48:36.296Z,2014-12-22T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-380.730,2014-12-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
34579652,2013-10-01,2014-09-30,c159,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8vcGRmcy8zNDU3OTY1MjtBcFM1MTIwMjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8veGJybHMvWC0xOUM5MUQ1Ni0yMDE0MTIyMl8wOTI5MzhfNjE5.xml,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000  Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejerne i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2014-12-12,2012-05-10,2014-12-15,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2013 - 30. september 2014 for DST Holding ApS.,,Ãrsrapport,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederiksberg,237284.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2014-09-30,2013-10-01,234256.0,2014-12-12,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14647382,indberetninger-20180424,2.5117037,34579652.0,,2018-04-01T06:48:36.296Z,2014-12-22T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-380.730,2014-12-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
34579652,2013-10-01,2014-09-30,c199,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8vcGRmcy8zNDU3OTY1MjtBcFM1MTIwMjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/25697543/Y3ZyLmRrOi8veGJybHMvWC0xOUM5MUQ1Ni0yMDE0MTIyMl8wOTI5MzhfNjE5.xml,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Svendborg,5700.0,2.0,MÃ¸llergade,2000  Frederiksberg,Falkoner AllÃ© 79,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejerne i DST Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2014-12-12,2012-05-10,2014-12-15,34579652.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2013 - 30. september 2014 for DST Holding ApS.,,Ãrsrapport,Ole Lumholtz,Ole Lumholtz,Danske Bank,DST Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederiksberg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederiksberg,2014-09-30,2013-10-01,234256.0,2014-12-12,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14647382,indberetninger-20180424,2.5117037,34579652.0,,2018-04-01T06:48:36.296Z,2014-12-22T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-380.730,2014-12-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
