entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,ExternalExpenses,ExtraordinaryDividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,RevaluationsOfInvestmentsOfTheYear
31189071,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzFiL2EzL2NjLzA3MWEtNDk2MC05ZDBmLWFiNmFhZWRlZDhkNA.pdf,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2E3L2I2L2QxL2JjNzYtNGI3MS04OGZmLWU4ZTc0OWM0MDlhOQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6580 Vamdrup,Vamdrupvej 21,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i AHDP Holding ApS,157000.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2008-01-11,2018-12-09,6000.0,Statsautoriseret revisor,-120000.0,26000.0,-52900.0,-32000.0,20222670.0,31189071.0,20222670.0,mne27707,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AHDP Holding ApS.,-6000.0,2679000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Wiese,Jan Daugaard Pedersen,Andreas Heiner Daugaard Pedersen,AHDP Holding ApS,BDO Statsautoriseret revisionsaktieselskab,751000.0,1495000.0,Vamdrup,2016-10-01,2017-09-30,3228000.0,3385000.0,-38000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vamdrup,2018-09-30,2017-10-01,true,2018-12-07,Kolding,157000.0,urn:ofk:oid:26492946,indberetninger-20180424,2.5118406,31189071.0,AWfL3XEtet7j816DxgdP,2018-12-20T13:46:48.800Z,2018-12-20T13:45:44.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-80-GK,2018-12-20T13:45:44.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31189071,2016-10-01,2017-09-30,c177,,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzFiL2EzL2NjLzA3MWEtNDk2MC05ZDBmLWFiNmFhZWRlZDhkNA.pdf,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2E3L2I2L2QxL2JjNzYtNGI3MS04OGZmLWU4ZTc0OWM0MDlhOQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6580 Vamdrup,Vamdrupvej 21,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i AHDP Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2008-01-11,2018-12-09,,Statsautoriseret revisor,-120000.0,,-52900.0,,20222670.0,31189071.0,20222670.0,mne27707,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AHDP Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Wiese,Jan Daugaard Pedersen,Andreas Heiner Daugaard Pedersen,AHDP Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vamdrup,2016-10-01,2017-09-30,120000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vamdrup,2018-09-30,2017-10-01,true,2018-12-07,Kolding,,urn:ofk:oid:26492946,indberetninger-20180424,2.5118406,31189071.0,AWfL3XEtet7j816DxgdP,2018-12-20T13:46:48.800Z,2018-12-20T13:45:44.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-80-GK,2018-12-20T13:45:44.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31189071,2016-10-01,2017-09-30,c179,,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzFiL2EzL2NjLzA3MWEtNDk2MC05ZDBmLWFiNmFhZWRlZDhkNA.pdf,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2E3L2I2L2QxL2JjNzYtNGI3MS04OGZmLWU4ZTc0OWM0MDlhOQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6580 Vamdrup,Vamdrupvej 21,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i AHDP Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2008-01-11,2018-12-09,,Statsautoriseret revisor,-120000.0,,-52900.0,,20222670.0,31189071.0,20222670.0,mne27707,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AHDP Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Wiese,Jan Daugaard Pedersen,Andreas Heiner Daugaard Pedersen,AHDP Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vamdrup,2016-10-01,2017-09-30,200000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vamdrup,2018-09-30,2017-10-01,true,2018-12-07,Kolding,,urn:ofk:oid:26492946,indberetninger-20180424,2.5118406,31189071.0,AWfL3XEtet7j816DxgdP,2018-12-20T13:46:48.800Z,2018-12-20T13:45:44.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-80-GK,2018-12-20T13:45:44.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31189071,2016-10-01,2017-09-30,c185,,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzFiL2EzL2NjLzA3MWEtNDk2MC05ZDBmLWFiNmFhZWRlZDhkNA.pdf,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2E3L2I2L2QxL2JjNzYtNGI3MS04OGZmLWU4ZTc0OWM0MDlhOQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6580 Vamdrup,Vamdrupvej 21,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i AHDP Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2008-01-11,2018-12-09,,Statsautoriseret revisor,-120000.0,,-52900.0,,20222670.0,31189071.0,20222670.0,mne27707,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AHDP Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Wiese,Jan Daugaard Pedersen,Andreas Heiner Daugaard Pedersen,AHDP Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vamdrup,2016-10-01,2017-09-30,-6000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vamdrup,2018-09-30,2017-10-01,true,2018-12-07,Kolding,,urn:ofk:oid:26492946,indberetninger-20180424,2.5118406,31189071.0,AWfL3XEtet7j816DxgdP,2018-12-20T13:46:48.800Z,2018-12-20T13:45:44.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-80-GK,2018-12-20T13:45:44.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31189071,2016-10-01,2017-09-30,c195,,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzFiL2EzL2NjLzA3MWEtNDk2MC05ZDBmLWFiNmFhZWRlZDhkNA.pdf,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2E3L2I2L2QxL2JjNzYtNGI3MS04OGZmLWU4ZTc0OWM0MDlhOQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6580 Vamdrup,Vamdrupvej 21,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i AHDP Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2008-01-11,2018-12-09,,Statsautoriseret revisor,-120000.0,,-52900.0,,20222670.0,31189071.0,20222670.0,mne27707,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AHDP Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Wiese,Jan Daugaard Pedersen,Andreas Heiner Daugaard Pedersen,AHDP Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vamdrup,2016-10-01,2017-09-30,2914000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vamdrup,2018-09-30,2017-10-01,true,2018-12-07,Kolding,,urn:ofk:oid:26492946,indberetninger-20180424,2.5118406,31189071.0,AWfL3XEtet7j816DxgdP,2018-12-20T13:46:48.800Z,2018-12-20T13:45:44.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-80-GK,2018-12-20T13:45:44.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31189071,2017-09-30,2017-09-30,c172,,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzFiL2EzL2NjLzA3MWEtNDk2MC05ZDBmLWFiNmFhZWRlZDhkNA.pdf,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2E3L2I2L2QxL2JjNzYtNGI3MS04OGZmLWU4ZTc0OWM0MDlhOQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6580 Vamdrup,Vamdrupvej 21,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i AHDP Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2008-01-11,2018-12-09,,Statsautoriseret revisor,-120000.0,,-52900.0,,20222670.0,31189071.0,20222670.0,mne27707,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AHDP Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Wiese,Jan Daugaard Pedersen,Andreas Heiner Daugaard Pedersen,AHDP Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vamdrup,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vamdrup,2018-09-30,2017-10-01,true,2018-12-07,Kolding,,urn:ofk:oid:26492946,indberetninger-20180424,2.5118406,31189071.0,AWfL3XEtet7j816DxgdP,2018-12-20T13:46:48.800Z,2018-12-20T13:45:44.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-80-GK,2018-12-20T13:45:44.648Z,41570000.0,255000.0,127000.0,27000.0,41496000.0,41570000.0,74000.0,27734000.0,1008000.0,27734000.0,26726000.0,13305000.0,59000.0,120000.0,120000.0,8000.0,41241000.0,13305000.0,74000.0,276000.0,37000.0,92000.0,15000.0,,,,,
31189071,2017-10-01,2017-10-01,c226,,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzFiL2EzL2NjLzA3MWEtNDk2MC05ZDBmLWFiNmFhZWRlZDhkNA.pdf,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2E3L2I2L2QxL2JjNzYtNGI3MS04OGZmLWU4ZTc0OWM0MDlhOQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6580 Vamdrup,Vamdrupvej 21,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i AHDP Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2008-01-11,2018-12-09,,Statsautoriseret revisor,-120000.0,,-52900.0,,20222670.0,31189071.0,20222670.0,mne27707,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AHDP Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Wiese,Jan Daugaard Pedersen,Andreas Heiner Daugaard Pedersen,AHDP Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vamdrup,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vamdrup,2018-09-30,2017-10-01,true,2018-12-07,Kolding,,urn:ofk:oid:26492946,indberetninger-20180424,2.5118406,31189071.0,AWfL3XEtet7j816DxgdP,2018-12-20T13:46:48.800Z,2018-12-20T13:45:44.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-80-GK,2018-12-20T13:45:44.648Z,,,,,126500.0,,,,,,,,,,,,,,,,,,,,,,,
31189071,2017-10-01,2017-10-01,c235,,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzFiL2EzL2NjLzA3MWEtNDk2MC05ZDBmLWFiNmFhZWRlZDhkNA.pdf,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2E3L2I2L2QxL2JjNzYtNGI3MS04OGZmLWU4ZTc0OWM0MDlhOQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6580 Vamdrup,Vamdrupvej 21,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i AHDP Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2008-01-11,2018-12-09,,Statsautoriseret revisor,-120000.0,,-52900.0,,20222670.0,31189071.0,20222670.0,mne27707,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AHDP Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Wiese,Jan Daugaard Pedersen,Andreas Heiner Daugaard Pedersen,AHDP Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vamdrup,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vamdrup,2018-09-30,2017-10-01,true,2018-12-07,Kolding,,urn:ofk:oid:26492946,indberetninger-20180424,2.5118406,31189071.0,AWfL3XEtet7j816DxgdP,2018-12-20T13:46:48.800Z,2018-12-20T13:45:44.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-80-GK,2018-12-20T13:45:44.648Z,,,,,7532.0,,,,,,,,,,,,,,,,,,,,,,,
31189071,2017-10-01,2017-10-01,c253,,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzFiL2EzL2NjLzA3MWEtNDk2MC05ZDBmLWFiNmFhZWRlZDhkNA.pdf,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2E3L2I2L2QxL2JjNzYtNGI3MS04OGZmLWU4ZTc0OWM0MDlhOQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6580 Vamdrup,Vamdrupvej 21,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i AHDP Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2008-01-11,2018-12-09,,Statsautoriseret revisor,-120000.0,,-52900.0,,20222670.0,31189071.0,20222670.0,mne27707,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AHDP Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Wiese,Jan Daugaard Pedersen,Andreas Heiner Daugaard Pedersen,AHDP Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vamdrup,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vamdrup,2018-09-30,2017-10-01,true,2018-12-07,Kolding,,urn:ofk:oid:26492946,indberetninger-20180424,2.5118406,31189071.0,AWfL3XEtet7j816DxgdP,2018-12-20T13:46:48.800Z,2018-12-20T13:45:44.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-80-GK,2018-12-20T13:45:44.648Z,,,,,41241167.0,,,,,,,,,,,,,,,,,,,,,,,
31189071,2017-10-01,2017-10-01,c257,,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzFiL2EzL2NjLzA3MWEtNDk2MC05ZDBmLWFiNmFhZWRlZDhkNA.pdf,http://regnskaber.virk.dk/17098113/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2E3L2I2L2QxL2JjNzYtNGI3MS04OGZmLWU4ZTc0OWM0MDlhOQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6580 Vamdrup,Vamdrupvej 21,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i AHDP Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2008-01-11,2018-12-09,,Statsautoriseret revisor,-120000.0,,-52900.0,,20222670.0,31189071.0,20222670.0,mne27707,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for AHDP Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Wiese,Jan Daugaard Pedersen,Andreas Heiner Daugaard Pedersen,AHDP Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vamdrup,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vamdrup,2018-09-30,2017-10-01,true,2018-12-07,Kolding,,urn:ofk:oid:26492946,indberetninger-20180424,2.5118406,31189071.0,AWfL3XEtet7j816DxgdP,2018-12-20T13:46:48.800Z,2018-12-20T13:45:44.270Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-80-GK,2018-12-20T13:45:44.648Z,,,,,120000.0,,,,,,,,,,,,,,,,,,,,,,,
