entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,DividendPaid,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
35823875,2014-04-04,2014-04-04,c720,,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2Q1L2E5LzI0LzE3NGUtNDJjMS05OTE5LWY3NWE5MDBhZDhjYw.pdf,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzAyLzhjL2MxLzJjM2UtNDU4Yi1hYWRlLWNmMTEwMWFlNGE4Nw.xml,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,28.0,Ãnumvej,"6900, Skjern","Ãstergade, 130",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-03,2016-09-03,2014-04-04,2016-09-03,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",500000.0,36560509.0,35823875.0,36560509.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2015/16 for TD Steel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Jan Dalum,Jan Dalum,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,TD Steel A/S,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,2016-06-30,2015-07-01,2016-09-03,Skjern,88 81 11 88,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990178,indberetninger-20180424,2.5124327999999996,35823875.0,,2018-03-28T20:54:21.972Z,2016-09-23T09:35:42.728Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-DZ,2016-09-23T09:35:42.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35823875,2014-04-04,2014-04-04,c741,,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2Q1L2E5LzI0LzE3NGUtNDJjMS05OTE5LWY3NWE5MDBhZDhjYw.pdf,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzAyLzhjL2MxLzJjM2UtNDU4Yi1hYWRlLWNmMTEwMWFlNGE4Nw.xml,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,28.0,Ãnumvej,"6900, Skjern","Ãstergade, 130",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-03,2016-09-03,2014-04-04,2016-09-03,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",0.0,36560509.0,35823875.0,36560509.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2015/16 for TD Steel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Jan Dalum,Jan Dalum,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,TD Steel A/S,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,2016-06-30,2015-07-01,2016-09-03,Skjern,88 81 11 88,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990178,indberetninger-20180424,2.5124327999999996,35823875.0,,2018-03-28T20:54:21.972Z,2016-09-23T09:35:42.728Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-DZ,2016-09-23T09:35:42.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35823875,2014-04-04,2014-04-04,c744,,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2Q1L2E5LzI0LzE3NGUtNDJjMS05OTE5LWY3NWE5MDBhZDhjYw.pdf,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzAyLzhjL2MxLzJjM2UtNDU4Yi1hYWRlLWNmMTEwMWFlNGE4Nw.xml,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,28.0,Ãnumvej,"6900, Skjern","Ãstergade, 130",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-03,2016-09-03,2014-04-04,2016-09-03,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",0.0,36560509.0,35823875.0,36560509.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2015/16 for TD Steel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Jan Dalum,Jan Dalum,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,TD Steel A/S,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,2016-06-30,2015-07-01,2016-09-03,Skjern,88 81 11 88,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990178,indberetninger-20180424,2.5124327999999996,35823875.0,,2018-03-28T20:54:21.972Z,2016-09-23T09:35:42.728Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-DZ,2016-09-23T09:35:42.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35823875,2014-04-04,2015-06-30,c123,,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2Q1L2E5LzI0LzE3NGUtNDJjMS05OTE5LWY3NWE5MDBhZDhjYw.pdf,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzAyLzhjL2MxLzJjM2UtNDU4Yi1hYWRlLWNmMTEwMWFlNGE4Nw.xml,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,28.0,Ãnumvej,"6900, Skjern","Ãstergade, 130",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-03,2016-09-03,2014-04-04,2016-09-03,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",,36560509.0,35823875.0,36560509.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2015/16 for TD Steel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Jan Dalum,Jan Dalum,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,TD Steel A/S,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,2016-06-30,2015-07-01,2016-09-03,Skjern,88 81 11 88,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990178,indberetninger-20180424,2.5124327999999996,35823875.0,,2018-03-28T20:54:21.972Z,2016-09-23T09:35:42.728Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-DZ,2016-09-23T09:35:42.896Z,34229.0,,,,,,,,,,,,,,,,,,,,,,,,,
35823875,2014-04-04,2015-06-30,c3,,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2Q1L2E5LzI0LzE3NGUtNDJjMS05OTE5LWY3NWE5MDBhZDhjYw.pdf,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzAyLzhjL2MxLzJjM2UtNDU4Yi1hYWRlLWNmMTEwMWFlNGE4Nw.xml,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,28.0,Ãnumvej,"6900, Skjern","Ãstergade, 130",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-03,2016-09-03,2014-04-04,2016-09-03,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",,36560509.0,35823875.0,36560509.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2015/16 for TD Steel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Jan Dalum,Jan Dalum,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,TD Steel A/S,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,2016-06-30,2015-07-01,2016-09-03,Skjern,88 81 11 88,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990178,indberetninger-20180424,2.5124327999999996,35823875.0,,2018-03-28T20:54:21.972Z,2016-09-23T09:35:42.728Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-DZ,2016-09-23T09:35:42.896Z,319529.0,421285.0,318.0,270.0,421237.0,421285.0,101708.0,,,,,,,,,,,,,,,,,,,
35823875,2014-04-04,2015-06-30,c742,,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2Q1L2E5LzI0LzE3NGUtNDJjMS05OTE5LWY3NWE5MDBhZDhjYw.pdf,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzAyLzhjL2MxLzJjM2UtNDU4Yi1hYWRlLWNmMTEwMWFlNGE4Nw.xml,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,28.0,Ãnumvej,"6900, Skjern","Ãstergade, 130",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-03,2016-09-03,2014-04-04,2016-09-03,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",,36560509.0,35823875.0,36560509.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2015/16 for TD Steel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Jan Dalum,Jan Dalum,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,TD Steel A/S,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,2016-06-30,2015-07-01,2016-09-03,Skjern,88 81 11 88,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990178,indberetninger-20180424,2.5124327999999996,35823875.0,,2018-03-28T20:54:21.972Z,2016-09-23T09:35:42.728Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-DZ,2016-09-23T09:35:42.896Z,34229.0,,,,,,,,,,,,,,,,,,,,,,,,,
35823875,2014-04-04,2015-06-30,c745,,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2Q1L2E5LzI0LzE3NGUtNDJjMS05OTE5LWY3NWE5MDBhZDhjYw.pdf,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzAyLzhjL2MxLzJjM2UtNDU4Yi1hYWRlLWNmMTEwMWFlNGE4Nw.xml,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,28.0,Ãnumvej,"6900, Skjern","Ãstergade, 130",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-03,2016-09-03,2014-04-04,2016-09-03,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",,36560509.0,35823875.0,36560509.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2015/16 for TD Steel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Jan Dalum,Jan Dalum,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,TD Steel A/S,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,2016-06-30,2015-07-01,2016-09-03,Skjern,88 81 11 88,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990178,indberetninger-20180424,2.5124327999999996,35823875.0,,2018-03-28T20:54:21.972Z,2016-09-23T09:35:42.728Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-DZ,2016-09-23T09:35:42.896Z,,,,,,,,-285300.0,0.0,,,,,,,,,,,,,,,,,
35823875,2015-06-30,2015-06-30,c4,,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2Q1L2E5LzI0LzE3NGUtNDJjMS05OTE5LWY3NWE5MDBhZDhjYw.pdf,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzAyLzhjL2MxLzJjM2UtNDU4Yi1hYWRlLWNmMTEwMWFlNGE4Nw.xml,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,28.0,Ãnumvej,"6900, Skjern","Ãstergade, 130",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-03,2016-09-03,2014-04-04,2016-09-03,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",819529.0,36560509.0,35823875.0,36560509.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2015/16 for TD Steel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Jan Dalum,Jan Dalum,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,TD Steel A/S,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,2016-06-30,2015-07-01,2016-09-03,Skjern,88 81 11 88,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990178,indberetninger-20180424,2.5124327999999996,35823875.0,,2018-03-28T20:54:21.972Z,2016-09-23T09:35:42.728Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-DZ,2016-09-23T09:35:42.896Z,,,,,,,,,,1117674.0,923713.0,500000.0,1117674.0,1117674.0,298145.0,10000.0,951.0,285300.0,34229.0,298145.0,0.0,193961.0,101708.0,186437.0,193010.0,
35823875,2015-06-30,2015-06-30,c722,,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2Q1L2E5LzI0LzE3NGUtNDJjMS05OTE5LWY3NWE5MDBhZDhjYw.pdf,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzAyLzhjL2MxLzJjM2UtNDU4Yi1hYWRlLWNmMTEwMWFlNGE4Nw.xml,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,28.0,Ãnumvej,"6900, Skjern","Ãstergade, 130",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-03,2016-09-03,2014-04-04,2016-09-03,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",500000.0,36560509.0,35823875.0,36560509.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2015/16 for TD Steel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Jan Dalum,Jan Dalum,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,TD Steel A/S,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,2016-06-30,2015-07-01,2016-09-03,Skjern,88 81 11 88,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990178,indberetninger-20180424,2.5124327999999996,35823875.0,,2018-03-28T20:54:21.972Z,2016-09-23T09:35:42.728Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-DZ,2016-09-23T09:35:42.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35823875,2015-06-30,2015-06-30,c743,,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2Q1L2E5LzI0LzE3NGUtNDJjMS05OTE5LWY3NWE5MDBhZDhjYw.pdf,http://regnskaber.virk.dk/57832853/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzAyLzhjL2MxLzJjM2UtNDU4Yi1hYWRlLWNmMTEwMWFlNGE4Nw.xml,Danmark,Skjern,6900.0,130.0,Ãstergade,Skjern,6900.0,3.0,Banktorvet,Skjern,6900.0,28.0,Ãnumvej,"6900, Skjern","Ãstergade, 130",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-03,2016-09-03,2014-04-04,2016-09-03,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",34229.0,36560509.0,35823875.0,36560509.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2015/16 for TD Steel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kim Rune Brarup,Jan Dalum,Jan Dalum,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern Bank,TD Steel A/S,"Martinsen RingkÃ¸bing-Skjern, Statsautoriseret Revisionspartnerselskab",Skjern,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,2016-06-30,2015-07-01,2016-09-03,Skjern,88 81 11 88,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990178,indberetninger-20180424,2.5124327999999996,35823875.0,,2018-03-28T20:54:21.972Z,2016-09-23T09:35:42.728Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-DZ,2016-09-23T09:35:42.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,
