entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
12079702,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzE2L2VmL2Y4LzExMDktNDMwMi1hYTc0LTkzNjZkYjI0OTljMQ.xhtml,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2FkL2I1L2RkLzgyMTctNDk4Zi05MjcyLTgzODY2MTFhMjZjNg.pdf,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2ZiLzNhL2FjLzAyYWUtNDExYi1hNzYxLTdiZjc0ODgyYjJjMQ.xml,true,Danmark,DK,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Snekkersten,3070.0,63.0,P W Tegners Vej,2000  Frederiksberg,Dirch Passers Alle 76,Til anpartshaverne i Ann Michele Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-11,2018-06-11,Statsautoriseret revisor,-10673.0,12079702.0,mne9201,1018997718.0,-298614.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Leif Gundelach Rasmussen,Ann Michele S. Christensen,Ann Michele Schytt Christensen,ANN MICHELE INVEST ApS,Charlotte Rolander,482.0,358650.0,Snekkersten,2016-01-01,2016-12-31,37834.0,48881.0,-10673.0,2017-12-31,2017-01-01,true,false,2018-06-11,KÃ¸benhavn,11047.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25792781,indberetninger-20180424,2.595549,12079702.0,AWPzi8EH0wkEsASktp-n,2018-06-12T10:30:13.469Z,2018-06-12T10:30:11.991Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-66-KW,2018-06-12T10:30:12.211Z,,,,,,,,,,,,,,,,,,,,,
12079702,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzE2L2VmL2Y4LzExMDktNDMwMi1hYTc0LTkzNjZkYjI0OTljMQ.xhtml,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2FkL2I1L2RkLzgyMTctNDk4Zi05MjcyLTgzODY2MTFhMjZjNg.pdf,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2ZiLzNhL2FjLzAyYWUtNDExYi1hNzYxLTdiZjc0ODgyYjJjMQ.xml,true,Danmark,DK,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Snekkersten,3070.0,63.0,P W Tegners Vej,2000  Frederiksberg,Dirch Passers Alle 76,Til anpartshaverne i Ann Michele Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-11,2018-06-11,Statsautoriseret revisor,,12079702.0,mne9201,1018997718.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Leif Gundelach Rasmussen,Ann Michele S. Christensen,Ann Michele Schytt Christensen,ANN MICHELE INVEST ApS,Charlotte Rolander,,,Snekkersten,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,true,false,2018-06-11,KÃ¸benhavn,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25792781,indberetninger-20180424,2.595549,12079702.0,AWPzi8EH0wkEsASktp-n,2018-06-12T10:30:13.469Z,2018-06-12T10:30:11.991Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-66-KW,2018-06-12T10:30:12.211Z,,,,,,,,,,,,,,,,,,,,,
12079702,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzE2L2VmL2Y4LzExMDktNDMwMi1hYTc0LTkzNjZkYjI0OTljMQ.xhtml,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2FkL2I1L2RkLzgyMTctNDk4Zi05MjcyLTgzODY2MTFhMjZjNg.pdf,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2ZiLzNhL2FjLzAyYWUtNDExYi1hNzYxLTdiZjc0ODgyYjJjMQ.xml,true,Danmark,DK,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Snekkersten,3070.0,63.0,P W Tegners Vej,2000  Frederiksberg,Dirch Passers Alle 76,Til anpartshaverne i Ann Michele Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-11,2018-06-11,Statsautoriseret revisor,,12079702.0,mne9201,1018997718.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Leif Gundelach Rasmussen,Ann Michele S. Christensen,Ann Michele Schytt Christensen,ANN MICHELE INVEST ApS,Charlotte Rolander,,,Snekkersten,2016-01-01,2016-12-31,37834.0,,,2017-12-31,2017-01-01,true,false,2018-06-11,KÃ¸benhavn,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25792781,indberetninger-20180424,2.595549,12079702.0,AWPzi8EH0wkEsASktp-n,2018-06-12T10:30:13.469Z,2018-06-12T10:30:11.991Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-66-KW,2018-06-12T10:30:12.211Z,,,,,,,,,,,,,,,,,,,,,
12079702,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzE2L2VmL2Y4LzExMDktNDMwMi1hYTc0LTkzNjZkYjI0OTljMQ.xhtml,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2FkL2I1L2RkLzgyMTctNDk4Zi05MjcyLTgzODY2MTFhMjZjNg.pdf,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2ZiLzNhL2FjLzAyYWUtNDExYi1hNzYxLTdiZjc0ODgyYjJjMQ.xml,true,Danmark,DK,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Snekkersten,3070.0,63.0,P W Tegners Vej,2000  Frederiksberg,Dirch Passers Alle 76,Til anpartshaverne i Ann Michele Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-11,2018-06-11,Statsautoriseret revisor,,12079702.0,mne9201,1018997718.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Leif Gundelach Rasmussen,Ann Michele S. Christensen,Ann Michele Schytt Christensen,ANN MICHELE INVEST ApS,Charlotte Rolander,,,Snekkersten,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-06-11,KÃ¸benhavn,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25792781,indberetninger-20180424,2.595549,12079702.0,AWPzi8EH0wkEsASktp-n,2018-06-12T10:30:13.469Z,2018-06-12T10:30:11.991Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-66-KW,2018-06-12T10:30:12.211Z,2869976.0,83504.0,670000.0,2670216.0,2852054.0,2869976.0,17922.0,199760.0,199760.0,199760.0,1053248.0,464.0,2182054.0,1053248.0,17922.0,1533464.0,1533000.0,11047.0,6875.0,,
12079702,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzE2L2VmL2Y4LzExMDktNDMwMi1hYTc0LTkzNjZkYjI0OTljMQ.xhtml,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2FkL2I1L2RkLzgyMTctNDk4Zi05MjcyLTgzODY2MTFhMjZjNg.pdf,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2ZiLzNhL2FjLzAyYWUtNDExYi1hNzYxLTdiZjc0ODgyYjJjMQ.xml,true,Danmark,DK,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Snekkersten,3070.0,63.0,P W Tegners Vej,2000  Frederiksberg,Dirch Passers Alle 76,Til anpartshaverne i Ann Michele Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-11,2018-06-11,Statsautoriseret revisor,-12487.0,12079702.0,mne9201,1018997718.0,-199760.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Leif Gundelach Rasmussen,Ann Michele S. Christensen,Ann Michele Schytt Christensen,ANN MICHELE INVEST ApS,Charlotte Rolander,375.0,229384.0,Snekkersten,2016-01-01,2016-12-31,-8955.0,16762.0,-12487.0,2017-12-31,2017-01-01,true,false,2018-06-11,KÃ¸benhavn,25717.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25792781,indberetninger-20180424,2.595549,12079702.0,AWPzi8EH0wkEsASktp-n,2018-06-12T10:30:13.469Z,2018-06-12T10:30:11.991Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-66-KW,2018-06-12T10:30:12.211Z,,,,,,,,,,,,,,,,,,,,,
12079702,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzE2L2VmL2Y4LzExMDktNDMwMi1hYTc0LTkzNjZkYjI0OTljMQ.xhtml,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2FkL2I1L2RkLzgyMTctNDk4Zi05MjcyLTgzODY2MTFhMjZjNg.pdf,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2ZiLzNhL2FjLzAyYWUtNDExYi1hNzYxLTdiZjc0ODgyYjJjMQ.xml,true,Danmark,DK,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Snekkersten,3070.0,63.0,P W Tegners Vej,2000  Frederiksberg,Dirch Passers Alle 76,Til anpartshaverne i Ann Michele Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-11,2018-06-11,Statsautoriseret revisor,,12079702.0,mne9201,1018997718.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Leif Gundelach Rasmussen,Ann Michele S. Christensen,Ann Michele Schytt Christensen,ANN MICHELE INVEST ApS,Charlotte Rolander,,,Snekkersten,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-06-11,KÃ¸benhavn,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25792781,indberetninger-20180424,2.595549,12079702.0,AWPzi8EH0wkEsASktp-n,2018-06-12T10:30:13.469Z,2018-06-12T10:30:11.991Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-66-KW,2018-06-12T10:30:12.211Z,,,,,,,,,,,,,,,,,,,,29442789.0,Redmark Statsautoriseret Revisionspartnerselskab
12079702,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzE2L2VmL2Y4LzExMDktNDMwMi1hYTc0LTkzNjZkYjI0OTljMQ.xhtml,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2FkL2I1L2RkLzgyMTctNDk4Zi05MjcyLTgzODY2MTFhMjZjNg.pdf,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2ZiLzNhL2FjLzAyYWUtNDExYi1hNzYxLTdiZjc0ODgyYjJjMQ.xml,true,Danmark,DK,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Snekkersten,3070.0,63.0,P W Tegners Vej,2000  Frederiksberg,Dirch Passers Alle 76,Til anpartshaverne i Ann Michele Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-11,2018-06-11,Statsautoriseret revisor,,12079702.0,mne9201,1018997718.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Leif Gundelach Rasmussen,Ann Michele S. Christensen,Ann Michele Schytt Christensen,ANN MICHELE INVEST ApS,Charlotte Rolander,,,Snekkersten,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-06-11,KÃ¸benhavn,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25792781,indberetninger-20180424,2.595549,12079702.0,AWPzi8EH0wkEsASktp-n,2018-06-12T10:30:13.469Z,2018-06-12T10:30:11.991Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-66-KW,2018-06-12T10:30:12.211Z,,,,,,,,,,,,,,,,,,,,,
12079702,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzE2L2VmL2Y4LzExMDktNDMwMi1hYTc0LTkzNjZkYjI0OTljMQ.xhtml,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2FkL2I1L2RkLzgyMTctNDk4Zi05MjcyLTgzODY2MTFhMjZjNg.pdf,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2ZiLzNhL2FjLzAyYWUtNDExYi1hNzYxLTdiZjc0ODgyYjJjMQ.xml,true,Danmark,DK,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Snekkersten,3070.0,63.0,P W Tegners Vej,2000  Frederiksberg,Dirch Passers Alle 76,Til anpartshaverne i Ann Michele Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-11,2018-06-11,Statsautoriseret revisor,,12079702.0,mne9201,1018997718.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Leif Gundelach Rasmussen,Ann Michele S. Christensen,Ann Michele Schytt Christensen,ANN MICHELE INVEST ApS,Charlotte Rolander,,,Snekkersten,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-06-11,KÃ¸benhavn,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25792781,indberetninger-20180424,2.595549,12079702.0,AWPzi8EH0wkEsASktp-n,2018-06-12T10:30:13.469Z,2018-06-12T10:30:11.991Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-66-KW,2018-06-12T10:30:12.211Z,,,,,,,,,,,,,,,,,,,,29442789.0,Redmark Statsautoriseret Revisionspartnerselskab
12079702,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzE2L2VmL2Y4LzExMDktNDMwMi1hYTc0LTkzNjZkYjI0OTljMQ.xhtml,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2FkL2I1L2RkLzgyMTctNDk4Zi05MjcyLTgzODY2MTFhMjZjNg.pdf,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2ZiLzNhL2FjLzAyYWUtNDExYi1hNzYxLTdiZjc0ODgyYjJjMQ.xml,true,Danmark,DK,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Snekkersten,3070.0,63.0,P W Tegners Vej,2000  Frederiksberg,Dirch Passers Alle 76,Til anpartshaverne i Ann Michele Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-11,2018-06-11,Statsautoriseret revisor,,12079702.0,mne9201,1018997718.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Leif Gundelach Rasmussen,Ann Michele S. Christensen,Ann Michele Schytt Christensen,ANN MICHELE INVEST ApS,Charlotte Rolander,,,Snekkersten,2016-01-01,2016-12-31,200000.0,,,2017-12-31,2017-01-01,true,false,2018-06-11,KÃ¸benhavn,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25792781,indberetninger-20180424,2.595549,12079702.0,AWPzi8EH0wkEsASktp-n,2018-06-12T10:30:13.469Z,2018-06-12T10:30:11.991Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-66-KW,2018-06-12T10:30:12.211Z,,,,,,,,,,,,,,,,,,,,,
12079702,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzE2L2VmL2Y4LzExMDktNDMwMi1hYTc0LTkzNjZkYjI0OTljMQ.xhtml,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2FkL2I1L2RkLzgyMTctNDk4Zi05MjcyLTgzODY2MTFhMjZjNg.pdf,http://regnskaber.virk.dk/20797021/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2ZiLzNhL2FjLzAyYWUtNDExYi1hNzYxLTdiZjc0ODgyYjJjMQ.xml,true,Danmark,DK,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Snekkersten,3070.0,63.0,P W Tegners Vej,2000  Frederiksberg,Dirch Passers Alle 76,Til anpartshaverne i Ann Michele Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-11,2018-06-11,Statsautoriseret revisor,,12079702.0,mne9201,1018997718.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Leif Gundelach Rasmussen,Ann Michele S. Christensen,Ann Michele Schytt Christensen,ANN MICHELE INVEST ApS,Charlotte Rolander,,,Snekkersten,2016-01-01,2016-12-31,-208955.0,,,2017-12-31,2017-01-01,true,false,2018-06-11,KÃ¸benhavn,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25792781,indberetninger-20180424,2.595549,12079702.0,AWPzi8EH0wkEsASktp-n,2018-06-12T10:30:13.469Z,2018-06-12T10:30:11.991Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-66-KW,2018-06-12T10:30:12.211Z,,,,,,,,,,,,,,,,,,,,,
