entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,FinanceExpensesArisingFromGroupEnterprises,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
29314241,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzMwLzllLzg5LzIwZDgtNDZmZS04YzIzLWQ2ZDVkMWVkZmI0ZA.pdf,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzVmL2E1LzZjLzBjMGUtNDFiMC1iY2U4LTg0NjdmYjgzZDNlMQ.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Investeringsselskabet Otterup ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-17,2018-02-17,2006-01-26,2018-04-01,130605.0,0.0,49275.0,280120.0,17128973.0,29314241.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Investeringsselskabet Otterup ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen L. Hansen,JÃ¸rgen Jensen,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Nordfyns Bank  A/S,Investeringsselskabet Otterup ApS,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Otterup,2016-01-01,2016-12-31,78187.0,100240.0,149515.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"480, Nordfyns",2017-12-31,2017-01-01,false,2018-02-17,Otterup,22053.0,RevisionspÃ¥tegning,urn:ofk:oid:25292070,indberetninger-20180424,2.5118406,29314241.0,AWK0qyrAx8uVRSOdfnF8,2018-04-11T12:26:30.386Z,2018-04-11T12:25:38.580Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-66-GL,2018-04-11T12:25:38.751Z,,,,,,,,,,,,,,,,,,,,,,,
29314241,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzMwLzllLzg5LzIwZDgtNDZmZS04YzIzLWQ2ZDVkMWVkZmI0ZA.pdf,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzVmL2E1LzZjLzBjMGUtNDFiMC1iY2U4LTg0NjdmYjgzZDNlMQ.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Investeringsselskabet Otterup ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-17,2018-02-17,2006-01-26,2018-04-01,,,,,17128973.0,29314241.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Investeringsselskabet Otterup ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen L. Hansen,JÃ¸rgen Jensen,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Nordfyns Bank  A/S,Investeringsselskabet Otterup ApS,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Otterup,2016-01-01,2016-12-31,-78187.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"480, Nordfyns",2017-12-31,2017-01-01,false,2018-02-17,Otterup,,RevisionspÃ¥tegning,urn:ofk:oid:25292070,indberetninger-20180424,2.5118406,29314241.0,AWK0qyrAx8uVRSOdfnF8,2018-04-11T12:26:30.386Z,2018-04-11T12:25:38.580Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-66-GL,2018-04-11T12:25:38.751Z,,,,,,,,,,,,,,,,,,,,,,,
29314241,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzMwLzllLzg5LzIwZDgtNDZmZS04YzIzLWQ2ZDVkMWVkZmI0ZA.pdf,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzVmL2E1LzZjLzBjMGUtNDFiMC1iY2U4LTg0NjdmYjgzZDNlMQ.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Investeringsselskabet Otterup ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-17,2018-02-17,2006-01-26,2018-04-01,,,,,17128973.0,29314241.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Investeringsselskabet Otterup ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen L. Hansen,JÃ¸rgen Jensen,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Nordfyns Bank  A/S,Investeringsselskabet Otterup ApS,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Otterup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"480, Nordfyns",2017-12-31,2017-01-01,false,2018-02-17,Otterup,,RevisionspÃ¥tegning,urn:ofk:oid:25292070,indberetninger-20180424,2.5118406,29314241.0,AWK0qyrAx8uVRSOdfnF8,2018-04-11T12:26:30.386Z,2018-04-11T12:25:38.580Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-66-GL,2018-04-11T12:25:38.751Z,0.0,,,,,,,,,,,,,,,,,,,,,,
29314241,2016-12-31,2016-12-31,ID_7,,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzMwLzllLzg5LzIwZDgtNDZmZS04YzIzLWQ2ZDVkMWVkZmI0ZA.pdf,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzVmL2E1LzZjLzBjMGUtNDFiMC1iY2U4LTg0NjdmYjgzZDNlMQ.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Investeringsselskabet Otterup ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-17,2018-02-17,2006-01-26,2018-04-01,,,,,17128973.0,29314241.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Investeringsselskabet Otterup ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen L. Hansen,JÃ¸rgen Jensen,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Nordfyns Bank  A/S,Investeringsselskabet Otterup ApS,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Otterup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"480, Nordfyns",2017-12-31,2017-01-01,false,2018-02-17,Otterup,,RevisionspÃ¥tegning,urn:ofk:oid:25292070,indberetninger-20180424,2.5118406,29314241.0,AWK0qyrAx8uVRSOdfnF8,2018-04-11T12:26:30.386Z,2018-04-11T12:25:38.580Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-66-GL,2018-04-11T12:25:38.751Z,,3432721.0,103352.0,125000.0,129188.0,25836.0,956922.0,3303533.0,3432721.0,2475799.0,2417344.0,2417344.0,3303533.0,58455.0,3303533.0,831922.0,0.0,58455.0,25836.0,0.0,0.0,,
29314241,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzMwLzllLzg5LzIwZDgtNDZmZS04YzIzLWQ2ZDVkMWVkZmI0ZA.pdf,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzVmL2E1LzZjLzBjMGUtNDFiMC1iY2U4LTg0NjdmYjgzZDNlMQ.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Investeringsselskabet Otterup ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-17,2018-02-17,2006-01-26,2018-04-01,130605.0,19000.0,48793.0,345089.0,17128973.0,29314241.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Investeringsselskabet Otterup ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen L. Hansen,JÃ¸rgen Jensen,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Nordfyns Bank  A/S,Investeringsselskabet Otterup ApS,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Otterup,2016-01-01,2016-12-31,114436.0,146691.0,195484.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"480, Nordfyns",2017-12-31,2017-01-01,false,2018-02-17,Otterup,32255.0,RevisionspÃ¥tegning,urn:ofk:oid:25292070,indberetninger-20180424,2.5118406,29314241.0,AWK0qyrAx8uVRSOdfnF8,2018-04-11T12:26:30.386Z,2018-04-11T12:25:38.580Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-66-GL,2018-04-11T12:25:38.751Z,,,,,,,,,,,,,,,,,,,,,,,
29314241,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzMwLzllLzg5LzIwZDgtNDZmZS04YzIzLWQ2ZDVkMWVkZmI0ZA.pdf,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzVmL2E1LzZjLzBjMGUtNDFiMC1iY2U4LTg0NjdmYjgzZDNlMQ.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Investeringsselskabet Otterup ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-17,2018-02-17,2006-01-26,2018-04-01,,,,,17128973.0,29314241.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Investeringsselskabet Otterup ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen L. Hansen,JÃ¸rgen Jensen,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Nordfyns Bank  A/S,Investeringsselskabet Otterup ApS,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Otterup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"480, Nordfyns",2017-12-31,2017-01-01,false,2018-02-17,Otterup,,RevisionspÃ¥tegning,urn:ofk:oid:25292070,indberetninger-20180424,2.5118406,29314241.0,AWK0qyrAx8uVRSOdfnF8,2018-04-11T12:26:30.386Z,2018-04-11T12:25:38.580Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-66-GL,2018-04-11T12:25:38.751Z,,,,,,,,,,,,,,,,,,,,,,,
29314241,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzMwLzllLzg5LzIwZDgtNDZmZS04YzIzLWQ2ZDVkMWVkZmI0ZA.pdf,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzVmL2E1LzZjLzBjMGUtNDFiMC1iY2U4LTg0NjdmYjgzZDNlMQ.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Investeringsselskabet Otterup ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-17,2018-02-17,2006-01-26,2018-04-01,,,,,17128973.0,29314241.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Investeringsselskabet Otterup ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen L. Hansen,JÃ¸rgen Jensen,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Nordfyns Bank  A/S,Investeringsselskabet Otterup ApS,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Otterup,2016-01-01,2016-12-31,-114436.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"480, Nordfyns",2017-12-31,2017-01-01,false,2018-02-17,Otterup,,RevisionspÃ¥tegning,urn:ofk:oid:25292070,indberetninger-20180424,2.5118406,29314241.0,AWK0qyrAx8uVRSOdfnF8,2018-04-11T12:26:30.386Z,2018-04-11T12:25:38.580Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-66-GL,2018-04-11T12:25:38.751Z,,,,,,,,,,,,,,,,,,,,,,,
29314241,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzMwLzllLzg5LzIwZDgtNDZmZS04YzIzLWQ2ZDVkMWVkZmI0ZA.pdf,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzVmL2E1LzZjLzBjMGUtNDFiMC1iY2U4LTg0NjdmYjgzZDNlMQ.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Investeringsselskabet Otterup ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-17,2018-02-17,2006-01-26,2018-04-01,,,,,17128973.0,29314241.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Investeringsselskabet Otterup ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen L. Hansen,JÃ¸rgen Jensen,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Nordfyns Bank  A/S,Investeringsselskabet Otterup ApS,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Otterup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"480, Nordfyns",2017-12-31,2017-01-01,false,2018-02-17,Otterup,,RevisionspÃ¥tegning,urn:ofk:oid:25292070,indberetninger-20180424,2.5118406,29314241.0,AWK0qyrAx8uVRSOdfnF8,2018-04-11T12:26:30.386Z,2018-04-11T12:25:38.580Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-66-GL,2018-04-11T12:25:38.751Z,,,,,,,,,,,,,,,,,,,,,,,
29314241,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzMwLzllLzg5LzIwZDgtNDZmZS04YzIzLWQ2ZDVkMWVkZmI0ZA.pdf,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzVmL2E1LzZjLzBjMGUtNDFiMC1iY2U4LTg0NjdmYjgzZDNlMQ.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Investeringsselskabet Otterup ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-17,2018-02-17,2006-01-26,2018-04-01,,,,,17128973.0,29314241.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Investeringsselskabet Otterup ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen L. Hansen,JÃ¸rgen Jensen,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Nordfyns Bank  A/S,Investeringsselskabet Otterup ApS,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Otterup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"480, Nordfyns",2017-12-31,2017-01-01,false,2018-02-17,Otterup,,RevisionspÃ¥tegning,urn:ofk:oid:25292070,indberetninger-20180424,2.5118406,29314241.0,AWK0qyrAx8uVRSOdfnF8,2018-04-11T12:26:30.386Z,2018-04-11T12:25:38.580Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-66-GL,2018-04-11T12:25:38.751Z,,,,,,,,,,,,,,,,,,,,,,Hans JÃ¸rgen Jensen,DirektÃ¸r
29314241,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzMwLzllLzg5LzIwZDgtNDZmZS04YzIzLWQ2ZDVkMWVkZmI0ZA.pdf,http://regnskaber.virk.dk/14241392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzVmL2E1LzZjLzBjMGUtNDFiMC1iY2U4LTg0NjdmYjgzZDNlMQ.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Investeringsselskabet Otterup ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-17,2018-02-17,2006-01-26,2018-04-01,,,,,17128973.0,29314241.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Investeringsselskabet Otterup ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen L. Hansen,JÃ¸rgen Jensen,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Nordfyns Bank  A/S,Investeringsselskabet Otterup ApS,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Otterup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"480, Nordfyns",2017-12-31,2017-01-01,false,2018-02-17,Otterup,,RevisionspÃ¥tegning,urn:ofk:oid:25292070,indberetninger-20180424,2.5118406,29314241.0,AWK0qyrAx8uVRSOdfnF8,2018-04-11T12:26:30.386Z,2018-04-11T12:25:38.580Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-66-GL,2018-04-11T12:25:38.751Z,,,,,,,,,,,,,,,,,,,,,,,
