entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AdjustmentsOfHedgingInstruments,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentAssets,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermDebtToOtherCreditInstitutions,LongtermEquityLoan,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment
30694260,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2I1LzVmLzFlLzcwMTQtNGU4Yi1hZjE4LTNiZDE3MDQ0Y2E4Yg.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2LzIzL2ZlL2JiMWQtNDI5ZS1hMTYxLWJmMmM5MmNiMWM4Yg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",64832.0,-396.0,174557.0,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-02,2007-06-25,2018-03-02,757729.0,Statsautoriseret revisor,"Der foreligger pr. balancedagen ikke andre eventualforpligtelser end, hvad der fÃ¸lger af normal og sÃ¦dvanlig kutyme for levering af ydelser og varer indenfor branchen.",-100000.0,2798551.0,4624572.0,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Petit Soleil ApS.,Ãrsrapport,10816553.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,38756.0,775397.0,Skagen,264826.0,2016-01-01,2016-12-31,228459.0,292895.0,1068292.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,false,2018-03-02,Skagen,34926.0,64436.0,2460043.0,urn:ofk:oid:25138597,indberetninger-20180424,2.5124316,30694260.0,,2018-04-04T03:36:55.184Z,2018-03-06T12:49:31.755Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-14-QH,2018-03-06T12:49:31.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694260,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2I1LzVmLzFlLzcwMTQtNGU4Yi1hZjE4LTNiZDE3MDQ0Y2E4Yg.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2LzIzL2ZlL2JiMWQtNDI5ZS1hMTYxLWJmMmM5MmNiMWM4Yg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",,,174557.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-02,2007-06-25,2018-03-02,,Statsautoriseret revisor,"Der foreligger pr. balancedagen ikke andre eventualforpligtelser end, hvad der fÃ¸lger af normal og sÃ¦dvanlig kutyme for levering af ydelser og varer indenfor branchen.",-100000.0,,,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Petit Soleil ApS.,Ãrsrapport,10816553.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skagen,,2016-01-01,2016-12-31,100000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,false,2018-03-02,Skagen,,,,urn:ofk:oid:25138597,indberetninger-20180424,2.5124316,30694260.0,,2018-04-04T03:36:55.184Z,2018-03-06T12:49:31.755Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-14-QH,2018-03-06T12:49:31.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694260,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2I1LzVmLzFlLzcwMTQtNGU4Yi1hZjE4LTNiZDE3MDQ0Y2E4Yg.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2LzIzL2ZlL2JiMWQtNDI5ZS1hMTYxLWJmMmM5MmNiMWM4Yg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",,,174557.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-02,2007-06-25,2018-03-02,,Statsautoriseret revisor,"Der foreligger pr. balancedagen ikke andre eventualforpligtelser end, hvad der fÃ¸lger af normal og sÃ¦dvanlig kutyme for levering af ydelser og varer indenfor branchen.",-100000.0,,,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Petit Soleil ApS.,Ãrsrapport,10816553.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skagen,,2016-01-01,2016-12-31,128459.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,false,2018-03-02,Skagen,,,,urn:ofk:oid:25138597,indberetninger-20180424,2.5124316,30694260.0,,2018-04-04T03:36:55.184Z,2018-03-06T12:49:31.755Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-14-QH,2018-03-06T12:49:31.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694260,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2I1LzVmLzFlLzcwMTQtNGU4Yi1hZjE4LTNiZDE3MDQ0Y2E4Yg.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2LzIzL2ZlL2JiMWQtNDI5ZS1hMTYxLWJmMmM5MmNiMWM4Yg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",,,174557.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-02,2007-06-25,2018-03-02,,Statsautoriseret revisor,"Der foreligger pr. balancedagen ikke andre eventualforpligtelser end, hvad der fÃ¸lger af normal og sÃ¦dvanlig kutyme for levering af ydelser og varer indenfor branchen.",-100000.0,,,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Petit Soleil ApS.,Ãrsrapport,10816553.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skagen,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,false,2018-03-02,Skagen,,,,urn:ofk:oid:25138597,indberetninger-20180424,2.5124316,30694260.0,,2018-04-04T03:36:55.184Z,2018-03-06T12:49:31.755Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-14-QH,2018-03-06T12:49:31.903Z,23702405.0,23133.0,140000.0,28900.0,3106104.0,686258.0,16900.0,22906633.0,23702405.0,19684014.0,0.0,2456347.0,1058602.0,17047614.0,12798941.0,23592891.0,733724.0,609257.0,27626.0,23592891.0,100000.0,912287.0,912287.0,16900.0,2866104.0,999043.0,2636400.0,720111.0,232176.0,69481.0,0.0,75813.0,12955.0,,,,,,,
30694260,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2I1LzVmLzFlLzcwMTQtNGU4Yi1hZjE4LTNiZDE3MDQ0Y2E4Yg.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2LzIzL2ZlL2JiMWQtNDI5ZS1hMTYxLWJmMmM5MmNiMWM4Yg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",,,174557.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-02,2007-06-25,2018-03-02,,Statsautoriseret revisor,"Der foreligger pr. balancedagen ikke andre eventualforpligtelser end, hvad der fÃ¸lger af normal og sÃ¦dvanlig kutyme for levering af ydelser og varer indenfor branchen.",-100000.0,,,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Petit Soleil ApS.,Ãrsrapport,10816553.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skagen,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,false,2018-03-02,Skagen,,,,urn:ofk:oid:25138597,indberetninger-20180424,2.5124316,30694260.0,,2018-04-04T03:36:55.184Z,2018-03-06T12:49:31.755Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-14-QH,2018-03-06T12:49:31.903Z,,,,,140000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694260,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2I1LzVmLzFlLzcwMTQtNGU4Yi1hZjE4LTNiZDE3MDQ0Y2E4Yg.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2LzIzL2ZlL2JiMWQtNDI5ZS1hMTYxLWJmMmM5MmNiMWM4Yg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",,,174557.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-02,2007-06-25,2018-03-02,,Statsautoriseret revisor,"Der foreligger pr. balancedagen ikke andre eventualforpligtelser end, hvad der fÃ¸lger af normal og sÃ¦dvanlig kutyme for levering af ydelser og varer indenfor branchen.",-100000.0,,,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Petit Soleil ApS.,Ãrsrapport,10816553.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skagen,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,false,2018-03-02,Skagen,,,,urn:ofk:oid:25138597,indberetninger-20180424,2.5124316,30694260.0,,2018-04-04T03:36:55.184Z,2018-03-06T12:49:31.755Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-14-QH,2018-03-06T12:49:31.903Z,,,,,2866105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694260,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2I1LzVmLzFlLzcwMTQtNGU4Yi1hZjE4LTNiZDE3MDQ0Y2E4Yg.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2LzIzL2ZlL2JiMWQtNDI5ZS1hMTYxLWJmMmM5MmNiMWM4Yg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",,,174557.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-02,2007-06-25,2018-03-02,,Statsautoriseret revisor,"Der foreligger pr. balancedagen ikke andre eventualforpligtelser end, hvad der fÃ¸lger af normal og sÃ¦dvanlig kutyme for levering af ydelser og varer indenfor branchen.",-100000.0,,,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Petit Soleil ApS.,Ãrsrapport,10816553.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skagen,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,false,2018-03-02,Skagen,,,,urn:ofk:oid:25138597,indberetninger-20180424,2.5124316,30694260.0,,2018-04-04T03:36:55.184Z,2018-03-06T12:49:31.755Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-14-QH,2018-03-06T12:49:31.903Z,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694260,2017-01-01,2017-01-01,c444,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2I1LzVmLzFlLzcwMTQtNGU4Yi1hZjE4LTNiZDE3MDQ0Y2E4Yg.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2LzIzL2ZlL2JiMWQtNDI5ZS1hMTYxLWJmMmM5MmNiMWM4Yg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",,,174557.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-02,2007-06-25,2018-03-02,,Statsautoriseret revisor,"Der foreligger pr. balancedagen ikke andre eventualforpligtelser end, hvad der fÃ¸lger af normal og sÃ¦dvanlig kutyme for levering af ydelser og varer indenfor branchen.",-100000.0,,,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Petit Soleil ApS.,Ãrsrapport,10816553.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skagen,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,false,2018-03-02,Skagen,,,,urn:ofk:oid:25138597,indberetninger-20180424,2.5124316,30694260.0,,2018-04-04T03:36:55.184Z,2018-03-06T12:49:31.755Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-14-QH,2018-03-06T12:49:31.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360325.0,28266958.0,,,,,
30694260,2017-01-01,2017-01-01,c456,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2I1LzVmLzFlLzcwMTQtNGU4Yi1hZjE4LTNiZDE3MDQ0Y2E4Yg.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2LzIzL2ZlL2JiMWQtNDI5ZS1hMTYxLWJmMmM5MmNiMWM4Yg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",,,174557.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-02,2007-06-25,2018-03-02,,Statsautoriseret revisor,"Der foreligger pr. balancedagen ikke andre eventualforpligtelser end, hvad der fÃ¸lger af normal og sÃ¦dvanlig kutyme for levering af ydelser og varer indenfor branchen.",-100000.0,,,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Petit Soleil ApS.,Ãrsrapport,10816553.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skagen,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,false,2018-03-02,Skagen,,,,urn:ofk:oid:25138597,indberetninger-20180424,2.5124316,30694260.0,,2018-04-04T03:36:55.184Z,2018-03-06T12:49:31.755Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-14-QH,2018-03-06T12:49:31.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544551.0,2230809.0,,,,,
30694260,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2I1LzVmLzFlLzcwMTQtNGU4Yi1hZjE4LTNiZDE3MDQ0Y2E4Yg.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2M2LzIzL2ZlL2JiMWQtNDI5ZS1hMTYxLWJmMmM5MmNiMWM4Yg.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",18010.0,0.0,174557.0,7.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-02,2007-06-25,2018-03-02,753832.0,Statsautoriseret revisor,"Der foreligger pr. balancedagen ikke andre eventualforpligtelser end, hvad der fÃ¸lger af normal og sÃ¦dvanlig kutyme for levering af ydelser og varer indenfor branchen.",-100000.0,2738062.0,4336178.0,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Petit Soleil ApS.,Ãrsrapport,10816553.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,29747.0,723045.0,Skagen,257108.0,2016-01-01,2016-12-31,103229.0,121239.0,844284.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,false,2018-03-02,Skagen,38265.0,18010.0,2412942.0,urn:ofk:oid:25138597,indberetninger-20180424,2.5124316,30694260.0,,2018-04-04T03:36:55.184Z,2018-03-06T12:49:31.755Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-14-QH,2018-03-06T12:49:31.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Til kapitalejerne i Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,,
