entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsOfHedgingInstruments,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,DepreciationOfPropertyPlantAndEquipment
30694260,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzVhL2MyL2M2LzdkYmUtNGQ4MS1iZGExLTcwMDJlNGQ4MzI0YQ.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2E0LzI4L2U4L2NkMTItNDU2YS1iMmQxLWE5ZTBlY2ZmMDA0NQ.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejerne i Petit Soleil ApS,18010.0,69960.0,7.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",0.0,2019-03-05,2007-06-25,2019-03-05,753832.0,Statsautoriseret revisor,-100000.0,welcome@hotelpetit.dk,2738062.0,4336178.0,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Petit Soleil ApS.,Ãrsrapport,11277.0,9319954.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,29747.0,723045.0,711768.0,Skagen,257108.0,2017-01-01,2017-12-31,103229.0,121239.0,844284.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,false,2019-03-05,Skagen,38265.0,18010.0,+45 98 44 11 99,2412942.0,urn:ofk:oid:26779278,indberetninger-20180424,2.5095882,30694260.0,AWlSAwTURYGX6_YTFmYA,2019-03-06T07:59:37.897Z,2019-03-06T07:58:42.784Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-58-FP,2019-03-06T07:58:42.956Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694260,2017-01-01,2017-12-31,c177,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzVhL2MyL2M2LzdkYmUtNGQ4MS1iZGExLTcwMDJlNGQ4MzI0YQ.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2E0LzI4L2U4L2NkMTItNDU2YS1iMmQxLWE5ZTBlY2ZmMDA0NQ.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejerne i Petit Soleil ApS,,69960.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-05,2007-06-25,2019-03-05,,Statsautoriseret revisor,-100000.0,welcome@hotelpetit.dk,,,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Petit Soleil ApS.,Ãrsrapport,,9319954.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Skagen,,2017-01-01,2017-12-31,100000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,false,2019-03-05,Skagen,,,+45 98 44 11 99,,urn:ofk:oid:26779278,indberetninger-20180424,2.5095882,30694260.0,AWlSAwTURYGX6_YTFmYA,2019-03-06T07:59:37.897Z,2019-03-06T07:58:42.784Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-58-FP,2019-03-06T07:58:42.956Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694260,2017-01-01,2017-12-31,c195,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzVhL2MyL2M2LzdkYmUtNGQ4MS1iZGExLTcwMDJlNGQ4MzI0YQ.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2E0LzI4L2U4L2NkMTItNDU2YS1iMmQxLWE5ZTBlY2ZmMDA0NQ.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejerne i Petit Soleil ApS,,69960.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-05,2007-06-25,2019-03-05,,Statsautoriseret revisor,-100000.0,welcome@hotelpetit.dk,,,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Petit Soleil ApS.,Ãrsrapport,,9319954.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Skagen,,2017-01-01,2017-12-31,3229.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,false,2019-03-05,Skagen,,,+45 98 44 11 99,,urn:ofk:oid:26779278,indberetninger-20180424,2.5095882,30694260.0,AWlSAwTURYGX6_YTFmYA,2019-03-06T07:59:37.897Z,2019-03-06T07:58:42.784Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-58-FP,2019-03-06T07:58:42.956Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694260,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzVhL2MyL2M2LzdkYmUtNGQ4MS1iZGExLTcwMDJlNGQ4MzI0YQ.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2E0LzI4L2U4L2NkMTItNDU2YS1iMmQxLWE5ZTBlY2ZmMDA0NQ.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejerne i Petit Soleil ApS,,69960.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-05,2007-06-25,2019-03-05,,Statsautoriseret revisor,-100000.0,welcome@hotelpetit.dk,,,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Petit Soleil ApS.,Ãrsrapport,,9319954.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Skagen,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,false,2019-03-05,Skagen,,,+45 98 44 11 99,,urn:ofk:oid:26779278,indberetninger-20180424,2.5095882,30694260.0,AWlSAwTURYGX6_YTFmYA,2019-03-06T07:59:37.897Z,2019-03-06T07:58:42.784Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-58-FP,2019-03-06T07:58:42.956Z,22951400.0,10995.0,140000.0,23108.0,3283891.0,543320.0,15600.0,22340831.0,22951400.0,18674987.0,837495.0,13743019.0,12408582.0,22884151.0,496942.0,10826.0,22884151.0,100000.0,992522.0,992522.0,15600.0,3043891.0,2842684.0,4931968.0,855645.0,298203.0,40654.0,0.0,3000.0,33000.0,3720.0,,,,,
30694260,2018-01-01,2018-01-01,c226,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzVhL2MyL2M2LzdkYmUtNGQ4MS1iZGExLTcwMDJlNGQ4MzI0YQ.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2E0LzI4L2U4L2NkMTItNDU2YS1iMmQxLWE5ZTBlY2ZmMDA0NQ.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejerne i Petit Soleil ApS,,69960.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-05,2007-06-25,2019-03-05,,Statsautoriseret revisor,-100000.0,welcome@hotelpetit.dk,,,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Petit Soleil ApS.,Ãrsrapport,,9319954.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Skagen,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,false,2019-03-05,Skagen,,,+45 98 44 11 99,,urn:ofk:oid:26779278,indberetninger-20180424,2.5095882,30694260.0,AWlSAwTURYGX6_YTFmYA,2019-03-06T07:59:37.897Z,2019-03-06T07:58:42.784Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-58-FP,2019-03-06T07:58:42.956Z,,,,,140000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694260,2018-01-01,2018-01-01,c253,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzVhL2MyL2M2LzdkYmUtNGQ4MS1iZGExLTcwMDJlNGQ4MzI0YQ.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2E0LzI4L2U4L2NkMTItNDU2YS1iMmQxLWE5ZTBlY2ZmMDA0NQ.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejerne i Petit Soleil ApS,,69960.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-05,2007-06-25,2019-03-05,,Statsautoriseret revisor,-100000.0,welcome@hotelpetit.dk,,,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Petit Soleil ApS.,Ãrsrapport,,9319954.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Skagen,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,false,2019-03-05,Skagen,,,+45 98 44 11 99,,urn:ofk:oid:26779278,indberetninger-20180424,2.5095882,30694260.0,AWlSAwTURYGX6_YTFmYA,2019-03-06T07:59:37.897Z,2019-03-06T07:58:42.784Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-58-FP,2019-03-06T07:58:42.956Z,,,,,3043891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694260,2018-01-01,2018-01-01,c257,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzVhL2MyL2M2LzdkYmUtNGQ4MS1iZGExLTcwMDJlNGQ4MzI0YQ.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2E0LzI4L2U4L2NkMTItNDU2YS1iMmQxLWE5ZTBlY2ZmMDA0NQ.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejerne i Petit Soleil ApS,,69960.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-05,2007-06-25,2019-03-05,,Statsautoriseret revisor,-100000.0,welcome@hotelpetit.dk,,,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Petit Soleil ApS.,Ãrsrapport,,9319954.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Skagen,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,false,2019-03-05,Skagen,,,+45 98 44 11 99,,urn:ofk:oid:26779278,indberetninger-20180424,2.5095882,30694260.0,AWlSAwTURYGX6_YTFmYA,2019-03-06T07:59:37.897Z,2019-03-06T07:58:42.784Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-58-FP,2019-03-06T07:58:42.956Z,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30694260,2018-01-01,2018-01-01,c444,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzVhL2MyL2M2LzdkYmUtNGQ4MS1iZGExLTcwMDJlNGQ4MzI0YQ.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2E0LzI4L2U4L2NkMTItNDU2YS1iMmQxLWE5ZTBlY2ZmMDA0NQ.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejerne i Petit Soleil ApS,,69960.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-05,2007-06-25,2019-03-05,,Statsautoriseret revisor,-100000.0,welcome@hotelpetit.dk,,,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Petit Soleil ApS.,Ãrsrapport,,9319954.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Skagen,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,false,2019-03-05,Skagen,,,+45 98 44 11 99,,urn:ofk:oid:26779278,indberetninger-20180424,2.5095882,30694260.0,AWlSAwTURYGX6_YTFmYA,2019-03-06T07:59:37.897Z,2019-03-06T07:58:42.784Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-58-FP,2019-03-06T07:58:42.956Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5926127.0,28266958.0,,,
30694260,2018-01-01,2018-01-01,c456,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzVhL2MyL2M2LzdkYmUtNGQ4MS1iZGExLTcwMDJlNGQ4MzI0YQ.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2E0LzI4L2U4L2NkMTItNDU2YS1iMmQxLWE5ZTBlY2ZmMDA0NQ.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejerne i Petit Soleil ApS,,69960.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-05,2007-06-25,2019-03-05,,Statsautoriseret revisor,-100000.0,welcome@hotelpetit.dk,,,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Petit Soleil ApS.,Ãrsrapport,,9319954.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Skagen,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,false,2019-03-05,Skagen,,,+45 98 44 11 99,,urn:ofk:oid:26779278,indberetninger-20180424,2.5095882,30694260.0,AWlSAwTURYGX6_YTFmYA,2019-03-06T07:59:37.897Z,2019-03-06T07:58:42.784Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-58-FP,2019-03-06T07:58:42.956Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732581.0,2275901.0,,,
30694260,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzVhL2MyL2M2LzdkYmUtNGQ4MS1iZGExLTcwMDJlNGQ4MzI0YQ.pdf,http://regnskaber.virk.dk/06249603/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2E0LzI4L2U4L2NkMTItNDU2YS1iMmQxLWE5ZTBlY2ZmMDA0NQ.xml,true,Skagen,9990.0,"25 A, Box 170",Spliidsvej,Skagen,9990.0,33.0,Sct. Laurentii Vej,9990 Skagen,Holstvej 4,DK-9990 Skagen,"Spliidsvej 25 A, Box 170",Til kapitalejerne i Petit Soleil ApS,113275.0,69960.0,7.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",33682.0,2019-03-05,2007-06-25,2019-03-05,682242.0,Statsautoriseret revisor,-100000.0,welcome@hotelpetit.dk,2976549.0,4772899.0,20222670.0,30694260.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Petit Soleil ApS.,Ãrsrapport,6538.0,9319954.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Flavio Serra,Flavio Serra,Sparekassen Vendsyssel,Petit Soleil ApS,BDO Statsautoriseret revisionsaktieselskab,17844.0,448982.0,442444.0,Skagen,248832.0,2017-01-01,2017-12-31,518169.0,665126.0,1114108.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-12-31,2018-01-01,false,2019-03-05,Skagen,35779.0,146957.0,+45 98 44 11 99,2674094.0,urn:ofk:oid:26779278,indberetninger-20180424,2.5095882,30694260.0,AWlSAwTURYGX6_YTFmYA,2019-03-06T07:59:37.897Z,2019-03-06T07:58:42.784Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AQ-58-FP,2019-03-06T07:58:42.956Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,
