entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
29916853,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzQxLzExL2Y0LzM1ZTYtNGNmZC05YWRjLTc5NTA5NjZmOWM3OA.pdf,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkyL2Q2L2E1L2NiNTEtNDllNS1hZDUwLTg5NTgyYWM3OTU2Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1577 KÃ¸benhavn V,"Bernstorffsgade 23 A, 4.th",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i S&D Holding ApS,-1389.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-15,2017-03-15,Statsautoriseret revisor,-5750.0,20222670.0,29916853.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for S&D Holding ApS.,13916.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole C. K. Nielsen,Steen Dyhrberg,Steen Vinther Dyhrberg,S&D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-560.0,KÃ¸benhavn,2015-01-01,2015-12-31,8995.0,7606.0,8166.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,17170.0,false,2017-03-15,KÃ¸benhavn,1389.0,urn:ofk:oid:23691738,indberetninger-20180424,2.5124211,29916853.0,,2018-03-27T10:58:00.526Z,2017-04-05T07:39:52.631Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-78-BU,2017-04-05T07:39:52.771Z,,,,,,,,,,,,,,,,,,,,
29916853,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzQxLzExL2Y0LzM1ZTYtNGNmZC05YWRjLTc5NTA5NjZmOWM3OA.pdf,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkyL2Q2L2E1L2NiNTEtNDllNS1hZDUwLTg5NTgyYWM3OTU2Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1577 KÃ¸benhavn V,"Bernstorffsgade 23 A, 4.th",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i S&D Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-15,2017-03-15,Statsautoriseret revisor,,20222670.0,29916853.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for S&D Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole C. K. Nielsen,Steen Dyhrberg,Steen Vinther Dyhrberg,S&D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2015-01-01,2015-12-31,8995.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,17170.0,false,2017-03-15,KÃ¸benhavn,,urn:ofk:oid:23691738,indberetninger-20180424,2.5124211,29916853.0,,2018-03-27T10:58:00.526Z,2017-04-05T07:39:52.631Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-78-BU,2017-04-05T07:39:52.771Z,,,,,,,,,,,,,,,,,,,,
29916853,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzQxLzExL2Y0LzM1ZTYtNGNmZC05YWRjLTc5NTA5NjZmOWM3OA.pdf,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkyL2Q2L2E1L2NiNTEtNDllNS1hZDUwLTg5NTgyYWM3OTU2Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1577 KÃ¸benhavn V,"Bernstorffsgade 23 A, 4.th",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i S&D Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-15,2017-03-15,Statsautoriseret revisor,,20222670.0,29916853.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for S&D Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole C. K. Nielsen,Steen Dyhrberg,Steen Vinther Dyhrberg,S&D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,17170.0,false,2017-03-15,KÃ¸benhavn,,urn:ofk:oid:23691738,indberetninger-20180424,2.5124211,29916853.0,,2018-03-27T10:58:00.526Z,2017-04-05T07:39:52.631Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-78-BU,2017-04-05T07:39:52.771Z,511034.0,125000.0,448792.0,511034.0,61582.0,502001.0,502001.0,502001.0,5000.0,660.0,660.0,323792.0,61582.0,56582.0,9033.0,9033.0,,,,
29916853,2016-01-01,2016-01-01,c661,,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzQxLzExL2Y0LzM1ZTYtNGNmZC05YWRjLTc5NTA5NjZmOWM3OA.pdf,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkyL2Q2L2E1L2NiNTEtNDllNS1hZDUwLTg5NTgyYWM3OTU2Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1577 KÃ¸benhavn V,"Bernstorffsgade 23 A, 4.th",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i S&D Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-15,2017-03-15,Statsautoriseret revisor,,20222670.0,29916853.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for S&D Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole C. K. Nielsen,Steen Dyhrberg,Steen Vinther Dyhrberg,S&D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,17170.0,false,2017-03-15,KÃ¸benhavn,,urn:ofk:oid:23691738,indberetninger-20180424,2.5124211,29916853.0,,2018-03-27T10:58:00.526Z,2017-04-05T07:39:52.631Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-78-BU,2017-04-05T07:39:52.771Z,,,,,,,,,,,,,,,,,-955499.0,1457500.0,,
29916853,2016-01-01,2016-01-01,c703,,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzQxLzExL2Y0LzM1ZTYtNGNmZC05YWRjLTc5NTA5NjZmOWM3OA.pdf,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkyL2Q2L2E1L2NiNTEtNDllNS1hZDUwLTg5NTgyYWM3OTU2Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1577 KÃ¸benhavn V,"Bernstorffsgade 23 A, 4.th",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i S&D Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-15,2017-03-15,Statsautoriseret revisor,,20222670.0,29916853.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for S&D Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole C. K. Nielsen,Steen Dyhrberg,Steen Vinther Dyhrberg,S&D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,17170.0,false,2017-03-15,KÃ¸benhavn,,urn:ofk:oid:23691738,indberetninger-20180424,2.5124211,29916853.0,,2018-03-27T10:58:00.526Z,2017-04-05T07:39:52.631Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-78-BU,2017-04-05T07:39:52.771Z,,,125000.0,,,,,,,,,,,,,,,,,
29916853,2016-01-01,2016-01-01,c730,,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzQxLzExL2Y0LzM1ZTYtNGNmZC05YWRjLTc5NTA5NjZmOWM3OA.pdf,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkyL2Q2L2E1L2NiNTEtNDllNS1hZDUwLTg5NTgyYWM3OTU2Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1577 KÃ¸benhavn V,"Bernstorffsgade 23 A, 4.th",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i S&D Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-15,2017-03-15,Statsautoriseret revisor,,20222670.0,29916853.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for S&D Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole C. K. Nielsen,Steen Dyhrberg,Steen Vinther Dyhrberg,S&D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,17170.0,false,2017-03-15,KÃ¸benhavn,,urn:ofk:oid:23691738,indberetninger-20180424,2.5124211,29916853.0,,2018-03-27T10:58:00.526Z,2017-04-05T07:39:52.631Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-78-BU,2017-04-05T07:39:52.771Z,,,323792.0,,,,,,,,,,,,,,,,,
29916853,2016-01-01,2016-12-31,c0,,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzQxLzExL2Y0LzM1ZTYtNGNmZC05YWRjLTc5NTA5NjZmOWM3OA.pdf,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkyL2Q2L2E1L2NiNTEtNDllNS1hZDUwLTg5NTgyYWM3OTU2Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1577 KÃ¸benhavn V,"Bernstorffsgade 23 A, 4.th",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i S&D Holding ApS,-1235.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-15,2017-03-15,Statsautoriseret revisor,-5000.0,20222670.0,29916853.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for S&D Holding ApS.,17170.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole C. K. Nielsen,Steen Dyhrberg,Steen Vinther Dyhrberg,S&D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-616.0,KÃ¸benhavn,2015-01-01,2015-12-31,12789.0,11554.0,12170.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,17170.0,false,2017-03-15,KÃ¸benhavn,1235.0,urn:ofk:oid:23691738,indberetninger-20180424,2.5124211,29916853.0,,2018-03-27T10:58:00.526Z,2017-04-05T07:39:52.631Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-78-BU,2017-04-05T07:39:52.771Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
29916853,2016-01-01,2016-12-31,c2,,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzQxLzExL2Y0LzM1ZTYtNGNmZC05YWRjLTc5NTA5NjZmOWM3OA.pdf,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkyL2Q2L2E1L2NiNTEtNDllNS1hZDUwLTg5NTgyYWM3OTU2Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1577 KÃ¸benhavn V,"Bernstorffsgade 23 A, 4.th",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i S&D Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-15,2017-03-15,Statsautoriseret revisor,,20222670.0,29916853.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for S&D Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole C. K. Nielsen,Steen Dyhrberg,Steen Vinther Dyhrberg,S&D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,17170.0,false,2017-03-15,KÃ¸benhavn,,urn:ofk:oid:23691738,indberetninger-20180424,2.5124211,29916853.0,,2018-03-27T10:58:00.526Z,2017-04-05T07:39:52.631Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-78-BU,2017-04-05T07:39:52.771Z,,,,,,,,,,,,,,,,,,,,
29916853,2016-01-01,2016-12-31,c367,,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzQxLzExL2Y0LzM1ZTYtNGNmZC05YWRjLTc5NTA5NjZmOWM3OA.pdf,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkyL2Q2L2E1L2NiNTEtNDllNS1hZDUwLTg5NTgyYWM3OTU2Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1577 KÃ¸benhavn V,"Bernstorffsgade 23 A, 4.th",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i S&D Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-15,2017-03-15,Statsautoriseret revisor,,20222670.0,29916853.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for S&D Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole C. K. Nielsen,Steen Dyhrberg,Steen Vinther Dyhrberg,S&D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2015-01-01,2015-12-31,12789.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,17170.0,false,2017-03-15,KÃ¸benhavn,,urn:ofk:oid:23691738,indberetninger-20180424,2.5124211,29916853.0,,2018-03-27T10:58:00.526Z,2017-04-05T07:39:52.631Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-78-BU,2017-04-05T07:39:52.771Z,,,,,,,,,,,,,,,,,,,,
29916853,2016-01-01,2016-12-31,c42,,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzQxLzExL2Y0LzM1ZTYtNGNmZC05YWRjLTc5NTA5NjZmOWM3OA.pdf,http://regnskaber.virk.dk/35861992/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkyL2Q2L2E1L2NiNTEtNDllNS1hZDUwLTg5NTgyYWM3OTU2Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1577 KÃ¸benhavn V,"Bernstorffsgade 23 A, 4.th",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i S&D Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-15,2017-03-15,Statsautoriseret revisor,,20222670.0,29916853.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for S&D Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole C. K. Nielsen,Steen Dyhrberg,Steen Vinther Dyhrberg,S&D Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,17170.0,false,2017-03-15,KÃ¸benhavn,,urn:ofk:oid:23691738,indberetninger-20180424,2.5124211,29916853.0,,2018-03-27T10:58:00.526Z,2017-04-05T07:39:52.631Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-78-BU,2017-04-05T07:39:52.771Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
