entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,DividendIncomeRelatedToInvestments,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,ValueAdjustmentsOfEquity,Dividend,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
33051433,2015-01-01,2015-01-01,c251,,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JiLzgzLzk5LzQ4M2UtNDFmZC1hNTZhLWQxMzRlMGQwMzRkYw.pdf,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2ZkL2ViLzZmL2Y2MDMtNGE3MC05ZTViLTBmYWMwNzIxOTViNA.xml,3011943.0,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Randers SÃ,8960.0,6.0,Bakkevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-26,2017-05-26,2017-05-31,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,33051433.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Dalgas Invest ApS.,Ãrsrapport,65000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan HolmstrÃ¸m,Jan HolmstrÃ¸m-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dalgas Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Randers SÃ,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-26,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24010006,indberetninger-20180424,2.5124316,33051433.0,,2018-03-28T14:35:38.525Z,2017-05-31T12:25:54.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-69-ZB,2017-05-31T12:25:54.638Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33051433,2015-01-01,2015-01-01,c720,,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JiLzgzLzk5LzQ4M2UtNDFmZC1hNTZhLWQxMzRlMGQwMzRkYw.pdf,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2ZkL2ViLzZmL2Y2MDMtNGE3MC05ZTViLTBmYWMwNzIxOTViNA.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Randers SÃ,8960.0,6.0,Bakkevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-26,2017-05-26,2017-05-31,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,33051433.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Dalgas Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan HolmstrÃ¸m,Jan HolmstrÃ¸m-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dalgas Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Randers SÃ,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-26,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24010006,indberetninger-20180424,2.5124316,33051433.0,,2018-03-28T14:35:38.525Z,2017-05-31T12:25:54.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-69-ZB,2017-05-31T12:25:54.638Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33051433,2015-01-01,2015-01-01,c735,,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JiLzgzLzk5LzQ4M2UtNDFmZC1hNTZhLWQxMzRlMGQwMzRkYw.pdf,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2ZkL2ViLzZmL2Y2MDMtNGE3MC05ZTViLTBmYWMwNzIxOTViNA.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Randers SÃ,8960.0,6.0,Bakkevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-26,2017-05-26,2017-05-31,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,33051433.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Dalgas Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan HolmstrÃ¸m,Jan HolmstrÃ¸m-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dalgas Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Randers SÃ,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-26,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24010006,indberetninger-20180424,2.5124316,33051433.0,,2018-03-28T14:35:38.525Z,2017-05-31T12:25:54.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-69-ZB,2017-05-31T12:25:54.638Z,3011943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33051433,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JiLzgzLzk5LzQ4M2UtNDFmZC1hNTZhLWQxMzRlMGQwMzRkYw.pdf,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2ZkL2ViLzZmL2Y2MDMtNGE3MC05ZTViLTBmYWMwNzIxOTViNA.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Randers SÃ,8960.0,6.0,Bakkevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-26,2017-05-26,2017-05-31,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,33051433.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Dalgas Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan HolmstrÃ¸m,Jan HolmstrÃ¸m-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dalgas Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Randers SÃ,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-26,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24010006,indberetninger-20180424,2.5124316,33051433.0,,2018-03-28T14:35:38.525Z,2017-05-31T12:25:54.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-69-ZB,2017-05-31T12:25:54.638Z,-23768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33051433,2015-01-01,2015-01-01,c744,,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JiLzgzLzk5LzQ4M2UtNDFmZC1hNTZhLWQxMzRlMGQwMzRkYw.pdf,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2ZkL2ViLzZmL2Y2MDMtNGE3MC05ZTViLTBmYWMwNzIxOTViNA.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Randers SÃ,8960.0,6.0,Bakkevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-26,2017-05-26,2017-05-31,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,33051433.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Dalgas Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan HolmstrÃ¸m,Jan HolmstrÃ¸m-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dalgas Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Randers SÃ,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-26,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24010006,indberetninger-20180424,2.5124316,33051433.0,,2018-03-28T14:35:38.525Z,2017-05-31T12:25:54.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-69-ZB,2017-05-31T12:25:54.638Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33051433,2015-01-01,2015-12-31,c109,,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JiLzgzLzk5LzQ4M2UtNDFmZC1hNTZhLWQxMzRlMGQwMzRkYw.pdf,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2ZkL2ViLzZmL2Y2MDMtNGE3MC05ZTViLTBmYWMwNzIxOTViNA.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Randers SÃ,8960.0,6.0,Bakkevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-26,2017-05-26,2017-05-31,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,33051433.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Dalgas Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan HolmstrÃ¸m,Jan HolmstrÃ¸m-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dalgas Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Randers SÃ,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-26,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24010006,indberetninger-20180424,2.5124316,33051433.0,,2018-03-28T14:35:38.525Z,2017-05-31T12:25:54.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-69-ZB,2017-05-31T12:25:54.638Z,,101200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33051433,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JiLzgzLzk5LzQ4M2UtNDFmZC1hNTZhLWQxMzRlMGQwMzRkYw.pdf,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2ZkL2ViLzZmL2Y2MDMtNGE3MC05ZTViLTBmYWMwNzIxOTViNA.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Randers SÃ,8960.0,6.0,Bakkevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-26,2017-05-26,2017-05-31,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,33051433.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Dalgas Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan HolmstrÃ¸m,Jan HolmstrÃ¸m-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dalgas Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Randers SÃ,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-26,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24010006,indberetninger-20180424,2.5124316,33051433.0,,2018-03-28T14:35:38.525Z,2017-05-31T12:25:54.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-69-ZB,2017-05-31T12:25:54.638Z,,56529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33051433,2015-01-01,2015-12-31,c252,,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JiLzgzLzk5LzQ4M2UtNDFmZC1hNTZhLWQxMzRlMGQwMzRkYw.pdf,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2ZkL2ViLzZmL2Y2MDMtNGE3MC05ZTViLTBmYWMwNzIxOTViNA.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Randers SÃ,8960.0,6.0,Bakkevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-26,2017-05-26,2017-05-31,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,33051433.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Dalgas Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan HolmstrÃ¸m,Jan HolmstrÃ¸m-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dalgas Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Randers SÃ,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-26,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24010006,indberetninger-20180424,2.5124316,33051433.0,,2018-03-28T14:35:38.525Z,2017-05-31T12:25:54.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-69-ZB,2017-05-31T12:25:54.638Z,,,0.0,-101200.0,0.0,3387679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33051433,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JiLzgzLzk5LzQ4M2UtNDFmZC1hNTZhLWQxMzRlMGQwMzRkYw.pdf,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2ZkL2ViLzZmL2Y2MDMtNGE3MC05ZTViLTBmYWMwNzIxOTViNA.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Randers SÃ,8960.0,6.0,Bakkevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-26,2017-05-26,2017-05-31,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,33051433.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Dalgas Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan HolmstrÃ¸m,Jan HolmstrÃ¸m-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dalgas Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Randers SÃ,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-26,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24010006,indberetninger-20180424,2.5124316,33051433.0,,2018-03-28T14:35:38.525Z,2017-05-31T12:25:54.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-69-ZB,2017-05-31T12:25:54.638Z,,3444208.0,,,,,49141.0,157456.0,3387679.0,35102.0,27173.0,220.0,27173.0,3469041.0,108315.0,1350.0,24833.0,12689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33051433,2015-01-01,2015-12-31,c475,,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2JiLzgzLzk5LzQ4M2UtNDFmZC1hNTZhLWQxMzRlMGQwMzRkYw.pdf,http://regnskaber.virk.dk/33415033/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2ZkL2ViLzZmL2Y2MDMtNGE3MC05ZTViLTBmYWMwNzIxOTViNA.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Randers SÃ,8960.0,6.0,Bakkevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-26,2017-05-26,2017-05-31,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,33051433.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Dalgas Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan HolmstrÃ¸m,Jan HolmstrÃ¸m-Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Dalgas Invest ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Randers SÃ,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-05-26,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24010006,indberetninger-20180424,2.5124316,33051433.0,,2018-03-28T14:35:38.525Z,2017-05-31T12:25:54.415Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-69-ZB,2017-05-31T12:25:54.638Z,,3286479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
