entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
29154198,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2EzLzBhLzAxLzFjNDAtNDU3OS1iODUwLTBlM2U1NWU3YjQwYQ.pdf,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzdmL2VhLzZkLzE2ZjItNGVmYi05ZjhkLTI4NTE2YzZjNzMyMA.xml,true,Herning,7400.0,30.0,Birk Centerpark,6950 RingkÃ¸bing,"HÃ¸jvangen 9, Velling",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i KS Holding af den 5. maj 2015 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-14,2005-11-01,2018-05-17,Statsautoriseret revisor,-217073.0,-103400.0,5942.0,20222670.0,29154198.0,20222670.0,mne23302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KS Holding af den 5. maj 2015 ApS.,-95220.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Kim StensgÃ¥rd,Kim StensgÃ¥rd,KS Holding af den 5. maj 2015 ApS,BDO Statsautoriseret revisionsaktieselskab,RingkÃ¸bing,2016-01-01,2016-12-31,-101162.0,-101162.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing,2017-12-31,2017-01-01,true,2018-05-14,Herning,0.0,urn:ofk:oid:25485525,indberetninger-20180424,2.5097437,29154198.0,AWNxw_yYx8uVRSOdgned,2018-05-18T05:41:59.435Z,2018-05-18T05:40:55.816Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-90-TY,2018-05-18T05:40:55.958Z,,,,,,,,,,,,,,,,,,
29154198,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2EzLzBhLzAxLzFjNDAtNDU3OS1iODUwLTBlM2U1NWU3YjQwYQ.pdf,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzdmL2VhLzZkLzE2ZjItNGVmYi05ZjhkLTI4NTE2YzZjNzMyMA.xml,true,Herning,7400.0,30.0,Birk Centerpark,6950 RingkÃ¸bing,"HÃ¸jvangen 9, Velling",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i KS Holding af den 5. maj 2015 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-14,2005-11-01,2018-05-17,Statsautoriseret revisor,-217073.0,-103400.0,,20222670.0,29154198.0,20222670.0,mne23302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KS Holding af den 5. maj 2015 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Kim StensgÃ¥rd,Kim StensgÃ¥rd,KS Holding af den 5. maj 2015 ApS,BDO Statsautoriseret revisionsaktieselskab,RingkÃ¸bing,2016-01-01,2016-12-31,103400.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing,2017-12-31,2017-01-01,true,2018-05-14,Herning,,urn:ofk:oid:25485525,indberetninger-20180424,2.5097437,29154198.0,AWNxw_yYx8uVRSOdgned,2018-05-18T05:41:59.435Z,2018-05-18T05:40:55.816Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-90-TY,2018-05-18T05:40:55.958Z,,,,,,,,,,,,,,,,,,
29154198,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2EzLzBhLzAxLzFjNDAtNDU3OS1iODUwLTBlM2U1NWU3YjQwYQ.pdf,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzdmL2VhLzZkLzE2ZjItNGVmYi05ZjhkLTI4NTE2YzZjNzMyMA.xml,true,Herning,7400.0,30.0,Birk Centerpark,6950 RingkÃ¸bing,"HÃ¸jvangen 9, Velling",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i KS Holding af den 5. maj 2015 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-14,2005-11-01,2018-05-17,Statsautoriseret revisor,-217073.0,-103400.0,,20222670.0,29154198.0,20222670.0,mne23302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KS Holding af den 5. maj 2015 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Kim StensgÃ¥rd,Kim StensgÃ¥rd,KS Holding af den 5. maj 2015 ApS,BDO Statsautoriseret revisionsaktieselskab,RingkÃ¸bing,2016-01-01,2016-12-31,-245220.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing,2017-12-31,2017-01-01,true,2018-05-14,Herning,,urn:ofk:oid:25485525,indberetninger-20180424,2.5097437,29154198.0,AWNxw_yYx8uVRSOdgned,2018-05-18T05:41:59.435Z,2018-05-18T05:40:55.816Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-90-TY,2018-05-18T05:40:55.958Z,,,,,,,,,,,,,,,,,,
29154198,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2EzLzBhLzAxLzFjNDAtNDU3OS1iODUwLTBlM2U1NWU3YjQwYQ.pdf,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzdmL2VhLzZkLzE2ZjItNGVmYi05ZjhkLTI4NTE2YzZjNzMyMA.xml,true,Herning,7400.0,30.0,Birk Centerpark,6950 RingkÃ¸bing,"HÃ¸jvangen 9, Velling",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i KS Holding af den 5. maj 2015 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-14,2005-11-01,2018-05-17,Statsautoriseret revisor,-217073.0,-103400.0,,20222670.0,29154198.0,20222670.0,mne23302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KS Holding af den 5. maj 2015 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Kim StensgÃ¥rd,Kim StensgÃ¥rd,KS Holding af den 5. maj 2015 ApS,BDO Statsautoriseret revisionsaktieselskab,RingkÃ¸bing,2016-01-01,2016-12-31,40658.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing,2017-12-31,2017-01-01,true,2018-05-14,Herning,,urn:ofk:oid:25485525,indberetninger-20180424,2.5097437,29154198.0,AWNxw_yYx8uVRSOdgned,2018-05-18T05:41:59.435Z,2018-05-18T05:40:55.816Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-90-TY,2018-05-18T05:40:55.958Z,,,,,,,,,,,,,,,,,,
29154198,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2EzLzBhLzAxLzFjNDAtNDU3OS1iODUwLTBlM2U1NWU3YjQwYQ.pdf,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzdmL2VhLzZkLzE2ZjItNGVmYi05ZjhkLTI4NTE2YzZjNzMyMA.xml,true,Herning,7400.0,30.0,Birk Centerpark,6950 RingkÃ¸bing,"HÃ¸jvangen 9, Velling",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i KS Holding af den 5. maj 2015 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-14,2005-11-01,2018-05-17,Statsautoriseret revisor,-217073.0,-103400.0,,20222670.0,29154198.0,20222670.0,mne23302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KS Holding af den 5. maj 2015 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Kim StensgÃ¥rd,Kim StensgÃ¥rd,KS Holding af den 5. maj 2015 ApS,BDO Statsautoriseret revisionsaktieselskab,RingkÃ¸bing,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing,2017-12-31,2017-01-01,true,2018-05-14,Herning,,urn:ofk:oid:25485525,indberetninger-20180424,2.5097437,29154198.0,AWNxw_yYx8uVRSOdgned,2018-05-18T05:41:59.435Z,2018-05-18T05:40:55.816Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-90-TY,2018-05-18T05:40:55.958Z,399643.0,182570.0,125000.0,324755.0,399643.0,74888.0,217073.0,217073.0,217073.0,74888.0,103400.0,50073.0,46282.0,74888.0,,,,
29154198,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2EzLzBhLzAxLzFjNDAtNDU3OS1iODUwLTBlM2U1NWU3YjQwYQ.pdf,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzdmL2VhLzZkLzE2ZjItNGVmYi05ZjhkLTI4NTE2YzZjNzMyMA.xml,true,Herning,7400.0,30.0,Birk Centerpark,6950 RingkÃ¸bing,"HÃ¸jvangen 9, Velling",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i KS Holding af den 5. maj 2015 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-14,2005-11-01,2018-05-17,Statsautoriseret revisor,-217073.0,-103400.0,,20222670.0,29154198.0,20222670.0,mne23302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KS Holding af den 5. maj 2015 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Kim StensgÃ¥rd,Kim StensgÃ¥rd,KS Holding af den 5. maj 2015 ApS,BDO Statsautoriseret revisionsaktieselskab,RingkÃ¸bing,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing,2017-12-31,2017-01-01,true,2018-05-14,Herning,,urn:ofk:oid:25485525,indberetninger-20180424,2.5097437,29154198.0,AWNxw_yYx8uVRSOdgned,2018-05-18T05:41:59.435Z,2018-05-18T05:40:55.816Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-90-TY,2018-05-18T05:40:55.958Z,,,,125000.0,,,,,,,,,,,,,,
29154198,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2EzLzBhLzAxLzFjNDAtNDU3OS1iODUwLTBlM2U1NWU3YjQwYQ.pdf,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzdmL2VhLzZkLzE2ZjItNGVmYi05ZjhkLTI4NTE2YzZjNzMyMA.xml,true,Herning,7400.0,30.0,Birk Centerpark,6950 RingkÃ¸bing,"HÃ¸jvangen 9, Velling",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i KS Holding af den 5. maj 2015 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-14,2005-11-01,2018-05-17,Statsautoriseret revisor,-217073.0,-103400.0,,20222670.0,29154198.0,20222670.0,mne23302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KS Holding af den 5. maj 2015 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Kim StensgÃ¥rd,Kim StensgÃ¥rd,KS Holding af den 5. maj 2015 ApS,BDO Statsautoriseret revisionsaktieselskab,RingkÃ¸bing,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing,2017-12-31,2017-01-01,true,2018-05-14,Herning,,urn:ofk:oid:25485525,indberetninger-20180424,2.5097437,29154198.0,AWNxw_yYx8uVRSOdgned,2018-05-18T05:41:59.435Z,2018-05-18T05:40:55.816Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-90-TY,2018-05-18T05:40:55.958Z,,,,50073.0,,,,,,,,,,,,,,
29154198,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2EzLzBhLzAxLzFjNDAtNDU3OS1iODUwLTBlM2U1NWU3YjQwYQ.pdf,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzdmL2VhLzZkLzE2ZjItNGVmYi05ZjhkLTI4NTE2YzZjNzMyMA.xml,true,Herning,7400.0,30.0,Birk Centerpark,6950 RingkÃ¸bing,"HÃ¸jvangen 9, Velling",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i KS Holding af den 5. maj 2015 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-14,2005-11-01,2018-05-17,Statsautoriseret revisor,-217073.0,-103400.0,,20222670.0,29154198.0,20222670.0,mne23302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KS Holding af den 5. maj 2015 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Kim StensgÃ¥rd,Kim StensgÃ¥rd,KS Holding af den 5. maj 2015 ApS,BDO Statsautoriseret revisionsaktieselskab,RingkÃ¸bing,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing,2017-12-31,2017-01-01,true,2018-05-14,Herning,,urn:ofk:oid:25485525,indberetninger-20180424,2.5097437,29154198.0,AWNxw_yYx8uVRSOdgned,2018-05-18T05:41:59.435Z,2018-05-18T05:40:55.816Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-90-TY,2018-05-18T05:40:55.958Z,,,,46282.0,,,,,,,,,,,,,,
29154198,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2EzLzBhLzAxLzFjNDAtNDU3OS1iODUwLTBlM2U1NWU3YjQwYQ.pdf,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzdmL2VhLzZkLzE2ZjItNGVmYi05ZjhkLTI4NTE2YzZjNzMyMA.xml,true,Herning,7400.0,30.0,Birk Centerpark,6950 RingkÃ¸bing,"HÃ¸jvangen 9, Velling",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i KS Holding af den 5. maj 2015 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-14,2005-11-01,2018-05-17,Statsautoriseret revisor,-217073.0,-103400.0,,20222670.0,29154198.0,20222670.0,mne23302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KS Holding af den 5. maj 2015 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Kim StensgÃ¥rd,Kim StensgÃ¥rd,KS Holding af den 5. maj 2015 ApS,BDO Statsautoriseret revisionsaktieselskab,RingkÃ¸bing,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing,2017-12-31,2017-01-01,true,2018-05-14,Herning,,urn:ofk:oid:25485525,indberetninger-20180424,2.5097437,29154198.0,AWNxw_yYx8uVRSOdgned,2018-05-18T05:41:59.435Z,2018-05-18T05:40:55.816Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-90-TY,2018-05-18T05:40:55.958Z,,,,103400.0,,,,,,,,,,,,,,
29154198,2017-01-01,2017-01-01,c567,,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2EzLzBhLzAxLzFjNDAtNDU3OS1iODUwLTBlM2U1NWU3YjQwYQ.pdf,http://regnskaber.virk.dk/89145192/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzdmL2VhLzZkLzE2ZjItNGVmYi05ZjhkLTI4NTE2YzZjNzMyMA.xml,true,Herning,7400.0,30.0,Birk Centerpark,6950 RingkÃ¸bing,"HÃ¸jvangen 9, Velling",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i KS Holding af den 5. maj 2015 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-14,2005-11-01,2018-05-17,Statsautoriseret revisor,-217073.0,-103400.0,,20222670.0,29154198.0,20222670.0,mne23302,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for KS Holding af den 5. maj 2015 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Kim StensgÃ¥rd,Kim StensgÃ¥rd,KS Holding af den 5. maj 2015 ApS,BDO Statsautoriseret revisionsaktieselskab,RingkÃ¸bing,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing,2017-12-31,2017-01-01,true,2018-05-14,Herning,,urn:ofk:oid:25485525,indberetninger-20180424,2.5097437,29154198.0,AWNxw_yYx8uVRSOdgned,2018-05-18T05:41:59.435Z,2018-05-18T05:40:55.816Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-90-TY,2018-05-18T05:40:55.958Z,,,,,,,,,,,,,,,50073.0,167000.0,,
