entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,CurrentTaxExpense,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InterestIncomeFromGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm
27246826,2014-10-01,2015-09-30,c110,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzMwLzNlLzJiLzNmNTMtNDhmYS1hZmQ5LWY2Mzc0OWZkNGVhYg.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2FiL2FhL2I1L2U3MjAtNDE1OC1hMTZkLTM0NTc3M2Q4ZmIyZg.xml,1.0,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-20,2003-05-25,2017-01-30,Statsautoriseret revisor,-50600.0,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for J E C Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rsholm,821000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2016-09-30,2015-10-01,622908.0,2017-01-20,Odense,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23447895,indberetninger-20180424,2.5097342,27246826.0,,2018-03-27T13:48:08.943Z,2017-02-02T15:19:46.437Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-94-VV,2017-02-02T15:19:46.595Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27246826,2014-10-01,2015-09-30,c90,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzMwLzNlLzJiLzNmNTMtNDhmYS1hZmQ5LWY2Mzc0OWZkNGVhYg.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2FiL2FhL2I1L2U3MjAtNDE1OC1hMTZkLTM0NTc3M2Q4ZmIyZg.xml,1.0,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-20,2003-05-25,2017-01-30,Statsautoriseret revisor,-50600.0,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for J E C Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rsholm,872000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2016-09-30,2015-10-01,622908.0,2017-01-20,Odense,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23447895,indberetninger-20180424,2.5097342,27246826.0,,2018-03-27T13:48:08.943Z,2017-02-02T15:19:46.437Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-94-VV,2017-02-02T15:19:46.595Z,-6000.0,891000.0,0.0,6000.0,19000.0,0.0,866000.0,885000.0,-6000.0,,,,,,,,,,,,,,,,,,,,
27246826,2014-10-01,2015-09-30,c92,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzMwLzNlLzJiLzNmNTMtNDhmYS1hZmQ5LWY2Mzc0OWZkNGVhYg.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2FiL2FhL2I1L2U3MjAtNDE1OC1hMTZkLTM0NTc3M2Q4ZmIyZg.xml,1.0,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-20,2003-05-25,2017-01-30,Statsautoriseret revisor,-50600.0,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for J E C Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rsholm,51000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2016-09-30,2015-10-01,622908.0,2017-01-20,Odense,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23447895,indberetninger-20180424,2.5097342,27246826.0,,2018-03-27T13:48:08.943Z,2017-02-02T15:19:46.437Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-94-VV,2017-02-02T15:19:46.595Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27246826,2015-09-30,2015-09-30,c112,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzMwLzNlLzJiLzNmNTMtNDhmYS1hZmQ5LWY2Mzc0OWZkNGVhYg.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2FiL2FhL2I1L2U3MjAtNDE1OC1hMTZkLTM0NTc3M2Q4ZmIyZg.xml,1.0,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-20,2003-05-25,2017-01-30,Statsautoriseret revisor,-50600.0,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for J E C Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rsholm,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2016-09-30,2015-10-01,622908.0,2017-01-20,Odense,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23447895,indberetninger-20180424,2.5097342,27246826.0,,2018-03-27T13:48:08.943Z,2017-02-02T15:19:46.437Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-94-VV,2017-02-02T15:19:46.595Z,,,,,,,,,,1498000.0,412000.0,0.0,0.0,1143000.0,1498000.0,355000.0,1498000.0,1498000.0,1498000.0,30000.0,51000.0,680000.0,355000.0,325000.0,0.0,0.0,,,
27246826,2015-10-01,2015-10-01,c231,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzMwLzNlLzJiLzNmNTMtNDhmYS1hZmQ5LWY2Mzc0OWZkNGVhYg.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2FiL2FhL2I1L2U3MjAtNDE1OC1hMTZkLTM0NTc3M2Q4ZmIyZg.xml,1.0,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-20,2003-05-25,2017-01-30,Statsautoriseret revisor,-50600.0,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for J E C Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rsholm,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2016-09-30,2015-10-01,622908.0,2017-01-20,Odense,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23447895,indberetninger-20180424,2.5097342,27246826.0,,2018-03-27T13:48:08.943Z,2017-02-02T15:19:46.437Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-94-VV,2017-02-02T15:19:46.595Z,,,,,,,,,,,,,,,,,,,,,,,,,,,-593782.0,2091359.0,
27246826,2015-10-01,2015-10-01,c252,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzMwLzNlLzJiLzNmNTMtNDhmYS1hZmQ5LWY2Mzc0OWZkNGVhYg.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2FiL2FhL2I1L2U3MjAtNDE1OC1hMTZkLTM0NTc3M2Q4ZmIyZg.xml,1.0,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-20,2003-05-25,2017-01-30,Statsautoriseret revisor,-50600.0,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for J E C Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rsholm,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2016-09-30,2015-10-01,622908.0,2017-01-20,Odense,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23447895,indberetninger-20180424,2.5097342,27246826.0,,2018-03-27T13:48:08.943Z,2017-02-02T15:19:46.437Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-94-VV,2017-02-02T15:19:46.595Z,,,,,,,,,,,,,,412000.0,,,,,,,,,,,,,,,
27246826,2015-10-01,2015-10-01,c273,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzMwLzNlLzJiLzNmNTMtNDhmYS1hZmQ5LWY2Mzc0OWZkNGVhYg.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2FiL2FhL2I1L2U3MjAtNDE1OC1hMTZkLTM0NTc3M2Q4ZmIyZg.xml,1.0,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-20,2003-05-25,2017-01-30,Statsautoriseret revisor,-50600.0,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for J E C Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rsholm,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2016-09-30,2015-10-01,622908.0,2017-01-20,Odense,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23447895,indberetninger-20180424,2.5097342,27246826.0,,2018-03-27T13:48:08.943Z,2017-02-02T15:19:46.437Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-94-VV,2017-02-02T15:19:46.595Z,,,,,,,,,,,,,,680356.0,,,,,,,,,,,,,,,
27246826,2015-10-01,2015-10-01,c276,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzMwLzNlLzJiLzNmNTMtNDhmYS1hZmQ5LWY2Mzc0OWZkNGVhYg.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2FiL2FhL2I1L2U3MjAtNDE1OC1hMTZkLTM0NTc3M2Q4ZmIyZg.xml,1.0,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-20,2003-05-25,2017-01-30,Statsautoriseret revisor,-50600.0,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for J E C Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rsholm,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2016-09-30,2015-10-01,622908.0,2017-01-20,Odense,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23447895,indberetninger-20180424,2.5097342,27246826.0,,2018-03-27T13:48:08.943Z,2017-02-02T15:19:46.437Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-94-VV,2017-02-02T15:19:46.595Z,,,,,,,,,,,,,,50600.0,,,,,,,,,,,,,,,
27246826,2015-10-01,2016-09-30,c0,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzMwLzNlLzJiLzNmNTMtNDhmYS1hZmQ5LWY2Mzc0OWZkNGVhYg.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2FiL2FhL2I1L2U3MjAtNDE1OC1hMTZkLTM0NTc3M2Q4ZmIyZg.xml,1.0,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-20,2003-05-25,2017-01-30,Statsautoriseret revisor,-50600.0,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for J E C Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rsholm,603441.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2016-09-30,2015-10-01,622908.0,2017-01-20,Odense,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23447895,indberetninger-20180424,2.5097342,27246826.0,,2018-03-27T13:48:08.943Z,2017-02-02T15:19:46.437Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-94-VV,2017-02-02T15:19:46.595Z,-10653.0,622908.0,55022.0,6750.0,78392.0,55022.0,592788.0,616158.0,-10653.0,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
27246826,2015-10-01,2016-09-30,c1,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzMwLzNlLzJiLzNmNTMtNDhmYS1hZmQ5LWY2Mzc0OWZkNGVhYg.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2FiL2FhL2I1L2U3MjAtNDE1OC1hMTZkLTM0NTc3M2Q4ZmIyZg.xml,1.0,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-01-20,2003-05-25,2017-01-30,Statsautoriseret revisor,-50600.0,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for J E C Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rsholm,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2016-09-30,2015-10-01,622908.0,2017-01-20,Odense,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23447895,indberetninger-20180424,2.5097342,27246826.0,,2018-03-27T13:48:08.943Z,2017-02-02T15:19:46.437Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-94-VV,2017-02-02T15:19:46.595Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
