entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,InvestmentsWithNegativeEquityDepreciatedOverReceivables,InvestmentsWithNegativeEquityTransferredToProvisions,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,AccumulatedImpairmentLossesAndDepreciationOfInvestments,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherProvisions,OtherShorttermInvestments,OtherShorttermPayables,Provisions,RetainedEarnings,SharePremium,ShorttermDeferredIncome,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
25709489,2017-05-01,2017-05-01,c251,,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzc3L2ZiL2YxLzc5NDktNGY3ZC05OTFjLWFlNGRiOGZhMDNmYg.pdf,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzA0L2VlL2FiLzU0MjItNDk4Zi1iYzlmLTAyYTgxNTEzNTNlYw.xml,-1922561.0,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,HÃ¸jbjerg,8270.0,4.0,Tyrrestrupvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-10-08,2019-10-08,2000-10-15,2019-10-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,25709489.0,32285201.0,mne10154,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Torben MÃ¸ller Holding ApS.,Ãrsrapport,397653.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Torben Skov MÃ¸ller,Torben Skov MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",Torben MÃ¸ller Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-10-08,Risskov,87 43 96 00,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27903090,indberetninger-20180424,2.5117235,25709489.0,AW2vLHDoIXJRhhXBOYW1,2019-10-09T06:20:48.054Z,2019-10-09T06:19:47.678Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CZ-88-UE,2019-10-09T06:19:47.875Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25709489,2017-05-01,2017-05-01,c720,,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzc3L2ZiL2YxLzc5NDktNGY3ZC05OTFjLWFlNGRiOGZhMDNmYg.pdf,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzA0L2VlL2FiLzU0MjItNDk4Zi1iYzlmLTAyYTgxNTEzNTNlYw.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,HÃ¸jbjerg,8270.0,4.0,Tyrrestrupvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-10-08,2019-10-08,2000-10-15,2019-10-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,25709489.0,32285201.0,mne10154,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Torben MÃ¸ller Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Torben Skov MÃ¸ller,Torben Skov MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",Torben MÃ¸ller Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-10-08,Risskov,87 43 96 00,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27903090,indberetninger-20180424,2.5117235,25709489.0,AW2vLHDoIXJRhhXBOYW1,2019-10-09T06:20:48.054Z,2019-10-09T06:19:47.678Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CZ-88-UE,2019-10-09T06:19:47.875Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25709489,2017-05-01,2017-05-01,c726,,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzc3L2ZiL2YxLzc5NDktNGY3ZC05OTFjLWFlNGRiOGZhMDNmYg.pdf,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzA0L2VlL2FiLzU0MjItNDk4Zi1iYzlmLTAyYTgxNTEzNTNlYw.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,HÃ¸jbjerg,8270.0,4.0,Tyrrestrupvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-10-08,2019-10-08,2000-10-15,2019-10-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,25709489.0,32285201.0,mne10154,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Torben MÃ¸ller Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Torben Skov MÃ¸ller,Torben Skov MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",Torben MÃ¸ller Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-10-08,Risskov,87 43 96 00,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27903090,indberetninger-20180424,2.5117235,25709489.0,AW2vLHDoIXJRhhXBOYW1,2019-10-09T06:20:48.054Z,2019-10-09T06:19:47.678Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CZ-88-UE,2019-10-09T06:19:47.875Z,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25709489,2017-05-01,2017-05-01,c741,,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzc3L2ZiL2YxLzc5NDktNGY3ZC05OTFjLWFlNGRiOGZhMDNmYg.pdf,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzA0L2VlL2FiLzU0MjItNDk4Zi1iYzlmLTAyYTgxNTEzNTNlYw.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,HÃ¸jbjerg,8270.0,4.0,Tyrrestrupvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-10-08,2019-10-08,2000-10-15,2019-10-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,25709489.0,32285201.0,mne10154,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Torben MÃ¸ller Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Torben Skov MÃ¸ller,Torben Skov MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",Torben MÃ¸ller Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-10-08,Risskov,87 43 96 00,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27903090,indberetninger-20180424,2.5117235,25709489.0,AW2vLHDoIXJRhhXBOYW1,2019-10-09T06:20:48.054Z,2019-10-09T06:19:47.678Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CZ-88-UE,2019-10-09T06:19:47.875Z,-1476073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25709489,2017-05-01,2018-04-30,c123,,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzc3L2ZiL2YxLzc5NDktNGY3ZC05OTFjLWFlNGRiOGZhMDNmYg.pdf,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzA0L2VlL2FiLzU0MjItNDk4Zi1iYzlmLTAyYTgxNTEzNTNlYw.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,HÃ¸jbjerg,8270.0,4.0,Tyrrestrupvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-10-08,2019-10-08,2000-10-15,2019-10-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,25709489.0,32285201.0,mne10154,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Torben MÃ¸ller Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Torben Skov MÃ¸ller,Torben Skov MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",Torben MÃ¸ller Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-10-08,Risskov,87 43 96 00,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27903090,indberetninger-20180424,2.5117235,25709489.0,AW2vLHDoIXJRhhXBOYW1,2019-10-09T06:20:48.054Z,2019-10-09T06:19:47.678Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CZ-88-UE,2019-10-09T06:19:47.875Z,,168119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25709489,2017-05-01,2018-04-30,c252,,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzc3L2ZiL2YxLzc5NDktNGY3ZC05OTFjLWFlNGRiOGZhMDNmYg.pdf,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzA0L2VlL2FiLzU0MjItNDk4Zi1iYzlmLTAyYTgxNTEzNTNlYw.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,HÃ¸jbjerg,8270.0,4.0,Tyrrestrupvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-10-08,2019-10-08,2000-10-15,2019-10-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,25709489.0,32285201.0,mne10154,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Torben MÃ¸ller Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Torben Skov MÃ¸ller,Torben Skov MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",Torben MÃ¸ller Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-10-08,Risskov,87 43 96 00,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27903090,indberetninger-20180424,2.5117235,25709489.0,AW2vLHDoIXJRhhXBOYW1,2019-10-09T06:20:48.054Z,2019-10-09T06:19:47.678Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CZ-88-UE,2019-10-09T06:19:47.875Z,,,461509.0,-976697.0,0.0,232223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25709489,2017-05-01,2018-04-30,c3,,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzc3L2ZiL2YxLzc5NDktNGY3ZC05OTFjLWFlNGRiOGZhMDNmYg.pdf,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzA0L2VlL2FiLzU0MjItNDk4Zi1iYzlmLTAyYTgxNTEzNTNlYw.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,HÃ¸jbjerg,8270.0,4.0,Tyrrestrupvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-10-08,2019-10-08,2000-10-15,2019-10-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,25709489.0,32285201.0,mne10154,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Torben MÃ¸ller Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Torben Skov MÃ¸ller,Torben Skov MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",Torben MÃ¸ller Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-10-08,Risskov,87 43 96 00,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27903090,indberetninger-20180424,2.5117235,25709489.0,AW2vLHDoIXJRhhXBOYW1,2019-10-09T06:20:48.054Z,2019-10-09T06:19:47.678Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CZ-88-UE,2019-10-09T06:19:47.875Z,,168119.0,,,,,-12438.0,232223.0,93802.0,24056.0,93802.0,150039.0,-12438.0,-18080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25709489,2017-05-01,2018-04-30,c742,,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzc3L2ZiL2YxLzc5NDktNGY3ZC05OTFjLWFlNGRiOGZhMDNmYg.pdf,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzA0L2VlL2FiLzU0MjItNDk4Zi1iYzlmLTAyYTgxNTEzNTNlYw.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,HÃ¸jbjerg,8270.0,4.0,Tyrrestrupvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-10-08,2019-10-08,2000-10-15,2019-10-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,25709489.0,32285201.0,mne10154,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Torben MÃ¸ller Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Torben Skov MÃ¸ller,Torben Skov MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",Torben MÃ¸ller Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-10-08,Risskov,87 43 96 00,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27903090,indberetninger-20180424,2.5117235,25709489.0,AW2vLHDoIXJRhhXBOYW1,2019-10-09T06:20:48.054Z,2019-10-09T06:19:47.678Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CZ-88-UE,2019-10-09T06:19:47.875Z,,168119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25709489,2018-04-30,2018-04-30,c253,,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzc3L2ZiL2YxLzc5NDktNGY3ZC05OTFjLWFlNGRiOGZhMDNmYg.pdf,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzA0L2VlL2FiLzU0MjItNDk4Zi1iYzlmLTAyYTgxNTEzNTNlYw.xml,-1690338.0,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,HÃ¸jbjerg,8270.0,4.0,Tyrrestrupvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-10-08,2019-10-08,2000-10-15,2019-10-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,25709489.0,32285201.0,mne10154,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Torben MÃ¸ller Holding ApS.,Ãrsrapport,397653.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Torben Skov MÃ¸ller,Torben Skov MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",Torben MÃ¸ller Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-10-08,Risskov,87 43 96 00,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27903090,indberetninger-20180424,2.5117235,25709489.0,AW2vLHDoIXJRhhXBOYW1,2019-10-09T06:20:48.054Z,2019-10-09T06:19:47.678Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CZ-88-UE,2019-10-09T06:19:47.875Z,,,,,,,,,,,,,,,1438206.0,145521.0,,,,,,,,,,,,,,,,,,,,,,,,,
25709489,2018-04-30,2018-04-30,c4,,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzc3L2ZiL2YxLzc5NDktNGY3ZC05OTFjLWFlNGRiOGZhMDNmYg.pdf,http://regnskaber.virk.dk/98490752/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzA0L2VlL2FiLzU0MjItNDk4Zi1iYzlmLTAyYTgxNTEzNTNlYw.xml,,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,HÃ¸jbjerg,8270.0,4.0,Tyrrestrupvej,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-10-08,2019-10-08,2000-10-15,2019-10-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,25709489.0,32285201.0,mne10154,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for Torben MÃ¸ller Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Torben Skov MÃ¸ller,Torben Skov MÃ¸ller,"Martinsen, Statsautoriseret Revisionspartnerselskab",Torben MÃ¸ller Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",HÃ¸jbjerg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-10-08,Risskov,87 43 96 00,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27903090,indberetninger-20180424,2.5117235,25709489.0,AW2vLHDoIXJRhhXBOYW1,2019-10-09T06:20:48.054Z,2019-10-09T06:19:47.678Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CZ-88-UE,2019-10-09T06:19:47.875Z,-1172954.0,,,,,,,,,,,,,,,145521.0,1928875.0,30367.0,125000.0,1783354.0,55467.0,1928875.0,2096902.0,145521.0,145521.0,1004927.0,1278665.0,2096892.0,1004927.0,-1307954.0,10000.0,10.0,1278665.0,2096902.0,474322.0,400639.0,18216.0,,,,
