entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
35847332,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc1L2Y5L2E0LzdhMTYtNGEzZi04YWU3LTNkZDJmMmU1MDlkYQ.xhtml,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2M0L2UzLzE0L2Q1MDAtNGQ1Ni1iNTk2LTJhMWYyOWYwMjVjZA.pdf,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQyL2VkLzhjLzQwMWEtNDZhZS1hYmZiLTNkMGNmOGY0MGZkZg.xml,true,Danmark,DK,Odense C,5000.0,33.0,Vestergade,Odense,5260.0,29.0,GrynmÃ¸llen,5260.0,GrynmÃ¸llen 29,Regnskabsklasse B,2017-05-19,2017-05-19,0.0,krtarp@gmail.com,0.0,0.0,0.0,35847332.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Tarp Hansen,Kristian Tarp Hansen,Sydbank,Kristian Tarp Hansen,Kristian Tarp Hansen,0.0,0.0,Odense,2015-01-01,2015-12-31,0.0,0.0,0.0,2016-12-31,2016-01-01,0.0,false,false,0.0,30533779.0,false,false,Ingen bistand,urn:ofk:oid:23894864,indberetninger-20180424,2.5949402000000004,35847332.0,,2018-03-28T03:43:35.984Z,2017-05-19T06:31:00.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-MV,2017-05-19T06:31:00.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35847332,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc1L2Y5L2E0LzdhMTYtNGEzZi04YWU3LTNkZDJmMmU1MDlkYQ.xhtml,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2M0L2UzLzE0L2Q1MDAtNGQ1Ni1iNTk2LTJhMWYyOWYwMjVjZA.pdf,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQyL2VkLzhjLzQwMWEtNDZhZS1hYmZiLTNkMGNmOGY0MGZkZg.xml,true,Danmark,DK,Odense C,5000.0,33.0,Vestergade,Odense,5260.0,29.0,GrynmÃ¸llen,5260.0,GrynmÃ¸llen 29,Regnskabsklasse B,2017-05-19,2017-05-19,,krtarp@gmail.com,,,,35847332.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Tarp Hansen,Kristian Tarp Hansen,Sydbank,Kristian Tarp Hansen,Kristian Tarp Hansen,,,Odense,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,30533779.0,false,false,Ingen bistand,urn:ofk:oid:23894864,indberetninger-20180424,2.5949402000000004,35847332.0,,2018-03-28T03:43:35.984Z,2017-05-19T06:31:00.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-MV,2017-05-19T06:31:00.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35847332,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc1L2Y5L2E0LzdhMTYtNGEzZi04YWU3LTNkZDJmMmU1MDlkYQ.xhtml,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2M0L2UzLzE0L2Q1MDAtNGQ1Ni1iNTk2LTJhMWYyOWYwMjVjZA.pdf,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQyL2VkLzhjLzQwMWEtNDZhZS1hYmZiLTNkMGNmOGY0MGZkZg.xml,true,Danmark,DK,Odense C,5000.0,33.0,Vestergade,Odense,5260.0,29.0,GrynmÃ¸llen,5260.0,GrynmÃ¸llen 29,Regnskabsklasse B,2017-05-19,2017-05-19,,krtarp@gmail.com,,,,35847332.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Tarp Hansen,Kristian Tarp Hansen,Sydbank,Kristian Tarp Hansen,Kristian Tarp Hansen,,,Odense,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,30533779.0,false,false,Ingen bistand,urn:ofk:oid:23894864,indberetninger-20180424,2.5949402000000004,35847332.0,,2018-03-28T03:43:35.984Z,2017-05-19T06:31:00.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-MV,2017-05-19T06:31:00.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35847332,2015-01-01,2015-12-31,c8,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc1L2Y5L2E0LzdhMTYtNGEzZi04YWU3LTNkZDJmMmU1MDlkYQ.xhtml,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2M0L2UzLzE0L2Q1MDAtNGQ1Ni1iNTk2LTJhMWYyOWYwMjVjZA.pdf,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQyL2VkLzhjLzQwMWEtNDZhZS1hYmZiLTNkMGNmOGY0MGZkZg.xml,true,Danmark,DK,Odense C,5000.0,33.0,Vestergade,Odense,5260.0,29.0,GrynmÃ¸llen,5260.0,GrynmÃ¸llen 29,Regnskabsklasse B,2017-05-19,2017-05-19,,krtarp@gmail.com,,,,35847332.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Tarp Hansen,Kristian Tarp Hansen,Sydbank,Kristian Tarp Hansen,Kristian Tarp Hansen,,,Odense,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,30533779.0,false,false,Ingen bistand,urn:ofk:oid:23894864,indberetninger-20180424,2.5949402000000004,35847332.0,,2018-03-28T03:43:35.984Z,2017-05-19T06:31:00.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-MV,2017-05-19T06:31:00.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35847332,2015-12-31,2015-12-31,c10,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc1L2Y5L2E0LzdhMTYtNGEzZi04YWU3LTNkZDJmMmU1MDlkYQ.xhtml,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2M0L2UzLzE0L2Q1MDAtNGQ1Ni1iNTk2LTJhMWYyOWYwMjVjZA.pdf,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQyL2VkLzhjLzQwMWEtNDZhZS1hYmZiLTNkMGNmOGY0MGZkZg.xml,true,Danmark,DK,Odense C,5000.0,33.0,Vestergade,Odense,5260.0,29.0,GrynmÃ¸llen,5260.0,GrynmÃ¸llen 29,Regnskabsklasse B,2017-05-19,2017-05-19,,krtarp@gmail.com,,,,35847332.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Tarp Hansen,Kristian Tarp Hansen,Sydbank,Kristian Tarp Hansen,Kristian Tarp Hansen,,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,30533779.0,false,false,Ingen bistand,urn:ofk:oid:23894864,indberetninger-20180424,2.5949402000000004,35847332.0,,2018-03-28T03:43:35.984Z,2017-05-19T06:31:00.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-MV,2017-05-19T06:31:00.736Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35847332,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc1L2Y5L2E0LzdhMTYtNGEzZi04YWU3LTNkZDJmMmU1MDlkYQ.xhtml,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2M0L2UzLzE0L2Q1MDAtNGQ1Ni1iNTk2LTJhMWYyOWYwMjVjZA.pdf,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQyL2VkLzhjLzQwMWEtNDZhZS1hYmZiLTNkMGNmOGY0MGZkZg.xml,true,Danmark,DK,Odense C,5000.0,33.0,Vestergade,Odense,5260.0,29.0,GrynmÃ¸llen,5260.0,GrynmÃ¸llen 29,Regnskabsklasse B,2017-05-19,2017-05-19,0.0,krtarp@gmail.com,0.0,0.0,0.0,35847332.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Tarp Hansen,Kristian Tarp Hansen,Sydbank,Kristian Tarp Hansen,Kristian Tarp Hansen,0.0,0.0,Odense,2015-01-01,2015-12-31,0.0,0.0,0.0,2016-12-31,2016-01-01,0.0,false,false,0.0,30533779.0,false,false,Ingen bistand,urn:ofk:oid:23894864,indberetninger-20180424,2.5949402000000004,35847332.0,,2018-03-28T03:43:35.984Z,2017-05-19T06:31:00.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-MV,2017-05-19T06:31:00.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35847332,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc1L2Y5L2E0LzdhMTYtNGEzZi04YWU3LTNkZDJmMmU1MDlkYQ.xhtml,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2M0L2UzLzE0L2Q1MDAtNGQ1Ni1iNTk2LTJhMWYyOWYwMjVjZA.pdf,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQyL2VkLzhjLzQwMWEtNDZhZS1hYmZiLTNkMGNmOGY0MGZkZg.xml,true,Danmark,DK,Odense C,5000.0,33.0,Vestergade,Odense,5260.0,29.0,GrynmÃ¸llen,5260.0,GrynmÃ¸llen 29,Regnskabsklasse B,2017-05-19,2017-05-19,,krtarp@gmail.com,,,,35847332.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Tarp Hansen,Kristian Tarp Hansen,Sydbank,Kristian Tarp Hansen,Kristian Tarp Hansen,,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,30533779.0,false,false,Ingen bistand,urn:ofk:oid:23894864,indberetninger-20180424,2.5949402000000004,35847332.0,,2018-03-28T03:43:35.984Z,2017-05-19T06:31:00.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-MV,2017-05-19T06:31:00.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35847332,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc1L2Y5L2E0LzdhMTYtNGEzZi04YWU3LTNkZDJmMmU1MDlkYQ.xhtml,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2M0L2UzLzE0L2Q1MDAtNGQ1Ni1iNTk2LTJhMWYyOWYwMjVjZA.pdf,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQyL2VkLzhjLzQwMWEtNDZhZS1hYmZiLTNkMGNmOGY0MGZkZg.xml,true,Danmark,DK,Odense C,5000.0,33.0,Vestergade,Odense,5260.0,29.0,GrynmÃ¸llen,5260.0,GrynmÃ¸llen 29,Regnskabsklasse B,2017-05-19,2017-05-19,,krtarp@gmail.com,,,,35847332.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Tarp Hansen,Kristian Tarp Hansen,Sydbank,Kristian Tarp Hansen,Kristian Tarp Hansen,,,Odense,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,30533779.0,false,false,Ingen bistand,urn:ofk:oid:23894864,indberetninger-20180424,2.5949402000000004,35847332.0,,2018-03-28T03:43:35.984Z,2017-05-19T06:31:00.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-MV,2017-05-19T06:31:00.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35847332,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc1L2Y5L2E0LzdhMTYtNGEzZi04YWU3LTNkZDJmMmU1MDlkYQ.xhtml,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2M0L2UzLzE0L2Q1MDAtNGQ1Ni1iNTk2LTJhMWYyOWYwMjVjZA.pdf,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQyL2VkLzhjLzQwMWEtNDZhZS1hYmZiLTNkMGNmOGY0MGZkZg.xml,true,Danmark,DK,Odense C,5000.0,33.0,Vestergade,Odense,5260.0,29.0,GrynmÃ¸llen,5260.0,GrynmÃ¸llen 29,Regnskabsklasse B,2017-05-19,2017-05-19,,krtarp@gmail.com,,,,35847332.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Tarp Hansen,Kristian Tarp Hansen,Sydbank,Kristian Tarp Hansen,Kristian Tarp Hansen,,,Odense,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,30533779.0,false,false,Ingen bistand,urn:ofk:oid:23894864,indberetninger-20180424,2.5949402000000004,35847332.0,,2018-03-28T03:43:35.984Z,2017-05-19T06:31:00.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-MV,2017-05-19T06:31:00.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35847332,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzc1L2Y5L2E0LzdhMTYtNGEzZi04YWU3LTNkZDJmMmU1MDlkYQ.xhtml,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2M0L2UzLzE0L2Q1MDAtNGQ1Ni1iNTk2LTJhMWYyOWYwMjVjZA.pdf,http://regnskaber.virk.dk/23374853/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQyL2VkLzhjLzQwMWEtNDZhZS1hYmZiLTNkMGNmOGY0MGZkZg.xml,true,Danmark,DK,Odense C,5000.0,33.0,Vestergade,Odense,5260.0,29.0,GrynmÃ¸llen,5260.0,GrynmÃ¸llen 29,Regnskabsklasse B,2017-05-19,2017-05-19,,krtarp@gmail.com,,,,35847332.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Tarp Hansen,Kristian Tarp Hansen,Sydbank,Kristian Tarp Hansen,Kristian Tarp Hansen,,,Odense,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,30533779.0,false,false,Ingen bistand,urn:ofk:oid:23894864,indberetninger-20180424,2.5949402000000004,35847332.0,,2018-03-28T03:43:35.984Z,2017-05-19T06:31:00.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-56-MV,2017-05-19T06:31:00.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
