entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AmortisationOfGoodwillOfInvestments,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingLongtermDebtInstruments,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
34691088,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzIyLzhmL2U3LzVhZmEtNDEyZC04YTM4LTgyZmMzNzc3YTU0ZA.pdf,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2Y2LzMzLzRlL2QxOTAtNDhiMi1hZDI0LTFmOGFmYWY2ZGY5Yg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5800 Nyborg,Hebevej 9,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i JÃ¸rgen Pedersen Invest ApS,180000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-20,2012-08-20,2017-03-06,Statsautoriseret revisor,-35044.0,-1500.0,20222670.0,34691088.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Pedersen Invest ApS.,-144956.0,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,-34219.0,34219.0,Nyborg,2015-01-01,2015-12-31,-180675.0,-180675.0,-146456.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg,2016-12-31,2016-01-01,245609.0,true,2017-02-20,Odense,0.0,urn:ofk:oid:23560314,indberetninger-20180424,2.5097403999999996,34691088.0,,2018-03-27T21:13:20.717Z,2017-03-06T14:48:27.617Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-88-AM,2017-03-06T14:48:27.801Z,,,,,,,,,,,,,,,,,,,,,
34691088,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzIyLzhmL2U3LzVhZmEtNDEyZC04YTM4LTgyZmMzNzc3YTU0ZA.pdf,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2Y2LzMzLzRlL2QxOTAtNDhiMi1hZDI0LTFmOGFmYWY2ZGY5Yg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5800 Nyborg,Hebevej 9,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i JÃ¸rgen Pedersen Invest ApS,180000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-20,2012-08-20,2017-03-06,Statsautoriseret revisor,-35044.0,,20222670.0,34691088.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Pedersen Invest ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2015-01-01,2015-12-31,-180675.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg,2016-12-31,2016-01-01,245609.0,true,2017-02-20,Odense,,urn:ofk:oid:23560314,indberetninger-20180424,2.5097403999999996,34691088.0,,2018-03-27T21:13:20.717Z,2017-03-06T14:48:27.617Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-88-AM,2017-03-06T14:48:27.801Z,,,,,,,,,,,,,,,,,,,,,
34691088,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzIyLzhmL2U3LzVhZmEtNDEyZC04YTM4LTgyZmMzNzc3YTU0ZA.pdf,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2Y2LzMzLzRlL2QxOTAtNDhiMi1hZDI0LTFmOGFmYWY2ZGY5Yg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5800 Nyborg,Hebevej 9,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i JÃ¸rgen Pedersen Invest ApS,180000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-20,2012-08-20,2017-03-06,Statsautoriseret revisor,-35044.0,,20222670.0,34691088.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Pedersen Invest ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg,2016-12-31,2016-01-01,245609.0,true,2017-02-20,Odense,,urn:ofk:oid:23560314,indberetninger-20180424,2.5097403999999996,34691088.0,,2018-03-27T21:13:20.717Z,2017-03-06T14:48:27.617Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-88-AM,2017-03-06T14:48:27.801Z,515044.0,80000.0,864504.0,-355460.0,515044.0,870504.0,515044.0,515044.0,864504.0,515044.0,1.0,1500.0,-435460.0,6000.0,0.0,4500.0,,,,,
34691088,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzIyLzhmL2U3LzVhZmEtNDEyZC04YTM4LTgyZmMzNzc3YTU0ZA.pdf,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2Y2LzMzLzRlL2QxOTAtNDhiMi1hZDI0LTFmOGFmYWY2ZGY5Yg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5800 Nyborg,Hebevej 9,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i JÃ¸rgen Pedersen Invest ApS,180000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-20,2012-08-20,2017-03-06,Statsautoriseret revisor,-35044.0,,20222670.0,34691088.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Pedersen Invest ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg,2016-12-31,2016-01-01,245609.0,true,2017-02-20,Odense,,urn:ofk:oid:23560314,indberetninger-20180424,2.5097403999999996,34691088.0,,2018-03-27T21:13:20.717Z,2017-03-06T14:48:27.617Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-88-AM,2017-03-06T14:48:27.801Z,,,,80000.0,,,,,,,,,,,,,,,,,
34691088,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzIyLzhmL2U3LzVhZmEtNDEyZC04YTM4LTgyZmMzNzc3YTU0ZA.pdf,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2Y2LzMzLzRlL2QxOTAtNDhiMi1hZDI0LTFmOGFmYWY2ZGY5Yg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5800 Nyborg,Hebevej 9,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i JÃ¸rgen Pedersen Invest ApS,180000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-20,2012-08-20,2017-03-06,Statsautoriseret revisor,-35044.0,,20222670.0,34691088.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Pedersen Invest ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg,2016-12-31,2016-01-01,245609.0,true,2017-02-20,Odense,,urn:ofk:oid:23560314,indberetninger-20180424,2.5097403999999996,34691088.0,,2018-03-27T21:13:20.717Z,2017-03-06T14:48:27.617Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-88-AM,2017-03-06T14:48:27.801Z,,,,-435460.0,,,,,,,,,,,,,,,,,
34691088,2016-01-01,2016-01-01,c567,,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzIyLzhmL2U3LzVhZmEtNDEyZC04YTM4LTgyZmMzNzc3YTU0ZA.pdf,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2Y2LzMzLzRlL2QxOTAtNDhiMi1hZDI0LTFmOGFmYWY2ZGY5Yg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5800 Nyborg,Hebevej 9,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i JÃ¸rgen Pedersen Invest ApS,180000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-20,2012-08-20,2017-03-06,Statsautoriseret revisor,-35044.0,,20222670.0,34691088.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Pedersen Invest ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg,2016-12-31,2016-01-01,245609.0,true,2017-02-20,Odense,,urn:ofk:oid:23560314,indberetninger-20180424,2.5097403999999996,34691088.0,,2018-03-27T21:13:20.717Z,2017-03-06T14:48:27.617Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-88-AM,2017-03-06T14:48:27.801Z,,,,,,,,,,,,,,,,,720000.0,35044.0,1200000.0,,
34691088,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzIyLzhmL2U3LzVhZmEtNDEyZC04YTM4LTgyZmMzNzc3YTU0ZA.pdf,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2Y2LzMzLzRlL2QxOTAtNDhiMi1hZDI0LTFmOGFmYWY2ZGY5Yg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5800 Nyborg,Hebevej 9,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i JÃ¸rgen Pedersen Invest ApS,180000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-20,2012-08-20,2017-03-06,Statsautoriseret revisor,-35044.0,-1562.0,20222670.0,34691088.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Pedersen Invest ApS.,65609.0,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,-33447.0,33447.0,Nyborg,2015-01-01,2015-12-31,30600.0,30600.0,64047.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg,2016-12-31,2016-01-01,245609.0,true,2017-02-20,Odense,0.0,urn:ofk:oid:23560314,indberetninger-20180424,2.5097403999999996,34691088.0,,2018-03-27T21:13:20.717Z,2017-03-06T14:48:27.617Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-88-AM,2017-03-06T14:48:27.801Z,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
34691088,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzIyLzhmL2U3LzVhZmEtNDEyZC04YTM4LTgyZmMzNzc3YTU0ZA.pdf,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2Y2LzMzLzRlL2QxOTAtNDhiMi1hZDI0LTFmOGFmYWY2ZGY5Yg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5800 Nyborg,Hebevej 9,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i JÃ¸rgen Pedersen Invest ApS,180000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-20,2012-08-20,2017-03-06,Statsautoriseret revisor,-35044.0,,20222670.0,34691088.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Pedersen Invest ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2015-01-01,2015-12-31,30600.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg,2016-12-31,2016-01-01,245609.0,true,2017-02-20,Odense,,urn:ofk:oid:23560314,indberetninger-20180424,2.5097403999999996,34691088.0,,2018-03-27T21:13:20.717Z,2017-03-06T14:48:27.617Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-88-AM,2017-03-06T14:48:27.801Z,,,,,,,,,,,,,,,,,,,,,
34691088,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzIyLzhmL2U3LzVhZmEtNDEyZC04YTM4LTgyZmMzNzc3YTU0ZA.pdf,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2Y2LzMzLzRlL2QxOTAtNDhiMi1hZDI0LTFmOGFmYWY2ZGY5Yg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5800 Nyborg,Hebevej 9,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i JÃ¸rgen Pedersen Invest ApS,180000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-20,2012-08-20,2017-03-06,Statsautoriseret revisor,-35044.0,,20222670.0,34691088.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Pedersen Invest ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2015-01-01,2015-12-31,30600.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg,2016-12-31,2016-01-01,245609.0,true,2017-02-20,Odense,,urn:ofk:oid:23560314,indberetninger-20180424,2.5097403999999996,34691088.0,,2018-03-27T21:13:20.717Z,2017-03-06T14:48:27.617Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-88-AM,2017-03-06T14:48:27.801Z,,,,,,,,,,,,,,,,,,,,,
34691088,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzIyLzhmL2U3LzVhZmEtNDEyZC04YTM4LTgyZmMzNzc3YTU0ZA.pdf,http://regnskaber.virk.dk/88019643/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2Y2LzMzLzRlL2QxOTAtNDhiMi1hZDI0LTFmOGFmYWY2ZGY5Yg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5800 Nyborg,Hebevej 9,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i JÃ¸rgen Pedersen Invest ApS,180000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-20,2012-08-20,2017-03-06,Statsautoriseret revisor,-35044.0,,20222670.0,34691088.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Pedersen Invest ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen,JÃ¸rgen Pedersen Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg,2016-12-31,2016-01-01,245609.0,true,2017-02-20,Odense,,urn:ofk:oid:23560314,indberetninger-20180424,2.5097403999999996,34691088.0,,2018-03-27T21:13:20.717Z,2017-03-06T14:48:27.617Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-88-AM,2017-03-06T14:48:27.801Z,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
