entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermEquityLoan,LongtermLiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
21501905,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzc4LzBlLzk1LzE5ODgtNDE2NC1hN2RjLTMxNzExOTk3NmJjZA.xhtml,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2E2LzE3LzgxL2U1MTUtNGQyOC05OWE3LTVmMTMyOWQ4YTZkYQ.pdf,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Q5LzQ3Lzc1LzMyNDctNDk1OS1hYmM1LWE4OGNiZDAxMmU5OQ.xml,true,Charlottenlund,2920.0,3.0,Frisersvej,2920 Charlottenlund,Fortunvej 89,Regnskabsklasse B,2017-04-21,39470.0,-39470.0,21501905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Erik Nielsen,MLL HOLDING ApS,annette hÃ¸rlykke,5254.0,2015-01-01,2015-12-31,-44724.0,-44724.0,-39470.0,2016-12-31,2016-01-01,false,false,36102933.0,false,false,Ingen bistand,urn:ofk:oid:23749281,indberetninger-20180424,2.594759,21501905,,2018-03-27T15:15:54.422Z,2017-04-23T11:58:42.518Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-65-YV,2017-04-23T11:58:42.702Z,,,,,,,,,,,,,,,,,,
21501905,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzc4LzBlLzk1LzE5ODgtNDE2NC1hN2RjLTMxNzExOTk3NmJjZA.xhtml,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2E2LzE3LzgxL2U1MTUtNGQyOC05OWE3LTVmMTMyOWQ4YTZkYQ.pdf,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Q5LzQ3Lzc1LzMyNDctNDk1OS1hYmM1LWE4OGNiZDAxMmU5OQ.xml,true,Charlottenlund,2920.0,3.0,Frisersvej,2920 Charlottenlund,Fortunvej 89,Regnskabsklasse B,2017-04-21,,,21501905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Erik Nielsen,MLL HOLDING ApS,annette hÃ¸rlykke,,2015-01-01,2015-12-31,-44724.0,,,2016-12-31,2016-01-01,false,false,36102933.0,false,false,Ingen bistand,urn:ofk:oid:23749281,indberetninger-20180424,2.594759,21501905,,2018-03-27T15:15:54.422Z,2017-04-23T11:58:42.518Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-65-YV,2017-04-23T11:58:42.702Z,,,,,,,,,,,,,,,,,,
21501905,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzc4LzBlLzk1LzE5ODgtNDE2NC1hN2RjLTMxNzExOTk3NmJjZA.xhtml,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2E2LzE3LzgxL2U1MTUtNGQyOC05OWE3LTVmMTMyOWQ4YTZkYQ.pdf,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Q5LzQ3Lzc1LzMyNDctNDk1OS1hYmM1LWE4OGNiZDAxMmU5OQ.xml,true,Charlottenlund,2920.0,3.0,Frisersvej,2920 Charlottenlund,Fortunvej 89,Regnskabsklasse B,2017-04-21,,,21501905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Erik Nielsen,MLL HOLDING ApS,annette hÃ¸rlykke,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,36102933.0,false,false,Ingen bistand,urn:ofk:oid:23749281,indberetninger-20180424,2.594759,21501905,,2018-03-27T15:15:54.422Z,2017-04-23T11:58:42.518Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-65-YV,2017-04-23T11:58:42.702Z,6871.0,125000.0,6871.0,-204657.0,6871.0,211528.0,200000.0,200000.0,1795.0,963.0,-329657.0,3670.0,11528.0,6871.0,2000.0,6063.0,3908.0,
21501905,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzc4LzBlLzk1LzE5ODgtNDE2NC1hN2RjLTMxNzExOTk3NmJjZA.xhtml,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2E2LzE3LzgxL2U1MTUtNGQyOC05OWE3LTVmMTMyOWQ4YTZkYQ.pdf,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Q5LzQ3Lzc1LzMyNDctNDk1OS1hYmM1LWE4OGNiZDAxMmU5OQ.xml,true,Charlottenlund,2920.0,3.0,Frisersvej,2920 Charlottenlund,Fortunvej 89,Regnskabsklasse B,2017-04-21,,,21501905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Erik Nielsen,MLL HOLDING ApS,annette hÃ¸rlykke,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,36102933.0,false,false,Ingen bistand,urn:ofk:oid:23749281,indberetninger-20180424,2.594759,21501905,,2018-03-27T15:15:54.422Z,2017-04-23T11:58:42.518Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-65-YV,2017-04-23T11:58:42.702Z,,,,-204657.0,,,,,,,,,,,,,,
21501905,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzc4LzBlLzk1LzE5ODgtNDE2NC1hN2RjLTMxNzExOTk3NmJjZA.xhtml,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2E2LzE3LzgxL2U1MTUtNGQyOC05OWE3LTVmMTMyOWQ4YTZkYQ.pdf,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Q5LzQ3Lzc1LzMyNDctNDk1OS1hYmM1LWE4OGNiZDAxMmU5OQ.xml,true,Charlottenlund,2920.0,3.0,Frisersvej,2920 Charlottenlund,Fortunvej 89,Regnskabsklasse B,2017-04-21,,,21501905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Erik Nielsen,MLL HOLDING ApS,annette hÃ¸rlykke,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,36102933.0,false,false,Ingen bistand,urn:ofk:oid:23749281,indberetninger-20180424,2.594759,21501905,,2018-03-27T15:15:54.422Z,2017-04-23T11:58:42.518Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-65-YV,2017-04-23T11:58:42.702Z,,,,125000.0,,,,,,,,,,,,,,
21501905,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzc4LzBlLzk1LzE5ODgtNDE2NC1hN2RjLTMxNzExOTk3NmJjZA.xhtml,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2E2LzE3LzgxL2U1MTUtNGQyOC05OWE3LTVmMTMyOWQ4YTZkYQ.pdf,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Q5LzQ3Lzc1LzMyNDctNDk1OS1hYmM1LWE4OGNiZDAxMmU5OQ.xml,true,Charlottenlund,2920.0,3.0,Frisersvej,2920 Charlottenlund,Fortunvej 89,Regnskabsklasse B,2017-04-21,,,21501905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Erik Nielsen,MLL HOLDING ApS,annette hÃ¸rlykke,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,36102933.0,false,false,Ingen bistand,urn:ofk:oid:23749281,indberetninger-20180424,2.594759,21501905,,2018-03-27T15:15:54.422Z,2017-04-23T11:58:42.518Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-65-YV,2017-04-23T11:58:42.702Z,,,,-329657.0,,,,,,,,,,,,,,
21501905,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzc4LzBlLzk1LzE5ODgtNDE2NC1hN2RjLTMxNzExOTk3NmJjZA.xhtml,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2E2LzE3LzgxL2U1MTUtNGQyOC05OWE3LTVmMTMyOWQ4YTZkYQ.pdf,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Q5LzQ3Lzc1LzMyNDctNDk1OS1hYmM1LWE4OGNiZDAxMmU5OQ.xml,true,Charlottenlund,2920.0,3.0,Frisersvej,2920 Charlottenlund,Fortunvej 89,Regnskabsklasse B,2017-04-21,4313.0,-4313.0,21501905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Erik Nielsen,MLL HOLDING ApS,annette hÃ¸rlykke,789.0,2015-01-01,2015-12-31,-5102.0,-5102.0,-4313.0,2016-12-31,2016-01-01,false,false,36102933.0,false,false,Ingen bistand,urn:ofk:oid:23749281,indberetninger-20180424,2.594759,21501905,,2018-03-27T15:15:54.422Z,2017-04-23T11:58:42.518Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-65-YV,2017-04-23T11:58:42.702Z,,,,,,,,,,,,,,,,,,
21501905,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzc4LzBlLzk1LzE5ODgtNDE2NC1hN2RjLTMxNzExOTk3NmJjZA.xhtml,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2E2LzE3LzgxL2U1MTUtNGQyOC05OWE3LTVmMTMyOWQ4YTZkYQ.pdf,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Q5LzQ3Lzc1LzMyNDctNDk1OS1hYmM1LWE4OGNiZDAxMmU5OQ.xml,true,Charlottenlund,2920.0,3.0,Frisersvej,2920 Charlottenlund,Fortunvej 89,Regnskabsklasse B,2017-04-21,,,21501905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Erik Nielsen,MLL HOLDING ApS,annette hÃ¸rlykke,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,36102933.0,false,false,Ingen bistand,urn:ofk:oid:23749281,indberetninger-20180424,2.594759,21501905,,2018-03-27T15:15:54.422Z,2017-04-23T11:58:42.518Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-65-YV,2017-04-23T11:58:42.702Z,,,,,,,,,,,,,,,,,,Jens Henrik Nielsen
21501905,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzc4LzBlLzk1LzE5ODgtNDE2NC1hN2RjLTMxNzExOTk3NmJjZA.xhtml,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2E2LzE3LzgxL2U1MTUtNGQyOC05OWE3LTVmMTMyOWQ4YTZkYQ.pdf,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Q5LzQ3Lzc1LzMyNDctNDk1OS1hYmM1LWE4OGNiZDAxMmU5OQ.xml,true,Charlottenlund,2920.0,3.0,Frisersvej,2920 Charlottenlund,Fortunvej 89,Regnskabsklasse B,2017-04-21,,,21501905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Erik Nielsen,MLL HOLDING ApS,annette hÃ¸rlykke,,2015-01-01,2015-12-31,-5102.0,,,2016-12-31,2016-01-01,false,false,36102933.0,false,false,Ingen bistand,urn:ofk:oid:23749281,indberetninger-20180424,2.594759,21501905,,2018-03-27T15:15:54.422Z,2017-04-23T11:58:42.518Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-65-YV,2017-04-23T11:58:42.702Z,,,,,,,,,,,,,,,,,,
21501905,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2U0Lzc4LzBlLzk1LzE5ODgtNDE2NC1hN2RjLTMxNzExOTk3NmJjZA.xhtml,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2E2LzE3LzgxL2U1MTUtNGQyOC05OWE3LTVmMTMyOWQ4YTZkYQ.pdf,http://regnskaber.virk.dk/50910512/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2Q5LzQ3Lzc1LzMyNDctNDk1OS1hYmM1LWE4OGNiZDAxMmU5OQ.xml,true,Charlottenlund,2920.0,3.0,Frisersvej,2920 Charlottenlund,Fortunvej 89,Regnskabsklasse B,2017-04-21,,,21501905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jens Erik Nielsen,MLL HOLDING ApS,annette hÃ¸rlykke,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,36102933.0,false,false,Ingen bistand,urn:ofk:oid:23749281,indberetninger-20180424,2.594759,21501905,,2018-03-27T15:15:54.422Z,2017-04-23T11:58:42.518Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-65-YV,2017-04-23T11:58:42.702Z,,,,,,,,,,,,,,,,,,Marie Louise LangkjÃ¦r
