entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToIntangibleAssets,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AmortisationOfIntangibleAssets,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Dividend,DividendPaid,AdjustmentsForDeferredTax,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,EquityRatio,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ResultsFromNetFinancials,ReturnOnCapitalEmployed,ReturnOnEquity,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,WritedownsOfCurrentAssetsOtherThanCurrentFinancialAssets,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard,GrossResult
42888214,2013-01-01,2013-01-01,c309,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzcxL2NhL2MwL2I5M2EtNGVkYy05ZTk3LThiMDVkNTE4NjA3MQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhhL2FkL2M3Lzk4YzAtNGFkZS05ZjJkLWUxMzVmNmQ1YTc2NA.xml,1208355.0,Svendborg,5700.0,198.0,MÃ¸lmarksvej,Odense,5100.0,2.0,MagelÃ¸s,Svendborg,5700.0,31.0,Kullinggade,5700 Svendborg,MÃ¸lmarksvej 198,171434.0,Regnskabsklasse B,2015-05-07,2015-05-07,1975-11-21,2015-05-08,statsaut. revisor,500000.0,63167081.0,www.keofitt.dk,42888214.0,30700228.0,Ãrsrapport,Carsten MÃ¸ller,Erik Vermeij,Henrik Lysgaard Salomon,Nykredit Bank,Keofitt A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Svendborg, den",Svendborg,2014-12-31,2014-01-01,2015-05-07,"Svendborg, den",63167080.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:5227146,indberetninger-20180424,2.5118406,42888214,,2018-03-30T10:12:20.249Z,2015-05-12T16:38:43.211Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-57-ZR,2015-05-12T16:38:43.254Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2013-01-01,2013-01-01,c354,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzcxL2NhL2MwL2I5M2EtNGVkYy05ZTk3LThiMDVkNTE4NjA3MQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhhL2FkL2M3Lzk4YzAtNGFkZS05ZjJkLWUxMzVmNmQ1YTc2NA.xml,1208355.0,Svendborg,5700.0,198.0,MÃ¸lmarksvej,Odense,5100.0,2.0,MagelÃ¸s,Svendborg,5700.0,31.0,Kullinggade,5700 Svendborg,MÃ¸lmarksvej 198,171434.0,Regnskabsklasse B,2015-05-07,2015-05-07,1975-11-21,2015-05-08,statsaut. revisor,3020481.0,63167081.0,www.keofitt.dk,42888214.0,30700228.0,Ãrsrapport,Carsten MÃ¸ller,Erik Vermeij,Henrik Lysgaard Salomon,Nykredit Bank,Keofitt A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Svendborg, den",Svendborg,2014-12-31,2014-01-01,2015-05-07,"Svendborg, den",63167080.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:5227146,indberetninger-20180424,2.5118406,42888214,,2018-03-30T10:12:20.249Z,2015-05-12T16:38:43.211Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-57-ZR,2015-05-12T16:38:43.254Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2013-01-01,2013-01-01,c360,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzcxL2NhL2MwL2I5M2EtNGVkYy05ZTk3LThiMDVkNTE4NjA3MQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhhL2FkL2M3Lzk4YzAtNGFkZS05ZjJkLWUxMzVmNmQ1YTc2NA.xml,1208355.0,Svendborg,5700.0,198.0,MÃ¸lmarksvej,Odense,5100.0,2.0,MagelÃ¸s,Svendborg,5700.0,31.0,Kullinggade,5700 Svendborg,MÃ¸lmarksvej 198,171434.0,Regnskabsklasse B,2015-05-07,2015-05-07,1975-11-21,2015-05-08,statsaut. revisor,3000000.0,63167081.0,www.keofitt.dk,42888214.0,30700228.0,Ãrsrapport,Carsten MÃ¸ller,Erik Vermeij,Henrik Lysgaard Salomon,Nykredit Bank,Keofitt A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Svendborg, den",Svendborg,2014-12-31,2014-01-01,2015-05-07,"Svendborg, den",63167080.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:5227146,indberetninger-20180424,2.5118406,42888214,,2018-03-30T10:12:20.249Z,2015-05-12T16:38:43.211Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-57-ZR,2015-05-12T16:38:43.254Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2013-01-01,2013-12-31,c173,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzcxL2NhL2MwL2I5M2EtNGVkYy05ZTk3LThiMDVkNTE4NjA3MQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhhL2FkL2M3Lzk4YzAtNGFkZS05ZjJkLWUxMzVmNmQ1YTc2NA.xml,1208355.0,Svendborg,5700.0,198.0,MÃ¸lmarksvej,Odense,5100.0,2.0,MagelÃ¸s,Svendborg,5700.0,31.0,Kullinggade,5700 Svendborg,MÃ¸lmarksvej 198,171434.0,Regnskabsklasse B,2015-05-07,2015-05-07,1975-11-21,2015-05-08,statsaut. revisor,,63167081.0,www.keofitt.dk,42888214.0,30700228.0,Ãrsrapport,Carsten MÃ¸ller,Erik Vermeij,Henrik Lysgaard Salomon,Nykredit Bank,Keofitt A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Svendborg, den",Svendborg,2014-12-31,2014-01-01,2015-05-07,"Svendborg, den",63167080.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:5227146,indberetninger-20180424,2.5118406,42888214,,2018-03-30T10:12:20.249Z,2015-05-12T16:38:43.211Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-57-ZR,2015-05-12T16:38:43.254Z,4500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2013-01-01,2013-12-31,c195,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzcxL2NhL2MwL2I5M2EtNGVkYy05ZTk3LThiMDVkNTE4NjA3MQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhhL2FkL2M3Lzk4YzAtNGFkZS05ZjJkLWUxMzVmNmQ1YTc2NA.xml,1208355.0,Svendborg,5700.0,198.0,MÃ¸lmarksvej,Odense,5100.0,2.0,MagelÃ¸s,Svendborg,5700.0,31.0,Kullinggade,5700 Svendborg,MÃ¸lmarksvej 198,171434.0,Regnskabsklasse B,2015-05-07,2015-05-07,1975-11-21,2015-05-08,statsaut. revisor,,63167081.0,www.keofitt.dk,42888214.0,30700228.0,Ãrsrapport,Carsten MÃ¸ller,Erik Vermeij,Henrik Lysgaard Salomon,Nykredit Bank,Keofitt A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Svendborg, den",Svendborg,2014-12-31,2014-01-01,2015-05-07,"Svendborg, den",63167080.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:5227146,indberetninger-20180424,2.5118406,42888214,,2018-03-30T10:12:20.249Z,2015-05-12T16:38:43.211Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-57-ZR,2015-05-12T16:38:43.254Z,630455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2013-01-01,2013-12-31,c355,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzcxL2NhL2MwL2I5M2EtNGVkYy05ZTk3LThiMDVkNTE4NjA3MQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhhL2FkL2M3Lzk4YzAtNGFkZS05ZjJkLWUxMzVmNmQ1YTc2NA.xml,1208355.0,Svendborg,5700.0,198.0,MÃ¸lmarksvej,Odense,5100.0,2.0,MagelÃ¸s,Svendborg,5700.0,31.0,Kullinggade,5700 Svendborg,MÃ¸lmarksvej 198,171434.0,Regnskabsklasse B,2015-05-07,2015-05-07,1975-11-21,2015-05-08,statsaut. revisor,,63167081.0,www.keofitt.dk,42888214.0,30700228.0,Ãrsrapport,Carsten MÃ¸ller,Erik Vermeij,Henrik Lysgaard Salomon,Nykredit Bank,Keofitt A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Svendborg, den",Svendborg,2014-12-31,2014-01-01,2015-05-07,"Svendborg, den",63167080.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:5227146,indberetninger-20180424,2.5118406,42888214,,2018-03-30T10:12:20.249Z,2015-05-12T16:38:43.211Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-57-ZR,2015-05-12T16:38:43.254Z,630455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2013-01-01,2013-12-31,c361,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzcxL2NhL2MwL2I5M2EtNGVkYy05ZTk3LThiMDVkNTE4NjA3MQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhhL2FkL2M3Lzk4YzAtNGFkZS05ZjJkLWUxMzVmNmQ1YTc2NA.xml,1208355.0,Svendborg,5700.0,198.0,MÃ¸lmarksvej,Odense,5100.0,2.0,MagelÃ¸s,Svendborg,5700.0,31.0,Kullinggade,5700 Svendborg,MÃ¸lmarksvej 198,171434.0,Regnskabsklasse B,2015-05-07,2015-05-07,1975-11-21,2015-05-08,statsaut. revisor,,63167081.0,www.keofitt.dk,42888214.0,30700228.0,Ãrsrapport,Carsten MÃ¸ller,Erik Vermeij,Henrik Lysgaard Salomon,Nykredit Bank,Keofitt A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Svendborg, den",Svendborg,2014-12-31,2014-01-01,2015-05-07,"Svendborg, den",63167080.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:5227146,indberetninger-20180424,2.5118406,42888214,,2018-03-30T10:12:20.249Z,2015-05-12T16:38:43.211Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-57-ZR,2015-05-12T16:38:43.254Z,,4500000.0,-3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2013-01-01,2013-12-31,c433,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzcxL2NhL2MwL2I5M2EtNGVkYy05ZTk3LThiMDVkNTE4NjA3MQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhhL2FkL2M3Lzk4YzAtNGFkZS05ZjJkLWUxMzVmNmQ1YTc2NA.xml,1208355.0,Svendborg,5700.0,198.0,MÃ¸lmarksvej,Odense,5100.0,2.0,MagelÃ¸s,Svendborg,5700.0,31.0,Kullinggade,5700 Svendborg,MÃ¸lmarksvej 198,171434.0,Regnskabsklasse B,2015-05-07,2015-05-07,1975-11-21,2015-05-08,statsaut. revisor,,63167081.0,www.keofitt.dk,42888214.0,30700228.0,Ãrsrapport,Carsten MÃ¸ller,Erik Vermeij,Henrik Lysgaard Salomon,Nykredit Bank,Keofitt A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Svendborg, den",Svendborg,2014-12-31,2014-01-01,2015-05-07,"Svendborg, den",63167080.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:5227146,indberetninger-20180424,2.5118406,42888214,,2018-03-30T10:12:20.249Z,2015-05-12T16:38:43.211Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-57-ZR,2015-05-12T16:38:43.254Z,5130455.0,,,102752.0,1680373.0,-869400.0,-7297559.0,60.3,15260656.0,18838.0,117774.0,317474.0,118395.0,-336312.0,236169.0,6913580.0,7013723.0,-100143.0,50.3,67.6,70847.0,-1783125.0,7226712.0,-79974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2013-12-31,2013-12-31,c5,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzcxL2NhL2MwL2I5M2EtNGVkYy05ZTk3LThiMDVkNTE4NjA3MQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhhL2FkL2M3Lzk4YzAtNGFkZS05ZjJkLWUxMzVmNmQ1YTc2NA.xml,1208355.0,Svendborg,5700.0,198.0,MÃ¸lmarksvej,Odense,5100.0,2.0,MagelÃ¸s,Svendborg,5700.0,31.0,Kullinggade,5700 Svendborg,MÃ¸lmarksvej 198,171434.0,Regnskabsklasse B,2015-05-07,2015-05-07,1975-11-21,2015-05-08,statsaut. revisor,8650936.0,63167081.0,www.keofitt.dk,42888214.0,30700228.0,Ãrsrapport,Carsten MÃ¸ller,Erik Vermeij,Henrik Lysgaard Salomon,Nykredit Bank,Keofitt A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Svendborg, den",Svendborg,2014-12-31,2014-01-01,2015-05-07,"Svendborg, den",63167080.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:5227146,indberetninger-20180424,2.5118406,42888214,,2018-03-30T10:12:20.249Z,2015-05-12T16:38:43.211Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-57-ZR,2015-05-12T16:38:43.254Z,,,,,,,,,,,,,,,,,,,,,,,,,14350416.0,35596.0,662960.0,500000.0,11332231.0,123640.0,1709359.0,662960.0,4051886.0,645866.0,14350416.0,5494298.0,4051886.0,3018185.0,508491.0,363707.0,2355225.0,4500000.0,205182.0,205182.0,3650936.0,469141.0,5494298.0,466748.0,185916.0,7244749.0,2489134.0,1462373.0,2401629.0,4268268.0,,,,,,,,,,
42888214,2014-01-01,2014-01-01,c112,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzcxL2NhL2MwL2I5M2EtNGVkYy05ZTk3LThiMDVkNTE4NjA3MQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzhhL2FkL2M3Lzk4YzAtNGFkZS05ZjJkLWUxMzVmNmQ1YTc2NA.xml,1208355.0,Svendborg,5700.0,198.0,MÃ¸lmarksvej,Odense,5100.0,2.0,MagelÃ¸s,Svendborg,5700.0,31.0,Kullinggade,5700 Svendborg,MÃ¸lmarksvej 198,171434.0,Regnskabsklasse B,2015-05-07,2015-05-07,1975-11-21,2015-05-08,statsaut. revisor,,63167081.0,www.keofitt.dk,42888214.0,30700228.0,Ãrsrapport,Carsten MÃ¸ller,Erik Vermeij,Henrik Lysgaard Salomon,Nykredit Bank,Keofitt A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Svendborg, den",Svendborg,2014-12-31,2014-01-01,2015-05-07,"Svendborg, den",63167080.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:5227146,indberetninger-20180424,2.5118406,42888214,,2018-03-30T10:12:20.249Z,2015-05-12T16:38:43.211Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-57-ZR,2015-05-12T16:38:43.254Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373770.0,1036729.0,,,,,,,,
