entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherReserves,OtherShorttermPayables,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables
36496177,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzQ5L2I1LzJiL2E3M2QtNDY2Zi1iZDZhLWI4ZjY2NjYxMmM4Mg.xhtml,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q4L2VmLzY3LzY5YTktNGRhMy1iZDBhLWIyMWI5NmYzNTQ3ZQ.pdf,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2Q5LzllLzI2LzhkMWQtNDVkOC04N2UyLTFhMzUwYmNiMWJlYQ.xml,false,Aarhus C,8000.0,"13, 1 3",Helga Pedersens Gade,8000 Aarhus C,"Frederiks alle 147,3",Regnskabsklasse B,2018-11-26,2018-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",30793.0,36496177.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nikolai Brink,Bente LundstrÃ¸m Brink,REBEL MARKETING IVS,Joachim Stephansen,265.0,Aarhus,2016-07-01,2017-06-30,23754.0,30528.0,30793.0,2018-06-30,2017-07-01,6177.0,true,false,6774.0,false,false,Ingen bistand,urn:ofk:oid:26353592,indberetninger-20180424,2.5927877,36496177.0,AWdQ345cet7j816Dwt0i,2018-11-26T16:35:04.400Z,2018-11-26T16:34:43.758Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-94-SY,2018-11-26T16:34:44.024Z,,,,,,,,,,,,,,,,
36496177,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzQ5L2I1LzJiL2E3M2QtNDY2Zi1iZDZhLWI4ZjY2NjYxMmM4Mg.xhtml,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q4L2VmLzY3LzY5YTktNGRhMy1iZDBhLWIyMWI5NmYzNTQ3ZQ.pdf,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2Q5LzllLzI2LzhkMWQtNDVkOC04N2UyLTFhMzUwYmNiMWJlYQ.xml,false,Aarhus C,8000.0,"13, 1 3",Helga Pedersens Gade,8000 Aarhus C,"Frederiks alle 147,3",Regnskabsklasse B,2018-11-26,2018-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,36496177.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nikolai Brink,Bente LundstrÃ¸m Brink,REBEL MARKETING IVS,Joachim Stephansen,,Aarhus,2016-07-01,2017-06-30,23754.0,,,2018-06-30,2017-07-01,6177.0,true,false,,false,false,Ingen bistand,urn:ofk:oid:26353592,indberetninger-20180424,2.5927877,36496177.0,AWdQ345cet7j816Dwt0i,2018-11-26T16:35:04.400Z,2018-11-26T16:34:43.758Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-94-SY,2018-11-26T16:34:44.024Z,,,,,,,,,,,,,,,,
36496177,2017-06-30,2017-06-30,c7,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzQ5L2I1LzJiL2E3M2QtNDY2Zi1iZDZhLWI4ZjY2NjYxMmM4Mg.xhtml,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q4L2VmLzY3LzY5YTktNGRhMy1iZDBhLWIyMWI5NmYzNTQ3ZQ.pdf,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2Q5LzllLzI2LzhkMWQtNDVkOC04N2UyLTFhMzUwYmNiMWJlYQ.xml,false,Aarhus C,8000.0,"13, 1 3",Helga Pedersens Gade,8000 Aarhus C,"Frederiks alle 147,3",Regnskabsklasse B,2018-11-26,2018-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,36496177.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nikolai Brink,Bente LundstrÃ¸m Brink,REBEL MARKETING IVS,Joachim Stephansen,,Aarhus,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,6177.0,true,false,,false,false,Ingen bistand,urn:ofk:oid:26353592,indberetninger-20180424,2.5927877,36496177.0,AWdQ345cet7j816Dwt0i,2018-11-26T16:35:04.400Z,2018-11-26T16:34:43.758Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-94-SY,2018-11-26T16:34:44.024Z,65966.0,47028.0,300.0,55966.0,45876.0,65966.0,20090.0,10000.0,10000.0,10000.0,45576.0,6275.0,20090.0,8938.0,13815.0,8938.0
36496177,2017-07-01,2017-07-01,c10,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzQ5L2I1LzJiL2E3M2QtNDY2Zi1iZDZhLWI4ZjY2NjYxMmM4Mg.xhtml,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q4L2VmLzY3LzY5YTktNGRhMy1iZDBhLWIyMWI5NmYzNTQ3ZQ.pdf,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2Q5LzllLzI2LzhkMWQtNDVkOC04N2UyLTFhMzUwYmNiMWJlYQ.xml,false,Aarhus C,8000.0,"13, 1 3",Helga Pedersens Gade,8000 Aarhus C,"Frederiks alle 147,3",Regnskabsklasse B,2018-11-26,2018-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,36496177.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nikolai Brink,Bente LundstrÃ¸m Brink,REBEL MARKETING IVS,Joachim Stephansen,,Aarhus,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,6177.0,true,false,,false,false,Ingen bistand,urn:ofk:oid:26353592,indberetninger-20180424,2.5927877,36496177.0,AWdQ345cet7j816Dwt0i,2018-11-26T16:35:04.400Z,2018-11-26T16:34:43.758Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-94-SY,2018-11-26T16:34:44.024Z,,,,,0.0,,,,,,,,,,,
36496177,2017-07-01,2017-07-01,c11,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzQ5L2I1LzJiL2E3M2QtNDY2Zi1iZDZhLWI4ZjY2NjYxMmM4Mg.xhtml,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q4L2VmLzY3LzY5YTktNGRhMy1iZDBhLWIyMWI5NmYzNTQ3ZQ.pdf,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2Q5LzllLzI2LzhkMWQtNDVkOC04N2UyLTFhMzUwYmNiMWJlYQ.xml,false,Aarhus C,8000.0,"13, 1 3",Helga Pedersens Gade,8000 Aarhus C,"Frederiks alle 147,3",Regnskabsklasse B,2018-11-26,2018-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,36496177.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nikolai Brink,Bente LundstrÃ¸m Brink,REBEL MARKETING IVS,Joachim Stephansen,,Aarhus,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,6177.0,true,false,,false,false,Ingen bistand,urn:ofk:oid:26353592,indberetninger-20180424,2.5927877,36496177.0,AWdQ345cet7j816Dwt0i,2018-11-26T16:35:04.400Z,2018-11-26T16:34:43.758Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-94-SY,2018-11-26T16:34:44.024Z,,,,,45876.0,,,,,,,,,,,
36496177,2017-07-01,2017-07-01,c8,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzQ5L2I1LzJiL2E3M2QtNDY2Zi1iZDZhLWI4ZjY2NjYxMmM4Mg.xhtml,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q4L2VmLzY3LzY5YTktNGRhMy1iZDBhLWIyMWI5NmYzNTQ3ZQ.pdf,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2Q5LzllLzI2LzhkMWQtNDVkOC04N2UyLTFhMzUwYmNiMWJlYQ.xml,false,Aarhus C,8000.0,"13, 1 3",Helga Pedersens Gade,8000 Aarhus C,"Frederiks alle 147,3",Regnskabsklasse B,2018-11-26,2018-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,36496177.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nikolai Brink,Bente LundstrÃ¸m Brink,REBEL MARKETING IVS,Joachim Stephansen,,Aarhus,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,6177.0,true,false,,false,false,Ingen bistand,urn:ofk:oid:26353592,indberetninger-20180424,2.5927877,36496177.0,AWdQ345cet7j816Dwt0i,2018-11-26T16:35:04.400Z,2018-11-26T16:34:43.758Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-94-SY,2018-11-26T16:34:44.024Z,,,,,300.0,,,,,,,,,,,
36496177,2017-07-01,2017-07-01,c9,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzQ5L2I1LzJiL2E3M2QtNDY2Zi1iZDZhLWI4ZjY2NjYxMmM4Mg.xhtml,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q4L2VmLzY3LzY5YTktNGRhMy1iZDBhLWIyMWI5NmYzNTQ3ZQ.pdf,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2Q5LzllLzI2LzhkMWQtNDVkOC04N2UyLTFhMzUwYmNiMWJlYQ.xml,false,Aarhus C,8000.0,"13, 1 3",Helga Pedersens Gade,8000 Aarhus C,"Frederiks alle 147,3",Regnskabsklasse B,2018-11-26,2018-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,36496177.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nikolai Brink,Bente LundstrÃ¸m Brink,REBEL MARKETING IVS,Joachim Stephansen,,Aarhus,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,6177.0,true,false,,false,false,Ingen bistand,urn:ofk:oid:26353592,indberetninger-20180424,2.5927877,36496177.0,AWdQ345cet7j816Dwt0i,2018-11-26T16:35:04.400Z,2018-11-26T16:34:43.758Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-94-SY,2018-11-26T16:34:44.024Z,,,,,45576.0,,,,,,,,,,,
36496177,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzQ5L2I1LzJiL2E3M2QtNDY2Zi1iZDZhLWI4ZjY2NjYxMmM4Mg.xhtml,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q4L2VmLzY3LzY5YTktNGRhMy1iZDBhLWIyMWI5NmYzNTQ3ZQ.pdf,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2Q5LzllLzI2LzhkMWQtNDVkOC04N2UyLTFhMzUwYmNiMWJlYQ.xml,false,Aarhus C,8000.0,"13, 1 3",Helga Pedersens Gade,8000 Aarhus C,"Frederiks alle 147,3",Regnskabsklasse B,2018-11-26,2018-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",13244.0,36496177.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nikolai Brink,Bente LundstrÃ¸m Brink,REBEL MARKETING IVS,Joachim Stephansen,38.0,Aarhus,2016-07-01,2017-06-30,10301.0,13206.0,13244.0,2018-06-30,2017-07-01,6177.0,true,false,2905.0,false,false,Ingen bistand,urn:ofk:oid:26353592,indberetninger-20180424,2.5927877,36496177.0,AWdQ345cet7j816Dwt0i,2018-11-26T16:35:04.400Z,2018-11-26T16:34:43.758Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-94-SY,2018-11-26T16:34:44.024Z,,,,,,,,,,,,,,,,
36496177,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzQ5L2I1LzJiL2E3M2QtNDY2Zi1iZDZhLWI4ZjY2NjYxMmM4Mg.xhtml,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q4L2VmLzY3LzY5YTktNGRhMy1iZDBhLWIyMWI5NmYzNTQ3ZQ.pdf,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2Q5LzllLzI2LzhkMWQtNDVkOC04N2UyLTFhMzUwYmNiMWJlYQ.xml,false,Aarhus C,8000.0,"13, 1 3",Helga Pedersens Gade,8000 Aarhus C,"Frederiks alle 147,3",Regnskabsklasse B,2018-11-26,2018-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,36496177.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nikolai Brink,Bente LundstrÃ¸m Brink,REBEL MARKETING IVS,Joachim Stephansen,,Aarhus,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,6177.0,true,false,,false,false,Ingen bistand,urn:ofk:oid:26353592,indberetninger-20180424,2.5927877,36496177.0,AWdQ345cet7j816Dwt0i,2018-11-26T16:35:04.400Z,2018-11-26T16:34:43.758Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-94-SY,2018-11-26T16:34:44.024Z,,,,,,,,,,,,,,,,
36496177,2017-07-01,2018-06-30,c12,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzQ5L2I1LzJiL2E3M2QtNDY2Zi1iZDZhLWI4ZjY2NjYxMmM4Mg.xhtml,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Q4L2VmLzY3LzY5YTktNGRhMy1iZDBhLWIyMWI5NmYzNTQ3ZQ.pdf,http://regnskaber.virk.dk/77169463/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2Q5LzllLzI2LzhkMWQtNDVkOC04N2UyLTFhMzUwYmNiMWJlYQ.xml,false,Aarhus C,8000.0,"13, 1 3",Helga Pedersens Gade,8000 Aarhus C,"Frederiks alle 147,3",Regnskabsklasse B,2018-11-26,2018-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,36496177.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nikolai Brink,Bente LundstrÃ¸m Brink,REBEL MARKETING IVS,Joachim Stephansen,,Aarhus,2016-07-01,2017-06-30,4124.0,,,2018-06-30,2017-07-01,6177.0,true,false,,false,false,Ingen bistand,urn:ofk:oid:26353592,indberetninger-20180424,2.5927877,36496177.0,AWdQ345cet7j816Dwt0i,2018-11-26T16:35:04.400Z,2018-11-26T16:34:43.758Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-94-SY,2018-11-26T16:34:44.024Z,,,,,,,,,,,,,,,,
