entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
14752099,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzQwLzBlLzMwL2U2NzYtNDgxOC1iMzlhLWNlZTgxYjBiNzU2OQ.xhtml,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2I0L2NiL2E0Lzc3MjktNDhhNy1hOWFmLThkZjdiMzhmNjA0Yw.pdf,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzJjLzMzLzI5LzJhY2EtNDhhMi1hYTlkLTE5ZWMxNzUzMGQ4MA.xml,true,Aalborg,9000.0,59.0,Kastetvej,9300  SÃ¦by,Skolegade 6,Til kapitalejeren Petit Coiffeur ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2018-03-28,2018-04-17,3000.0,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen sikkerheder</p>",334306.0,332513.0,38257846.0,14752099.0,mne3372,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Erik Nielsen,Anja Willatzen,NP Revsion Godkendt Revisionsanpartsselskab,PETIT COIFFEUR ApS,NP Revision,25400.0,Ãlborg,2016-01-01,2016-12-31,-30193.0,-30193.0,-4793.0,2017-12-31,2017-01-01,false,false,2018-03-28,SÃ¦by,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25322437,indberetninger-20180424,2.5955422,14752099.0,AWLXqLMRx8uVRSOdfy1G,2018-04-18T07:30:34.561Z,2018-04-18T07:29:38.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-22-NF,2018-04-18T07:29:38.700Z,,,,,,,,,,,,,,,,,,,
14752099,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzQwLzBlLzMwL2U2NzYtNDgxOC1iMzlhLWNlZTgxYjBiNzU2OQ.xhtml,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2I0L2NiL2E0Lzc3MjktNDhhNy1hOWFmLThkZjdiMzhmNjA0Yw.pdf,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzJjLzMzLzI5LzJhY2EtNDhhMi1hYTlkLTE5ZWMxNzUzMGQ4MA.xml,true,Aalborg,9000.0,59.0,Kastetvej,9300  SÃ¦by,Skolegade 6,Til kapitalejeren Petit Coiffeur ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-03-28,2018-04-17,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen sikkerheder</p>",,,38257846.0,14752099.0,mne3372,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Erik Nielsen,Anja Willatzen,NP Revsion Godkendt Revisionsanpartsselskab,PETIT COIFFEUR ApS,NP Revision,,Ãlborg,2016-01-01,2016-12-31,-30193.0,,,2017-12-31,2017-01-01,false,false,2018-03-28,SÃ¦by,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25322437,indberetninger-20180424,2.5955422,14752099.0,AWLXqLMRx8uVRSOdfy1G,2018-04-18T07:30:34.561Z,2018-04-18T07:29:38.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-22-NF,2018-04-18T07:29:38.700Z,,,,,,,,,,,,,,,,,,,
14752099,2016-12-31,2016-12-31,c7,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzQwLzBlLzMwL2U2NzYtNDgxOC1iMzlhLWNlZTgxYjBiNzU2OQ.xhtml,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2I0L2NiL2E0Lzc3MjktNDhhNy1hOWFmLThkZjdiMzhmNjA0Yw.pdf,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzJjLzMzLzI5LzJhY2EtNDhhMi1hYTlkLTE5ZWMxNzUzMGQ4MA.xml,true,Aalborg,9000.0,59.0,Kastetvej,9300  SÃ¦by,Skolegade 6,Til kapitalejeren Petit Coiffeur ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-03-28,2018-04-17,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen sikkerheder</p>",,,38257846.0,14752099.0,mne3372,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Erik Nielsen,Anja Willatzen,NP Revsion Godkendt Revisionsanpartsselskab,PETIT COIFFEUR ApS,NP Revision,,Ãlborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-03-28,SÃ¦by,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25322437,indberetninger-20180424,2.5955422,14752099.0,AWLXqLMRx8uVRSOdfy1G,2018-04-18T07:30:34.561Z,2018-04-18T07:29:38.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-22-NF,2018-04-18T07:29:38.700Z,128441.0,37636.0,500000.0,89441.0,-219489.0,36000.0,20149.0,3000.0,128441.0,347930.0,39000.0,161689.0,31656.0,39000.0,20149.0,-719489.0,186241.0,347930.0,31656.0
14752099,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzQwLzBlLzMwL2U2NzYtNDgxOC1iMzlhLWNlZTgxYjBiNzU2OQ.xhtml,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2I0L2NiL2E0Lzc3MjktNDhhNy1hOWFmLThkZjdiMzhmNjA0Yw.pdf,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzJjLzMzLzI5LzJhY2EtNDhhMi1hYTlkLTE5ZWMxNzUzMGQ4MA.xml,true,Aalborg,9000.0,59.0,Kastetvej,9300  SÃ¦by,Skolegade 6,Til kapitalejeren Petit Coiffeur ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-03-28,2018-04-17,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen sikkerheder</p>",,,38257846.0,14752099.0,mne3372,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Erik Nielsen,Anja Willatzen,NP Revsion Godkendt Revisionsanpartsselskab,PETIT COIFFEUR ApS,NP Revision,,Ãlborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-03-28,SÃ¦by,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25322437,indberetninger-20180424,2.5955422,14752099.0,AWLXqLMRx8uVRSOdfy1G,2018-04-18T07:30:34.561Z,2018-04-18T07:29:38.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-22-NF,2018-04-18T07:29:38.700Z,,,,,-219489.0,,,,,,,,,,,,,,
14752099,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzQwLzBlLzMwL2U2NzYtNDgxOC1iMzlhLWNlZTgxYjBiNzU2OQ.xhtml,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2I0L2NiL2E0Lzc3MjktNDhhNy1hOWFmLThkZjdiMzhmNjA0Yw.pdf,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzJjLzMzLzI5LzJhY2EtNDhhMi1hYTlkLTE5ZWMxNzUzMGQ4MA.xml,true,Aalborg,9000.0,59.0,Kastetvej,9300  SÃ¦by,Skolegade 6,Til kapitalejeren Petit Coiffeur ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-03-28,2018-04-17,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen sikkerheder</p>",,,38257846.0,14752099.0,mne3372,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Erik Nielsen,Anja Willatzen,NP Revsion Godkendt Revisionsanpartsselskab,PETIT COIFFEUR ApS,NP Revision,,Ãlborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-03-28,SÃ¦by,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25322437,indberetninger-20180424,2.5955422,14752099.0,AWLXqLMRx8uVRSOdfy1G,2018-04-18T07:30:34.561Z,2018-04-18T07:29:38.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-22-NF,2018-04-18T07:29:38.700Z,,,,,500000.0,,,,,,,,,,,,,,
14752099,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzQwLzBlLzMwL2U2NzYtNDgxOC1iMzlhLWNlZTgxYjBiNzU2OQ.xhtml,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2I0L2NiL2E0Lzc3MjktNDhhNy1hOWFmLThkZjdiMzhmNjA0Yw.pdf,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzJjLzMzLzI5LzJhY2EtNDhhMi1hYTlkLTE5ZWMxNzUzMGQ4MA.xml,true,Aalborg,9000.0,59.0,Kastetvej,9300  SÃ¦by,Skolegade 6,Til kapitalejeren Petit Coiffeur ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-03-28,2018-04-17,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen sikkerheder</p>",,,38257846.0,14752099.0,mne3372,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Erik Nielsen,Anja Willatzen,NP Revsion Godkendt Revisionsanpartsselskab,PETIT COIFFEUR ApS,NP Revision,,Ãlborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-03-28,SÃ¦by,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25322437,indberetninger-20180424,2.5955422,14752099.0,AWLXqLMRx8uVRSOdfy1G,2018-04-18T07:30:34.561Z,2018-04-18T07:29:38.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-22-NF,2018-04-18T07:29:38.700Z,,,,,-719489.0,,,,,,,,,,,,,,
14752099,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzQwLzBlLzMwL2U2NzYtNDgxOC1iMzlhLWNlZTgxYjBiNzU2OQ.xhtml,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2I0L2NiL2E0Lzc3MjktNDhhNy1hOWFmLThkZjdiMzhmNjA0Yw.pdf,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzJjLzMzLzI5LzJhY2EtNDhhMi1hYTlkLTE5ZWMxNzUzMGQ4MA.xml,true,Aalborg,9000.0,59.0,Kastetvej,9300  SÃ¦by,Skolegade 6,Til kapitalejeren Petit Coiffeur ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,2018-03-28,2018-04-17,3000.0,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen sikkerheder</p>",227272.0,284165.0,38257846.0,14752099.0,mne3372,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Erik Nielsen,Anja Willatzen,NP Revsion Godkendt Revisionsanpartsselskab,PETIT COIFFEUR ApS,NP Revision,26312.0,Ãlborg,2016-01-01,2016-12-31,27581.0,27581.0,53893.0,2017-12-31,2017-01-01,false,false,2018-03-28,SÃ¦by,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25322437,indberetninger-20180424,2.5955422,14752099.0,AWLXqLMRx8uVRSOdfy1G,2018-04-18T07:30:34.561Z,2018-04-18T07:29:38.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-22-NF,2018-04-18T07:29:38.700Z,,,,,,,,,,,,,,,,,,,
14752099,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzQwLzBlLzMwL2U2NzYtNDgxOC1iMzlhLWNlZTgxYjBiNzU2OQ.xhtml,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2I0L2NiL2E0Lzc3MjktNDhhNy1hOWFmLThkZjdiMzhmNjA0Yw.pdf,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzJjLzMzLzI5LzJhY2EtNDhhMi1hYTlkLTE5ZWMxNzUzMGQ4MA.xml,true,Aalborg,9000.0,59.0,Kastetvej,9300  SÃ¦by,Skolegade 6,Til kapitalejeren Petit Coiffeur ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-03-28,2018-04-17,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen sikkerheder</p>",,,38257846.0,14752099.0,mne3372,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Erik Nielsen,Anja Willatzen,NP Revsion Godkendt Revisionsanpartsselskab,PETIT COIFFEUR ApS,NP Revision,,Ãlborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-03-28,SÃ¦by,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25322437,indberetninger-20180424,2.5955422,14752099.0,AWLXqLMRx8uVRSOdfy1G,2018-04-18T07:30:34.561Z,2018-04-18T07:29:38.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-22-NF,2018-04-18T07:29:38.700Z,,,,,,,,,,,,,,,,,,,
14752099,2017-01-01,2017-12-31,c11,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzQwLzBlLzMwL2U2NzYtNDgxOC1iMzlhLWNlZTgxYjBiNzU2OQ.xhtml,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2I0L2NiL2E0Lzc3MjktNDhhNy1hOWFmLThkZjdiMzhmNjA0Yw.pdf,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzJjLzMzLzI5LzJhY2EtNDhhMi1hYTlkLTE5ZWMxNzUzMGQ4MA.xml,true,Aalborg,9000.0,59.0,Kastetvej,9300  SÃ¦by,Skolegade 6,Til kapitalejeren Petit Coiffeur ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-03-28,2018-04-17,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen sikkerheder</p>",,,38257846.0,14752099.0,mne3372,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Erik Nielsen,Anja Willatzen,NP Revsion Godkendt Revisionsanpartsselskab,PETIT COIFFEUR ApS,NP Revision,,Ãlborg,2016-01-01,2016-12-31,27581.0,,,2017-12-31,2017-01-01,false,false,2018-03-28,SÃ¦by,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25322437,indberetninger-20180424,2.5955422,14752099.0,AWLXqLMRx8uVRSOdfy1G,2018-04-18T07:30:34.561Z,2018-04-18T07:29:38.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-22-NF,2018-04-18T07:29:38.700Z,,,,,,,,,,,,,,,,,,,
14752099,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzQwLzBlLzMwL2U2NzYtNDgxOC1iMzlhLWNlZTgxYjBiNzU2OQ.xhtml,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzL2I2L2I0L2NiL2E0Lzc3MjktNDhhNy1hOWFmLThkZjdiMzhmNjA0Yw.pdf,http://regnskaber.virk.dk/99025741/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzJjLzMzLzI5LzJhY2EtNDhhMi1hYTlkLTE5ZWMxNzUzMGQ4MA.xml,true,Aalborg,9000.0,59.0,Kastetvej,9300  SÃ¦by,Skolegade 6,Til kapitalejeren Petit Coiffeur ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-03-28,2018-04-17,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet nogen sikkerheder</p>",,,38257846.0,14752099.0,mne3372,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Poulsen,Erik Nielsen,Anja Willatzen,NP Revsion Godkendt Revisionsanpartsselskab,PETIT COIFFEUR ApS,NP Revision,,Ãlborg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-03-28,SÃ¦by,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25322437,indberetninger-20180424,2.5955422,14752099.0,AWLXqLMRx8uVRSOdfy1G,2018-04-18T07:30:34.561Z,2018-04-18T07:29:38.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-22-NF,2018-04-18T07:29:38.700Z,,,,,,,,,,,,,,,,,,,
