entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
35240101,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JmLzQxLzhhLzg0OTctNDhiMi04ZTEwLWExZWE2MTk0MGQ4Yw.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzllL2EwLzA1L2U2NDYtNDAxMi05YjJlLTMzYmZlZDVhMmJiZA.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0LzUzLzYwL2ZjMWYtNGZjMC1hZGZhLWIzMDk5MWI4NDY2MA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,PilekÃ¦ret 24,Regnskabsklasse B,2016-05-27,2016-05-31,122.0,-122.0,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTCO ApS,Avenda ApS,12307.0,67005.0,KÃ¸benhavn,2014-01-01,2014-12-31,38945.0,54576.0,-122.0,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,15631.0,false,false,Ingen bistand,urn:ofk:oid:22525822,indberetninger-20180424,2.5955529999999998,35240101.0,,2018-03-29T11:42:11.577Z,2016-05-31T19:35:16.045Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-05-YZ,2016-05-31T19:35:16.254Z,,,,,,,,,,,,,,,,,,
35240101,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JmLzQxLzhhLzg0OTctNDhiMi04ZTEwLWExZWE2MTk0MGQ4Yw.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzllL2EwLzA1L2U2NDYtNDAxMi05YjJlLTMzYmZlZDVhMmJiZA.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0LzUzLzYwL2ZjMWYtNGZjMC1hZGZhLWIzMDk5MWI4NDY2MA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,PilekÃ¦ret 24,Regnskabsklasse B,2016-05-27,2016-05-31,,,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTCO ApS,Avenda ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,38945.0,,,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:22525822,indberetninger-20180424,2.5955529999999998,35240101.0,,2018-03-29T11:42:11.577Z,2016-05-31T19:35:16.045Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-05-YZ,2016-05-31T19:35:16.254Z,,,,,,,,,,,,,,,,,,
35240101,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JmLzQxLzhhLzg0OTctNDhiMi04ZTEwLWExZWE2MTk0MGQ4Yw.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzllL2EwLzA1L2U2NDYtNDAxMi05YjJlLTMzYmZlZDVhMmJiZA.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0LzUzLzYwL2ZjMWYtNGZjMC1hZGZhLWIzMDk5MWI4NDY2MA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,PilekÃ¦ret 24,Regnskabsklasse B,2016-05-27,2016-05-31,,,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTCO ApS,Avenda ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:22525822,indberetninger-20180424,2.5955529999999998,35240101.0,,2018-03-29T11:42:11.577Z,2016-05-31T19:35:16.045Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-05-YZ,2016-05-31T19:35:16.254Z,900874.0,226604.0,600000.0,900874.0,653487.0,900874.0,247387.0,674270.0,53487.0,674270.0,247387.0,233023.0,0.0,14364.0,0.0,,,
35240101,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JmLzQxLzhhLzg0OTctNDhiMi04ZTEwLWExZWE2MTk0MGQ4Yw.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzllL2EwLzA1L2U2NDYtNDAxMi05YjJlLTMzYmZlZDVhMmJiZA.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0LzUzLzYwL2ZjMWYtNGZjMC1hZGZhLWIzMDk5MWI4NDY2MA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,PilekÃ¦ret 24,Regnskabsklasse B,2016-05-27,2016-05-31,750.0,-750.0,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTCO ApS,Avenda ApS,6195.0,27226.0,KÃ¸benhavn,2014-01-01,2014-12-31,16850.0,20281.0,-750.0,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,3431.0,false,false,Ingen bistand,urn:ofk:oid:22525822,indberetninger-20180424,2.5955529999999998,35240101.0,,2018-03-29T11:42:11.577Z,2016-05-31T19:35:16.045Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-05-YZ,2016-05-31T19:35:16.254Z,,,,,,,,,,,,,,,,,,
35240101,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JmLzQxLzhhLzg0OTctNDhiMi04ZTEwLWExZWE2MTk0MGQ4Yw.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzllL2EwLzA1L2U2NDYtNDAxMi05YjJlLTMzYmZlZDVhMmJiZA.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0LzUzLzYwL2ZjMWYtNGZjMC1hZGZhLWIzMDk5MWI4NDY2MA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,PilekÃ¦ret 24,Regnskabsklasse B,2016-05-27,2016-05-31,,,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTCO ApS,Avenda ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:22525822,indberetninger-20180424,2.5955529999999998,35240101.0,,2018-03-29T11:42:11.577Z,2016-05-31T19:35:16.045Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-05-YZ,2016-05-31T19:35:16.254Z,,,,,,,,,,,,,,,,SÃ¸ren Resen Steenstrup,,
35240101,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JmLzQxLzhhLzg0OTctNDhiMi04ZTEwLWExZWE2MTk0MGQ4Yw.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzllL2EwLzA1L2U2NDYtNDAxMi05YjJlLTMzYmZlZDVhMmJiZA.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0LzUzLzYwL2ZjMWYtNGZjMC1hZGZhLWIzMDk5MWI4NDY2MA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,PilekÃ¦ret 24,Regnskabsklasse B,2016-05-27,2016-05-31,,,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTCO ApS,Avenda ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:22525822,indberetninger-20180424,2.5955529999999998,35240101.0,,2018-03-29T11:42:11.577Z,2016-05-31T19:35:16.045Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-05-YZ,2016-05-31T19:35:16.254Z,,,,,,,,,,,,,,,,Kenneth Lillelund Winther,,
35240101,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JmLzQxLzhhLzg0OTctNDhiMi04ZTEwLWExZWE2MTk0MGQ4Yw.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzllL2EwLzA1L2U2NDYtNDAxMi05YjJlLTMzYmZlZDVhMmJiZA.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0LzUzLzYwL2ZjMWYtNGZjMC1hZGZhLWIzMDk5MWI4NDY2MA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,PilekÃ¦ret 24,Regnskabsklasse B,2016-05-27,2016-05-31,,,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTCO ApS,Avenda ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:22525822,indberetninger-20180424,2.5955529999999998,35240101.0,,2018-03-29T11:42:11.577Z,2016-05-31T19:35:16.045Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-05-YZ,2016-05-31T19:35:16.254Z,,,,,,,,,,,,,,,,,SÃ¸ren Resen Steenstrup,Formand
35240101,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JmLzQxLzhhLzg0OTctNDhiMi04ZTEwLWExZWE2MTk0MGQ4Yw.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzllL2EwLzA1L2U2NDYtNDAxMi05YjJlLTMzYmZlZDVhMmJiZA.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0LzUzLzYwL2ZjMWYtNGZjMC1hZGZhLWIzMDk5MWI4NDY2MA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,PilekÃ¦ret 24,Regnskabsklasse B,2016-05-27,2016-05-31,,,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTCO ApS,Avenda ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:22525822,indberetninger-20180424,2.5955529999999998,35240101.0,,2018-03-29T11:42:11.577Z,2016-05-31T19:35:16.045Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-05-YZ,2016-05-31T19:35:16.254Z,,,,,,,,,,,,,,,,,Kenneth Lillelund Winther,NÃ¦stformand
35240101,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JmLzQxLzhhLzg0OTctNDhiMi04ZTEwLWExZWE2MTk0MGQ4Yw.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzllL2EwLzA1L2U2NDYtNDAxMi05YjJlLTMzYmZlZDVhMmJiZA.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0LzUzLzYwL2ZjMWYtNGZjMC1hZGZhLWIzMDk5MWI4NDY2MA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,PilekÃ¦ret 24,Regnskabsklasse B,2016-05-27,2016-05-31,,,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTCO ApS,Avenda ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,16850.0,,,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:22525822,indberetninger-20180424,2.5955529999999998,35240101.0,,2018-03-29T11:42:11.577Z,2016-05-31T19:35:16.045Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-05-YZ,2016-05-31T19:35:16.254Z,,,,,,,,,,,,,,,,,,
35240101,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2JmLzQxLzhhLzg0OTctNDhiMi04ZTEwLWExZWE2MTk0MGQ4Yw.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzllL2EwLzA1L2U2NDYtNDAxMi05YjJlLTMzYmZlZDVhMmJiZA.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzI0LzUzLzYwL2ZjMWYtNGZjMC1hZGZhLWIzMDk5MWI4NDY2MA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,PilekÃ¦ret 24,Regnskabsklasse B,2016-05-27,2016-05-31,,,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTCO ApS,Avenda ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:22525822,indberetninger-20180424,2.5955529999999998,35240101.0,,2018-03-29T11:42:11.577Z,2016-05-31T19:35:16.045Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-05-YZ,2016-05-31T19:35:16.254Z,908021.0,23207.0,600000.0,908021.0,670337.0,908021.0,237684.0,882424.0,70337.0,882424.0,237684.0,237684.0,2390.0,0.0,2390.0,,,
