entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard
35240101,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQ0LzRmL2RjL2Q2YzItNDc1Ny04OTgwLWEzYTVmZjgwMzE0Zg.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzlmLzM0Lzc2L2M3ODItNDFiNy1iYzVhLWZjZDM0MjYyZmNhMg.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZjLzc2L2M4L2Q1MTItNDFiMy04MDkyLWNiNjY1NDdkODM1NA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,Skodsborgvej 152A,Regnskabsklasse B,2018-05-11,2018-05-25,89.0,-89.0,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTOV ApS,Avenda ApS,22342.0,83296.0,KÃ¸benhavn,2016-01-01,2016-12-31,58775.0,60865.0,-89.0,2017-12-31,2017-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2090.0,false,false,Ingen bistand,urn:ofk:oid:25548066,indberetninger-20180424,2.5949414,35240101.0,AWOX9TFjx8uVRSOdg1lu,2018-05-25T15:41:08.537Z,2018-05-25T15:40:15.544Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-26-WZ,2018-05-25T15:40:15.845Z,,,,,,,,,,,,,,,,,,,
35240101,2016-01-01,2016-12-31,c9,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQ0LzRmL2RjL2Q2YzItNDc1Ny04OTgwLWEzYTVmZjgwMzE0Zg.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzlmLzM0Lzc2L2M3ODItNDFiNy1iYzVhLWZjZDM0MjYyZmNhMg.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZjLzc2L2M4L2Q1MTItNDFiMy04MDkyLWNiNjY1NDdkODM1NA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,Skodsborgvej 152A,Regnskabsklasse B,2018-05-11,2018-05-25,,,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTOV ApS,Avenda ApS,,,KÃ¸benhavn,2016-01-01,2016-12-31,58775.0,,,2017-12-31,2017-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25548066,indberetninger-20180424,2.5949414,35240101.0,AWOX9TFjx8uVRSOdg1lu,2018-05-25T15:41:08.537Z,2018-05-25T15:40:15.544Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-26-WZ,2018-05-25T15:40:15.845Z,,,,,,,,,,,,,,,,,,,
35240101,2016-12-31,2016-12-31,c11,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQ0LzRmL2RjL2Q2YzItNDc1Ny04OTgwLWEzYTVmZjgwMzE0Zg.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzlmLzM0Lzc2L2M3ODItNDFiNy1iYzVhLWZjZDM0MjYyZmNhMg.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZjLzc2L2M4L2Q1MTItNDFiMy04MDkyLWNiNjY1NDdkODM1NA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,Skodsborgvej 152A,Regnskabsklasse B,2018-05-11,2018-05-25,,,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTOV ApS,Avenda ApS,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25548066,indberetninger-20180424,2.5949414,35240101.0,AWOX9TFjx8uVRSOdg1lu,2018-05-25T15:41:08.537Z,2018-05-25T15:40:15.544Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-26-WZ,2018-05-25T15:40:15.845Z,973409.0,130603.0,600000.0,973409.0,729112.0,973409.0,244297.0,836282.0,1860.0,0.0,0.0,129112.0,836282.0,244297.0,242437.0,6524.0,6524.0,,
35240101,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQ0LzRmL2RjL2Q2YzItNDc1Ny04OTgwLWEzYTVmZjgwMzE0Zg.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzlmLzM0Lzc2L2M3ODItNDFiNy1iYzVhLWZjZDM0MjYyZmNhMg.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZjLzc2L2M4L2Q1MTItNDFiMy04MDkyLWNiNjY1NDdkODM1NA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,Skodsborgvej 152A,Regnskabsklasse B,2018-05-11,2018-05-25,1662.0,-1662.0,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTOV ApS,Avenda ApS,15942.0,48019.0,KÃ¸benhavn,2016-01-01,2016-12-31,12338.0,30415.0,-1662.0,2017-12-31,2017-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,18077.0,false,false,Ingen bistand,urn:ofk:oid:25548066,indberetninger-20180424,2.5949414,35240101.0,AWOX9TFjx8uVRSOdg1lu,2018-05-25T15:41:08.537Z,2018-05-25T15:40:15.544Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-26-WZ,2018-05-25T15:40:15.845Z,,,,,,,,,,,,,,,,,,,
35240101,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQ0LzRmL2RjL2Q2YzItNDc1Ny04OTgwLWEzYTVmZjgwMzE0Zg.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzlmLzM0Lzc2L2M3ODItNDFiNy1iYzVhLWZjZDM0MjYyZmNhMg.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZjLzc2L2M4L2Q1MTItNDFiMy04MDkyLWNiNjY1NDdkODM1NA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,Skodsborgvej 152A,Regnskabsklasse B,2018-05-11,2018-05-25,,,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTOV ApS,Avenda ApS,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25548066,indberetninger-20180424,2.5949414,35240101.0,AWOX9TFjx8uVRSOdg1lu,2018-05-25T15:41:08.537Z,2018-05-25T15:40:15.544Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-26-WZ,2018-05-25T15:40:15.845Z,,,,,,,,,,,,,,,,,,Kenneth Lillelund Winther,
35240101,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQ0LzRmL2RjL2Q2YzItNDc1Ny04OTgwLWEzYTVmZjgwMzE0Zg.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzlmLzM0Lzc2L2M3ODItNDFiNy1iYzVhLWZjZDM0MjYyZmNhMg.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZjLzc2L2M4L2Q1MTItNDFiMy04MDkyLWNiNjY1NDdkODM1NA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,Skodsborgvej 152A,Regnskabsklasse B,2018-05-11,2018-05-25,,,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTOV ApS,Avenda ApS,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25548066,indberetninger-20180424,2.5949414,35240101.0,AWOX9TFjx8uVRSOdg1lu,2018-05-25T15:41:08.537Z,2018-05-25T15:40:15.544Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-26-WZ,2018-05-25T15:40:15.845Z,,,,,,,,,,,,,,,,,,SÃ¸ren Resen Steenstrup,
35240101,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQ0LzRmL2RjL2Q2YzItNDc1Ny04OTgwLWEzYTVmZjgwMzE0Zg.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzlmLzM0Lzc2L2M3ODItNDFiNy1iYzVhLWZjZDM0MjYyZmNhMg.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZjLzc2L2M4L2Q1MTItNDFiMy04MDkyLWNiNjY1NDdkODM1NA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,Skodsborgvej 152A,Regnskabsklasse B,2018-05-11,2018-05-25,,,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTOV ApS,Avenda ApS,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25548066,indberetninger-20180424,2.5949414,35240101.0,AWOX9TFjx8uVRSOdg1lu,2018-05-25T15:41:08.537Z,2018-05-25T15:40:15.544Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-26-WZ,2018-05-25T15:40:15.845Z,,,,,,,,,,,,,,,,,,Mark Leire Falk,
35240101,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQ0LzRmL2RjL2Q2YzItNDc1Ny04OTgwLWEzYTVmZjgwMzE0Zg.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzlmLzM0Lzc2L2M3ODItNDFiNy1iYzVhLWZjZDM0MjYyZmNhMg.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZjLzc2L2M4L2Q1MTItNDFiMy04MDkyLWNiNjY1NDdkODM1NA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,Skodsborgvej 152A,Regnskabsklasse B,2018-05-11,2018-05-25,,,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTOV ApS,Avenda ApS,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25548066,indberetninger-20180424,2.5949414,35240101.0,AWOX9TFjx8uVRSOdg1lu,2018-05-25T15:41:08.537Z,2018-05-25T15:40:15.544Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-26-WZ,2018-05-25T15:40:15.845Z,,,,,,,,,,,,,,,,,,,Kenneth Lillelund Winther
35240101,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQ0LzRmL2RjL2Q2YzItNDc1Ny04OTgwLWEzYTVmZjgwMzE0Zg.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzlmLzM0Lzc2L2M3ODItNDFiNy1iYzVhLWZjZDM0MjYyZmNhMg.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZjLzc2L2M4L2Q1MTItNDFiMy04MDkyLWNiNjY1NDdkODM1NA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,Skodsborgvej 152A,Regnskabsklasse B,2018-05-11,2018-05-25,,,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTOV ApS,Avenda ApS,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25548066,indberetninger-20180424,2.5949414,35240101.0,AWOX9TFjx8uVRSOdg1lu,2018-05-25T15:41:08.537Z,2018-05-25T15:40:15.544Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-26-WZ,2018-05-25T15:40:15.845Z,,,,,,,,,,,,,,,,,,,SÃ¸ren Resen Steenstrup
35240101,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQ0LzRmL2RjL2Q2YzItNDc1Ny04OTgwLWEzYTVmZjgwMzE0Zg.xhtml,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzlmLzM0Lzc2L2M3ODItNDFiNy1iYzVhLWZjZDM0MjYyZmNhMg.pdf,http://regnskaber.virk.dk/10104253/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzZjLzc2L2M4L2Q1MTItNDFiMy04MDkyLWNiNjY1NDdkODM1NA.xml,true,KÃ¸benhavn Ã,2100.0,9.0,StrandÃ¸re,2840 Holte,Skodsborgvej 152A,Regnskabsklasse B,2018-05-11,2018-05-25,,,35240101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Resen Steenstrup,WISTOV ApS,Avenda ApS,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25548066,indberetninger-20180424,2.5949414,35240101.0,AWOX9TFjx8uVRSOdg1lu,2018-05-25T15:41:08.537Z,2018-05-25T15:40:15.544Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-26-WZ,2018-05-25T15:40:15.845Z,,,,,,,,,,,,,,,,,,,Mark Leire Falk
