entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
35144609,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzdjL2E2L2YzL2FjZTktNDYwYi1iNDA4LTA5ZTNhN2NlOTc1Mw.pdf,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0Lzg3L2UzLzNiZmMtNDVhYy05ZjQ3LTNhOGJlMjgxZWIzNg.xml,true,"Slagelse, 4200","Nytorv 8A, 1.",Til den daglige ledelse i Trendholm ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-05,2019-03-05,2013-03-21,2019-03-08,htr@smedene.dk,21696382.0,35144609.0,21696382.0,mne18279,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trendholm ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Stahl,Henrik Trendholm,"DALSGAARD, STAHL & WÃLDIKE",Trendholm ApS,"DALSGAARD, STAHL & WÃLDIKE, Godkendt revisionsanpartsselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,50000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-05,Slagelse,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26862134,indberetninger-20180424,2.5097342,35144609.0,AWmgvI2IRYGX6_YTGGUc,2019-03-21T14:52:22.957Z,2019-03-21T14:51:44.694Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-54-SZ,2019-03-21T14:51:44.924Z,,,,,,,,,,,,,,,,,,,,
35144609,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzdjL2E2L2YzL2FjZTktNDYwYi1iNDA4LTA5ZTNhN2NlOTc1Mw.pdf,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0Lzg3L2UzLzNiZmMtNDVhYy05ZjQ3LTNhOGJlMjgxZWIzNg.xml,true,"Slagelse, 4200","Nytorv 8A, 1.",Til den daglige ledelse i Trendholm ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-05,2019-03-05,2013-03-21,2019-03-08,htr@smedene.dk,21696382.0,35144609.0,21696382.0,mne18279,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trendholm ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Stahl,Henrik Trendholm,"DALSGAARD, STAHL & WÃLDIKE",Trendholm ApS,"DALSGAARD, STAHL & WÃLDIKE, Godkendt revisionsanpartsselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,119414.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-05,Slagelse,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26862134,indberetninger-20180424,2.5097342,35144609.0,AWmgvI2IRYGX6_YTGGUc,2019-03-21T14:52:22.957Z,2019-03-21T14:51:44.694Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-54-SZ,2019-03-21T14:51:44.924Z,,,,,,,,,,,,,,,,,,,,
35144609,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzdjL2E2L2YzL2FjZTktNDYwYi1iNDA4LTA5ZTNhN2NlOTc1Mw.pdf,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0Lzg3L2UzLzNiZmMtNDVhYy05ZjQ3LTNhOGJlMjgxZWIzNg.xml,true,"Slagelse, 4200","Nytorv 8A, 1.",Til den daglige ledelse i Trendholm ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-05,2019-03-05,2013-03-21,2019-03-08,htr@smedene.dk,21696382.0,35144609.0,21696382.0,mne18279,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trendholm ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Stahl,Henrik Trendholm,"DALSGAARD, STAHL & WÃLDIKE",Trendholm ApS,"DALSGAARD, STAHL & WÃLDIKE, Godkendt revisionsanpartsselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,269083.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-05,Slagelse,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26862134,indberetninger-20180424,2.5097342,35144609.0,AWmgvI2IRYGX6_YTGGUc,2019-03-21T14:52:22.957Z,2019-03-21T14:51:44.694Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-54-SZ,2019-03-21T14:51:44.924Z,-60.0,269414.0,271.0,269083.0,-60.0,,,,,,,,,,,,,,,
35144609,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzdjL2E2L2YzL2FjZTktNDYwYi1iNDA4LTA5ZTNhN2NlOTc1Mw.pdf,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0Lzg3L2UzLzNiZmMtNDVhYy05ZjQ3LTNhOGJlMjgxZWIzNg.xml,true,"Slagelse, 4200","Nytorv 8A, 1.",Til den daglige ledelse i Trendholm ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-05,2019-03-05,2013-03-21,2019-03-08,htr@smedene.dk,21696382.0,35144609.0,21696382.0,mne18279,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trendholm ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Stahl,Henrik Trendholm,"DALSGAARD, STAHL & WÃLDIKE",Trendholm ApS,"DALSGAARD, STAHL & WÃLDIKE, Godkendt revisionsanpartsselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,99669.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-05,Slagelse,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26862134,indberetninger-20180424,2.5097342,35144609.0,AWmgvI2IRYGX6_YTGGUc,2019-03-21T14:52:22.957Z,2019-03-21T14:51:44.694Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-54-SZ,2019-03-21T14:51:44.924Z,,,,,,,,,,,,,,,,,,,,
35144609,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzdjL2E2L2YzL2FjZTktNDYwYi1iNDA4LTA5ZTNhN2NlOTc1Mw.pdf,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0Lzg3L2UzLzNiZmMtNDVhYy05ZjQ3LTNhOGJlMjgxZWIzNg.xml,true,"Slagelse, 4200","Nytorv 8A, 1.",Til den daglige ledelse i Trendholm ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-05,2019-03-05,2013-03-21,2019-03-08,htr@smedene.dk,21696382.0,35144609.0,21696382.0,mne18279,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trendholm ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Stahl,Henrik Trendholm,"DALSGAARD, STAHL & WÃLDIKE",Trendholm ApS,"DALSGAARD, STAHL & WÃLDIKE, Godkendt revisionsanpartsselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-05,Slagelse,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26862134,indberetninger-20180424,2.5097342,35144609.0,AWmgvI2IRYGX6_YTGGUc,2019-03-21T14:52:22.957Z,2019-03-21T14:51:44.694Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-54-SZ,2019-03-21T14:51:44.924Z,,,,,,635104.0,80146.0,80000.0,149669.0,635104.0,635104.0,485435.0,485435.0,485435.0,50000.0,405435.0,99669.0,69523.0,69523.0,
35144609,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzdjL2E2L2YzL2FjZTktNDYwYi1iNDA4LTA5ZTNhN2NlOTc1Mw.pdf,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0Lzg3L2UzLzNiZmMtNDVhYy05ZjQ3LTNhOGJlMjgxZWIzNg.xml,true,"Slagelse, 4200","Nytorv 8A, 1.",Til den daglige ledelse i Trendholm ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-05,2019-03-05,2013-03-21,2019-03-08,htr@smedene.dk,21696382.0,35144609.0,21696382.0,mne18279,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trendholm ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Stahl,Henrik Trendholm,"DALSGAARD, STAHL & WÃLDIKE",Trendholm ApS,"DALSGAARD, STAHL & WÃLDIKE, Godkendt revisionsanpartsselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,3755.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-05,Slagelse,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26862134,indberetninger-20180424,2.5097342,35144609.0,AWmgvI2IRYGX6_YTGGUc,2019-03-21T14:52:22.957Z,2019-03-21T14:51:44.694Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-54-SZ,2019-03-21T14:51:44.924Z,-104.0,4038.0,179.0,3755.0,-104.0,,,,,,,,,,,,,,,
35144609,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzdjL2E2L2YzL2FjZTktNDYwYi1iNDA4LTA5ZTNhN2NlOTc1Mw.pdf,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0Lzg3L2UzLzNiZmMtNDVhYy05ZjQ3LTNhOGJlMjgxZWIzNg.xml,true,"Slagelse, 4200","Nytorv 8A, 1.",Til den daglige ledelse i Trendholm ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-05,2019-03-05,2013-03-21,2019-03-08,htr@smedene.dk,21696382.0,35144609.0,21696382.0,mne18279,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trendholm ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Stahl,Henrik Trendholm,"DALSGAARD, STAHL & WÃLDIKE",Trendholm ApS,"DALSGAARD, STAHL & WÃLDIKE, Godkendt revisionsanpartsselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-05,Slagelse,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26862134,indberetninger-20180424,2.5097342,35144609.0,AWmgvI2IRYGX6_YTGGUc,2019-03-21T14:52:22.957Z,2019-03-21T14:51:44.694Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-54-SZ,2019-03-21T14:51:44.924Z,,,,,,,,,,,,,,,,,,,,
35144609,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzdjL2E2L2YzL2FjZTktNDYwYi1iNDA4LTA5ZTNhN2NlOTc1Mw.pdf,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0Lzg3L2UzLzNiZmMtNDVhYy05ZjQ3LTNhOGJlMjgxZWIzNg.xml,true,"Slagelse, 4200","Nytorv 8A, 1.",Til den daglige ledelse i Trendholm ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-05,2019-03-05,2013-03-21,2019-03-08,htr@smedene.dk,21696382.0,35144609.0,21696382.0,mne18279,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trendholm ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Stahl,Henrik Trendholm,"DALSGAARD, STAHL & WÃLDIKE",Trendholm ApS,"DALSGAARD, STAHL & WÃLDIKE, Godkendt revisionsanpartsselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,4038.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-05,Slagelse,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26862134,indberetninger-20180424,2.5097342,35144609.0,AWmgvI2IRYGX6_YTGGUc,2019-03-21T14:52:22.957Z,2019-03-21T14:51:44.694Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-54-SZ,2019-03-21T14:51:44.924Z,,,,,,,,,,,,,,,,,,,,
35144609,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzdjL2E2L2YzL2FjZTktNDYwYi1iNDA4LTA5ZTNhN2NlOTc1Mw.pdf,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0Lzg3L2UzLzNiZmMtNDVhYy05ZjQ3LTNhOGJlMjgxZWIzNg.xml,true,"Slagelse, 4200","Nytorv 8A, 1.",Til den daglige ledelse i Trendholm ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-05,2019-03-05,2013-03-21,2019-03-08,htr@smedene.dk,21696382.0,35144609.0,21696382.0,mne18279,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trendholm ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Stahl,Henrik Trendholm,"DALSGAARD, STAHL & WÃLDIKE",Trendholm ApS,"DALSGAARD, STAHL & WÃLDIKE, Godkendt revisionsanpartsselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,-99283.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-05,Slagelse,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26862134,indberetninger-20180424,2.5097342,35144609.0,AWmgvI2IRYGX6_YTGGUc,2019-03-21T14:52:22.957Z,2019-03-21T14:51:44.694Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-54-SZ,2019-03-21T14:51:44.924Z,,,,,,,,,,,,,,,,,,,,
35144609,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzdjL2E2L2YzL2FjZTktNDYwYi1iNDA4LTA5ZTNhN2NlOTc1Mw.pdf,http://regnskaber.virk.dk/90644153/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzE0Lzg3L2UzLzNiZmMtNDVhYy05ZjQ3LTNhOGJlMjgxZWIzNg.xml,true,"Slagelse, 4200","Nytorv 8A, 1.",Til den daglige ledelse i Trendholm ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-05,2019-03-05,2013-03-21,2019-03-08,htr@smedene.dk,21696382.0,35144609.0,21696382.0,mne18279,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trendholm ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Stahl,Henrik Trendholm,"DALSGAARD, STAHL & WÃLDIKE",Trendholm ApS,"DALSGAARD, STAHL & WÃLDIKE, Godkendt revisionsanpartsselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-05,Slagelse,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26862134,indberetninger-20180424,2.5097342,35144609.0,AWmgvI2IRYGX6_YTGGUc,2019-03-21T14:52:22.957Z,2019-03-21T14:51:44.694Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-54-SZ,2019-03-21T14:51:44.924Z,,,,,,,,,,,,,,,,,,,,
