entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
28680414,2016-10-01,2016-10-01,c704,,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzg4L2U2LzhkL2U4YWEtNDY1Yy1iNjYzLThlNzUxMGJlZDhmMg.pdf,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzliLzY3L2JkLzUwMDQtNDgzYS05ZTI2LTE4ZjkwYWQ2NTllNQ.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Vejle,7100.0,6.0,Lysholt AllÃ©,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-07,2019-02-07,2019-02-27,statsautoriseret revisor,aarhus@redmark.dk,125000.0,29442789.0,28680414.0,29442789.0,mne31446,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JHH Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Sondrup,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JHH Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,12000.0,2019-02-07,Aarhus,86133100.0,RevisionspÃ¥tegning,urn:ofk:oid:26746386,indberetninger-20180424,2.5118406,28680414.0,AWkzllD1RYGX6_YTFa60,2019-02-28T10:12:22.527Z,2019-02-28T10:11:22.515Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-94-PC,2019-02-28T10:11:22.729Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680414,2016-10-01,2016-10-01,c725,,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzg4L2U2LzhkL2U4YWEtNDY1Yy1iNjYzLThlNzUxMGJlZDhmMg.pdf,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzliLzY3L2JkLzUwMDQtNDgzYS05ZTI2LTE4ZjkwYWQ2NTllNQ.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Vejle,7100.0,6.0,Lysholt AllÃ©,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-07,2019-02-07,2019-02-27,statsautoriseret revisor,aarhus@redmark.dk,-1454751.0,29442789.0,28680414.0,29442789.0,mne31446,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JHH Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Sondrup,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JHH Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,12000.0,2019-02-07,Aarhus,86133100.0,RevisionspÃ¥tegning,urn:ofk:oid:26746386,indberetninger-20180424,2.5118406,28680414.0,AWkzllD1RYGX6_YTFa60,2019-02-28T10:12:22.527Z,2019-02-28T10:11:22.515Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-94-PC,2019-02-28T10:11:22.729Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680414,2016-10-01,2017-09-30,c120,,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzg4L2U2LzhkL2U4YWEtNDY1Yy1iNjYzLThlNzUxMGJlZDhmMg.pdf,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzliLzY3L2JkLzUwMDQtNDgzYS05ZTI2LTE4ZjkwYWQ2NTllNQ.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Vejle,7100.0,6.0,Lysholt AllÃ©,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-07,2019-02-07,2019-02-27,statsautoriseret revisor,aarhus@redmark.dk,,29442789.0,28680414.0,29442789.0,mne31446,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JHH Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Sondrup,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JHH Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,12000.0,2019-02-07,Aarhus,86133100.0,RevisionspÃ¥tegning,urn:ofk:oid:26746386,indberetninger-20180424,2.5118406,28680414.0,AWkzllD1RYGX6_YTFa60,2019-02-28T10:12:22.527Z,2019-02-28T10:11:22.515Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-94-PC,2019-02-28T10:11:22.729Z,133689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680414,2016-10-01,2017-09-30,c3,,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzg4L2U2LzhkL2U4YWEtNDY1Yy1iNjYzLThlNzUxMGJlZDhmMg.pdf,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzliLzY3L2JkLzUwMDQtNDgzYS05ZTI2LTE4ZjkwYWQ2NTllNQ.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Vejle,7100.0,6.0,Lysholt AllÃ©,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-07,2019-02-07,2019-02-27,statsautoriseret revisor,aarhus@redmark.dk,,29442789.0,28680414.0,29442789.0,mne31446,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JHH Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Sondrup,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JHH Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,12000.0,2019-02-07,Aarhus,86133100.0,RevisionspÃ¥tegning,urn:ofk:oid:26746386,indberetninger-20180424,2.5118406,28680414.0,AWkzllD1RYGX6_YTFa60,2019-02-28T10:12:22.527Z,2019-02-28T10:11:22.515Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-94-PC,2019-02-28T10:11:22.729Z,133689.0,0.0,66831.0,0.0,113493.0,217921.0,142.0,113493.0,171401.0,66831.0,37712.0,,,,,,,,,,,,,,,,,,,,,,,,,
28680414,2016-10-01,2017-09-30,c726,,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzg4L2U2LzhkL2U4YWEtNDY1Yy1iNjYzLThlNzUxMGJlZDhmMg.pdf,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzliLzY3L2JkLzUwMDQtNDgzYS05ZTI2LTE4ZjkwYWQ2NTllNQ.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Vejle,7100.0,6.0,Lysholt AllÃ©,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-07,2019-02-07,2019-02-27,statsautoriseret revisor,aarhus@redmark.dk,,29442789.0,28680414.0,29442789.0,mne31446,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JHH Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Sondrup,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JHH Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,12000.0,2019-02-07,Aarhus,86133100.0,RevisionspÃ¥tegning,urn:ofk:oid:26746386,indberetninger-20180424,2.5118406,28680414.0,AWkzllD1RYGX6_YTFa60,2019-02-28T10:12:22.527Z,2019-02-28T10:11:22.515Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-94-PC,2019-02-28T10:11:22.729Z,133689.0,,,,,,,,,,,707840.0,,,,,,,,,,,,,,,,,,,,,,,,
28680414,2017-09-30,2017-09-30,c4,,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzg4L2U2LzhkL2U4YWEtNDY1Yy1iNjYzLThlNzUxMGJlZDhmMg.pdf,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzliLzY3L2JkLzUwMDQtNDgzYS05ZTI2LTE4ZjkwYWQ2NTllNQ.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Vejle,7100.0,6.0,Lysholt AllÃ©,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-07,2019-02-07,2019-02-27,statsautoriseret revisor,aarhus@redmark.dk,-488222.0,29442789.0,28680414.0,29442789.0,mne31446,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JHH Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Sondrup,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JHH Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,12000.0,2019-02-07,Aarhus,86133100.0,RevisionspÃ¥tegning,urn:ofk:oid:26746386,indberetninger-20180424,2.5118406,28680414.0,AWkzllD1RYGX6_YTFa60,2019-02-28T10:12:22.527Z,2019-02-28T10:11:22.515Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-94-PC,2019-02-28T10:11:22.729Z,,,,,,,,,,,,,3617682.0,125000.0,172682.0,166393.0,3013.0,3445000.0,3617682.0,4105904.0,3445000.0,16948.0,2439.0,3445000.0,0.0,0.0,-613222.0,4077706.0,4105904.0,0.0,172682.0,837.0,0.0,11250.0,,
28680414,2017-09-30,2017-09-30,c706,,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzg4L2U2LzhkL2U4YWEtNDY1Yy1iNjYzLThlNzUxMGJlZDhmMg.pdf,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzliLzY3L2JkLzUwMDQtNDgzYS05ZTI2LTE4ZjkwYWQ2NTllNQ.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Vejle,7100.0,6.0,Lysholt AllÃ©,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-07,2019-02-07,2019-02-27,statsautoriseret revisor,aarhus@redmark.dk,125000.0,29442789.0,28680414.0,29442789.0,mne31446,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JHH Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Sondrup,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JHH Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,12000.0,2019-02-07,Aarhus,86133100.0,RevisionspÃ¥tegning,urn:ofk:oid:26746386,indberetninger-20180424,2.5118406,28680414.0,AWkzllD1RYGX6_YTFa60,2019-02-28T10:12:22.527Z,2019-02-28T10:11:22.515Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-94-PC,2019-02-28T10:11:22.729Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680414,2017-09-30,2017-09-30,c727,,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzg4L2U2LzhkL2U4YWEtNDY1Yy1iNjYzLThlNzUxMGJlZDhmMg.pdf,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzliLzY3L2JkLzUwMDQtNDgzYS05ZTI2LTE4ZjkwYWQ2NTllNQ.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Vejle,7100.0,6.0,Lysholt AllÃ©,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-07,2019-02-07,2019-02-27,statsautoriseret revisor,aarhus@redmark.dk,-613222.0,29442789.0,28680414.0,29442789.0,mne31446,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JHH Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Sondrup,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JHH Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,12000.0,2019-02-07,Aarhus,86133100.0,RevisionspÃ¥tegning,urn:ofk:oid:26746386,indberetninger-20180424,2.5118406,28680414.0,AWkzllD1RYGX6_YTFa60,2019-02-28T10:12:22.527Z,2019-02-28T10:11:22.515Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-94-PC,2019-02-28T10:11:22.729Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680414,2017-10-01,2017-10-01,c148,,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzg4L2U2LzhkL2U4YWEtNDY1Yy1iNjYzLThlNzUxMGJlZDhmMg.pdf,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzliLzY3L2JkLzUwMDQtNDgzYS05ZTI2LTE4ZjkwYWQ2NTllNQ.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Vejle,7100.0,6.0,Lysholt AllÃ©,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-07,2019-02-07,2019-02-27,statsautoriseret revisor,aarhus@redmark.dk,,29442789.0,28680414.0,29442789.0,mne31446,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JHH Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Sondrup,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JHH Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,12000.0,2019-02-07,Aarhus,86133100.0,RevisionspÃ¥tegning,urn:ofk:oid:26746386,indberetninger-20180424,2.5118406,28680414.0,AWkzllD1RYGX6_YTFa60,2019-02-28T10:12:22.527Z,2019-02-28T10:11:22.515Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-94-PC,2019-02-28T10:11:22.729Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153034.0,3291966.0
28680414,2017-10-01,2017-10-01,c177,,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzg4L2U2LzhkL2U4YWEtNDY1Yy1iNjYzLThlNzUxMGJlZDhmMg.pdf,http://regnskaber.virk.dk/41408682/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzliLzY3L2JkLzUwMDQtNDgzYS05ZTI2LTE4ZjkwYWQ2NTllNQ.xml,Danmark,Aarhus V,8210.0,31C,Sommervej,Vejle,7100.0,6.0,Lysholt AllÃ©,"8210, Aarhus V","Sommervej, 31C",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-07,2019-02-07,2019-02-27,statsautoriseret revisor,aarhus@redmark.dk,125000.0,29442789.0,28680414.0,29442789.0,mne31446,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JHH Ejendomme ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Sondrup,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JHH Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vejle,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,12000.0,2019-02-07,Aarhus,86133100.0,RevisionspÃ¥tegning,urn:ofk:oid:26746386,indberetninger-20180424,2.5118406,28680414.0,AWkzllD1RYGX6_YTFa60,2019-02-28T10:12:22.527Z,2019-02-28T10:11:22.515Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-94-PC,2019-02-28T10:11:22.729Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
