entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForCurrentTaxRelatingToTaxRateChangesOrImpositionOfNewTaxes,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermReceivablesFromAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment
73194318,2013-05-01,2014-04-30,c1,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzI1LzAwL2UyLzFjNmEtNDViZi05NjBkLTVjMGQzOTMwMzEyMw.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzE5Lzc0L2Q2LzQ5ZTYtNGE1NS1iMjAwLTM3MmNmZGE4ZmM1OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100  Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,-16334.0,-171182.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-30,1983-05-23,2015-09-30,-100000.0,Statsautoriseret revisor,-602887.0,1023968.0,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",230949.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,-2887.0,-953478.0,134663.0,Vejle,-454301.0,-266785.0,321081.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-04-30,2014-05-01,2015-09-30,Vejle,-187516.0,RevisionspÃ¥tegning,-600000.0,urn:ofk:oid:21474070,indberetninger-20180424,2.5097417999999996,73194318.0,,2018-03-30T15:51:27.362Z,2015-09-30T14:22:42.725Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-08-VW,2015-09-30T14:22:42.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2013-05-01,2014-04-30,c30,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzI1LzAwL2UyLzFjNmEtNDViZi05NjBkLTVjMGQzOTMwMzEyMw.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzE5Lzc0L2Q2LzQ5ZTYtNGE1NS1iMjAwLTM3MmNmZGE4ZmM1OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100  Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-30,1983-05-23,2015-09-30,,Statsautoriseret revisor,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,-454301.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-04-30,2014-05-01,2015-09-30,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:21474070,indberetninger-20180424,2.5097417999999996,73194318.0,,2018-03-30T15:51:27.362Z,2015-09-30T14:22:42.725Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-08-VW,2015-09-30T14:22:42.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2013-05-01,2014-04-30,c6,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzI1LzAwL2UyLzFjNmEtNDViZi05NjBkLTVjMGQzOTMwMzEyMw.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzE5Lzc0L2Q2LzQ5ZTYtNGE1NS1iMjAwLTM3MmNmZGE4ZmM1OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100  Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-30,1983-05-23,2015-09-30,,Statsautoriseret revisor,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-04-30,2014-05-01,2015-09-30,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:21474070,indberetninger-20180424,2.5097417999999996,73194318.0,,2018-03-30T15:51:27.362Z,2015-09-30T14:22:42.725Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-08-VW,2015-09-30T14:22:42.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2014-04-30,2014-04-30,c4,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzI1LzAwL2UyLzFjNmEtNDViZi05NjBkLTVjMGQzOTMwMzEyMw.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzE5Lzc0L2Q2LzQ5ZTYtNGE1NS1iMjAwLTM3MmNmZGE4ZmM1OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100  Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-30,1983-05-23,2015-09-30,,Statsautoriseret revisor,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-04-30,2014-05-01,2015-09-30,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:21474070,indberetninger-20180424,2.5097417999999996,73194318.0,,2018-03-30T15:51:27.362Z,2015-09-30T14:22:42.725Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-08-VW,2015-09-30T14:22:42.852Z,54429028.0,9866765.0,200000.0,11781991.0,1255335.0,195671.0,23834686.0,686667.0,16393913.0,54429028.0,30594342.0,25890150.0,25566457.0,5852769.0,30167871.0,4277721.0,2217.0,42647037.0,19711471.0,426471.0,464220.0,17080580.0,0.0,23634686.0,426471.0,1915226.0,0.0,,,,,,
73194318,2014-05-01,2014-05-01,c137,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzI1LzAwL2UyLzFjNmEtNDViZi05NjBkLTVjMGQzOTMwMzEyMw.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzE5Lzc0L2Q2LzQ5ZTYtNGE1NS1iMjAwLTM3MmNmZGE4ZmM1OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100  Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-30,1983-05-23,2015-09-30,,Statsautoriseret revisor,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-04-30,2014-05-01,2015-09-30,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:21474070,indberetninger-20180424,2.5097417999999996,73194318.0,,2018-03-30T15:51:27.362Z,2015-09-30T14:22:42.725Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-08-VW,2015-09-30T14:22:42.852Z,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2014-05-01,2014-05-01,c158,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzI1LzAwL2UyLzFjNmEtNDViZi05NjBkLTVjMGQzOTMwMzEyMw.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzE5Lzc0L2Q2LzQ5ZTYtNGE1NS1iMjAwLTM3MmNmZGE4ZmM1OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100  Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-30,1983-05-23,2015-09-30,,Statsautoriseret revisor,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-04-30,2014-05-01,2015-09-30,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:21474070,indberetninger-20180424,2.5097417999999996,73194318.0,,2018-03-30T15:51:27.362Z,2015-09-30T14:22:42.725Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-08-VW,2015-09-30T14:22:42.852Z,,,,,,,23634686.0,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2014-05-01,2014-05-01,c161,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzI1LzAwL2UyLzFjNmEtNDViZi05NjBkLTVjMGQzOTMwMzEyMw.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzE5Lzc0L2Q2LzQ5ZTYtNGE1NS1iMjAwLTM3MmNmZGE4ZmM1OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100  Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-30,1983-05-23,2015-09-30,,Statsautoriseret revisor,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-04-30,2014-05-01,2015-09-30,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:21474070,indberetninger-20180424,2.5097417999999996,73194318.0,,2018-03-30T15:51:27.362Z,2015-09-30T14:22:42.725Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-08-VW,2015-09-30T14:22:42.852Z,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2014-05-01,2014-05-01,c76,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzI1LzAwL2UyLzFjNmEtNDViZi05NjBkLTVjMGQzOTMwMzEyMw.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzE5Lzc0L2Q2LzQ5ZTYtNGE1NS1iMjAwLTM3MmNmZGE4ZmM1OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100  Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-30,1983-05-23,2015-09-30,,Statsautoriseret revisor,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-04-30,2014-05-01,2015-09-30,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:21474070,indberetninger-20180424,2.5097417999999996,73194318.0,,2018-03-30T15:51:27.362Z,2015-09-30T14:22:42.725Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-08-VW,2015-09-30T14:22:42.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16495590.0,,,,
73194318,2014-05-01,2014-05-01,c88,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzI1LzAwL2UyLzFjNmEtNDViZi05NjBkLTVjMGQzOTMwMzEyMw.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzE5Lzc0L2Q2LzQ5ZTYtNGE1NS1iMjAwLTM3MmNmZGE4ZmM1OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100  Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-30,1983-05-23,2015-09-30,,Statsautoriseret revisor,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-04-30,2014-05-01,2015-09-30,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:21474070,indberetninger-20180424,2.5097417999999996,73194318.0,,2018-03-30T15:51:27.362Z,2015-09-30T14:22:42.725Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-08-VW,2015-09-30T14:22:42.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,334333.0,1021000.0,,,,
73194318,2014-05-01,2015-04-30,c0,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzI1LzAwL2UyLzFjNmEtNDViZi05NjBkLTVjMGQzOTMwMzEyMw.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzE5Lzc0L2Q2LzQ5ZTYtNGE1NS1iMjAwLTM3MmNmZGE4ZmM1OQ.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100  Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,0.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",2015-09-30,1983-05-23,2015-09-30,-100000.0,Statsautoriseret revisor,-61700.0,280878.0,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",412662.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,-1700.0,-5182937.0,94210.0,Vejle,-4556887.0,-4556887.0,119178.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-04-30,2014-05-01,2015-09-30,Vejle,0.0,RevisionspÃ¥tegning,-60000.0,urn:ofk:oid:21474070,indberetninger-20180424,2.5097417999999996,73194318.0,,2018-03-30T15:51:27.362Z,2015-09-30T14:22:42.725Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-08-VW,2015-09-30T14:22:42.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,
