entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DepreciationOfPropertyPlantAndEquipment,DisposalsOfInvestments,RevaluationsOfInvestmentsOfTheYear,NameAndSurnameOfMemberOfExecutiveBoard
73194318,2017-05-01,2018-04-30,c175,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2EzL2U5LzU4L2UyYWUtNGQwYy04YTQ2LTNlNzI2MTI4ODNkOA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzExLzE5LzAyLzEyMDAtNGZjZi1iNzA5LTc5NjY5YzcxYmZlYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-18,1983-05-23,2019-09-18,100000.0,Statsautoriseret revisor,-105800.0,809729.0,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for MBN Invest ApS.,583809.0,Ãrsrapport,12222483.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,739320.0,548800.0,Vejle,2017-05-01,2018-04-30,5418.0,5418.0,160929.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2019-04-30,2018-05-01,true,2019-09-18,Vejle,0.0,urn:ofk:oid:27863005,indberetninger-20180424,2.5118406,73194318.0,AW1yUdSyIXJRhhXBOBy-,2019-09-27T10:44:33.465Z,2019-09-27T10:43:47.259Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-39-RE,2019-09-27T10:43:47.905Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2017-05-01,2018-04-30,c214,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2EzL2U5LzU4L2UyYWUtNGQwYy04YTQ2LTNlNzI2MTI4ODNkOA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzExLzE5LzAyLzEyMDAtNGZjZi1iNzA5LTc5NjY5YzcxYmZlYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-18,1983-05-23,2019-09-18,,Statsautoriseret revisor,-105800.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for MBN Invest ApS.,,Ãrsrapport,12222483.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-05-01,2018-04-30,-684191.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2019-04-30,2018-05-01,true,2019-09-18,Vejle,,urn:ofk:oid:27863005,indberetninger-20180424,2.5118406,73194318.0,AW1yUdSyIXJRhhXBOBy-,2019-09-27T10:44:33.465Z,2019-09-27T10:43:47.259Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-39-RE,2019-09-27T10:43:47.905Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2017-05-01,2018-04-30,c216,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2EzL2U5LzU4L2UyYWUtNGQwYy04YTQ2LTNlNzI2MTI4ODNkOA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzExLzE5LzAyLzEyMDAtNGZjZi1iNzA5LTc5NjY5YzcxYmZlYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-18,1983-05-23,2019-09-18,,Statsautoriseret revisor,-105800.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for MBN Invest ApS.,,Ãrsrapport,12222483.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-05-01,2018-04-30,583809.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2019-04-30,2018-05-01,true,2019-09-18,Vejle,,urn:ofk:oid:27863005,indberetninger-20180424,2.5118406,73194318.0,AW1yUdSyIXJRhhXBOBy-,2019-09-27T10:44:33.465Z,2019-09-27T10:43:47.259Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-39-RE,2019-09-27T10:43:47.905Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2017-05-01,2018-04-30,c219,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2EzL2U5LzU4L2UyYWUtNGQwYy04YTQ2LTNlNzI2MTI4ODNkOA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzExLzE5LzAyLzEyMDAtNGZjZi1iNzA5LTc5NjY5YzcxYmZlYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-18,1983-05-23,2019-09-18,,Statsautoriseret revisor,-105800.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for MBN Invest ApS.,,Ãrsrapport,12222483.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-05-01,2018-04-30,105800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2019-04-30,2018-05-01,true,2019-09-18,Vejle,,urn:ofk:oid:27863005,indberetninger-20180424,2.5118406,73194318.0,AW1yUdSyIXJRhhXBOBy-,2019-09-27T10:44:33.465Z,2019-09-27T10:43:47.259Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-39-RE,2019-09-27T10:43:47.905Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2018-04-30,2018-04-30,c173,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2EzL2U5LzU4L2UyYWUtNGQwYy04YTQ2LTNlNzI2MTI4ODNkOA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzExLzE5LzAyLzEyMDAtNGZjZi1iNzA5LTc5NjY5YzcxYmZlYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-18,1983-05-23,2019-09-18,,Statsautoriseret revisor,-105800.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for MBN Invest ApS.,,Ãrsrapport,12222483.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2019-04-30,2018-05-01,true,2019-09-18,Vejle,,urn:ofk:oid:27863005,indberetninger-20180424,2.5118406,73194318.0,AW1yUdSyIXJRhhXBOBy-,2019-09-27T10:44:33.465Z,2019-09-27T10:43:47.259Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-39-RE,2019-09-27T10:43:47.905Z,42117607.0,3081494.0,200000.0,1255335.0,169594.0,19051764.0,286667.0,16946734.0,42117607.0,23065843.0,16069707.0,20175002.0,7590969.0,19228161.0,3158454.0,37408403.0,12584033.0,202781.0,17233401.0,105800.0,6716853.0,12029111.0,3837682.0,3205000.0,1627710.0,,,,,,,,,,
73194318,2018-05-01,2018-05-01,c231,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2EzL2U5LzU4L2UyYWUtNGQwYy04YTQ2LTNlNzI2MTI4ODNkOA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzExLzE5LzAyLzEyMDAtNGZjZi1iNzA5LTc5NjY5YzcxYmZlYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-18,1983-05-23,2019-09-18,,Statsautoriseret revisor,-105800.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for MBN Invest ApS.,,Ãrsrapport,12222483.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2019-04-30,2018-05-01,true,2019-09-18,Vejle,,urn:ofk:oid:27863005,indberetninger-20180424,2.5118406,73194318.0,AW1yUdSyIXJRhhXBOBy-,2019-09-27T10:44:33.465Z,2019-09-27T10:43:47.259Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-39-RE,2019-09-27T10:43:47.905Z,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2018-05-01,2018-05-01,c234,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2EzL2U5LzU4L2UyYWUtNGQwYy04YTQ2LTNlNzI2MTI4ODNkOA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzExLzE5LzAyLzEyMDAtNGZjZi1iNzA5LTc5NjY5YzcxYmZlYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-18,1983-05-23,2019-09-18,,Statsautoriseret revisor,-105800.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for MBN Invest ApS.,,Ãrsrapport,12222483.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2019-04-30,2018-05-01,true,2019-09-18,Vejle,,urn:ofk:oid:27863005,indberetninger-20180424,2.5118406,73194318.0,AW1yUdSyIXJRhhXBOBy-,2019-09-27T10:44:33.465Z,2019-09-27T10:43:47.259Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-39-RE,2019-09-27T10:43:47.905Z,,,,,,6716853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2018-05-01,2018-05-01,c249,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2EzL2U5LzU4L2UyYWUtNGQwYy04YTQ2LTNlNzI2MTI4ODNkOA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzExLzE5LzAyLzEyMDAtNGZjZi1iNzA5LTc5NjY5YzcxYmZlYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-18,1983-05-23,2019-09-18,,Statsautoriseret revisor,-105800.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for MBN Invest ApS.,,Ãrsrapport,12222483.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2019-04-30,2018-05-01,true,2019-09-18,Vejle,,urn:ofk:oid:27863005,indberetninger-20180424,2.5118406,73194318.0,AW1yUdSyIXJRhhXBOBy-,2019-09-27T10:44:33.465Z,2019-09-27T10:43:47.259Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-39-RE,2019-09-27T10:43:47.905Z,,,,,,12029111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2018-05-01,2018-05-01,c255,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2EzL2U5LzU4L2UyYWUtNGQwYy04YTQ2LTNlNzI2MTI4ODNkOA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzExLzE5LzAyLzEyMDAtNGZjZi1iNzA5LTc5NjY5YzcxYmZlYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-18,1983-05-23,2019-09-18,,Statsautoriseret revisor,-105800.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for MBN Invest ApS.,,Ãrsrapport,12222483.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2019-04-30,2018-05-01,true,2019-09-18,Vejle,,urn:ofk:oid:27863005,indberetninger-20180424,2.5118406,73194318.0,AW1yUdSyIXJRhhXBOBy-,2019-09-27T10:44:33.465Z,2019-09-27T10:43:47.259Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-39-RE,2019-09-27T10:43:47.905Z,,,,,,105800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2018-05-01,2018-05-01,c491,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2EzL2U5LzU4L2UyYWUtNGQwYy04YTQ2LTNlNzI2MTI4ODNkOA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzExLzE5LzAyLzEyMDAtNGZjZi1iNzA5LTc5NjY5YzcxYmZlYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-18,1983-05-23,2019-09-18,,Statsautoriseret revisor,-105800.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for MBN Invest ApS.,,Ãrsrapport,12222483.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2019-04-30,2018-05-01,true,2019-09-18,Vejle,,urn:ofk:oid:27863005,indberetninger-20180424,2.5118406,73194318.0,AW1yUdSyIXJRhhXBOBy-,2019-09-27T10:44:33.465Z,2019-09-27T10:43:47.259Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-39-RE,2019-09-27T10:43:47.905Z,,,,,,,,,,,,,,,,,,,,,,,,,,734333.0,1021000.0,,,,,,,,
