entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,DisposalsOfInvestments,RevaluationsOfInvestmentsOfTheYear,NameAndSurnameOfMemberOfExecutiveBoard
73194318,2016-05-01,2017-04-30,c174,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2RiLzQ5L2UzL2YzNzgtNGM2Ny1hZDYxLWQ5MzVlYWExNTM3Yg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzk2Lzc5LzgzL2MzYjYtNGUxZS1iM2QxLTU3Y2Q0ZDdjOWIxYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-25,1983-05-23,2018-09-25,100000.0,Statsautoriseret revisor,-103400.0,931173.0,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for MBN Invest ApS.,394715.0,Ãrsrapport,21469707.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,819817.0,0.0,Vejle,2016-05-01,2017-04-30,406071.0,406071.0,831173.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,true,2018-09-25,Vejle,0.0,urn:ofk:oid:26145307,indberetninger-20180424,2.5097417999999996,73194318.0,AWYV5rQp5OzuYdPkEwJ8,2018-09-26T12:42:30.586Z,2018-09-26T12:42:12.010Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-18-GH,2018-09-26T12:42:12.438Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2016-05-01,2017-04-30,c177,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2RiLzQ5L2UzL2YzNzgtNGM2Ny1hZDYxLWQ5MzVlYWExNTM3Yg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzk2Lzc5LzgzL2MzYjYtNGUxZS1iM2QxLTU3Y2Q0ZDdjOWIxYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-25,1983-05-23,2018-09-25,,Statsautoriseret revisor,-103400.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for MBN Invest ApS.,,Ãrsrapport,21469707.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-05-01,2017-04-30,103400.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,true,2018-09-25,Vejle,,urn:ofk:oid:26145307,indberetninger-20180424,2.5097417999999996,73194318.0,AWYV5rQp5OzuYdPkEwJ8,2018-09-26T12:42:30.586Z,2018-09-26T12:42:12.010Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-18-GH,2018-09-26T12:42:12.438Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2016-05-01,2017-04-30,c185,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2RiLzQ5L2UzL2YzNzgtNGM2Ny1hZDYxLWQ5MzVlYWExNTM3Yg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzk2Lzc5LzgzL2MzYjYtNGUxZS1iM2QxLTU3Y2Q0ZDdjOWIxYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-25,1983-05-23,2018-09-25,,Statsautoriseret revisor,-103400.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for MBN Invest ApS.,,Ãrsrapport,21469707.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-05-01,2017-04-30,394715.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,true,2018-09-25,Vejle,,urn:ofk:oid:26145307,indberetninger-20180424,2.5097417999999996,73194318.0,AWYV5rQp5OzuYdPkEwJ8,2018-09-26T12:42:30.586Z,2018-09-26T12:42:12.010Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-18-GH,2018-09-26T12:42:12.438Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2016-05-01,2017-04-30,c195,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2RiLzQ5L2UzL2YzNzgtNGM2Ny1hZDYxLWQ5MzVlYWExNTM3Yg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzk2Lzc5LzgzL2MzYjYtNGUxZS1iM2QxLTU3Y2Q0ZDdjOWIxYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-25,1983-05-23,2018-09-25,,Statsautoriseret revisor,-103400.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for MBN Invest ApS.,,Ãrsrapport,21469707.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-05-01,2017-04-30,-92044.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,true,2018-09-25,Vejle,,urn:ofk:oid:26145307,indberetninger-20180424,2.5097417999999996,73194318.0,AWYV5rQp5OzuYdPkEwJ8,2018-09-26T12:42:30.586Z,2018-09-26T12:42:12.010Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-18-GH,2018-09-26T12:42:12.438Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2017-04-30,2017-04-30,c172,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2RiLzQ5L2UzL2YzNzgtNGM2Ny1hZDYxLWQ5MzVlYWExNTM3Yg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzk2Lzc5LzgzL2MzYjYtNGUxZS1iM2QxLTU3Y2Q0ZDdjOWIxYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-25,1983-05-23,2018-09-25,,Statsautoriseret revisor,-103400.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for MBN Invest ApS.,,Ãrsrapport,21469707.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,true,2018-09-25,Vejle,,urn:ofk:oid:26145307,indberetninger-20180424,2.5097417999999996,73194318.0,AWYV5rQp5OzuYdPkEwJ8,2018-09-26T12:42:30.586Z,2018-09-26T12:42:12.010Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-18-GH,2018-09-26T12:42:12.438Z,44365809.0,921436.0,200000.0,1255335.0,175293.0,19149746.0,386667.0,17965536.0,44365809.0,25216063.0,17569707.0,23596903.0,7007160.0,20933005.0,3363298.0,41949106.0,16589743.0,563058.0,64639.0,18352203.0,103400.0,6133044.0,12713302.0,4283058.0,3720000.0,1495267.0,,,,,,,,,,,
73194318,2017-05-01,2017-05-01,c226,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2RiLzQ5L2UzL2YzNzgtNGM2Ny1hZDYxLWQ5MzVlYWExNTM3Yg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzk2Lzc5LzgzL2MzYjYtNGUxZS1iM2QxLTU3Y2Q0ZDdjOWIxYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-25,1983-05-23,2018-09-25,,Statsautoriseret revisor,-103400.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for MBN Invest ApS.,,Ãrsrapport,21469707.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,true,2018-09-25,Vejle,,urn:ofk:oid:26145307,indberetninger-20180424,2.5097417999999996,73194318.0,AWYV5rQp5OzuYdPkEwJ8,2018-09-26T12:42:30.586Z,2018-09-26T12:42:12.010Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-18-GH,2018-09-26T12:42:12.438Z,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2017-05-01,2017-05-01,c235,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2RiLzQ5L2UzL2YzNzgtNGM2Ny1hZDYxLWQ5MzVlYWExNTM3Yg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzk2Lzc5LzgzL2MzYjYtNGUxZS1iM2QxLTU3Y2Q0ZDdjOWIxYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-25,1983-05-23,2018-09-25,,Statsautoriseret revisor,-103400.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for MBN Invest ApS.,,Ãrsrapport,21469707.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,true,2018-09-25,Vejle,,urn:ofk:oid:26145307,indberetninger-20180424,2.5097417999999996,73194318.0,AWYV5rQp5OzuYdPkEwJ8,2018-09-26T12:42:30.586Z,2018-09-26T12:42:12.010Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-18-GH,2018-09-26T12:42:12.438Z,,,,,,6133044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2017-05-01,2017-05-01,c253,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2RiLzQ5L2UzL2YzNzgtNGM2Ny1hZDYxLWQ5MzVlYWExNTM3Yg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzk2Lzc5LzgzL2MzYjYtNGUxZS1iM2QxLTU3Y2Q0ZDdjOWIxYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-25,1983-05-23,2018-09-25,,Statsautoriseret revisor,-103400.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for MBN Invest ApS.,,Ãrsrapport,21469707.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,true,2018-09-25,Vejle,,urn:ofk:oid:26145307,indberetninger-20180424,2.5097417999999996,73194318.0,AWYV5rQp5OzuYdPkEwJ8,2018-09-26T12:42:30.586Z,2018-09-26T12:42:12.010Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-18-GH,2018-09-26T12:42:12.438Z,,,,,,12713302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2017-05-01,2017-05-01,c257,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2RiLzQ5L2UzL2YzNzgtNGM2Ny1hZDYxLWQ5MzVlYWExNTM3Yg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzk2Lzc5LzgzL2MzYjYtNGUxZS1iM2QxLTU3Y2Q0ZDdjOWIxYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-25,1983-05-23,2018-09-25,,Statsautoriseret revisor,-103400.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for MBN Invest ApS.,,Ãrsrapport,21469707.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,true,2018-09-25,Vejle,,urn:ofk:oid:26145307,indberetninger-20180424,2.5097417999999996,73194318.0,AWYV5rQp5OzuYdPkEwJ8,2018-09-26T12:42:30.586Z,2018-09-26T12:42:12.010Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-18-GH,2018-09-26T12:42:12.438Z,,,,,,103400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2017-05-01,2017-05-01,c444,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0L2RiLzQ5L2UzL2YzNzgtNGM2Ny1hZDYxLWQ5MzVlYWExNTM3Yg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzk2Lzc5LzgzL2MzYjYtNGUxZS1iM2QxLTU3Y2Q0ZDdjOWIxYw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Torveparken 33,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MBN Invest ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-25,1983-05-23,2018-09-25,,Statsautoriseret revisor,-103400.0,,20222670.0,73194318.0,20222670.0,mne31481,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for MBN Invest ApS.,,Ãrsrapport,21469707.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,true,2018-09-25,Vejle,,urn:ofk:oid:26145307,indberetninger-20180424,2.5097417999999996,73194318.0,AWYV5rQp5OzuYdPkEwJ8,2018-09-26T12:42:30.586Z,2018-09-26T12:42:12.010Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-18-GH,2018-09-26T12:42:12.438Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17965534.0,,,,,,,,,
