entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,DisposalsOfInvestments,RevaluationsOfInvestmentsOfTheYear,NameAndSurnameOfMemberOfExecutiveBoard
73194318,2015-05-01,2016-04-30,c175,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2MwLzk4L2JhL2E1YTQtNDg5MC04OGI0LWJmNjJjZTg0M2M2OA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QwLzczL2NiLzMwNzktNDlhMC1hMTkwLWVlOTdlYzNlNmIwMA.xml,false,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-27,1983-05-23,2017-09-27,100000.0,Statsautoriseret revisor,-101200.0,1104688.0,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for MBN Invest ApS.,409924.0,Ãrsrapport,6000000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,747081.0,449544.0,Vejle,2015-05-01,2016-04-30,1117075.0,1117075.0,1004688.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-27,Vejle,0.0,urn:ofk:oid:24546244,indberetninger-20180424,2.5117111,73194318.0,,2018-03-27T17:50:43.652Z,2017-09-29T11:27:57.755Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-06-HC,2017-09-29T11:27:57.905Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2015-05-01,2016-04-30,c177,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2MwLzk4L2JhL2E1YTQtNDg5MC04OGI0LWJmNjJjZTg0M2M2OA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QwLzczL2NiLzMwNzktNDlhMC1hMTkwLWVlOTdlYzNlNmIwMA.xml,false,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-27,1983-05-23,2017-09-27,,Statsautoriseret revisor,-101200.0,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for MBN Invest ApS.,,Ãrsrapport,6000000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-05-01,2016-04-30,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-27,Vejle,,urn:ofk:oid:24546244,indberetninger-20180424,2.5117111,73194318.0,,2018-03-27T17:50:43.652Z,2017-09-29T11:27:57.755Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-06-HC,2017-09-29T11:27:57.905Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2015-05-01,2016-04-30,c185,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2MwLzk4L2JhL2E1YTQtNDg5MC04OGI0LWJmNjJjZTg0M2M2OA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QwLzczL2NiLzMwNzktNDlhMC1hMTkwLWVlOTdlYzNlNmIwMA.xml,false,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-27,1983-05-23,2017-09-27,,Statsautoriseret revisor,-101200.0,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for MBN Invest ApS.,,Ãrsrapport,6000000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-05-01,2016-04-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-27,Vejle,,urn:ofk:oid:24546244,indberetninger-20180424,2.5117111,73194318.0,,2018-03-27T17:50:43.652Z,2017-09-29T11:27:57.755Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-06-HC,2017-09-29T11:27:57.905Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2015-05-01,2016-04-30,c195,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2MwLzk4L2JhL2E1YTQtNDg5MC04OGI0LWJmNjJjZTg0M2M2OA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QwLzczL2NiLzMwNzktNDlhMC1hMTkwLWVlOTdlYzNlNmIwMA.xml,false,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-27,1983-05-23,2017-09-27,,Statsautoriseret revisor,-101200.0,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for MBN Invest ApS.,,Ãrsrapport,6000000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-05-01,2016-04-30,1015875.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-27,Vejle,,urn:ofk:oid:24546244,indberetninger-20180424,2.5117111,73194318.0,,2018-03-27T17:50:43.652Z,2017-09-29T11:27:57.755Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-06-HC,2017-09-29T11:27:57.905Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2016-04-30,2016-04-30,c172,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2MwLzk4L2JhL2E1YTQtNDg5MC04OGI0LWJmNjJjZTg0M2M2OA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QwLzczL2NiLzMwNzktNDlhMC1hMTkwLWVlOTdlYzNlNmIwMA.xml,false,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-27,1983-05-23,2017-09-27,,Statsautoriseret revisor,-101200.0,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for MBN Invest ApS.,,Ãrsrapport,6000000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-27,Vejle,,urn:ofk:oid:24546244,indberetninger-20180424,2.5117111,73194318.0,,2018-03-27T17:50:43.652Z,2017-09-29T11:27:57.755Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-06-HC,2017-09-29T11:27:57.905Z,47868564.0,2659036.0,200000.0,1255335.0,194854.0,18844875.0,486667.0,18156546.0,47868564.0,29023689.0,19569707.0,25059350.0,6612445.0,23118352.0,3548645.0,43702563.0,18446905.0,655337.0,49126.0,18643213.0,101200.0,0.0,18543675.0,5905337.0,5250000.0,1506965.0,7650.0,,,,,,,,,,,,
73194318,2016-05-01,2016-05-01,c226,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2MwLzk4L2JhL2E1YTQtNDg5MC04OGI0LWJmNjJjZTg0M2M2OA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QwLzczL2NiLzMwNzktNDlhMC1hMTkwLWVlOTdlYzNlNmIwMA.xml,false,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-27,1983-05-23,2017-09-27,,Statsautoriseret revisor,-101200.0,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for MBN Invest ApS.,,Ãrsrapport,6000000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-27,Vejle,,urn:ofk:oid:24546244,indberetninger-20180424,2.5117111,73194318.0,,2018-03-27T17:50:43.652Z,2017-09-29T11:27:57.755Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-06-HC,2017-09-29T11:27:57.905Z,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2016-05-01,2016-05-01,c235,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2MwLzk4L2JhL2E1YTQtNDg5MC04OGI0LWJmNjJjZTg0M2M2OA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QwLzczL2NiLzMwNzktNDlhMC1hMTkwLWVlOTdlYzNlNmIwMA.xml,false,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-27,1983-05-23,2017-09-27,,Statsautoriseret revisor,-101200.0,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for MBN Invest ApS.,,Ãrsrapport,6000000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-27,Vejle,,urn:ofk:oid:24546244,indberetninger-20180424,2.5117111,73194318.0,,2018-03-27T17:50:43.652Z,2017-09-29T11:27:57.755Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-06-HC,2017-09-29T11:27:57.905Z,,,,,,5738329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2016-05-01,2016-05-01,c253,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2MwLzk4L2JhL2E1YTQtNDg5MC04OGI0LWJmNjJjZTg0M2M2OA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QwLzczL2NiLzMwNzktNDlhMC1hMTkwLWVlOTdlYzNlNmIwMA.xml,false,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-27,1983-05-23,2017-09-27,,Statsautoriseret revisor,-101200.0,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for MBN Invest ApS.,,Ãrsrapport,6000000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-27,Vejle,,urn:ofk:oid:24546244,indberetninger-20180424,2.5117111,73194318.0,,2018-03-27T17:50:43.652Z,2017-09-29T11:27:57.755Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-06-HC,2017-09-29T11:27:57.905Z,,,,,,12805346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2016-05-01,2016-05-01,c257,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2MwLzk4L2JhL2E1YTQtNDg5MC04OGI0LWJmNjJjZTg0M2M2OA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QwLzczL2NiLzMwNzktNDlhMC1hMTkwLWVlOTdlYzNlNmIwMA.xml,false,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-27,1983-05-23,2017-09-27,,Statsautoriseret revisor,-101200.0,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for MBN Invest ApS.,,Ãrsrapport,6000000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-27,Vejle,,urn:ofk:oid:24546244,indberetninger-20180424,2.5117111,73194318.0,,2018-03-27T17:50:43.652Z,2017-09-29T11:27:57.755Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-06-HC,2017-09-29T11:27:57.905Z,,,,,,101200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2016-05-01,2016-05-01,c444,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2MwLzk4L2JhL2E1YTQtNDg5MC04OGI0LWJmNjJjZTg0M2M2OA.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QwLzczL2NiLzMwNzktNDlhMC1hMTkwLWVlOTdlYzNlNmIwMA.xml,false,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-27,1983-05-23,2017-09-27,,Statsautoriseret revisor,-101200.0,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for MBN Invest ApS.,,Ãrsrapport,6000000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-27,Vejle,,urn:ofk:oid:24546244,indberetninger-20180424,2.5117111,73194318.0,,2018-03-27T17:50:43.652Z,2017-09-29T11:27:57.755Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-06-HC,2017-09-29T11:27:57.905Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18156547.0,,,,,,,,,,
