entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForPensionsAndSimilarLiabilities,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
33503407,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJmLzA5LzY3L2FkZWYtNDZmYy1hYTY0LTEyY2QzNjA1N2RhYw.xhtml,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJlLzk0L2JhLzQ0ZWEtNGIxZS1hYWE1LTRkNTNjMjc0MmE1NA.pdf,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzRjLzI5L2JhLzgwZDItNDIzZi05YTg3LWQzZjI1NzVlZjgwYQ.xml,true,Danmark,DK,AllerÃ¸d,3450.0,16.0,Valmuevej,NivÃ¥,2990.0,19.0,NivÃ¥ Strandpark,3450  AllerÃ¸d,Valmuevej 16,Til den daglige ledelse i FÃ¸dekÃ¦den ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,196197.0,Registreret revisor,fodekaeden@hotmail.dk,3154683.0,33503407.0,mne16987,1000087747.0,Ãrsrapport,Bodil Jacobsen,Andreas Ãrndrup Jensen,FÃDEKÃDEN ApS,Bodil Jacobsen,6689.0,3922.0,275.0,616660.0,72528.0,2017-01-01,2017-12-31,160725.0,207361.0,211008.0,2018-12-31,2018-01-01,false,2019-05-29,AllerÃ¸d,15571.0,46636.0,false,true,false,false,true,true,Andre erklÃ¦ringer uden sikkerhed,2036030.0,urn:ofk:oid:27307692,indberetninger-20180424,2.5949402000000004,33503407.0,AWsG7QCQRYGX6_YTIM8Z,2019-05-30T04:09:10.814Z,2019-05-30T04:08:43.283Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-25-WM,2019-05-30T04:08:43.465Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33503407,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJmLzA5LzY3L2FkZWYtNDZmYy1hYTY0LTEyY2QzNjA1N2RhYw.xhtml,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJlLzk0L2JhLzQ0ZWEtNGIxZS1hYWE1LTRkNTNjMjc0MmE1NA.pdf,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzRjLzI5L2JhLzgwZDItNDIzZi05YTg3LWQzZjI1NzVlZjgwYQ.xml,true,Danmark,DK,AllerÃ¸d,3450.0,16.0,Valmuevej,NivÃ¥,2990.0,19.0,NivÃ¥ Strandpark,3450  AllerÃ¸d,Valmuevej 16,Til den daglige ledelse i FÃ¸dekÃ¦den ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,,Registreret revisor,fodekaeden@hotmail.dk,,33503407.0,mne16987,1000087747.0,Ãrsrapport,Bodil Jacobsen,Andreas Ãrndrup Jensen,FÃDEKÃDEN ApS,Bodil Jacobsen,,,,,,2017-01-01,2017-12-31,650000.0,,,2018-12-31,2018-01-01,false,2019-05-29,AllerÃ¸d,,,false,true,false,false,true,true,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:27307692,indberetninger-20180424,2.5949402000000004,33503407.0,AWsG7QCQRYGX6_YTIM8Z,2019-05-30T04:09:10.814Z,2019-05-30T04:08:43.283Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-25-WM,2019-05-30T04:08:43.465Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33503407,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJmLzA5LzY3L2FkZWYtNDZmYy1hYTY0LTEyY2QzNjA1N2RhYw.xhtml,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJlLzk0L2JhLzQ0ZWEtNGIxZS1hYWE1LTRkNTNjMjc0MmE1NA.pdf,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzRjLzI5L2JhLzgwZDItNDIzZi05YTg3LWQzZjI1NzVlZjgwYQ.xml,true,Danmark,DK,AllerÃ¸d,3450.0,16.0,Valmuevej,NivÃ¥,2990.0,19.0,NivÃ¥ Strandpark,3450  AllerÃ¸d,Valmuevej 16,Til den daglige ledelse i FÃ¸dekÃ¦den ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,,Registreret revisor,fodekaeden@hotmail.dk,,33503407.0,mne16987,1000087747.0,Ãrsrapport,Bodil Jacobsen,Andreas Ãrndrup Jensen,FÃDEKÃDEN ApS,Bodil Jacobsen,,,,,,2017-01-01,2017-12-31,-489275.0,,,2018-12-31,2018-01-01,false,2019-05-29,AllerÃ¸d,,,false,true,false,false,true,true,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:27307692,indberetninger-20180424,2.5949402000000004,33503407.0,AWsG7QCQRYGX6_YTIM8Z,2019-05-30T04:09:10.814Z,2019-05-30T04:08:43.283Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-25-WM,2019-05-30T04:08:43.465Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33503407,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJmLzA5LzY3L2FkZWYtNDZmYy1hYTY0LTEyY2QzNjA1N2RhYw.xhtml,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJlLzk0L2JhLzQ0ZWEtNGIxZS1hYWE1LTRkNTNjMjc0MmE1NA.pdf,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzRjLzI5L2JhLzgwZDItNDIzZi05YTg3LWQzZjI1NzVlZjgwYQ.xml,true,Danmark,DK,AllerÃ¸d,3450.0,16.0,Valmuevej,NivÃ¥,2990.0,19.0,NivÃ¥ Strandpark,3450  AllerÃ¸d,Valmuevej 16,Til den daglige ledelse i FÃ¸dekÃ¦den ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,,Registreret revisor,fodekaeden@hotmail.dk,,33503407.0,mne16987,1000087747.0,Ãrsrapport,Bodil Jacobsen,Andreas Ãrndrup Jensen,FÃDEKÃDEN ApS,Bodil Jacobsen,,,,,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-29,AllerÃ¸d,,,false,true,false,false,true,true,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:27307692,indberetninger-20180424,2.5949402000000004,33503407.0,AWsG7QCQRYGX6_YTIM8Z,2019-05-30T04:09:10.814Z,2019-05-30T04:08:43.283Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-25-WM,2019-05-30T04:08:43.465Z,1430394.0,873285.0,80000.0,1029786.0,50611.0,751191.0,400608.0,50000.0,1430394.0,604203.0,400608.0,410058.0,48390.0,400608.0,650000.0,75000.0,75000.0,50000.0,21191.0,604203.0,0.0,16579.0,106501.0,30904.0,146662.0,7500.0,,
33503407,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJmLzA5LzY3L2FkZWYtNDZmYy1hYTY0LTEyY2QzNjA1N2RhYw.xhtml,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJlLzk0L2JhLzQ0ZWEtNGIxZS1hYWE1LTRkNTNjMjc0MmE1NA.pdf,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzRjLzI5L2JhLzgwZDItNDIzZi05YTg3LWQzZjI1NzVlZjgwYQ.xml,true,Danmark,DK,AllerÃ¸d,3450.0,16.0,Valmuevej,NivÃ¥,2990.0,19.0,NivÃ¥ Strandpark,3450  AllerÃ¸d,Valmuevej 16,Til den daglige ledelse i FÃ¸dekÃ¦den ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,192722.0,Registreret revisor,fodekaeden@hotmail.dk,4700318.0,33503407.0,mne16987,1000087747.0,Ãrsrapport,Bodil Jacobsen,Andreas Ãrndrup Jensen,FÃDEKÃDEN ApS,Bodil Jacobsen,126037.0,1434.0,0.0,700139.0,76866.0,2017-01-01,2017-12-31,629379.0,812243.0,813677.0,2018-12-31,2018-01-01,false,2019-05-29,AllerÃ¸d,26094.0,182864.0,false,true,false,false,true,true,Andre erklÃ¦ringer uden sikkerhed,2764783.0,urn:ofk:oid:27307692,indberetninger-20180424,2.5949402000000004,33503407.0,AWsG7QCQRYGX6_YTIM8Z,2019-05-30T04:09:10.814Z,2019-05-30T04:08:43.283Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-25-WM,2019-05-30T04:08:43.465Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33503407,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJmLzA5LzY3L2FkZWYtNDZmYy1hYTY0LTEyY2QzNjA1N2RhYw.xhtml,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJlLzk0L2JhLzQ0ZWEtNGIxZS1hYWE1LTRkNTNjMjc0MmE1NA.pdf,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzRjLzI5L2JhLzgwZDItNDIzZi05YTg3LWQzZjI1NzVlZjgwYQ.xml,true,Danmark,DK,AllerÃ¸d,3450.0,16.0,Valmuevej,NivÃ¥,2990.0,19.0,NivÃ¥ Strandpark,3450  AllerÃ¸d,Valmuevej 16,Til den daglige ledelse i FÃ¸dekÃ¦den ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,,Registreret revisor,fodekaeden@hotmail.dk,,33503407.0,mne16987,1000087747.0,Ãrsrapport,Bodil Jacobsen,Andreas Ãrndrup Jensen,FÃDEKÃDEN ApS,Bodil Jacobsen,,,,,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-29,AllerÃ¸d,,,false,true,false,false,true,true,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:27307692,indberetninger-20180424,2.5949402000000004,33503407.0,AWsG7QCQRYGX6_YTIM8Z,2019-05-30T04:09:10.814Z,2019-05-30T04:08:43.283Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-25-WM,2019-05-30T04:08:43.465Z,,,,,,,,,,,,,,,,,,,,,,,,,,,10510945.0,"UNICONSULT, REGISTRERET REVISIONS ApS"
33503407,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJmLzA5LzY3L2FkZWYtNDZmYy1hYTY0LTEyY2QzNjA1N2RhYw.xhtml,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJlLzk0L2JhLzQ0ZWEtNGIxZS1hYWE1LTRkNTNjMjc0MmE1NA.pdf,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzRjLzI5L2JhLzgwZDItNDIzZi05YTg3LWQzZjI1NzVlZjgwYQ.xml,true,Danmark,DK,AllerÃ¸d,3450.0,16.0,Valmuevej,NivÃ¥,2990.0,19.0,NivÃ¥ Strandpark,3450  AllerÃ¸d,Valmuevej 16,Til den daglige ledelse i FÃ¸dekÃ¦den ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,,Registreret revisor,fodekaeden@hotmail.dk,,33503407.0,mne16987,1000087747.0,Ãrsrapport,Bodil Jacobsen,Andreas Ãrndrup Jensen,FÃDEKÃDEN ApS,Bodil Jacobsen,,,,,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-29,AllerÃ¸d,,,false,true,false,false,true,true,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:27307692,indberetninger-20180424,2.5949402000000004,33503407.0,AWsG7QCQRYGX6_YTIM8Z,2019-05-30T04:09:10.814Z,2019-05-30T04:08:43.283Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-25-WM,2019-05-30T04:08:43.465Z,,,,,,,,,,,,,,,,,,,,,,,,,,,10510945.0,"UNICONSULT, REGISTRERET REVISIONS ApS"
33503407,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJmLzA5LzY3L2FkZWYtNDZmYy1hYTY0LTEyY2QzNjA1N2RhYw.xhtml,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJlLzk0L2JhLzQ0ZWEtNGIxZS1hYWE1LTRkNTNjMjc0MmE1NA.pdf,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzRjLzI5L2JhLzgwZDItNDIzZi05YTg3LWQzZjI1NzVlZjgwYQ.xml,true,Danmark,DK,AllerÃ¸d,3450.0,16.0,Valmuevej,NivÃ¥,2990.0,19.0,NivÃ¥ Strandpark,3450  AllerÃ¸d,Valmuevej 16,Til den daglige ledelse i FÃ¸dekÃ¦den ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,,Registreret revisor,fodekaeden@hotmail.dk,,33503407.0,mne16987,1000087747.0,Ãrsrapport,Bodil Jacobsen,Andreas Ãrndrup Jensen,FÃDEKÃDEN ApS,Bodil Jacobsen,,,,,,2017-01-01,2017-12-31,625000.0,,,2018-12-31,2018-01-01,false,2019-05-29,AllerÃ¸d,,,false,true,false,false,true,true,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:27307692,indberetninger-20180424,2.5949402000000004,33503407.0,AWsG7QCQRYGX6_YTIM8Z,2019-05-30T04:09:10.814Z,2019-05-30T04:08:43.283Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-25-WM,2019-05-30T04:08:43.465Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33503407,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJmLzA5LzY3L2FkZWYtNDZmYy1hYTY0LTEyY2QzNjA1N2RhYw.xhtml,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJlLzk0L2JhLzQ0ZWEtNGIxZS1hYWE1LTRkNTNjMjc0MmE1NA.pdf,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzRjLzI5L2JhLzgwZDItNDIzZi05YTg3LWQzZjI1NzVlZjgwYQ.xml,true,Danmark,DK,AllerÃ¸d,3450.0,16.0,Valmuevej,NivÃ¥,2990.0,19.0,NivÃ¥ Strandpark,3450  AllerÃ¸d,Valmuevej 16,Til den daglige ledelse i FÃ¸dekÃ¦den ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,,Registreret revisor,fodekaeden@hotmail.dk,,33503407.0,mne16987,1000087747.0,Ãrsrapport,Bodil Jacobsen,Andreas Ãrndrup Jensen,FÃDEKÃDEN ApS,Bodil Jacobsen,,,,,,2017-01-01,2017-12-31,4379.0,,,2018-12-31,2018-01-01,false,2019-05-29,AllerÃ¸d,,,false,true,false,false,true,true,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:27307692,indberetninger-20180424,2.5949402000000004,33503407.0,AWsG7QCQRYGX6_YTIM8Z,2019-05-30T04:09:10.814Z,2019-05-30T04:08:43.283Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-25-WM,2019-05-30T04:08:43.465Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33503407,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJmLzA5LzY3L2FkZWYtNDZmYy1hYTY0LTEyY2QzNjA1N2RhYw.xhtml,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzJlLzk0L2JhLzQ0ZWEtNGIxZS1hYWE1LTRkNTNjMjc0MmE1NA.pdf,http://regnskaber.virk.dk/70430533/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzRjLzI5L2JhLzgwZDItNDIzZi05YTg3LWQzZjI1NzVlZjgwYQ.xml,true,Danmark,DK,AllerÃ¸d,3450.0,16.0,Valmuevej,NivÃ¥,2990.0,19.0,NivÃ¥ Strandpark,3450  AllerÃ¸d,Valmuevej 16,Til den daglige ledelse i FÃ¸dekÃ¦den ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,,Registreret revisor,fodekaeden@hotmail.dk,,33503407.0,mne16987,1000087747.0,Ãrsrapport,Bodil Jacobsen,Andreas Ãrndrup Jensen,FÃDEKÃDEN ApS,Bodil Jacobsen,,,,,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-29,AllerÃ¸d,,,false,true,false,false,true,true,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:27307692,indberetninger-20180424,2.5949402000000004,33503407.0,AWsG7QCQRYGX6_YTIM8Z,2019-05-30T04:09:10.814Z,2019-05-30T04:08:43.283Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-25-WM,2019-05-30T04:08:43.465Z,1992979.0,1458434.0,80000.0,1591549.0,61815.0,730569.0,401430.0,20000.0,1992979.0,1114356.0,401430.0,737926.0,51300.0,401430.0,625000.0,148054.0,148054.0,20000.0,25569.0,1114356.0,19758.0,55.0,113115.0,167343.0,189274.0,0.0,,
