entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncomeAndExpenses,EmailOfAuditor,Equity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables
11772439,2010-10-01,2010-10-01,c450,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8vcGRmcy8xMTc3MjQzOTtBcFMxNjkzMzU7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8veGJybHMvWC1DMUM2NTA3Qi0yMDEzMDIyOF8xMzU2MjlfODA3.xml,Danmark,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,8240  Risskov,Bynkevej 12,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. februar 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-26,2013-02-26,1987-12-23,2013-02-28,Andre eksterne omkostninger omfatter omkostninger til administration.,Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,info@brandtrevision.dk,200000.0,86 17 68 33,25492145.0,11772439.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Erhvervs Centret - Risskov ApS.,Ãrsrapport,Gert Mikkelsen,Johannes Jensen Pilgaard,Johannes Jensen Pilgaard,"BRANDT, Statsautoriseret Revisionspartnerselskab",Erhvervs Centret - Risskov ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2012-09-30,2011-10-01,87406000.0,86 17 68 00/40 25 68 00,urn:ofk:oid:10048633,indberetninger-20180424,2.5124266,11772439.0,,2018-04-01T18:11:40.790Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-349.441,2013-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11772439,2010-10-01,2010-10-01,c474,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8vcGRmcy8xMTc3MjQzOTtBcFMxNjkzMzU7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8veGJybHMvWC1DMUM2NTA3Qi0yMDEzMDIyOF8xMzU2MjlfODA3.xml,Danmark,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,8240  Risskov,Bynkevej 12,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. februar 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-26,2013-02-26,1987-12-23,2013-02-28,Andre eksterne omkostninger omfatter omkostninger til administration.,Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,info@brandtrevision.dk,506409.0,86 17 68 33,25492145.0,11772439.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Erhvervs Centret - Risskov ApS.,Ãrsrapport,Gert Mikkelsen,Johannes Jensen Pilgaard,Johannes Jensen Pilgaard,"BRANDT, Statsautoriseret Revisionspartnerselskab",Erhvervs Centret - Risskov ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2012-09-30,2011-10-01,87406000.0,86 17 68 00/40 25 68 00,urn:ofk:oid:10048633,indberetninger-20180424,2.5124266,11772439.0,,2018-04-01T18:11:40.790Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-349.441,2013-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11772439,2010-10-01,2010-10-01,c477,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8vcGRmcy8xMTc3MjQzOTtBcFMxNjkzMzU7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8veGJybHMvWC1DMUM2NTA3Qi0yMDEzMDIyOF8xMzU2MjlfODA3.xml,Danmark,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,8240  Risskov,Bynkevej 12,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. februar 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-26,2013-02-26,1987-12-23,2013-02-28,Andre eksterne omkostninger omfatter omkostninger til administration.,Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,info@brandtrevision.dk,96600.0,86 17 68 33,25492145.0,11772439.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Erhvervs Centret - Risskov ApS.,Ãrsrapport,Gert Mikkelsen,Johannes Jensen Pilgaard,Johannes Jensen Pilgaard,"BRANDT, Statsautoriseret Revisionspartnerselskab",Erhvervs Centret - Risskov ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2012-09-30,2011-10-01,87406000.0,86 17 68 00/40 25 68 00,urn:ofk:oid:10048633,indberetninger-20180424,2.5124266,11772439.0,,2018-04-01T18:11:40.790Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-349.441,2013-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11772439,2010-10-01,2011-09-30,c109,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8vcGRmcy8xMTc3MjQzOTtBcFMxNjkzMzU7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8veGJybHMvWC1DMUM2NTA3Qi0yMDEzMDIyOF8xMzU2MjlfODA3.xml,Danmark,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,8240  Risskov,Bynkevej 12,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. februar 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-26,2013-02-26,1987-12-23,2013-02-28,Andre eksterne omkostninger omfatter omkostninger til administration.,Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,info@brandtrevision.dk,,86 17 68 33,25492145.0,11772439.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Erhvervs Centret - Risskov ApS.,Ãrsrapport,Gert Mikkelsen,Johannes Jensen Pilgaard,Johannes Jensen Pilgaard,"BRANDT, Statsautoriseret Revisionspartnerselskab",Erhvervs Centret - Risskov ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2012-09-30,2011-10-01,87406000.0,86 17 68 00/40 25 68 00,urn:ofk:oid:10048633,indberetninger-20180424,2.5124266,11772439.0,,2018-04-01T18:11:40.790Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-349.441,2013-03-03T23:00:00.000Z,96600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11772439,2010-10-01,2011-09-30,c123,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8vcGRmcy8xMTc3MjQzOTtBcFMxNjkzMzU7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8veGJybHMvWC1DMUM2NTA3Qi0yMDEzMDIyOF8xMzU2MjlfODA3.xml,Danmark,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,8240  Risskov,Bynkevej 12,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. februar 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-26,2013-02-26,1987-12-23,2013-02-28,Andre eksterne omkostninger omfatter omkostninger til administration.,Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,info@brandtrevision.dk,,86 17 68 33,25492145.0,11772439.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Erhvervs Centret - Risskov ApS.,Ãrsrapport,Gert Mikkelsen,Johannes Jensen Pilgaard,Johannes Jensen Pilgaard,"BRANDT, Statsautoriseret Revisionspartnerselskab",Erhvervs Centret - Risskov ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2012-09-30,2011-10-01,87406000.0,86 17 68 00/40 25 68 00,urn:ofk:oid:10048633,indberetninger-20180424,2.5124266,11772439.0,,2018-04-01T18:11:40.790Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-349.441,2013-03-03T23:00:00.000Z,-36040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11772439,2010-10-01,2011-09-30,c3,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8vcGRmcy8xMTc3MjQzOTtBcFMxNjkzMzU7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8veGJybHMvWC1DMUM2NTA3Qi0yMDEzMDIyOF8xMzU2MjlfODA3.xml,Danmark,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,8240  Risskov,Bynkevej 12,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. februar 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-26,2013-02-26,1987-12-23,2013-02-28,Andre eksterne omkostninger omfatter omkostninger til administration.,Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,info@brandtrevision.dk,,86 17 68 33,25492145.0,11772439.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Erhvervs Centret - Risskov ApS.,Ãrsrapport,Gert Mikkelsen,Johannes Jensen Pilgaard,Johannes Jensen Pilgaard,"BRANDT, Statsautoriseret Revisionspartnerselskab",Erhvervs Centret - Risskov ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2012-09-30,2011-10-01,87406000.0,86 17 68 00/40 25 68 00,urn:ofk:oid:10048633,indberetninger-20180424,2.5124266,11772439.0,,2018-04-01T18:11:40.790Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-349.441,2013-03-03T23:00:00.000Z,60560.0,15000.0,118066.0,8590.0,79.0,13845.0,80710.0,89221.0,20150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11772439,2010-10-01,2011-09-30,c475,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8vcGRmcy8xMTc3MjQzOTtBcFMxNjkzMzU7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8veGJybHMvWC1DMUM2NTA3Qi0yMDEzMDIyOF8xMzU2MjlfODA3.xml,Danmark,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,8240  Risskov,Bynkevej 12,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. februar 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-26,2013-02-26,1987-12-23,2013-02-28,Andre eksterne omkostninger omfatter omkostninger til administration.,Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,info@brandtrevision.dk,,86 17 68 33,25492145.0,11772439.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Erhvervs Centret - Risskov ApS.,Ãrsrapport,Gert Mikkelsen,Johannes Jensen Pilgaard,Johannes Jensen Pilgaard,"BRANDT, Statsautoriseret Revisionspartnerselskab",Erhvervs Centret - Risskov ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2012-09-30,2011-10-01,87406000.0,86 17 68 00/40 25 68 00,urn:ofk:oid:10048633,indberetninger-20180424,2.5124266,11772439.0,,2018-04-01T18:11:40.790Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-349.441,2013-03-03T23:00:00.000Z,-36040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11772439,2010-10-01,2011-09-30,c478,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8vcGRmcy8xMTc3MjQzOTtBcFMxNjkzMzU7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8veGJybHMvWC1DMUM2NTA3Qi0yMDEzMDIyOF8xMzU2MjlfODA3.xml,Danmark,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,8240  Risskov,Bynkevej 12,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. februar 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-26,2013-02-26,1987-12-23,2013-02-28,Andre eksterne omkostninger omfatter omkostninger til administration.,Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,info@brandtrevision.dk,,86 17 68 33,25492145.0,11772439.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Erhvervs Centret - Risskov ApS.,Ãrsrapport,Gert Mikkelsen,Johannes Jensen Pilgaard,Johannes Jensen Pilgaard,"BRANDT, Statsautoriseret Revisionspartnerselskab",Erhvervs Centret - Risskov ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2012-09-30,2011-10-01,87406000.0,86 17 68 00/40 25 68 00,urn:ofk:oid:10048633,indberetninger-20180424,2.5124266,11772439.0,,2018-04-01T18:11:40.790Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-349.441,2013-03-03T23:00:00.000Z,,,,,,,,,,96600.0,96600.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11772439,2011-09-30,2011-09-30,c4,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8vcGRmcy8xMTc3MjQzOTtBcFMxNjkzMzU7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8veGJybHMvWC1DMUM2NTA3Qi0yMDEzMDIyOF8xMzU2MjlfODA3.xml,Danmark,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,8240  Risskov,Bynkevej 12,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. februar 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-26,2013-02-26,1987-12-23,2013-02-28,Andre eksterne omkostninger omfatter omkostninger til administration.,Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,info@brandtrevision.dk,766969.0,86 17 68 33,25492145.0,11772439.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Erhvervs Centret - Risskov ApS.,Ãrsrapport,Gert Mikkelsen,Johannes Jensen Pilgaard,Johannes Jensen Pilgaard,"BRANDT, Statsautoriseret Revisionspartnerselskab",Erhvervs Centret - Risskov ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2012-09-30,2011-10-01,87406000.0,86 17 68 00/40 25 68 00,urn:ofk:oid:10048633,indberetninger-20180424,2.5124266,11772439.0,,2018-04-01T18:11:40.790Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-349.441,2013-03-03T23:00:00.000Z,,,,,,,,,,,,944192.0,12501.0,200000.0,86401.0,45000.0,50000.0,792100.0,944192.0,153473.0,20691.0,41730.0,50000.0,857791.0,20691.0,41730.0,91152.0,16400.0,837100.0,96600.0,23750.0,23750.0,470369.0,111743.0,23900.0,20591.0,7500.0
11772439,2011-09-30,2011-09-30,c452,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8vcGRmcy8xMTc3MjQzOTtBcFMxNjkzMzU7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93427711/Y3ZyLmRrOi8veGJybHMvWC1DMUM2NTA3Qi0yMDEzMDIyOF8xMzU2MjlfODA3.xml,Danmark,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,8240  Risskov,Bynkevej 12,8230 ÃbyhÃ¸j,SÃ¸ren Frichs Vej 36 L,kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. februar 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-02-26,2013-02-26,1987-12-23,2013-02-28,Andre eksterne omkostninger omfatter omkostninger til administration.,Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,info@brandtrevision.dk,200000.0,86 17 68 33,25492145.0,11772439.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Erhvervs Centret - Risskov ApS.,Ãrsrapport,Gert Mikkelsen,Johannes Jensen Pilgaard,Johannes Jensen Pilgaard,"BRANDT, Statsautoriseret Revisionspartnerselskab",Erhvervs Centret - Risskov ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Risskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2012-09-30,2011-10-01,87406000.0,86 17 68 00/40 25 68 00,urn:ofk:oid:10048633,indberetninger-20180424,2.5124266,11772439.0,,2018-04-01T18:11:40.790Z,2013-03-03T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-349.441,2013-03-03T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
