entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,ImpairmentLossesOfInvestments,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,AccumulatedImpairmentLossesAndDepreciationOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
30583132,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzkwLzA5L2Q3L2I1NWUtNGU1MC04ZWNkLWQzZDFiZWJkMjMzYQ.pdf,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzhkL2I2LzFkL2RkNzItNGJiOS1iZGFmLTM5YzFjZjJiZDVkZg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Viby J,8260.0,181.0,Skanderborgvej,8220 Brabrand,"c/o Mads Veirup, J. P. Larsens Vej 58",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Veirup Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-05,2007-05-10,2017-06-13,Statsautoriseret revisor,-8125.0,20222670.0,30583132.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Veirup Holding ApS.,15428.0,-14054.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,1004.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Mads Veirup,Mads Veirup,Jyske Bank,Veirup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-1004.0,406.0,0.0,Aarhus,2015-01-01,2015-12-31,-22777.0,-22777.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-05,Aarhus,0.0,urn:ofk:oid:24191407,indberetninger-20180424,2.5117235,30583132.0,,2018-03-29T09:34:55.457Z,2017-06-13T14:09:12.244Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-94-QY,2017-06-13T14:09:12.408Z,,,,,,,,,,,,,,,,,
30583132,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzkwLzA5L2Q3L2I1NWUtNGU1MC04ZWNkLWQzZDFiZWJkMjMzYQ.pdf,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzhkL2I2LzFkL2RkNzItNGJiOS1iZGFmLTM5YzFjZjJiZDVkZg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Viby J,8260.0,181.0,Skanderborgvej,8220 Brabrand,"c/o Mads Veirup, J. P. Larsens Vej 58",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Veirup Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-05,2007-05-10,2017-06-13,Statsautoriseret revisor,,20222670.0,30583132.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Veirup Holding ApS.,15428.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Mads Veirup,Mads Veirup,Jyske Bank,Veirup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aarhus,2015-01-01,2015-12-31,-22777.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-05,Aarhus,,urn:ofk:oid:24191407,indberetninger-20180424,2.5117235,30583132.0,,2018-03-29T09:34:55.457Z,2017-06-13T14:09:12.244Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-94-QY,2017-06-13T14:09:12.408Z,,,,,,,,,,,,,,,,,
30583132,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzkwLzA5L2Q3L2I1NWUtNGU1MC04ZWNkLWQzZDFiZWJkMjMzYQ.pdf,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzhkL2I2LzFkL2RkNzItNGJiOS1iZGFmLTM5YzFjZjJiZDVkZg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Viby J,8260.0,181.0,Skanderborgvej,8220 Brabrand,"c/o Mads Veirup, J. P. Larsens Vej 58",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Veirup Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-05,2007-05-10,2017-06-13,Statsautoriseret revisor,,20222670.0,30583132.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Veirup Holding ApS.,15428.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Mads Veirup,Mads Veirup,Jyske Bank,Veirup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aarhus,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-05,Aarhus,,urn:ofk:oid:24191407,indberetninger-20180424,2.5117235,30583132.0,,2018-03-29T09:34:55.457Z,2017-06-13T14:09:12.244Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-94-QY,2017-06-13T14:09:12.408Z,216745.0,123157.0,125000.0,108063.0,216745.0,108682.0,93588.0,93588.0,93588.0,11479.0,-16937.0,108682.0,97203.0,,,,
30583132,2016-01-01,2016-01-01,c661,,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzkwLzA5L2Q3L2I1NWUtNGU1MC04ZWNkLWQzZDFiZWJkMjMzYQ.pdf,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzhkL2I2LzFkL2RkNzItNGJiOS1iZGFmLTM5YzFjZjJiZDVkZg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Viby J,8260.0,181.0,Skanderborgvej,8220 Brabrand,"c/o Mads Veirup, J. P. Larsens Vej 58",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Veirup Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-05,2007-05-10,2017-06-13,Statsautoriseret revisor,,20222670.0,30583132.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Veirup Holding ApS.,15428.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Mads Veirup,Mads Veirup,Jyske Bank,Veirup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aarhus,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-05,Aarhus,,urn:ofk:oid:24191407,indberetninger-20180424,2.5117235,30583132.0,,2018-03-29T09:34:55.457Z,2017-06-13T14:09:12.244Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-94-QY,2017-06-13T14:09:12.408Z,,,,,,,,,,,,,,198589.0,292177.0,,
30583132,2016-01-01,2016-01-01,c703,,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzkwLzA5L2Q3L2I1NWUtNGU1MC04ZWNkLWQzZDFiZWJkMjMzYQ.pdf,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzhkL2I2LzFkL2RkNzItNGJiOS1iZGFmLTM5YzFjZjJiZDVkZg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Viby J,8260.0,181.0,Skanderborgvej,8220 Brabrand,"c/o Mads Veirup, J. P. Larsens Vej 58",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Veirup Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-05,2007-05-10,2017-06-13,Statsautoriseret revisor,,20222670.0,30583132.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Veirup Holding ApS.,15428.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Mads Veirup,Mads Veirup,Jyske Bank,Veirup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aarhus,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-05,Aarhus,,urn:ofk:oid:24191407,indberetninger-20180424,2.5117235,30583132.0,,2018-03-29T09:34:55.457Z,2017-06-13T14:09:12.244Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-94-QY,2017-06-13T14:09:12.408Z,,,,125000.0,,,,,,,,,,,,,
30583132,2016-01-01,2016-01-01,c730,,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzkwLzA5L2Q3L2I1NWUtNGU1MC04ZWNkLWQzZDFiZWJkMjMzYQ.pdf,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzhkL2I2LzFkL2RkNzItNGJiOS1iZGFmLTM5YzFjZjJiZDVkZg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Viby J,8260.0,181.0,Skanderborgvej,8220 Brabrand,"c/o Mads Veirup, J. P. Larsens Vej 58",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Veirup Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-05,2007-05-10,2017-06-13,Statsautoriseret revisor,,20222670.0,30583132.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Veirup Holding ApS.,15428.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Mads Veirup,Mads Veirup,Jyske Bank,Veirup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aarhus,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-05,Aarhus,,urn:ofk:oid:24191407,indberetninger-20180424,2.5117235,30583132.0,,2018-03-29T09:34:55.457Z,2017-06-13T14:09:12.244Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-94-QY,2017-06-13T14:09:12.408Z,,,,-16937.0,,,,,,,,,,,,,
30583132,2016-01-01,2016-12-31,c0,,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzkwLzA5L2Q3L2I1NWUtNGU1MC04ZWNkLWQzZDFiZWJkMjMzYQ.pdf,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzhkL2I2LzFkL2RkNzItNGJiOS1iZGFmLTM5YzFjZjJiZDVkZg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Viby J,8260.0,181.0,Skanderborgvej,8220 Brabrand,"c/o Mads Veirup, J. P. Larsens Vej 58",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Veirup Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-05,2007-05-10,2017-06-13,Statsautoriseret revisor,-16500.0,20222670.0,30583132.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Veirup Holding ApS.,15428.0,-15428.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,970.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Mads Veirup,Mads Veirup,Jyske Bank,Veirup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-989.0,224.0,19.0,Aarhus,2015-01-01,2015-12-31,-32693.0,-32693.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-05,Aarhus,0.0,urn:ofk:oid:24191407,indberetninger-20180424,2.5117235,30583132.0,,2018-03-29T09:34:55.457Z,2017-06-13T14:09:12.244Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-94-QY,2017-06-13T14:09:12.408Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
30583132,2016-01-01,2016-12-31,c2,,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzkwLzA5L2Q3L2I1NWUtNGU1MC04ZWNkLWQzZDFiZWJkMjMzYQ.pdf,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzhkL2I2LzFkL2RkNzItNGJiOS1iZGFmLTM5YzFjZjJiZDVkZg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Viby J,8260.0,181.0,Skanderborgvej,8220 Brabrand,"c/o Mads Veirup, J. P. Larsens Vej 58",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Veirup Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-05,2007-05-10,2017-06-13,Statsautoriseret revisor,,20222670.0,30583132.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Veirup Holding ApS.,15428.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Mads Veirup,Mads Veirup,Jyske Bank,Veirup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aarhus,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-05,Aarhus,,urn:ofk:oid:24191407,indberetninger-20180424,2.5117235,30583132.0,,2018-03-29T09:34:55.457Z,2017-06-13T14:09:12.244Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-94-QY,2017-06-13T14:09:12.408Z,,,,,,,,,,,,,,,,,
30583132,2016-01-01,2016-12-31,c367,,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzkwLzA5L2Q3L2I1NWUtNGU1MC04ZWNkLWQzZDFiZWJkMjMzYQ.pdf,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzhkL2I2LzFkL2RkNzItNGJiOS1iZGFmLTM5YzFjZjJiZDVkZg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Viby J,8260.0,181.0,Skanderborgvej,8220 Brabrand,"c/o Mads Veirup, J. P. Larsens Vej 58",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Veirup Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-05,2007-05-10,2017-06-13,Statsautoriseret revisor,,20222670.0,30583132.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Veirup Holding ApS.,15428.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Mads Veirup,Mads Veirup,Jyske Bank,Veirup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aarhus,2015-01-01,2015-12-31,-32693.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-05,Aarhus,,urn:ofk:oid:24191407,indberetninger-20180424,2.5117235,30583132.0,,2018-03-29T09:34:55.457Z,2017-06-13T14:09:12.244Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-94-QY,2017-06-13T14:09:12.408Z,,,,,,,,,,,,,,,,,
30583132,2016-01-01,2016-12-31,c42,,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzkwLzA5L2Q3L2I1NWUtNGU1MC04ZWNkLWQzZDFiZWJkMjMzYQ.pdf,http://regnskaber.virk.dk/23138503/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzhkL2I2LzFkL2RkNzItNGJiOS1iZGFmLTM5YzFjZjJiZDVkZg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Viby J,8260.0,181.0,Skanderborgvej,8220 Brabrand,"c/o Mads Veirup, J. P. Larsens Vej 58",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Veirup Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-05,2007-05-10,2017-06-13,Statsautoriseret revisor,,20222670.0,30583132.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Veirup Holding ApS.,15428.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Mads Veirup,Mads Veirup,Jyske Bank,Veirup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aarhus,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-05-05,Aarhus,,urn:ofk:oid:24191407,indberetninger-20180424,2.5117235,30583132.0,,2018-03-29T09:34:55.457Z,2017-06-13T14:09:12.244Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-94-QY,2017-06-13T14:09:12.408Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
