entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
31584779,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2Q4LzM2L2ZlL2NhNTUtNDY3NC04NmJlLWNmNDg4NzFkMmE2Mw.xhtml,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzg0LzdiL2RlL2Q3ZDYtNDU2ZS04MTczLTZkZTAwNGVjZDhjNQ.pdf,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIxL2ZmLzM3L2UxNGEtNGVjNy04NDM1LWMzMWU4NmVjZTUzNA.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,34.0,GrÃ¸nnevang,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i VVS GÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-06-07,8800.0,statsautoriseret revisor,533768.0,220711.0,31584779.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Brian Hansen,Brian Holst Hansen,VVS GÃRDEN ApS,Daniel Mortensen,3822.0,0.0,Hedensted,2017-01-01,2017-12-31,-336098.0,-325679.0,-321857.0,2018-12-31,2018-01-01,false,2019-05-20,Hedensted,10419.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27442081,indberetninger-20180424,2.5955543999999997,31584779.0,AWsxVShwRYGX6_YTIiSA,2019-06-07T09:47:13.235Z,2019-06-07T09:46:32.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-53-GS,2019-06-07T09:46:32.548Z,,,,,,,,,,,,,,,,,,,,,,,,
31584779,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2Q4LzM2L2ZlL2NhNTUtNDY3NC04NmJlLWNmNDg4NzFkMmE2Mw.xhtml,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzg0LzdiL2RlL2Q3ZDYtNDU2ZS04MTczLTZkZTAwNGVjZDhjNQ.pdf,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIxL2ZmLzM3L2UxNGEtNGVjNy04NDM1LWMzMWU4NmVjZTUzNA.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,34.0,GrÃ¸nnevang,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i VVS GÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-06-07,,statsautoriseret revisor,,,31584779.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Brian Hansen,Brian Holst Hansen,VVS GÃRDEN ApS,Daniel Mortensen,,,Hedensted,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,2019-05-20,Hedensted,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27442081,indberetninger-20180424,2.5955543999999997,31584779.0,AWsxVShwRYGX6_YTIiSA,2019-06-07T09:47:13.235Z,2019-06-07T09:46:32.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-53-GS,2019-06-07T09:46:32.548Z,,,,,,,,,,,,,,,,,,,,,,,,
31584779,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2Q4LzM2L2ZlL2NhNTUtNDY3NC04NmJlLWNmNDg4NzFkMmE2Mw.xhtml,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzg0LzdiL2RlL2Q3ZDYtNDU2ZS04MTczLTZkZTAwNGVjZDhjNQ.pdf,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIxL2ZmLzM3L2UxNGEtNGVjNy04NDM1LWMzMWU4NmVjZTUzNA.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,34.0,GrÃ¸nnevang,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i VVS GÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-06-07,,statsautoriseret revisor,,,31584779.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Brian Hansen,Brian Holst Hansen,VVS GÃRDEN ApS,Daniel Mortensen,,,Hedensted,2017-01-01,2017-12-31,-336098.0,,,2018-12-31,2018-01-01,false,2019-05-20,Hedensted,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27442081,indberetninger-20180424,2.5955543999999997,31584779.0,AWsxVShwRYGX6_YTIiSA,2019-06-07T09:47:13.235Z,2019-06-07T09:46:32.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-53-GS,2019-06-07T09:46:32.548Z,,,,,,,,,,,,,,,,,,,,,,,,
31584779,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2Q4LzM2L2ZlL2NhNTUtNDY3NC04NmJlLWNmNDg4NzFkMmE2Mw.xhtml,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzg0LzdiL2RlL2Q3ZDYtNDU2ZS04MTczLTZkZTAwNGVjZDhjNQ.pdf,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIxL2ZmLzM3L2UxNGEtNGVjNy04NDM1LWMzMWU4NmVjZTUzNA.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,34.0,GrÃ¸nnevang,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i VVS GÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-06-07,,statsautoriseret revisor,,,31584779.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Brian Hansen,Brian Holst Hansen,VVS GÃRDEN ApS,Daniel Mortensen,,,Hedensted,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-20,Hedensted,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27442081,indberetninger-20180424,2.5955543999999997,31584779.0,AWsxVShwRYGX6_YTIiSA,2019-06-07T09:47:13.235Z,2019-06-07T09:46:32.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-53-GS,2019-06-07T09:46:32.548Z,1574373.0,0.0,125000.0,1552523.0,5160.0,1306439.0,21850.0,46000.0,1574373.0,267934.0,46000.0,21850.0,67457.0,21850.0,0.0,-244350.0,1425789.0,145202.0,267934.0,1506523.0,1501363.0,55275.0,,
31584779,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2Q4LzM2L2ZlL2NhNTUtNDY3NC04NmJlLWNmNDg4NzFkMmE2Mw.xhtml,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzg0LzdiL2RlL2Q3ZDYtNDU2ZS04MTczLTZkZTAwNGVjZDhjNQ.pdf,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIxL2ZmLzM3L2UxNGEtNGVjNy04NDM1LWMzMWU4NmVjZTUzNA.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,34.0,GrÃ¸nnevang,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i VVS GÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-06-07,8800.0,statsautoriseret revisor,537575.0,858283.0,31584779.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Brian Hansen,Brian Holst Hansen,VVS GÃRDEN ApS,Daniel Mortensen,2731.0,60395.0,Hedensted,2017-01-01,2017-12-31,334343.0,369572.0,311908.0,2018-12-31,2018-01-01,false,2019-05-20,Hedensted,35229.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27442081,indberetninger-20180424,2.5955543999999997,31584779.0,AWsxVShwRYGX6_YTIiSA,2019-06-07T09:47:13.235Z,2019-06-07T09:46:32.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-53-GS,2019-06-07T09:46:32.548Z,,,,,,,,,,,,,,,,,,,,,,,,
31584779,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2Q4LzM2L2ZlL2NhNTUtNDY3NC04NmJlLWNmNDg4NzFkMmE2Mw.xhtml,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzg0LzdiL2RlL2Q3ZDYtNDU2ZS04MTczLTZkZTAwNGVjZDhjNQ.pdf,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIxL2ZmLzM3L2UxNGEtNGVjNy04NDM1LWMzMWU4NmVjZTUzNA.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,34.0,GrÃ¸nnevang,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i VVS GÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-06-07,,statsautoriseret revisor,,,31584779.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Brian Hansen,Brian Holst Hansen,VVS GÃRDEN ApS,Daniel Mortensen,,,Hedensted,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-20,Hedensted,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27442081,indberetninger-20180424,2.5955543999999997,31584779.0,AWsxVShwRYGX6_YTIiSA,2019-06-07T09:47:13.235Z,2019-06-07T09:46:32.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-53-GS,2019-06-07T09:46:32.548Z,,,,,,,,,,,,,,,,,,,,,,,27521975.0,"REVISIONSFIRMAET RATHMANN & MORTENSEN, GODKENDT REVISIONSANPARTSSELSKAB"
31584779,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2Q4LzM2L2ZlL2NhNTUtNDY3NC04NmJlLWNmNDg4NzFkMmE2Mw.xhtml,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzg0LzdiL2RlL2Q3ZDYtNDU2ZS04MTczLTZkZTAwNGVjZDhjNQ.pdf,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIxL2ZmLzM3L2UxNGEtNGVjNy04NDM1LWMzMWU4NmVjZTUzNA.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,34.0,GrÃ¸nnevang,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i VVS GÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-06-07,,statsautoriseret revisor,,,31584779.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Brian Hansen,Brian Holst Hansen,VVS GÃRDEN ApS,Daniel Mortensen,,,Hedensted,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-20,Hedensted,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27442081,indberetninger-20180424,2.5955543999999997,31584779.0,AWsxVShwRYGX6_YTIiSA,2019-06-07T09:47:13.235Z,2019-06-07T09:46:32.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-53-GS,2019-06-07T09:46:32.548Z,,,,,,,,,,,,,,,,,,,,,,,,
31584779,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2Q4LzM2L2ZlL2NhNTUtNDY3NC04NmJlLWNmNDg4NzFkMmE2Mw.xhtml,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzg0LzdiL2RlL2Q3ZDYtNDU2ZS04MTczLTZkZTAwNGVjZDhjNQ.pdf,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIxL2ZmLzM3L2UxNGEtNGVjNy04NDM1LWMzMWU4NmVjZTUzNA.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,34.0,GrÃ¸nnevang,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i VVS GÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-06-07,,statsautoriseret revisor,,,31584779.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Brian Hansen,Brian Holst Hansen,VVS GÃRDEN ApS,Daniel Mortensen,,,Hedensted,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-20,Hedensted,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27442081,indberetninger-20180424,2.5955543999999997,31584779.0,AWsxVShwRYGX6_YTIiSA,2019-06-07T09:47:13.235Z,2019-06-07T09:46:32.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-53-GS,2019-06-07T09:46:32.548Z,,,,,,,,,,,,,,,,,,,,,,,27521975.0,"REVISIONSFIRMAET RATHMANN & MORTENSEN, GODKENDT REVISIONSANPARTSSELSKAB"
31584779,2018-01-01,2018-12-31,c5,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2Q4LzM2L2ZlL2NhNTUtNDY3NC04NmJlLWNmNDg4NzFkMmE2Mw.xhtml,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzg0LzdiL2RlL2Q3ZDYtNDU2ZS04MTczLTZkZTAwNGVjZDhjNQ.pdf,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIxL2ZmLzM3L2UxNGEtNGVjNy04NDM1LWMzMWU4NmVjZTUzNA.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,34.0,GrÃ¸nnevang,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i VVS GÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-06-07,,statsautoriseret revisor,,,31584779.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Brian Hansen,Brian Holst Hansen,VVS GÃRDEN ApS,Daniel Mortensen,,,Hedensted,2017-01-01,2017-12-31,1500000.0,,,2018-12-31,2018-01-01,false,2019-05-20,Hedensted,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27442081,indberetninger-20180424,2.5955543999999997,31584779.0,AWsxVShwRYGX6_YTIiSA,2019-06-07T09:47:13.235Z,2019-06-07T09:46:32.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-53-GS,2019-06-07T09:46:32.548Z,,,,,,,,,,,,,,,,,,,,,,,,
31584779,2018-01-01,2018-12-31,c7,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2Q4LzM2L2ZlL2NhNTUtNDY3NC04NmJlLWNmNDg4NzFkMmE2Mw.xhtml,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzg0LzdiL2RlL2Q3ZDYtNDU2ZS04MTczLTZkZTAwNGVjZDhjNQ.pdf,http://regnskaber.virk.dk/97748513/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzIxL2ZmLzM3L2UxNGEtNGVjNy04NDM1LWMzMWU4NmVjZTUzNA.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,34.0,GrÃ¸nnevang,8722 Hedensted,Vejlevej 23A,Til den daglige ledelse i VVS GÃ¥rden ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-06-07,,statsautoriseret revisor,,,31584779.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Brian Hansen,Brian Holst Hansen,VVS GÃRDEN ApS,Daniel Mortensen,,,Hedensted,2017-01-01,2017-12-31,-1165657.0,,,2018-12-31,2018-01-01,false,2019-05-20,Hedensted,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27442081,indberetninger-20180424,2.5955543999999997,31584779.0,AWsxVShwRYGX6_YTIiSA,2019-06-07T09:47:13.235Z,2019-06-07T09:46:32.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-53-GS,2019-06-07T09:46:32.548Z,,,,,,,,,,,,,,,,,,,,,,,,
