entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
29777802,2017-01-01,2017-12-31,c10,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2RkL2Y4L2Y4Lzg1ZGYtNDU4OS1iM2UwLTFiNDNlNzRjMmMyNA.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzdjL2M2LzBmL2RiODEtNDYzOC1hYzJkLWYxMjNjMDBkMmYxNw.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y0LzhjLzA5LzI4ODQtNDE4ZS05YjJlLWNjMTJkM2RmZjU4OQ.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,Registreret revisor,15553782.0,29777802.0,mne2542,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny StrÃ¸mberg Klitbo,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2017-01-01,2017-12-31,381012.0,2018-12-31,2018-01-01,false,2019-05-31,Glostrup,44253939.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27632283,indberetninger-20180424,2.5925817,29777802,AWuoXNFdIXJRhhXBLkoL,2019-06-30T12:30:41.318Z,2019-06-30T12:29:42.953Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-02-FA,2019-06-30T12:29:43.150Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29777802,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2RkL2Y4L2Y4Lzg1ZGYtNDU4OS1iM2UwLTFiNDNlNzRjMmMyNA.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzdjL2M2LzBmL2RiODEtNDYzOC1hYzJkLWYxMjNjMDBkMmYxNw.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y0LzhjLzA5LzI4ODQtNDE4ZS05YjJlLWNjMTJkM2RmZjU4OQ.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,Registreret revisor,15553782.0,29777802.0,mne2542,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny StrÃ¸mberg Klitbo,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2017-01-01,2017-12-31,486812.0,2018-12-31,2018-01-01,false,2019-05-31,Glostrup,44253939.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27632283,indberetninger-20180424,2.5925817,29777802,AWuoXNFdIXJRhhXBLkoL,2019-06-30T12:30:41.318Z,2019-06-30T12:29:42.953Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-02-FA,2019-06-30T12:29:43.150Z,70374.0,1218645.0,1921527.0,5799.0,626709.0,632508.0,139897.0,,,,,,,,,,,,,,,,,,,,,,
29777802,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2RkL2Y4L2Y4Lzg1ZGYtNDU4OS1iM2UwLTFiNDNlNzRjMmMyNA.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzdjL2M2LzBmL2RiODEtNDYzOC1hYzJkLWYxMjNjMDBkMmYxNw.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y0LzhjLzA5LzI4ODQtNDE4ZS05YjJlLWNjMTJkM2RmZjU4OQ.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,Registreret revisor,15553782.0,29777802.0,mne2542,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny StrÃ¸mberg Klitbo,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2017-01-01,2017-12-31,105800.0,2018-12-31,2018-01-01,false,2019-05-31,Glostrup,44253939.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27632283,indberetninger-20180424,2.5925817,29777802,AWuoXNFdIXJRhhXBLkoL,2019-06-30T12:30:41.318Z,2019-06-30T12:29:42.953Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-02-FA,2019-06-30T12:29:43.150Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29777802,2017-12-31,2017-12-31,c12,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2RkL2Y4L2Y4Lzg1ZGYtNDU4OS1iM2UwLTFiNDNlNzRjMmMyNA.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzdjL2M2LzBmL2RiODEtNDYzOC1hYzJkLWYxMjNjMDBkMmYxNw.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y0LzhjLzA5LzI4ODQtNDE4ZS05YjJlLWNjMTJkM2RmZjU4OQ.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,Registreret revisor,15553782.0,29777802.0,mne2542,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny StrÃ¸mberg Klitbo,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,2019-05-31,Glostrup,44253939.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27632283,indberetninger-20180424,2.5925817,29777802,AWuoXNFdIXJRhhXBLkoL,2019-06-30T12:30:41.318Z,2019-06-30T12:29:42.953Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-02-FA,2019-06-30T12:29:43.150Z,,,,,,,,2745502.0,470186.0,500000.0,2464002.0,2118171.0,281500.0,413008.0,2745502.0,627331.0,413008.0,281500.0,372185.0,171798.0,281500.0,105800.0,1512371.0,627331.0,1580808.0,135586.0,119560.0,1409010.0,
29777802,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2RkL2Y4L2Y4Lzg1ZGYtNDU4OS1iM2UwLTFiNDNlNzRjMmMyNA.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzdjL2M2LzBmL2RiODEtNDYzOC1hYzJkLWYxMjNjMDBkMmYxNw.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y0LzhjLzA5LzI4ODQtNDE4ZS05YjJlLWNjMTJkM2RmZjU4OQ.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,Registreret revisor,15553782.0,29777802.0,mne2542,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny StrÃ¸mberg Klitbo,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2017-01-01,2017-12-31,731225.0,2018-12-31,2018-01-01,false,2019-05-31,Glostrup,44253939.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27632283,indberetninger-20180424,2.5925817,29777802,AWuoXNFdIXJRhhXBLkoL,2019-06-30T12:30:41.318Z,2019-06-30T12:29:42.953Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-02-FA,2019-06-30T12:29:43.150Z,146501.0,1338458.0,2424895.0,6201.0,933735.0,939936.0,202510.0,,,,,,,,,,,,,,,,,,,,,,
29777802,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2RkL2Y4L2Y4Lzg1ZGYtNDU4OS1iM2UwLTFiNDNlNzRjMmMyNA.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzdjL2M2LzBmL2RiODEtNDYzOC1hYzJkLWYxMjNjMDBkMmYxNw.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y0LzhjLzA5LzI4ODQtNDE4ZS05YjJlLWNjMTJkM2RmZjU4OQ.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,Registreret revisor,15553782.0,29777802.0,mne2542,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny StrÃ¸mberg Klitbo,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,2019-05-31,Glostrup,44253939.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27632283,indberetninger-20180424,2.5925817,29777802,AWuoXNFdIXJRhhXBLkoL,2019-06-30T12:30:41.318Z,2019-06-30T12:29:42.953Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-02-FA,2019-06-30T12:29:43.150Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29777802,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2RkL2Y4L2Y4Lzg1ZGYtNDU4OS1iM2UwLTFiNDNlNzRjMmMyNA.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzdjL2M2LzBmL2RiODEtNDYzOC1hYzJkLWYxMjNjMDBkMmYxNw.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y0LzhjLzA5LzI4ODQtNDE4ZS05YjJlLWNjMTJkM2RmZjU4OQ.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,Registreret revisor,15553782.0,29777802.0,mne2542,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny StrÃ¸mberg Klitbo,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,2019-05-31,Glostrup,44253939.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27632283,indberetninger-20180424,2.5925817,29777802,AWuoXNFdIXJRhhXBLkoL,2019-06-30T12:30:41.318Z,2019-06-30T12:29:42.953Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-02-FA,2019-06-30T12:29:43.150Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stine Gudmand-HÃ¸yer
29777802,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2RkL2Y4L2Y4Lzg1ZGYtNDU4OS1iM2UwLTFiNDNlNzRjMmMyNA.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzdjL2M2LzBmL2RiODEtNDYzOC1hYzJkLWYxMjNjMDBkMmYxNw.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y0LzhjLzA5LzI4ODQtNDE4ZS05YjJlLWNjMTJkM2RmZjU4OQ.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,Registreret revisor,15553782.0,29777802.0,mne2542,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny StrÃ¸mberg Klitbo,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,2019-05-31,Glostrup,44253939.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27632283,indberetninger-20180424,2.5925817,29777802,AWuoXNFdIXJRhhXBLkoL,2019-06-30T12:30:41.318Z,2019-06-30T12:29:42.953Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-02-FA,2019-06-30T12:29:43.150Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carsten Michael Bendtsen
29777802,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2RkL2Y4L2Y4Lzg1ZGYtNDU4OS1iM2UwLTFiNDNlNzRjMmMyNA.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzdjL2M2LzBmL2RiODEtNDYzOC1hYzJkLWYxMjNjMDBkMmYxNw.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y0LzhjLzA5LzI4ODQtNDE4ZS05YjJlLWNjMTJkM2RmZjU4OQ.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,Registreret revisor,15553782.0,29777802.0,mne2542,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny StrÃ¸mberg Klitbo,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,2019-05-31,Glostrup,44253939.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27632283,indberetninger-20180424,2.5925817,29777802,AWuoXNFdIXJRhhXBLkoL,2019-06-30T12:30:41.318Z,2019-06-30T12:29:42.953Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-02-FA,2019-06-30T12:29:43.150Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karsten Gudmand-HÃ¸yer
29777802,2018-01-01,2018-12-31,c5,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2RkL2Y4L2Y4Lzg1ZGYtNDU4OS1iM2UwLTFiNDNlNzRjMmMyNA.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzdjL2M2LzBmL2RiODEtNDYzOC1hYzJkLWYxMjNjMDBkMmYxNw.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2Y0LzhjLzA5LzI4ODQtNDE4ZS05YjJlLWNjMTJkM2RmZjU4OQ.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,3.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-05-31,Registreret revisor,15553782.0,29777802.0,mne2542,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny StrÃ¸mberg Klitbo,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,2019-05-31,Glostrup,44253939.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27632283,indberetninger-20180424,2.5925817,29777802,AWuoXNFdIXJRhhXBLkoL,2019-06-30T12:30:41.318Z,2019-06-30T12:29:42.953Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-02-FA,2019-06-30T12:29:43.150Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
