entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExtraordinaryProfitLossBeforeTax,GrossProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
29777802,2013-01-01,2013-12-31,c10,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzJjL2UxLzA3LzM1N2UtNGEwOS1hMTAyLTM4OGZkMDhkZWI1Mg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzUzL2Q2L2JmLzQ4ZTQtNDNkMi04NzY3LTBlNjg3MTEyYTEzOQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2JhL2VjL2U0LzI2MmYtNGUzYy04YzA3LTllNGFiOTk3MjQ3Nw.xml,Glostrup,2600.0,11.0,Naverland,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-28,2015-05-28,Registreret revisor,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2013-01-01,2013-12-31,294809.0,2014-12-31,2014-01-01,2015-05-28,Ballerup,Ja.,44253939.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5331981,indberetninger-20180424,2.595548,29777802.0,,2018-03-30T18:58:15.127Z,2015-05-28T11:20:09.363Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-41-NG,2015-05-28T11:20:09.483Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29777802,2013-01-01,2013-12-31,c6,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzJjL2UxLzA3LzM1N2UtNGEwOS1hMTAyLTM4OGZkMDhkZWI1Mg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzUzL2Q2L2JmLzQ4ZTQtNDNkMi04NzY3LTBlNjg3MTEyYTEzOQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2JhL2VjL2U0LzI2MmYtNGUzYy04YzA3LTllNGFiOTk3MjQ3Nw.xml,Glostrup,2600.0,11.0,Naverland,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-28,2015-05-28,Registreret revisor,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2013-01-01,2013-12-31,394809.0,2014-12-31,2014-01-01,2015-05-28,Ballerup,Ja.,44253939.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5331981,indberetninger-20180424,2.595548,29777802.0,,2018-03-30T18:58:15.127Z,2015-05-28T11:20:09.363Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-41-NG,2015-05-28T11:20:09.483Z,102041.0,819470.0,527709.0,1449220.0,527709.0,527709.0,132900.0,,,,,,,,,,,,,,,,,,,,
29777802,2013-01-01,2013-12-31,c8,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzJjL2UxLzA3LzM1N2UtNGEwOS1hMTAyLTM4OGZkMDhkZWI1Mg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzUzL2Q2L2JmLzQ4ZTQtNDNkMi04NzY3LTBlNjg3MTEyYTEzOQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2JhL2VjL2U0LzI2MmYtNGUzYy04YzA3LTllNGFiOTk3MjQ3Nw.xml,Glostrup,2600.0,11.0,Naverland,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-28,2015-05-28,Registreret revisor,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2013-01-01,2013-12-31,100000.0,2014-12-31,2014-01-01,2015-05-28,Ballerup,Ja.,44253939.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5331981,indberetninger-20180424,2.595548,29777802.0,,2018-03-30T18:58:15.127Z,2015-05-28T11:20:09.363Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-41-NG,2015-05-28T11:20:09.483Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29777802,2013-12-31,2013-12-31,c12,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzJjL2UxLzA3LzM1N2UtNGEwOS1hMTAyLTM4OGZkMDhkZWI1Mg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzUzL2Q2L2JmLzQ4ZTQtNDNkMi04NzY3LTBlNjg3MTEyYTEzOQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2JhL2VjL2U0LzI2MmYtNGUzYy04YzA3LTllNGFiOTk3MjQ3Nw.xml,Glostrup,2600.0,11.0,Naverland,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-28,2015-05-28,Registreret revisor,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2013-01-01,2013-12-31,,2014-12-31,2014-01-01,2015-05-28,Ballerup,Ja.,44253939.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5331981,indberetninger-20180424,2.595548,29777802.0,,2018-03-30T18:58:15.127Z,2015-05-28T11:20:09.363Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-41-NG,2015-05-28T11:20:09.483Z,,,,,,,,1667771.0,822031.0,500000.0,1361649.0,998916.0,306122.0,1667771.0,668855.0,306122.0,399923.0,171798.0,306122.0,100000.0,398916.0,668855.0,539618.0,147644.0,121288.0,367820.0,
29777802,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzJjL2UxLzA3LzM1N2UtNGEwOS1hMTAyLTM4OGZkMDhkZWI1Mg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzUzL2Q2L2JmLzQ4ZTQtNDNkMi04NzY3LTBlNjg3MTEyYTEzOQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2JhL2VjL2U0LzI2MmYtNGUzYy04YzA3LTllNGFiOTk3MjQ3Nw.xml,Glostrup,2600.0,11.0,Naverland,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-28,2015-05-28,Registreret revisor,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2013-01-01,2013-12-31,106354.0,2014-12-31,2014-01-01,2015-05-28,Ballerup,Ja.,44253939.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5331981,indberetninger-20180424,2.595548,29777802.0,,2018-03-30T18:58:15.127Z,2015-05-28T11:20:09.363Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-41-NG,2015-05-28T11:20:09.483Z,161270.0,834838.0,138326.0,1134434.0,138326.0,138326.0,31972.0,,,,,,,,,,,,,,,,,,,,
29777802,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzJjL2UxLzA3LzM1N2UtNGEwOS1hMTAyLTM4OGZkMDhkZWI1Mg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzUzL2Q2L2JmLzQ4ZTQtNDNkMi04NzY3LTBlNjg3MTEyYTEzOQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2JhL2VjL2U0LzI2MmYtNGUzYy04YzA3LTllNGFiOTk3MjQ3Nw.xml,Glostrup,2600.0,11.0,Naverland,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-28,2015-05-28,Registreret revisor,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2013-01-01,2013-12-31,,2014-12-31,2014-01-01,2015-05-28,Ballerup,Ja.,44253939.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5331981,indberetninger-20180424,2.595548,29777802.0,,2018-03-30T18:58:15.127Z,2015-05-28T11:20:09.363Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-41-NG,2015-05-28T11:20:09.483Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29777802,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzJjL2UxLzA3LzM1N2UtNGEwOS1hMTAyLTM4OGZkMDhkZWI1Mg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzUzL2Q2L2JmLzQ4ZTQtNDNkMi04NzY3LTBlNjg3MTEyYTEzOQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2JhL2VjL2U0LzI2MmYtNGUzYy04YzA3LTllNGFiOTk3MjQ3Nw.xml,Glostrup,2600.0,11.0,Naverland,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-28,2015-05-28,Registreret revisor,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2013-01-01,2013-12-31,,2014-12-31,2014-01-01,2015-05-28,Ballerup,Ja.,44253939.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5331981,indberetninger-20180424,2.595548,29777802.0,,2018-03-30T18:58:15.127Z,2015-05-28T11:20:09.363Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-41-NG,2015-05-28T11:20:09.483Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Stine Gudmand-HÃ¸yer
29777802,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzJjL2UxLzA3LzM1N2UtNGEwOS1hMTAyLTM4OGZkMDhkZWI1Mg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzUzL2Q2L2JmLzQ4ZTQtNDNkMi04NzY3LTBlNjg3MTEyYTEzOQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2JhL2VjL2U0LzI2MmYtNGUzYy04YzA3LTllNGFiOTk3MjQ3Nw.xml,Glostrup,2600.0,11.0,Naverland,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-28,2015-05-28,Registreret revisor,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2013-01-01,2013-12-31,,2014-12-31,2014-01-01,2015-05-28,Ballerup,Ja.,44253939.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5331981,indberetninger-20180424,2.595548,29777802.0,,2018-03-30T18:58:15.127Z,2015-05-28T11:20:09.363Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-41-NG,2015-05-28T11:20:09.483Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Carsten Michael Bendtsen
29777802,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzJjL2UxLzA3LzM1N2UtNGEwOS1hMTAyLTM4OGZkMDhkZWI1Mg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzUzL2Q2L2JmLzQ4ZTQtNDNkMi04NzY3LTBlNjg3MTEyYTEzOQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2JhL2VjL2U0LzI2MmYtNGUzYy04YzA3LTllNGFiOTk3MjQ3Nw.xml,Glostrup,2600.0,11.0,Naverland,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-28,2015-05-28,Registreret revisor,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2013-01-01,2013-12-31,,2014-12-31,2014-01-01,2015-05-28,Ballerup,Ja.,44253939.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5331981,indberetninger-20180424,2.595548,29777802.0,,2018-03-30T18:58:15.127Z,2015-05-28T11:20:09.363Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-41-NG,2015-05-28T11:20:09.483Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Karsten Gudmand-HÃ¸yer
29777802,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzJjL2UxLzA3LzM1N2UtNGEwOS1hMTAyLTM4OGZkMDhkZWI1Mg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzUzL2Q2L2JmLzQ4ZTQtNDNkMi04NzY3LTBlNjg3MTEyYTEzOQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2JhL2VjL2U0LzI2MmYtNGUzYy04YzA3LTllNGFiOTk3MjQ3Nw.xml,Glostrup,2600.0,11.0,Naverland,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-28,2015-05-28,Registreret revisor,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Ole Magleby Gudmand-HÃ¸yer,Multi Revision ApS,QUTRON A/S,Multi Revision ApS,Glostrup,2013-01-01,2013-12-31,,2014-12-31,2014-01-01,2015-05-28,Ballerup,Ja.,44253939.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5331981,indberetninger-20180424,2.595548,29777802.0,,2018-03-30T18:58:15.127Z,2015-05-28T11:20:09.363Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-41-NG,2015-05-28T11:20:09.483Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
