entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
29777802,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2U3L2Y5LzcxL2ZkOGYtNGQwZi1iYjNkLTY1MDAyODY4OTBiMg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzIxL2M3LzEwL2FlMDUtNDJiOS04N2M0LTE2YTA0YTcwY2U0NQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzZhLzAwLzg2LzgzYmMtNGEwNC04MDE0LWY0N2M0OTUyMDExMg.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Regnskabsklasse B,2017-05-31,2017-05-31,338955.0,853495.0,1726945.0,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,QUTRON A/S,Multi Revision ApS,Glostrup,2015-01-01,2015-12-31,403083.0,534495.0,534495.0,2016-12-31,2016-01-01,false,false,Ja.,131412.0,44253939.0,false,false,Ingen bistand,urn:ofk:oid:24112097,indberetninger-20180424,2.5949533,29777802.0,,2018-03-29T01:55:05.217Z,2017-06-06T10:19:25.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-52-RN,2017-06-06T10:19:25.301Z,,,,,,,,,,,,,,,,,,,,,,
29777802,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2U3L2Y5LzcxL2ZkOGYtNGQwZi1iYjNkLTY1MDAyODY4OTBiMg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzIxL2M3LzEwL2FlMDUtNDJiOS04N2M0LTE2YTA0YTcwY2U0NQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzZhLzAwLzg2LzgzYmMtNGEwNC04MDE0LWY0N2M0OTUyMDExMg.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Regnskabsklasse B,2017-05-31,2017-05-31,,,,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,QUTRON A/S,Multi Revision ApS,Glostrup,2015-01-01,2015-12-31,100000.0,,,2016-12-31,2016-01-01,false,false,Ja.,,44253939.0,false,false,Ingen bistand,urn:ofk:oid:24112097,indberetninger-20180424,2.5949533,29777802.0,,2018-03-29T01:55:05.217Z,2017-06-06T10:19:25.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-52-RN,2017-06-06T10:19:25.301Z,,,,,,,,,,,,,,,,,,,,,,
29777802,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2U3L2Y5LzcxL2ZkOGYtNGQwZi1iYjNkLTY1MDAyODY4OTBiMg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzIxL2M3LzEwL2FlMDUtNDJiOS04N2M0LTE2YTA0YTcwY2U0NQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzZhLzAwLzg2LzgzYmMtNGEwNC04MDE0LWY0N2M0OTUyMDExMg.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Regnskabsklasse B,2017-05-31,2017-05-31,,,,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,QUTRON A/S,Multi Revision ApS,Glostrup,2015-01-01,2015-12-31,303083.0,,,2016-12-31,2016-01-01,false,false,Ja.,,44253939.0,false,false,Ingen bistand,urn:ofk:oid:24112097,indberetninger-20180424,2.5949533,29777802.0,,2018-03-29T01:55:05.217Z,2017-06-06T10:19:25.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-52-RN,2017-06-06T10:19:25.301Z,,,,,,,,,,,,,,,,,,,,,,
29777802,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2U3L2Y5LzcxL2ZkOGYtNGQwZi1iYjNkLTY1MDAyODY4OTBiMg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzIxL2M3LzEwL2FlMDUtNDJiOS04N2M0LTE2YTA0YTcwY2U0NQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzZhLzAwLzg2LzgzYmMtNGEwNC04MDE0LWY0N2M0OTUyMDExMg.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Regnskabsklasse B,2017-05-31,2017-05-31,,,,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,QUTRON A/S,Multi Revision ApS,Glostrup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Ja.,,44253939.0,false,false,Ingen bistand,urn:ofk:oid:24112097,indberetninger-20180424,2.5949533,29777802.0,,2018-03-29T01:55:05.217Z,2017-06-06T10:19:25.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-52-RN,2017-06-06T10:19:25.301Z,2091058.0,507710.0,500000.0,1989018.0,1308353.0,102040.0,263008.0,2091058.0,782705.0,263008.0,102040.0,521650.0,171798.0,102040.0,100000.0,708353.0,782705.0,1218300.0,131412.0,129643.0,1046502.0,
29777802,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2U3L2Y5LzcxL2ZkOGYtNGQwZi1iYjNkLTY1MDAyODY4OTBiMg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzIxL2M3LzEwL2FlMDUtNDJiOS04N2M0LTE2YTA0YTcwY2U0NQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzZhLzAwLzg2LzgzYmMtNGEwNC04MDE0LWY0N2M0OTUyMDExMg.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Regnskabsklasse B,2017-05-31,2017-05-31,102040.0,1104706.0,1891622.0,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,QUTRON A/S,Multi Revision ApS,Glostrup,2015-01-01,2015-12-31,526406.0,684876.0,684876.0,2016-12-31,2016-01-01,false,false,Ja.,158470.0,44253939.0,false,false,Ingen bistand,urn:ofk:oid:24112097,indberetninger-20180424,2.5949533,29777802.0,,2018-03-29T01:55:05.217Z,2017-06-06T10:19:25.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-52-RN,2017-06-06T10:19:25.301Z,,,,,,,,,,,,,,,,,,,,,,
29777802,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2U3L2Y5LzcxL2ZkOGYtNGQwZi1iYjNkLTY1MDAyODY4OTBiMg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzIxL2M3LzEwL2FlMDUtNDJiOS04N2M0LTE2YTA0YTcwY2U0NQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzZhLzAwLzg2LzgzYmMtNGEwNC04MDE0LWY0N2M0OTUyMDExMg.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Regnskabsklasse B,2017-05-31,2017-05-31,,,,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,QUTRON A/S,Multi Revision ApS,Glostrup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Ja.,,44253939.0,false,false,Ingen bistand,urn:ofk:oid:24112097,indberetninger-20180424,2.5949533,29777802.0,,2018-03-29T01:55:05.217Z,2017-06-06T10:19:25.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-52-RN,2017-06-06T10:19:25.301Z,,,,,,,,,,,,,,,,,,,,,,
29777802,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2U3L2Y5LzcxL2ZkOGYtNGQwZi1iYjNkLTY1MDAyODY4OTBiMg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzIxL2M3LzEwL2FlMDUtNDJiOS04N2M0LTE2YTA0YTcwY2U0NQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzZhLzAwLzg2LzgzYmMtNGEwNC04MDE0LWY0N2M0OTUyMDExMg.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Regnskabsklasse B,2017-05-31,2017-05-31,,,,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,QUTRON A/S,Multi Revision ApS,Glostrup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Ja.,,44253939.0,false,false,Ingen bistand,urn:ofk:oid:24112097,indberetninger-20180424,2.5949533,29777802.0,,2018-03-29T01:55:05.217Z,2017-06-06T10:19:25.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-52-RN,2017-06-06T10:19:25.301Z,,,,,,,,,,,,,,,,,,,,,,Stine Gudmand-HÃ¸yer
29777802,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2U3L2Y5LzcxL2ZkOGYtNGQwZi1iYjNkLTY1MDAyODY4OTBiMg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzIxL2M3LzEwL2FlMDUtNDJiOS04N2M0LTE2YTA0YTcwY2U0NQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzZhLzAwLzg2LzgzYmMtNGEwNC04MDE0LWY0N2M0OTUyMDExMg.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Regnskabsklasse B,2017-05-31,2017-05-31,,,,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,QUTRON A/S,Multi Revision ApS,Glostrup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Ja.,,44253939.0,false,false,Ingen bistand,urn:ofk:oid:24112097,indberetninger-20180424,2.5949533,29777802.0,,2018-03-29T01:55:05.217Z,2017-06-06T10:19:25.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-52-RN,2017-06-06T10:19:25.301Z,,,,,,,,,,,,,,,,,,,,,,Carsten Michael Bendtsen
29777802,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2U3L2Y5LzcxL2ZkOGYtNGQwZi1iYjNkLTY1MDAyODY4OTBiMg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzIxL2M3LzEwL2FlMDUtNDJiOS04N2M0LTE2YTA0YTcwY2U0NQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzZhLzAwLzg2LzgzYmMtNGEwNC04MDE0LWY0N2M0OTUyMDExMg.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Regnskabsklasse B,2017-05-31,2017-05-31,,,,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,QUTRON A/S,Multi Revision ApS,Glostrup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Ja.,,44253939.0,false,false,Ingen bistand,urn:ofk:oid:24112097,indberetninger-20180424,2.5949533,29777802.0,,2018-03-29T01:55:05.217Z,2017-06-06T10:19:25.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-52-RN,2017-06-06T10:19:25.301Z,,,,,,,,,,,,,,,,,,,,,,Karsten Gudmand-HÃ¸yer
29777802,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2U3L2Y5LzcxL2ZkOGYtNGQwZi1iYjNkLTY1MDAyODY4OTBiMg.xhtml,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzIxL2M3LzEwL2FlMDUtNDJiOS04N2M0LTE2YTA0YTcwY2U0NQ.pdf,http://regnskaber.virk.dk/20877792/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzZhLzAwLzg2LzgzYmMtNGEwNC04MDE0LWY0N2M0OTUyMDExMg.xml,true,Glostrup,2600.0,11.0,Naverland,2600 Glostrup,"Smedeland 13, 1.",Regnskabsklasse B,2017-05-31,2017-05-31,,,,29777802.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ole Magleby Gudmand-HÃ¸yer,Ole Magleby Gudmand-HÃ¸yer,QUTRON A/S,Multi Revision ApS,Glostrup,2015-01-01,2015-12-31,103400.0,,,2016-12-31,2016-01-01,false,false,Ja.,,44253939.0,false,false,Ingen bistand,urn:ofk:oid:24112097,indberetninger-20180424,2.5949533,29777802.0,,2018-03-29T01:55:05.217Z,2017-06-06T10:19:25.002Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-52-RN,2017-06-06T10:19:25.301Z,,,,,,,,,,,,,,,,,,,,,,
