entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
27218865,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg2L2E5LzIwLzI5ZjUtNDg0OS04NGRkLTJlYTMxNThiMzlhNA.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzU2LzZlLzAyLzg2ODAtNGNlNy1iOThkLThhYWRlZTQxYzk0YQ.xml,true,185902.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i DintandlÃ¦ge Sindal ApS,-17064.0,5.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",31922.0,2019-03-27,2003-06-20,2019-03-27,301611.0,247381.0,Statsautoriseret revisor,-100000.0,2300252.0,2720207.0,20222670.0,27218865.0,20222670.0,mne34261,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,3560.0,2679.0,50590.0,Sindal,361239.0,2017-01-01,2017-12-31,52015.0,66873.0,67754.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-27,HjÃ¸rring,13455.0,14858.0,1925558.0,urn:ofk:oid:26892671,indberetninger-20180424,2.5124266,27218865.0,AWnC9_WrRYGX6_YTGS9i,2019-03-28T06:24:09.092Z,2019-03-28T06:23:43.326Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-80-PM,2019-03-28T06:23:43.491Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
27218865,2017-01-01,2017-12-31,c213,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg2L2E5LzIwLzI5ZjUtNDg0OS04NGRkLTJlYTMxNThiMzlhNA.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzU2LzZlLzAyLzg2ODAtNGNlNy1iOThkLThhYWRlZTQxYzk0YQ.xml,true,185902.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i DintandlÃ¦ge Sindal ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-27,2003-06-20,2019-03-27,,247381.0,Statsautoriseret revisor,-100000.0,,,20222670.0,27218865.0,20222670.0,mne34261,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2017-01-01,2017-12-31,-47985.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-27,HjÃ¸rring,,,,urn:ofk:oid:26892671,indberetninger-20180424,2.5124266,27218865.0,AWnC9_WrRYGX6_YTGS9i,2019-03-28T06:24:09.092Z,2019-03-28T06:23:43.326Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-80-PM,2019-03-28T06:23:43.491Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
27218865,2017-01-01,2017-12-31,c218,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg2L2E5LzIwLzI5ZjUtNDg0OS04NGRkLTJlYTMxNThiMzlhNA.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzU2LzZlLzAyLzg2ODAtNGNlNy1iOThkLThhYWRlZTQxYzk0YQ.xml,true,185902.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i DintandlÃ¦ge Sindal ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-27,2003-06-20,2019-03-27,,247381.0,Statsautoriseret revisor,-100000.0,,,20222670.0,27218865.0,20222670.0,mne34261,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2017-01-01,2017-12-31,100000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-27,HjÃ¸rring,,,,urn:ofk:oid:26892671,indberetninger-20180424,2.5124266,27218865.0,AWnC9_WrRYGX6_YTGS9i,2019-03-28T06:24:09.092Z,2019-03-28T06:23:43.326Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-80-PM,2019-03-28T06:23:43.491Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
27218865,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg2L2E5LzIwLzI5ZjUtNDg0OS04NGRkLTJlYTMxNThiMzlhNA.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzU2LzZlLzAyLzg2ODAtNGNlNy1iOThkLThhYWRlZTQxYzk0YQ.xml,true,185902.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i DintandlÃ¦ge Sindal ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-27,2003-06-20,2019-03-27,,247381.0,Statsautoriseret revisor,-100000.0,,,20222670.0,27218865.0,20222670.0,mne34261,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-27,HjÃ¸rring,,,,urn:ofk:oid:26892671,indberetninger-20180424,2.5124266,27218865.0,AWnC9_WrRYGX6_YTGS9i,2019-03-28T06:24:09.092Z,2019-03-28T06:23:43.326Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-80-PM,2019-03-28T06:23:43.491Z,1129424.0,2474.0,125000.0,38133.0,752685.0,782831.0,193485.0,1129424.0,376739.0,782831.0,46450.0,782831.0,100000.0,193485.0,527685.0,48927.0,376739.0,1794.0,150634.0,0.0,31922.0,14486.0,66051.0,,,,
27218865,2018-01-01,2018-01-01,c230,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg2L2E5LzIwLzI5ZjUtNDg0OS04NGRkLTJlYTMxNThiMzlhNA.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzU2LzZlLzAyLzg2ODAtNGNlNy1iOThkLThhYWRlZTQxYzk0YQ.xml,true,185902.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i DintandlÃ¦ge Sindal ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-27,2003-06-20,2019-03-27,,247381.0,Statsautoriseret revisor,-100000.0,,,20222670.0,27218865.0,20222670.0,mne34261,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-27,HjÃ¸rring,,,,urn:ofk:oid:26892671,indberetninger-20180424,2.5124266,27218865.0,AWnC9_WrRYGX6_YTGS9i,2019-03-28T06:24:09.092Z,2019-03-28T06:23:43.326Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-80-PM,2019-03-28T06:23:43.491Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,
27218865,2018-01-01,2018-01-01,c248,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg2L2E5LzIwLzI5ZjUtNDg0OS04NGRkLTJlYTMxNThiMzlhNA.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzU2LzZlLzAyLzg2ODAtNGNlNy1iOThkLThhYWRlZTQxYzk0YQ.xml,true,185902.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i DintandlÃ¦ge Sindal ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-27,2003-06-20,2019-03-27,,247381.0,Statsautoriseret revisor,-100000.0,,,20222670.0,27218865.0,20222670.0,mne34261,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-27,HjÃ¸rring,,,,urn:ofk:oid:26892671,indberetninger-20180424,2.5124266,27218865.0,AWnC9_WrRYGX6_YTGS9i,2019-03-28T06:24:09.092Z,2019-03-28T06:23:43.326Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-80-PM,2019-03-28T06:23:43.491Z,,,,,527685.0,,,,,,,,,,,,,,,,,,,,,,
27218865,2018-01-01,2018-01-01,c254,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg2L2E5LzIwLzI5ZjUtNDg0OS04NGRkLTJlYTMxNThiMzlhNA.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzU2LzZlLzAyLzg2ODAtNGNlNy1iOThkLThhYWRlZTQxYzk0YQ.xml,true,185902.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i DintandlÃ¦ge Sindal ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-27,2003-06-20,2019-03-27,,247381.0,Statsautoriseret revisor,-100000.0,,,20222670.0,27218865.0,20222670.0,mne34261,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-27,HjÃ¸rring,,,,urn:ofk:oid:26892671,indberetninger-20180424,2.5124266,27218865.0,AWnC9_WrRYGX6_YTGS9i,2019-03-28T06:24:09.092Z,2019-03-28T06:23:43.326Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-80-PM,2019-03-28T06:23:43.491Z,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,
27218865,2018-01-01,2018-01-01,c506,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg2L2E5LzIwLzI5ZjUtNDg0OS04NGRkLTJlYTMxNThiMzlhNA.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzU2LzZlLzAyLzg2ODAtNGNlNy1iOThkLThhYWRlZTQxYzk0YQ.xml,true,185902.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i DintandlÃ¦ge Sindal ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-27,2003-06-20,2019-03-27,,247381.0,Statsautoriseret revisor,-100000.0,,,20222670.0,27218865.0,20222670.0,mne34261,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-27,HjÃ¸rring,,,,urn:ofk:oid:26892671,indberetninger-20180424,2.5124266,27218865.0,AWnC9_WrRYGX6_YTGS9i,2019-03-28T06:24:09.092Z,2019-03-28T06:23:43.326Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-80-PM,2019-03-28T06:23:43.491Z,,,,,,,,,,,,,,,,,,,,,,,,2228892.0,3011723.0,,
27218865,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg2L2E5LzIwLzI5ZjUtNDg0OS04NGRkLTJlYTMxNThiMzlhNA.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzU2LzZlLzAyLzg2ODAtNGNlNy1iOThkLThhYWRlZTQxYzk0YQ.xml,true,185902.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i DintandlÃ¦ge Sindal ApS,357.0,5.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",76670.0,2019-03-27,2003-06-20,2019-03-27,247381.0,247381.0,Statsautoriseret revisor,-100000.0,2269562.0,2868352.0,20222670.0,27218865.0,20222670.0,mne34261,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,2163.0,600.0,0.0,Sindal,356877.0,2017-01-01,2017-12-31,272819.0,349846.0,351409.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-27,HjÃ¸rring,23577.0,77027.0,1889108.0,urn:ofk:oid:26892671,indberetninger-20180424,2.5124266,27218865.0,AWnC9_WrRYGX6_YTGS9i,2019-03-28T06:24:09.092Z,2019-03-28T06:23:43.326Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-80-PM,2019-03-28T06:23:43.491Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
27218865,2018-01-01,2018-12-31,c212,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg2L2E5LzIwLzI5ZjUtNDg0OS04NGRkLTJlYTMxNThiMzlhNA.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzU2LzZlLzAyLzg2ODAtNGNlNy1iOThkLThhYWRlZTQxYzk0YQ.xml,true,185902.0,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejerne i DintandlÃ¦ge Sindal ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-27,2003-06-20,2019-03-27,,247381.0,Statsautoriseret revisor,-100000.0,,,20222670.0,27218865.0,20222670.0,mne34261,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Sindal,,2017-01-01,2017-12-31,172819.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-03-27,HjÃ¸rring,,,,urn:ofk:oid:26892671,indberetninger-20180424,2.5124266,27218865.0,AWnC9_WrRYGX6_YTGS9i,2019-03-28T06:24:09.092Z,2019-03-28T06:23:43.326Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-80-PM,2019-03-28T06:23:43.491Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
