entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
35518800,2013-11-01,2014-12-31,c1,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzBmLzI2L2VjL2QzYzQtNDNhZC04NmJlLTI3MjNhMGQ4NTMxMw.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2Q1LzE2LzgyLzQ3ZDYtNDQ1MS04YmMyLWY5YzJiZDlhNmEwZQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiLzEyLzU3L2ZhMjAtNDQ1NS1hODI5LTBiNTBiZWY2MmIxOA.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,2920 Charlottenlund,Gudrunsvej 5,Regnskabsklasse B,2016-04-28,0.0,0.0,0.0,0.0,35518800.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Ebert,Danske Bank,ERIK EBERT ApS,Erik Ebert,3170.0,0.0,2013-11-01,2014-12-31,-3170.0,-3170.0,0.0,2015-12-31,2015-01-01,0.0,false,false,0.0,false,true,Ingen bistand,urn:ofk:oid:22671283,indberetninger-20180424,2.5955422,35518800.0,,2018-03-29T05:37:06.967Z,2016-06-12T20:25:45.408Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AG-18-KR,2016-06-12T20:25:45.557Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518800,2013-11-01,2014-12-31,c3,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzBmLzI2L2VjL2QzYzQtNDNhZC04NmJlLTI3MjNhMGQ4NTMxMw.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2Q1LzE2LzgyLzQ3ZDYtNDQ1MS04YmMyLWY5YzJiZDlhNmEwZQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiLzEyLzU3L2ZhMjAtNDQ1NS1hODI5LTBiNTBiZWY2MmIxOA.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,2920 Charlottenlund,Gudrunsvej 5,Regnskabsklasse B,2016-04-28,,,,,35518800.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Ebert,Danske Bank,ERIK EBERT ApS,Erik Ebert,,,2013-11-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,0.0,false,false,0.0,false,true,Ingen bistand,urn:ofk:oid:22671283,indberetninger-20180424,2.5955422,35518800.0,,2018-03-29T05:37:06.967Z,2016-06-12T20:25:45.408Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AG-18-KR,2016-06-12T20:25:45.557Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518800,2013-11-01,2014-12-31,c5,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzBmLzI2L2VjL2QzYzQtNDNhZC04NmJlLTI3MjNhMGQ4NTMxMw.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2Q1LzE2LzgyLzQ3ZDYtNDQ1MS04YmMyLWY5YzJiZDlhNmEwZQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiLzEyLzU3L2ZhMjAtNDQ1NS1hODI5LTBiNTBiZWY2MmIxOA.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,2920 Charlottenlund,Gudrunsvej 5,Regnskabsklasse B,2016-04-28,,,,,35518800.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Ebert,Danske Bank,ERIK EBERT ApS,Erik Ebert,,,2013-11-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,0.0,false,false,0.0,false,true,Ingen bistand,urn:ofk:oid:22671283,indberetninger-20180424,2.5955422,35518800.0,,2018-03-29T05:37:06.967Z,2016-06-12T20:25:45.408Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AG-18-KR,2016-06-12T20:25:45.557Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518800,2013-11-01,2014-12-31,c7,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzBmLzI2L2VjL2QzYzQtNDNhZC04NmJlLTI3MjNhMGQ4NTMxMw.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2Q1LzE2LzgyLzQ3ZDYtNDQ1MS04YmMyLWY5YzJiZDlhNmEwZQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiLzEyLzU3L2ZhMjAtNDQ1NS1hODI5LTBiNTBiZWY2MmIxOA.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,2920 Charlottenlund,Gudrunsvej 5,Regnskabsklasse B,2016-04-28,,,,,35518800.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Ebert,Danske Bank,ERIK EBERT ApS,Erik Ebert,,,2013-11-01,2014-12-31,-3170.0,,,2015-12-31,2015-01-01,0.0,false,false,0.0,false,true,Ingen bistand,urn:ofk:oid:22671283,indberetninger-20180424,2.5955422,35518800.0,,2018-03-29T05:37:06.967Z,2016-06-12T20:25:45.408Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AG-18-KR,2016-06-12T20:25:45.557Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518800,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzBmLzI2L2VjL2QzYzQtNDNhZC04NmJlLTI3MjNhMGQ4NTMxMw.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2Q1LzE2LzgyLzQ3ZDYtNDQ1MS04YmMyLWY5YzJiZDlhNmEwZQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiLzEyLzU3L2ZhMjAtNDQ1NS1hODI5LTBiNTBiZWY2MmIxOA.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,2920 Charlottenlund,Gudrunsvej 5,Regnskabsklasse B,2016-04-28,,,,,35518800.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Ebert,Danske Bank,ERIK EBERT ApS,Erik Ebert,,,2013-11-01,2014-12-31,,,,2015-12-31,2015-01-01,0.0,false,false,0.0,false,true,Ingen bistand,urn:ofk:oid:22671283,indberetninger-20180424,2.5955422,35518800.0,,2018-03-29T05:37:06.967Z,2016-06-12T20:25:45.408Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AG-18-KR,2016-06-12T20:25:45.557Z,76830.0,10703.0,0.0,80000.0,10703.0,76830.0,0.0,0.0,0.0,0.0,0.0,76830.0,0.0,0.0,66127.0,0.0,0.0,0.0,0.0,0.0,0.0,66127.0,66127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35518800,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzBmLzI2L2VjL2QzYzQtNDNhZC04NmJlLTI3MjNhMGQ4NTMxMw.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2Q1LzE2LzgyLzQ3ZDYtNDQ1MS04YmMyLWY5YzJiZDlhNmEwZQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiLzEyLzU3L2ZhMjAtNDQ1NS1hODI5LTBiNTBiZWY2MmIxOA.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,2920 Charlottenlund,Gudrunsvej 5,Regnskabsklasse B,2016-04-28,0.0,0.0,0.0,0.0,35518800.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Ebert,Danske Bank,ERIK EBERT ApS,Erik Ebert,0.0,0.0,2013-11-01,2014-12-31,0.0,0.0,0.0,2015-12-31,2015-01-01,0.0,false,false,0.0,false,true,Ingen bistand,urn:ofk:oid:22671283,indberetninger-20180424,2.5955422,35518800.0,,2018-03-29T05:37:06.967Z,2016-06-12T20:25:45.408Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AG-18-KR,2016-06-12T20:25:45.557Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518800,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzBmLzI2L2VjL2QzYzQtNDNhZC04NmJlLTI3MjNhMGQ4NTMxMw.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2Q1LzE2LzgyLzQ3ZDYtNDQ1MS04YmMyLWY5YzJiZDlhNmEwZQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiLzEyLzU3L2ZhMjAtNDQ1NS1hODI5LTBiNTBiZWY2MmIxOA.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,2920 Charlottenlund,Gudrunsvej 5,Regnskabsklasse B,2016-04-28,,,,,35518800.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Ebert,Danske Bank,ERIK EBERT ApS,Erik Ebert,,,2013-11-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,0.0,false,false,0.0,false,true,Ingen bistand,urn:ofk:oid:22671283,indberetninger-20180424,2.5955422,35518800.0,,2018-03-29T05:37:06.967Z,2016-06-12T20:25:45.408Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AG-18-KR,2016-06-12T20:25:45.557Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518800,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzBmLzI2L2VjL2QzYzQtNDNhZC04NmJlLTI3MjNhMGQ4NTMxMw.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2Q1LzE2LzgyLzQ3ZDYtNDQ1MS04YmMyLWY5YzJiZDlhNmEwZQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiLzEyLzU3L2ZhMjAtNDQ1NS1hODI5LTBiNTBiZWY2MmIxOA.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,2920 Charlottenlund,Gudrunsvej 5,Regnskabsklasse B,2016-04-28,,,,,35518800.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Ebert,Danske Bank,ERIK EBERT ApS,Erik Ebert,,,2013-11-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,0.0,false,false,0.0,false,true,Ingen bistand,urn:ofk:oid:22671283,indberetninger-20180424,2.5955422,35518800.0,,2018-03-29T05:37:06.967Z,2016-06-12T20:25:45.408Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AG-18-KR,2016-06-12T20:25:45.557Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518800,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzBmLzI2L2VjL2QzYzQtNDNhZC04NmJlLTI3MjNhMGQ4NTMxMw.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2Q1LzE2LzgyLzQ3ZDYtNDQ1MS04YmMyLWY5YzJiZDlhNmEwZQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiLzEyLzU3L2ZhMjAtNDQ1NS1hODI5LTBiNTBiZWY2MmIxOA.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,2920 Charlottenlund,Gudrunsvej 5,Regnskabsklasse B,2016-04-28,,,,,35518800.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Ebert,Danske Bank,ERIK EBERT ApS,Erik Ebert,,,2013-11-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,0.0,false,false,0.0,false,true,Ingen bistand,urn:ofk:oid:22671283,indberetninger-20180424,2.5955422,35518800.0,,2018-03-29T05:37:06.967Z,2016-06-12T20:25:45.408Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AG-18-KR,2016-06-12T20:25:45.557Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518800,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzBmLzI2L2VjL2QzYzQtNDNhZC04NmJlLTI3MjNhMGQ4NTMxMw.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2Q1LzE2LzgyLzQ3ZDYtNDQ1MS04YmMyLWY5YzJiZDlhNmEwZQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzFiLzEyLzU3L2ZhMjAtNDQ1NS1hODI5LTBiNTBiZWY2MmIxOA.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,2920 Charlottenlund,Gudrunsvej 5,Regnskabsklasse B,2016-04-28,,,,,35518800.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Ebert,Danske Bank,ERIK EBERT ApS,Erik Ebert,,,2013-11-01,2014-12-31,,,,2015-12-31,2015-01-01,0.0,false,false,0.0,false,true,Ingen bistand,urn:ofk:oid:22671283,indberetninger-20180424,2.5955422,35518800.0,,2018-03-29T05:37:06.967Z,2016-06-12T20:25:45.408Z,regnskab,0.0,,2015-12-31,2015-01-01,X15-AG-18-KR,2016-06-12T20:25:45.557Z,76830.0,10703.0,0.0,80000.0,10703.0,76830.0,0.0,0.0,0.0,0.0,0.0,76830.0,0.0,0.0,66127.0,0.0,0.0,0.0,0.0,0.0,0.0,66127.0,66127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
