entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherReserves,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividendRecognisedInEquity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
35518800,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q3Lzk1Lzg4L2Y3NmMtNGE0ZS1hNjM3LWNmOGFhYzIzNGNlMQ.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzgxL2U1LzRhZjgtNGMzZS1iYmFmLTYxYTIzYzBjZGI3NQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzM4LzU0L2Y2L2E4MzUtNDYwMy04MTUyLTQwY2FhYzRjMGE2Mw.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,"Gudrunsvej 5, 2920 Charlottenlund","Gudrunsvej 5, 2920 Charlottenlund",Regnskabsklasse B,2019-01-20,2019-01-20,0.0,erik@ebert.dk,0.0,0.0,0.0,35518800.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Erik Ebert,BjÃ¸rn Erik Ebert,Danske Bank,ERIK EBERT ApS,BjÃ¸rn Erik Ebert,0.0,0.0,0.0,Charlottenlund,2017-01-01,2017-12-31,0.0,0.0,0.0,0.0,2018-12-31,2018-01-01,0.0,false,false,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26582188,indberetninger-20180424,2.5953022999999997,35518800.0,AWhr8jl-et7j816Dx0Xx,2019-01-20T15:48:12.486Z,2019-01-20T15:47:42.436Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-82-TT,2019-01-20T15:47:42.628Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518800,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q3Lzk1Lzg4L2Y3NmMtNGE0ZS1hNjM3LWNmOGFhYzIzNGNlMQ.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzgxL2U1LzRhZjgtNGMzZS1iYmFmLTYxYTIzYzBjZGI3NQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzM4LzU0L2Y2L2E4MzUtNDYwMy04MTUyLTQwY2FhYzRjMGE2Mw.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,"Gudrunsvej 5, 2920 Charlottenlund","Gudrunsvej 5, 2920 Charlottenlund",Regnskabsklasse B,2019-01-20,2019-01-20,,erik@ebert.dk,0.0,,,35518800.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Erik Ebert,BjÃ¸rn Erik Ebert,Danske Bank,ERIK EBERT ApS,BjÃ¸rn Erik Ebert,,,0.0,Charlottenlund,2017-01-01,2017-12-31,0.0,,,0.0,2018-12-31,2018-01-01,,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26582188,indberetninger-20180424,2.5953022999999997,35518800.0,AWhr8jl-et7j816Dx0Xx,2019-01-20T15:48:12.486Z,2019-01-20T15:47:42.436Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-82-TT,2019-01-20T15:47:42.628Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518800,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q3Lzk1Lzg4L2Y3NmMtNGE0ZS1hNjM3LWNmOGFhYzIzNGNlMQ.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzgxL2U1LzRhZjgtNGMzZS1iYmFmLTYxYTIzYzBjZGI3NQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzM4LzU0L2Y2L2E4MzUtNDYwMy04MTUyLTQwY2FhYzRjMGE2Mw.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,"Gudrunsvej 5, 2920 Charlottenlund","Gudrunsvej 5, 2920 Charlottenlund",Regnskabsklasse B,2019-01-20,2019-01-20,,erik@ebert.dk,0.0,,,35518800.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Erik Ebert,BjÃ¸rn Erik Ebert,Danske Bank,ERIK EBERT ApS,BjÃ¸rn Erik Ebert,,,0.0,Charlottenlund,2017-01-01,2017-12-31,0.0,,,0.0,2018-12-31,2018-01-01,,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26582188,indberetninger-20180424,2.5953022999999997,35518800.0,AWhr8jl-et7j816Dx0Xx,2019-01-20T15:48:12.486Z,2019-01-20T15:47:42.436Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-82-TT,2019-01-20T15:47:42.628Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518800,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q3Lzk1Lzg4L2Y3NmMtNGE0ZS1hNjM3LWNmOGFhYzIzNGNlMQ.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzgxL2U1LzRhZjgtNGMzZS1iYmFmLTYxYTIzYzBjZGI3NQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzM4LzU0L2Y2L2E4MzUtNDYwMy04MTUyLTQwY2FhYzRjMGE2Mw.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,"Gudrunsvej 5, 2920 Charlottenlund","Gudrunsvej 5, 2920 Charlottenlund",Regnskabsklasse B,2019-01-20,2019-01-20,,erik@ebert.dk,0.0,,,35518800.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Erik Ebert,BjÃ¸rn Erik Ebert,Danske Bank,ERIK EBERT ApS,BjÃ¸rn Erik Ebert,,,0.0,Charlottenlund,2017-01-01,2017-12-31,0.0,,,0.0,2018-12-31,2018-01-01,,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26582188,indberetninger-20180424,2.5953022999999997,35518800.0,AWhr8jl-et7j816Dx0Xx,2019-01-20T15:48:12.486Z,2019-01-20T15:47:42.436Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-82-TT,2019-01-20T15:47:42.628Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518800,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q3Lzk1Lzg4L2Y3NmMtNGE0ZS1hNjM3LWNmOGFhYzIzNGNlMQ.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzgxL2U1LzRhZjgtNGMzZS1iYmFmLTYxYTIzYzBjZGI3NQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzM4LzU0L2Y2L2E4MzUtNDYwMy04MTUyLTQwY2FhYzRjMGE2Mw.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,"Gudrunsvej 5, 2920 Charlottenlund","Gudrunsvej 5, 2920 Charlottenlund",Regnskabsklasse B,2019-01-20,2019-01-20,,erik@ebert.dk,0.0,,,35518800.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Erik Ebert,BjÃ¸rn Erik Ebert,Danske Bank,ERIK EBERT ApS,BjÃ¸rn Erik Ebert,,,0.0,Charlottenlund,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26582188,indberetninger-20180424,2.5953022999999997,35518800.0,AWhr8jl-et7j816Dx0Xx,2019-01-20T15:48:12.486Z,2019-01-20T15:47:42.436Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-82-TT,2019-01-20T15:47:42.628Z,39044.0,39044.0,0.0,80000.0,39044.0,39044.0,0.0,0.0,0.0,0.0,39044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35518800,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q3Lzk1Lzg4L2Y3NmMtNGE0ZS1hNjM3LWNmOGFhYzIzNGNlMQ.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzgxL2U1LzRhZjgtNGMzZS1iYmFmLTYxYTIzYzBjZGI3NQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzM4LzU0L2Y2L2E4MzUtNDYwMy04MTUyLTQwY2FhYzRjMGE2Mw.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,"Gudrunsvej 5, 2920 Charlottenlund","Gudrunsvej 5, 2920 Charlottenlund",Regnskabsklasse B,2019-01-20,2019-01-20,0.0,erik@ebert.dk,0.0,7954.0,2703.0,35518800.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Erik Ebert,BjÃ¸rn Erik Ebert,Danske Bank,ERIK EBERT ApS,BjÃ¸rn Erik Ebert,0.0,0.0,0.0,Charlottenlund,2017-01-01,2017-12-31,2703.0,2703.0,2703.0,0.0,2018-12-31,2018-01-01,10657.0,false,false,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26582188,indberetninger-20180424,2.5953022999999997,35518800.0,AWhr8jl-et7j816Dx0Xx,2019-01-20T15:48:12.486Z,2019-01-20T15:47:42.436Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-82-TT,2019-01-20T15:47:42.628Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518800,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q3Lzk1Lzg4L2Y3NmMtNGE0ZS1hNjM3LWNmOGFhYzIzNGNlMQ.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzgxL2U1LzRhZjgtNGMzZS1iYmFmLTYxYTIzYzBjZGI3NQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzM4LzU0L2Y2L2E4MzUtNDYwMy04MTUyLTQwY2FhYzRjMGE2Mw.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,"Gudrunsvej 5, 2920 Charlottenlund","Gudrunsvej 5, 2920 Charlottenlund",Regnskabsklasse B,2019-01-20,2019-01-20,,erik@ebert.dk,0.0,,,35518800.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Erik Ebert,BjÃ¸rn Erik Ebert,Danske Bank,ERIK EBERT ApS,BjÃ¸rn Erik Ebert,,,0.0,Charlottenlund,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26582188,indberetninger-20180424,2.5953022999999997,35518800.0,AWhr8jl-et7j816Dx0Xx,2019-01-20T15:48:12.486Z,2019-01-20T15:47:42.436Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-82-TT,2019-01-20T15:47:42.628Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518800,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q3Lzk1Lzg4L2Y3NmMtNGE0ZS1hNjM3LWNmOGFhYzIzNGNlMQ.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzgxL2U1LzRhZjgtNGMzZS1iYmFmLTYxYTIzYzBjZGI3NQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzM4LzU0L2Y2L2E4MzUtNDYwMy04MTUyLTQwY2FhYzRjMGE2Mw.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,"Gudrunsvej 5, 2920 Charlottenlund","Gudrunsvej 5, 2920 Charlottenlund",Regnskabsklasse B,2019-01-20,2019-01-20,,erik@ebert.dk,0.0,,,35518800.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Erik Ebert,BjÃ¸rn Erik Ebert,Danske Bank,ERIK EBERT ApS,BjÃ¸rn Erik Ebert,,,0.0,Charlottenlund,2017-01-01,2017-12-31,0.0,,,0.0,2018-12-31,2018-01-01,,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26582188,indberetninger-20180424,2.5953022999999997,35518800.0,AWhr8jl-et7j816Dx0Xx,2019-01-20T15:48:12.486Z,2019-01-20T15:47:42.436Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-82-TT,2019-01-20T15:47:42.628Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518800,2018-01-01,2018-12-31,c5,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q3Lzk1Lzg4L2Y3NmMtNGE0ZS1hNjM3LWNmOGFhYzIzNGNlMQ.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzgxL2U1LzRhZjgtNGMzZS1iYmFmLTYxYTIzYzBjZGI3NQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzM4LzU0L2Y2L2E4MzUtNDYwMy04MTUyLTQwY2FhYzRjMGE2Mw.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,"Gudrunsvej 5, 2920 Charlottenlund","Gudrunsvej 5, 2920 Charlottenlund",Regnskabsklasse B,2019-01-20,2019-01-20,,erik@ebert.dk,0.0,,,35518800.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Erik Ebert,BjÃ¸rn Erik Ebert,Danske Bank,ERIK EBERT ApS,BjÃ¸rn Erik Ebert,,,0.0,Charlottenlund,2017-01-01,2017-12-31,0.0,,,0.0,2018-12-31,2018-01-01,,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26582188,indberetninger-20180424,2.5953022999999997,35518800.0,AWhr8jl-et7j816Dx0Xx,2019-01-20T15:48:12.486Z,2019-01-20T15:47:42.436Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-82-TT,2019-01-20T15:47:42.628Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518800,2018-01-01,2018-12-31,c7,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q3Lzk1Lzg4L2Y3NmMtNGE0ZS1hNjM3LWNmOGFhYzIzNGNlMQ.xhtml,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzIwLzgxL2U1LzRhZjgtNGMzZS1iYmFmLTYxYTIzYzBjZGI3NQ.pdf,http://regnskaber.virk.dk/00881553/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzM4LzU0L2Y2L2E4MzUtNDYwMy04MTUyLTQwY2FhYzRjMGE2Mw.xml,true,Danmark,DK,KÃ¸benhavn K,1060.0,Holmens Kanal 2,Charlottenlund,2920.0,5.0,Gudrunsvej,"Gudrunsvej 5, 2920 Charlottenlund","Gudrunsvej 5, 2920 Charlottenlund",Regnskabsklasse B,2019-01-20,2019-01-20,,erik@ebert.dk,0.0,,,35518800.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Erik Ebert,BjÃ¸rn Erik Ebert,Danske Bank,ERIK EBERT ApS,BjÃ¸rn Erik Ebert,,,0.0,Charlottenlund,2017-01-01,2017-12-31,2703.0,,,0.0,2018-12-31,2018-01-01,,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26582188,indberetninger-20180424,2.5953022999999997,35518800.0,AWhr8jl-et7j816Dx0Xx,2019-01-20T15:48:12.486Z,2019-01-20T15:47:42.436Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AE-82-TT,2019-01-20T15:47:42.628Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
