entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
20332905,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzUzL2Y3L2QwZjQtNDM3YS1iOGJjLWNhNjE0NmM0YmM5Yw.xhtml,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA4L2M3LzNmL2M3ODgtNDc4MC1hOGFlLTUyN2YxNzM0Nzg5ZQ.pdf,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2NiLzI5LzY2LzQ3NTctNDM5MS05ZGQzLTk2M2IyMzc3YTUzYQ.xml,true,Danmark,DK,Horsens,8700.0,36 C 1. th.,HÃ¸egh Guldbergs Gade,Horsens,8700.0,4.0,RosenvÃ¦nget,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1. th.",Til den daglige ledelse i Top-Leasing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-04,2019-06-04,165197.0,Registreret revisor,62573.0,156403.0,20332905.0,mne2483,1016443189.0,-7915.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul Erik Brodersen,Torben VestergÃ¥rd Pedersen,Torben VestergÃ¥rd Pedersen,Top-Leasing ApS,Leif Mikkelsen & Partnere A/S,6496.0,100.0,Horsens,2017-01-01,2017-12-31,-67438.0,-85678.0,-71367.0,2018-12-31,2018-01-01,true,2019-06-04,Horsens,-18240.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27472528,indberetninger-20180424,2.5949533,20332905.0,AWtHWyM0RYGX6_YTIqQ7,2019-06-11T16:24:52.159Z,2019-06-11T16:24:42.901Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-14-XV,2019-06-11T16:24:43.147Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20332905,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzUzL2Y3L2QwZjQtNDM3YS1iOGJjLWNhNjE0NmM0YmM5Yw.xhtml,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA4L2M3LzNmL2M3ODgtNDc4MC1hOGFlLTUyN2YxNzM0Nzg5ZQ.pdf,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2NiLzI5LzY2LzQ3NTctNDM5MS05ZGQzLTk2M2IyMzc3YTUzYQ.xml,true,Danmark,DK,Horsens,8700.0,36 C 1. th.,HÃ¸egh Guldbergs Gade,Horsens,8700.0,4.0,RosenvÃ¦nget,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1. th.",Til den daglige ledelse i Top-Leasing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-04,2019-06-04,,Registreret revisor,,,20332905.0,mne2483,1016443189.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul Erik Brodersen,Torben VestergÃ¥rd Pedersen,Torben VestergÃ¥rd Pedersen,Top-Leasing ApS,Leif Mikkelsen & Partnere A/S,,,Horsens,2017-01-01,2017-12-31,-67438.0,,,2018-12-31,2018-01-01,true,2019-06-04,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27472528,indberetninger-20180424,2.5949533,20332905.0,AWtHWyM0RYGX6_YTIqQ7,2019-06-11T16:24:52.159Z,2019-06-11T16:24:42.901Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-14-XV,2019-06-11T16:24:43.147Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20332905,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzUzL2Y3L2QwZjQtNDM3YS1iOGJjLWNhNjE0NmM0YmM5Yw.xhtml,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA4L2M3LzNmL2M3ODgtNDc4MC1hOGFlLTUyN2YxNzM0Nzg5ZQ.pdf,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2NiLzI5LzY2LzQ3NTctNDM5MS05ZGQzLTk2M2IyMzc3YTUzYQ.xml,true,Danmark,DK,Horsens,8700.0,36 C 1. th.,HÃ¸egh Guldbergs Gade,Horsens,8700.0,4.0,RosenvÃ¦nget,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1. th.",Til den daglige ledelse i Top-Leasing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-04,2019-06-04,,Registreret revisor,,,20332905.0,mne2483,1016443189.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul Erik Brodersen,Torben VestergÃ¥rd Pedersen,Torben VestergÃ¥rd Pedersen,Top-Leasing ApS,Leif Mikkelsen & Partnere A/S,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-06-04,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27472528,indberetninger-20180424,2.5949533,20332905.0,AWtHWyM0RYGX6_YTIqQ7,2019-06-11T16:24:52.159Z,2019-06-11T16:24:42.901Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-14-XV,2019-06-11T16:24:43.147Z,390566.0,31595.0,0.0,125000.0,31595.0,0.0,7200.0,-121751.0,109686.0,390566.0,459120.0,249285.0,242085.0,358971.0,167667.0,109686.0,53197.0,53197.0,-246751.0,0.0,459120.0,33660.0,247793.0,0.0,0.0,10000.0,,
20332905,2018-01-01,2018-01-01,c10,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzUzL2Y3L2QwZjQtNDM3YS1iOGJjLWNhNjE0NmM0YmM5Yw.xhtml,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA4L2M3LzNmL2M3ODgtNDc4MC1hOGFlLTUyN2YxNzM0Nzg5ZQ.pdf,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2NiLzI5LzY2LzQ3NTctNDM5MS05ZGQzLTk2M2IyMzc3YTUzYQ.xml,true,Danmark,DK,Horsens,8700.0,36 C 1. th.,HÃ¸egh Guldbergs Gade,Horsens,8700.0,4.0,RosenvÃ¦nget,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1. th.",Til den daglige ledelse i Top-Leasing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-04,2019-06-04,,Registreret revisor,,,20332905.0,mne2483,1016443189.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul Erik Brodersen,Torben VestergÃ¥rd Pedersen,Torben VestergÃ¥rd Pedersen,Top-Leasing ApS,Leif Mikkelsen & Partnere A/S,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-06-04,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27472528,indberetninger-20180424,2.5949533,20332905.0,AWtHWyM0RYGX6_YTIqQ7,2019-06-11T16:24:52.159Z,2019-06-11T16:24:42.901Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-14-XV,2019-06-11T16:24:43.147Z,,,,,,,,-246751.0,,,,,,,,,,,,,,,,,,,,
20332905,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzUzL2Y3L2QwZjQtNDM3YS1iOGJjLWNhNjE0NmM0YmM5Yw.xhtml,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA4L2M3LzNmL2M3ODgtNDc4MC1hOGFlLTUyN2YxNzM0Nzg5ZQ.pdf,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2NiLzI5LzY2LzQ3NTctNDM5MS05ZGQzLTk2M2IyMzc3YTUzYQ.xml,true,Danmark,DK,Horsens,8700.0,36 C 1. th.,HÃ¸egh Guldbergs Gade,Horsens,8700.0,4.0,RosenvÃ¦nget,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1. th.",Til den daglige ledelse i Top-Leasing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-04,2019-06-04,,Registreret revisor,,,20332905.0,mne2483,1016443189.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul Erik Brodersen,Torben VestergÃ¥rd Pedersen,Torben VestergÃ¥rd Pedersen,Top-Leasing ApS,Leif Mikkelsen & Partnere A/S,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-06-04,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27472528,indberetninger-20180424,2.5949533,20332905.0,AWtHWyM0RYGX6_YTIqQ7,2019-06-11T16:24:52.159Z,2019-06-11T16:24:42.901Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-14-XV,2019-06-11T16:24:43.147Z,,,,,,,,-121751.0,,,,,,,,,,,,,,,,,,,,
20332905,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzUzL2Y3L2QwZjQtNDM3YS1iOGJjLWNhNjE0NmM0YmM5Yw.xhtml,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA4L2M3LzNmL2M3ODgtNDc4MC1hOGFlLTUyN2YxNzM0Nzg5ZQ.pdf,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2NiLzI5LzY2LzQ3NTctNDM5MS05ZGQzLTk2M2IyMzc3YTUzYQ.xml,true,Danmark,DK,Horsens,8700.0,36 C 1. th.,HÃ¸egh Guldbergs Gade,Horsens,8700.0,4.0,RosenvÃ¦nget,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1. th.",Til den daglige ledelse i Top-Leasing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-04,2019-06-04,,Registreret revisor,,,20332905.0,mne2483,1016443189.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul Erik Brodersen,Torben VestergÃ¥rd Pedersen,Torben VestergÃ¥rd Pedersen,Top-Leasing ApS,Leif Mikkelsen & Partnere A/S,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-06-04,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27472528,indberetninger-20180424,2.5949533,20332905.0,AWtHWyM0RYGX6_YTIqQ7,2019-06-11T16:24:52.159Z,2019-06-11T16:24:42.901Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-14-XV,2019-06-11T16:24:43.147Z,,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,
20332905,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzUzL2Y3L2QwZjQtNDM3YS1iOGJjLWNhNjE0NmM0YmM5Yw.xhtml,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA4L2M3LzNmL2M3ODgtNDc4MC1hOGFlLTUyN2YxNzM0Nzg5ZQ.pdf,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2NiLzI5LzY2LzQ3NTctNDM5MS05ZGQzLTk2M2IyMzc3YTUzYQ.xml,true,Danmark,DK,Horsens,8700.0,36 C 1. th.,HÃ¸egh Guldbergs Gade,Horsens,8700.0,4.0,RosenvÃ¦nget,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1. th.",Til den daglige ledelse i Top-Leasing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-04,2019-06-04,42810.0,Registreret revisor,31312.0,10364.0,20332905.0,mne2483,1016443189.0,227072.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul Erik Brodersen,Torben VestergÃ¥rd Pedersen,Torben VestergÃ¥rd Pedersen,Top-Leasing ApS,Leif Mikkelsen & Partnere A/S,11962.0,0.0,Horsens,2017-01-01,2017-12-31,167025.0,151352.0,-63758.0,2018-12-31,2018-01-01,true,2019-06-04,Horsens,-15673.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27472528,indberetninger-20180424,2.5949533,20332905.0,AWtHWyM0RYGX6_YTIqQ7,2019-06-11T16:24:52.159Z,2019-06-11T16:24:42.901Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-14-XV,2019-06-11T16:24:43.147Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20332905,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzUzL2Y3L2QwZjQtNDM3YS1iOGJjLWNhNjE0NmM0YmM5Yw.xhtml,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA4L2M3LzNmL2M3ODgtNDc4MC1hOGFlLTUyN2YxNzM0Nzg5ZQ.pdf,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2NiLzI5LzY2LzQ3NTctNDM5MS05ZGQzLTk2M2IyMzc3YTUzYQ.xml,true,Danmark,DK,Horsens,8700.0,36 C 1. th.,HÃ¸egh Guldbergs Gade,Horsens,8700.0,4.0,RosenvÃ¦nget,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1. th.",Til den daglige ledelse i Top-Leasing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-04,2019-06-04,,Registreret revisor,,,20332905.0,mne2483,1016443189.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul Erik Brodersen,Torben VestergÃ¥rd Pedersen,Torben VestergÃ¥rd Pedersen,Top-Leasing ApS,Leif Mikkelsen & Partnere A/S,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-06-04,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27472528,indberetninger-20180424,2.5949533,20332905.0,AWtHWyM0RYGX6_YTIqQ7,2019-06-11T16:24:52.159Z,2019-06-11T16:24:42.901Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-14-XV,2019-06-11T16:24:43.147Z,,,,,,,,,,,,,,,,,,,,,,,,,,,32676421.0,"Leif Mikkelsen & Partnere A/S, Godkendte revisorer"
20332905,2018-01-01,2018-12-31,c12,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzUzL2Y3L2QwZjQtNDM3YS1iOGJjLWNhNjE0NmM0YmM5Yw.xhtml,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA4L2M3LzNmL2M3ODgtNDc4MC1hOGFlLTUyN2YxNzM0Nzg5ZQ.pdf,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2NiLzI5LzY2LzQ3NTctNDM5MS05ZGQzLTk2M2IyMzc3YTUzYQ.xml,true,Danmark,DK,Horsens,8700.0,36 C 1. th.,HÃ¸egh Guldbergs Gade,Horsens,8700.0,4.0,RosenvÃ¦nget,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1. th.",Til den daglige ledelse i Top-Leasing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-04,2019-06-04,,Registreret revisor,,,20332905.0,mne2483,1016443189.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul Erik Brodersen,Torben VestergÃ¥rd Pedersen,Torben VestergÃ¥rd Pedersen,Top-Leasing ApS,Leif Mikkelsen & Partnere A/S,,,Horsens,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,true,2019-06-04,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27472528,indberetninger-20180424,2.5949533,20332905.0,AWtHWyM0RYGX6_YTIqQ7,2019-06-11T16:24:52.159Z,2019-06-11T16:24:42.901Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-14-XV,2019-06-11T16:24:43.147Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20332905,2018-01-01,2018-12-31,c13,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzUzL2Y3L2QwZjQtNDM3YS1iOGJjLWNhNjE0NmM0YmM5Yw.xhtml,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzA4L2M3LzNmL2M3ODgtNDc4MC1hOGFlLTUyN2YxNzM0Nzg5ZQ.pdf,http://regnskaber.virk.dk/50923302/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2NiLzI5LzY2LzQ3NTctNDM5MS05ZGQzLTk2M2IyMzc3YTUzYQ.xml,true,Danmark,DK,Horsens,8700.0,36 C 1. th.,HÃ¸egh Guldbergs Gade,Horsens,8700.0,4.0,RosenvÃ¦nget,8700 Horsens,"HÃ¸egh Guldbergs Gade 36 C, 1. th.",Til den daglige ledelse i Top-Leasing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-04,2019-06-04,,Registreret revisor,,,20332905.0,mne2483,1016443189.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul Erik Brodersen,Torben VestergÃ¥rd Pedersen,Torben VestergÃ¥rd Pedersen,Top-Leasing ApS,Leif Mikkelsen & Partnere A/S,,,Horsens,2017-01-01,2017-12-31,167025.0,,,2018-12-31,2018-01-01,true,2019-06-04,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27472528,indberetninger-20180424,2.5949533,20332905.0,AWtHWyM0RYGX6_YTIqQ7,2019-06-11T16:24:52.159Z,2019-06-11T16:24:42.901Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-14-XV,2019-06-11T16:24:43.147Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
