entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AdditionsToInvestments,AdditionsToPropertyPlantAndEquipment,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipmentGross,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,TypeOfAuditorAssistance
34623708,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2YzLzI5LzUzLzZmYzgtNGE3Yi1hMDllLTU3MjlhYzE3MjU2NQ.pdf,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2VhLzkwLzA1L2QwY2MtNDMwMy1iOWQwLWRkMGIyM2U1YTgyNw.xml,true,839.0,65150.0,39661.0,7430 Ikast,Merkurvej 7,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HÃ¸rdum & Engelbreth ApS,25896.0,3.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,47520.0,2018-06-18,2012-08-01,2018-06-18,102952.0,839.0,Statsautoriseret revisor,993556.0,1414030.0,20222670.0,34623708.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HÃ¸rdum & Engelbreth ApS.,0.0,Ãrsrapport,65150.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Thorsten Clausen,SÃ¸ren MÃ¸lhede HÃ¸rdum,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rdum & Engelbreth ApS,BDO Statsautoriseret revisionsaktieselskab,11092.0,2847.0,2737.0,Ikast,8710.0,2016-01-01,2016-12-31,243996.0,317412.0,317522.0,39661.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-06-18,Odense,8190.0,73416.0,965564.0,urn:ofk:oid:25869760,indberetninger-20180424,2.5124211,34623708.0,AWQX8aj60wkEsASkt5F8,2018-06-19T12:08:26.674Z,2018-06-19T12:07:49.574Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-54-QW,2018-06-19T12:07:49.744Z,,,,,,,,,,,,,,,,,,,,,,,,,
34623708,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2YzLzI5LzUzLzZmYzgtNGE3Yi1hMDllLTU3MjlhYzE3MjU2NQ.pdf,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2VhLzkwLzA1L2QwY2MtNDMwMy1iOWQwLWRkMGIyM2U1YTgyNw.xml,true,839.0,65150.0,39661.0,7430 Ikast,Merkurvej 7,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HÃ¸rdum & Engelbreth ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-18,2012-08-01,2018-06-18,,839.0,Statsautoriseret revisor,,,20222670.0,34623708.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HÃ¸rdum & Engelbreth ApS.,0.0,Ãrsrapport,65150.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Thorsten Clausen,SÃ¸ren MÃ¸lhede HÃ¸rdum,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rdum & Engelbreth ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ikast,,2016-01-01,2016-12-31,243996.0,,,39661.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-06-18,Odense,,,,urn:ofk:oid:25869760,indberetninger-20180424,2.5124211,34623708.0,AWQX8aj60wkEsASkt5F8,2018-06-19T12:08:26.674Z,2018-06-19T12:07:49.574Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-54-QW,2018-06-19T12:07:49.744Z,,,,,,,,,,,,,,,,,,,,,,,,,
34623708,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2YzLzI5LzUzLzZmYzgtNGE3Yi1hMDllLTU3MjlhYzE3MjU2NQ.pdf,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2VhLzkwLzA1L2QwY2MtNDMwMy1iOWQwLWRkMGIyM2U1YTgyNw.xml,true,839.0,65150.0,39661.0,7430 Ikast,Merkurvej 7,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HÃ¸rdum & Engelbreth ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-18,2012-08-01,2018-06-18,,839.0,Statsautoriseret revisor,,,20222670.0,34623708.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HÃ¸rdum & Engelbreth ApS.,0.0,Ãrsrapport,65150.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Thorsten Clausen,SÃ¸ren MÃ¸lhede HÃ¸rdum,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rdum & Engelbreth ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ikast,,2016-01-01,2016-12-31,,,,39661.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-06-18,Odense,,,,urn:ofk:oid:25869760,indberetninger-20180424,2.5124211,34623708.0,AWQX8aj60wkEsASkt5F8,2018-06-19T12:08:26.674Z,2018-06-19T12:07:49.574Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-54-QW,2018-06-19T12:07:49.744Z,2067508.0,62750.0,80000.0,6164.0,10478.0,193618.0,135465.0,0.0,2067508.0,1873890.0,0.0,0.0,0.0,409231.0,95689.0,0.0,135465.0,113618.0,1873890.0,275975.0,1869293.0,47520.0,1141164.0,1756962.0,
34623708,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2YzLzI5LzUzLzZmYzgtNGE3Yi1hMDllLTU3MjlhYzE3MjU2NQ.pdf,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2VhLzkwLzA1L2QwY2MtNDMwMy1iOWQwLWRkMGIyM2U1YTgyNw.xml,true,839.0,65150.0,39661.0,7430 Ikast,Merkurvej 7,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HÃ¸rdum & Engelbreth ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-18,2012-08-01,2018-06-18,,839.0,Statsautoriseret revisor,,,20222670.0,34623708.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HÃ¸rdum & Engelbreth ApS.,0.0,Ãrsrapport,65150.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Thorsten Clausen,SÃ¸ren MÃ¸lhede HÃ¸rdum,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rdum & Engelbreth ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ikast,,2016-01-01,2016-12-31,,,,39661.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-06-18,Odense,,,,urn:ofk:oid:25869760,indberetninger-20180424,2.5124211,34623708.0,AWQX8aj60wkEsASkt5F8,2018-06-19T12:08:26.674Z,2018-06-19T12:07:49.574Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-54-QW,2018-06-19T12:07:49.744Z,,,,,,80000.0,,,,,,,,,,,,,,,,,,,
34623708,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2YzLzI5LzUzLzZmYzgtNGE3Yi1hMDllLTU3MjlhYzE3MjU2NQ.pdf,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2VhLzkwLzA1L2QwY2MtNDMwMy1iOWQwLWRkMGIyM2U1YTgyNw.xml,true,839.0,65150.0,39661.0,7430 Ikast,Merkurvej 7,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HÃ¸rdum & Engelbreth ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-18,2012-08-01,2018-06-18,,839.0,Statsautoriseret revisor,,,20222670.0,34623708.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HÃ¸rdum & Engelbreth ApS.,0.0,Ãrsrapport,65150.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Thorsten Clausen,SÃ¸ren MÃ¸lhede HÃ¸rdum,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rdum & Engelbreth ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ikast,,2016-01-01,2016-12-31,,,,39661.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-06-18,Odense,,,,urn:ofk:oid:25869760,indberetninger-20180424,2.5124211,34623708.0,AWQX8aj60wkEsASkt5F8,2018-06-19T12:08:26.674Z,2018-06-19T12:07:49.574Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-54-QW,2018-06-19T12:07:49.744Z,,,,,,113618.0,,,,,,,,,,,,,,,,,,,
34623708,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2YzLzI5LzUzLzZmYzgtNGE3Yi1hMDllLTU3MjlhYzE3MjU2NQ.pdf,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2VhLzkwLzA1L2QwY2MtNDMwMy1iOWQwLWRkMGIyM2U1YTgyNw.xml,true,839.0,65150.0,39661.0,7430 Ikast,Merkurvej 7,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HÃ¸rdum & Engelbreth ApS,3102.0,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2018-06-18,2012-08-01,2018-06-18,87235.0,839.0,Statsautoriseret revisor,894330.0,458438.0,20222670.0,34623708.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HÃ¸rdum & Engelbreth ApS.,0.0,Ãrsrapport,65150.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Thorsten Clausen,SÃ¸ren MÃ¸lhede HÃ¸rdum,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rdum & Engelbreth ApS,BDO Statsautoriseret revisionsaktieselskab,37068.0,23885.0,0.0,Ikast,7574.0,2016-01-01,2016-12-31,-550114.0,-547012.0,-523127.0,39661.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-06-18,Odense,7465.0,3102.0,842223.0,urn:ofk:oid:25869760,indberetninger-20180424,2.5124211,34623708.0,AWQX8aj60wkEsASkt5F8,2018-06-19T12:08:26.674Z,2018-06-19T12:07:49.574Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-54-QW,2018-06-19T12:07:49.744Z,,,,,,,,,,,,,,,,,,,,,,,,,Andre erklÃ¦ringer uden sikkerhed
34623708,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2YzLzI5LzUzLzZmYzgtNGE3Yi1hMDllLTU3MjlhYzE3MjU2NQ.pdf,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2VhLzkwLzA1L2QwY2MtNDMwMy1iOWQwLWRkMGIyM2U1YTgyNw.xml,true,839.0,65150.0,39661.0,7430 Ikast,Merkurvej 7,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HÃ¸rdum & Engelbreth ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-18,2012-08-01,2018-06-18,,839.0,Statsautoriseret revisor,,,20222670.0,34623708.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HÃ¸rdum & Engelbreth ApS.,0.0,Ãrsrapport,65150.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Thorsten Clausen,SÃ¸ren MÃ¸lhede HÃ¸rdum,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rdum & Engelbreth ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ikast,,2016-01-01,2016-12-31,-550114.0,,,39661.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-06-18,Odense,,,,urn:ofk:oid:25869760,indberetninger-20180424,2.5124211,34623708.0,AWQX8aj60wkEsASkt5F8,2018-06-19T12:08:26.674Z,2018-06-19T12:07:49.574Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-54-QW,2018-06-19T12:07:49.744Z,,,,,,,,,,,,,,,,,,,,,,,,,
34623708,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2YzLzI5LzUzLzZmYzgtNGE3Yi1hMDllLTU3MjlhYzE3MjU2NQ.pdf,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2VhLzkwLzA1L2QwY2MtNDMwMy1iOWQwLWRkMGIyM2U1YTgyNw.xml,true,839.0,65150.0,39661.0,7430 Ikast,Merkurvej 7,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HÃ¸rdum & Engelbreth ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-18,2012-08-01,2018-06-18,,839.0,Statsautoriseret revisor,,,20222670.0,34623708.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HÃ¸rdum & Engelbreth ApS.,0.0,Ãrsrapport,65150.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Thorsten Clausen,SÃ¸ren MÃ¸lhede HÃ¸rdum,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rdum & Engelbreth ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ikast,,2016-01-01,2016-12-31,-550114.0,,,39661.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-06-18,Odense,,,,urn:ofk:oid:25869760,indberetninger-20180424,2.5124211,34623708.0,AWQX8aj60wkEsASkt5F8,2018-06-19T12:08:26.674Z,2018-06-19T12:07:49.574Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-54-QW,2018-06-19T12:07:49.744Z,,,,,,,,,,,,,,,,,,,,,,,,,
34623708,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2YzLzI5LzUzLzZmYzgtNGE3Yi1hMDllLTU3MjlhYzE3MjU2NQ.pdf,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2VhLzkwLzA1L2QwY2MtNDMwMy1iOWQwLWRkMGIyM2U1YTgyNw.xml,true,839.0,65150.0,39661.0,7430 Ikast,Merkurvej 7,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HÃ¸rdum & Engelbreth ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-18,2012-08-01,2018-06-18,,839.0,Statsautoriseret revisor,,,20222670.0,34623708.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HÃ¸rdum & Engelbreth ApS.,0.0,Ãrsrapport,65150.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Thorsten Clausen,SÃ¸ren MÃ¸lhede HÃ¸rdum,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rdum & Engelbreth ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ikast,,2016-01-01,2016-12-31,,,,39661.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-06-18,Odense,,,,urn:ofk:oid:25869760,indberetninger-20180424,2.5124211,34623708.0,AWQX8aj60wkEsASkt5F8,2018-06-19T12:08:26.674Z,2018-06-19T12:07:49.574Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-54-QW,2018-06-19T12:07:49.744Z,,,,,,,,,,,,,,,,,,,,,,,,,
34623708,2017-01-01,2017-12-31,c463,,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2YzLzI5LzUzLzZmYzgtNGE3Yi1hMDllLTU3MjlhYzE3MjU2NQ.pdf,http://regnskaber.virk.dk/80732643/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2VhLzkwLzA1L2QwY2MtNDMwMy1iOWQwLWRkMGIyM2U1YTgyNw.xml,true,839.0,65150.0,39661.0,7430 Ikast,Merkurvej 7,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i HÃ¸rdum & Engelbreth ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-18,2012-08-01,2018-06-18,,839.0,Statsautoriseret revisor,,,20222670.0,34623708.0,20222670.0,mne31412,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HÃ¸rdum & Engelbreth ApS.,0.0,Ãrsrapport,65150.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Thorsten Clausen,SÃ¸ren MÃ¸lhede HÃ¸rdum,BDO Statsautoriseret revisionsaktieselskab,HÃ¸rdum & Engelbreth ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ikast,,2016-01-01,2016-12-31,,,,39661.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-06-18,Odense,,,,urn:ofk:oid:25869760,indberetninger-20180424,2.5124211,34623708.0,AWQX8aj60wkEsASkt5F8,2018-06-19T12:08:26.674Z,2018-06-19T12:07:49.574Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-54-QW,2018-06-19T12:07:49.744Z,,,,,,,,,,,,,,,,,,,,,,,,,
