entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncome,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationReserve,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AmortisationOfRevaluationReserveInReportingPeriod,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgressAndPrepaymentsForPropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AddressOfAuditorCountry,NameAndSurnameOfMemberOfSupervisoryBoard,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm
29306591,2017-05-01,2017-05-01,c421,,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA5L2I3LzkxLzhiNzYtNDYwYi05NzFkLTY1YTY0ODNmOWNhYg.pdf,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzEyLzBmLzg0L2U4N2ItNDFjYS04ODllLTI1NGEyNzk2MjVjZA.xml,Padborg,6330.0,32.0,Industrivej,"6330, Padborg","Torvegade, 6",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-17,2019-09-17,2006-01-06,2019-10-03,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler og operationelle leasingomkostninger.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",29306591.0,18061635.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Contino Assets A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kristian Maan Tokkesdal,Ib Rossen Nissen,Contino Assets A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Padborg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Padborg,2019-04-30,2018-05-01,2702000.0,2019-09-17,Padborg,RevisionspÃ¥tegning,urn:ofk:oid:27911308,indberetninger-20180424,2.5118406,29306591.0,AW22oJhpIXJRhhXBOccI,2019-10-10T17:04:43.401Z,2019-10-10T17:03:59.786Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DA-51-CE,2019-10-10T17:04:00.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29306591,2017-05-01,2018-04-30,c123,,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA5L2I3LzkxLzhiNzYtNDYwYi05NzFkLTY1YTY0ODNmOWNhYg.pdf,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzEyLzBmLzg0L2U4N2ItNDFjYS04ODllLTI1NGEyNzk2MjVjZA.xml,Padborg,6330.0,32.0,Industrivej,"6330, Padborg","Torvegade, 6",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-17,2019-09-17,2006-01-06,2019-10-03,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler og operationelle leasingomkostninger.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",29306591.0,18061635.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Contino Assets A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kristian Maan Tokkesdal,Ib Rossen Nissen,Contino Assets A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Padborg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Padborg,2019-04-30,2018-05-01,,2019-09-17,Padborg,RevisionspÃ¥tegning,urn:ofk:oid:27911308,indberetninger-20180424,2.5118406,29306591.0,AW22oJhpIXJRhhXBOccI,2019-10-10T17:04:43.401Z,2019-10-10T17:03:59.786Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DA-51-CE,2019-10-10T17:04:00.698Z,-43000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29306591,2017-05-01,2018-04-30,c3,,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA5L2I3LzkxLzhiNzYtNDYwYi05NzFkLTY1YTY0ODNmOWNhYg.pdf,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzEyLzBmLzg0L2U4N2ItNDFjYS04ODllLTI1NGEyNzk2MjVjZA.xml,Padborg,6330.0,32.0,Industrivej,"6330, Padborg","Torvegade, 6",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-17,2019-09-17,2006-01-06,2019-10-03,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler og operationelle leasingomkostninger.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",29306591.0,18061635.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Contino Assets A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kristian Maan Tokkesdal,Ib Rossen Nissen,Contino Assets A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Padborg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Padborg,2019-04-30,2018-05-01,,2019-09-17,Padborg,RevisionspÃ¥tegning,urn:ofk:oid:27911308,indberetninger-20180424,2.5118406,29306591.0,AW22oJhpIXJRhhXBOccI,2019-10-10T17:04:43.401Z,2019-10-10T17:03:59.786Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DA-51-CE,2019-10-10T17:04:00.698Z,-43000.0,31000.0,24948000.0,26030000.0,374000.0,1358000.0,0.0,179000.0,984000.0,-97000.0,1082000.0,-54000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29306591,2018-04-30,2018-04-30,c4,,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA5L2I3LzkxLzhiNzYtNDYwYi05NzFkLTY1YTY0ODNmOWNhYg.pdf,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzEyLzBmLzg0L2U4N2ItNDFjYS04ODllLTI1NGEyNzk2MjVjZA.xml,Padborg,6330.0,32.0,Industrivej,"6330, Padborg","Torvegade, 6",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-17,2019-09-17,2006-01-06,2019-10-03,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler og operationelle leasingomkostninger.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",29306591.0,18061635.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Contino Assets A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kristian Maan Tokkesdal,Ib Rossen Nissen,Contino Assets A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Padborg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Padborg,2019-04-30,2018-05-01,2671000.0,2019-09-17,Padborg,RevisionspÃ¥tegning,urn:ofk:oid:27911308,indberetninger-20180424,2.5118406,29306591.0,AW22oJhpIXJRhhXBOccI,2019-10-10T17:04:43.401Z,2019-10-10T17:03:59.786Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DA-51-CE,2019-10-10T17:04:00.698Z,,,,,,,,,,,,,183433000.0,38000.0,701000.0,16750000.0,35000.0,27610000.0,111691000.0,33705000.0,183433000.0,148175000.0,7328000.0,20819000.0,39863000.0,52929000.0,5738000.0,166683000.0,20819000.0,1070000.0,1135000.0,145864000.0,468000.0,7648000.0,7648000.0,24238000.0,21000.0,95246000.0,53407000.0,40582000.0,16712000.0,13705000.0,1535000.0,166000.0,302000.0,,,,,,,,,,,
29306591,2018-04-30,2018-04-30,c731,,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA5L2I3LzkxLzhiNzYtNDYwYi05NzFkLTY1YTY0ODNmOWNhYg.pdf,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzEyLzBmLzg0L2U4N2ItNDFjYS04ODllLTI1NGEyNzk2MjVjZA.xml,Padborg,6330.0,32.0,Industrivej,"6330, Padborg","Torvegade, 6",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-17,2019-09-17,2006-01-06,2019-10-03,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler og operationelle leasingomkostninger.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",29306591.0,18061635.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Contino Assets A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kristian Maan Tokkesdal,Ib Rossen Nissen,Contino Assets A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Padborg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Padborg,2019-04-30,2018-05-01,,2019-09-17,Padborg,RevisionspÃ¥tegning,urn:ofk:oid:27911308,indberetninger-20180424,2.5118406,29306591.0,AW22oJhpIXJRhhXBOccI,2019-10-10T17:04:43.401Z,2019-10-10T17:03:59.786Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DA-51-CE,2019-10-10T17:04:00.698Z,,,,,,,,,,,,,,,,,,2671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29306591,2018-05-01,2018-05-01,c420,,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA5L2I3LzkxLzhiNzYtNDYwYi05NzFkLTY1YTY0ODNmOWNhYg.pdf,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzEyLzBmLzg0L2U4N2ItNDFjYS04ODllLTI1NGEyNzk2MjVjZA.xml,Padborg,6330.0,32.0,Industrivej,"6330, Padborg","Torvegade, 6",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-17,2019-09-17,2006-01-06,2019-10-03,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler og operationelle leasingomkostninger.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",29306591.0,18061635.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Contino Assets A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kristian Maan Tokkesdal,Ib Rossen Nissen,Contino Assets A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Padborg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Padborg,2019-04-30,2018-05-01,2670656.0,2019-09-17,Padborg,RevisionspÃ¥tegning,urn:ofk:oid:27911308,indberetninger-20180424,2.5118406,29306591.0,AW22oJhpIXJRhhXBOccI,2019-10-10T17:04:43.401Z,2019-10-10T17:03:59.786Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DA-51-CE,2019-10-10T17:04:00.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29306591,2018-05-01,2019-04-30,c1,,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA5L2I3LzkxLzhiNzYtNDYwYi05NzFkLTY1YTY0ODNmOWNhYg.pdf,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzEyLzBmLzg0L2U4N2ItNDFjYS04ODllLTI1NGEyNzk2MjVjZA.xml,Padborg,6330.0,32.0,Industrivej,"6330, Padborg","Torvegade, 6",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-17,2019-09-17,2006-01-06,2019-10-03,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler og operationelle leasingomkostninger.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",29306591.0,18061635.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Contino Assets A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kristian Maan Tokkesdal,Ib Rossen Nissen,Contino Assets A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Padborg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Padborg,2019-04-30,2018-05-01,,2019-09-17,Padborg,RevisionspÃ¥tegning,urn:ofk:oid:27911308,indberetninger-20180424,2.5118406,29306591.0,AW22oJhpIXJRhhXBOccI,2019-10-10T17:04:43.401Z,2019-10-10T17:03:59.786Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DA-51-CE,2019-10-10T17:04:00.698Z,223693.0,31035.0,23294067.0,24506110.0,540797.0,1348501.0,52360.0,370989.0,807704.0,286891.0,1212043.0,63198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,,,,,,,,,,
29306591,2018-05-01,2019-04-30,c122,,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA5L2I3LzkxLzhiNzYtNDYwYi05NzFkLTY1YTY0ODNmOWNhYg.pdf,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzEyLzBmLzg0L2U4N2ItNDFjYS04ODllLTI1NGEyNzk2MjVjZA.xml,Padborg,6330.0,32.0,Industrivej,"6330, Padborg","Torvegade, 6",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-17,2019-09-17,2006-01-06,2019-10-03,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler og operationelle leasingomkostninger.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",29306591.0,18061635.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Contino Assets A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kristian Maan Tokkesdal,Ib Rossen Nissen,Contino Assets A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Padborg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Padborg,2019-04-30,2018-05-01,,2019-09-17,Padborg,RevisionspÃ¥tegning,urn:ofk:oid:27911308,indberetninger-20180424,2.5118406,29306591.0,AW22oJhpIXJRhhXBOccI,2019-10-10T17:04:43.401Z,2019-10-10T17:03:59.786Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DA-51-CE,2019-10-10T17:04:00.698Z,223693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29306591,2018-05-01,2019-04-30,c32,,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA5L2I3LzkxLzhiNzYtNDYwYi05NzFkLTY1YTY0ODNmOWNhYg.pdf,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzEyLzBmLzg0L2U4N2ItNDFjYS04ODllLTI1NGEyNzk2MjVjZA.xml,Padborg,6330.0,32.0,Industrivej,"6330, Padborg","Torvegade, 6",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-17,2019-09-17,2006-01-06,2019-10-03,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler og operationelle leasingomkostninger.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",29306591.0,18061635.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Contino Assets A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kristian Maan Tokkesdal,Ib Rossen Nissen,Contino Assets A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Padborg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Padborg,2019-04-30,2018-05-01,,2019-09-17,Padborg,RevisionspÃ¥tegning,urn:ofk:oid:27911308,indberetninger-20180424,2.5118406,29306591.0,AW22oJhpIXJRhhXBOccI,2019-10-10T17:04:43.401Z,2019-10-10T17:03:59.786Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DA-51-CE,2019-10-10T17:04:00.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ib Rossen Nissen,,,,,,,,,
29306591,2018-05-01,2019-04-30,c48,,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA5L2I3LzkxLzhiNzYtNDYwYi05NzFkLTY1YTY0ODNmOWNhYg.pdf,http://regnskaber.virk.dk/19560392/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzEyLzBmLzg0L2U4N2ItNDFjYS04ODllLTI1NGEyNzk2MjVjZA.xml,Padborg,6330.0,32.0,Industrivej,"6330, Padborg","Torvegade, 6",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-09-17,2019-09-17,2006-01-06,2019-10-03,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame, administration, lokaler og operationelle leasingomkostninger.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",29306591.0,18061635.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Contino Assets A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kristian Maan Tokkesdal,Ib Rossen Nissen,Contino Assets A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Padborg,2017-05-01,2018-04-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Padborg,2019-04-30,2018-05-01,,2019-09-17,Padborg,RevisionspÃ¥tegning,urn:ofk:oid:27911308,indberetninger-20180424,2.5118406,29306591.0,AW22oJhpIXJRhhXBOccI,2019-10-10T17:04:43.401Z,2019-10-10T17:03:59.786Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DA-51-CE,2019-10-10T17:04:00.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kristian Maan Tokkesdal,,,,,,,,,
