entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermDebtToBanks,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherReserves,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermReceivablesFromGroupEnterprises
32663184,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2M0LzI5LzFkL2IzMTItNDk0Ny1hYTY2LTFjZmJiM2EwY2NlYw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2M4LzU5L2E0LzkwN2EtNDJlNi1hNjFjLWFhZjIwNGU4ODQ5Yw.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzJjLzEzLzE4LzQ3ZmYtNDVhMy1iMDNjLTdjZDA1YjA3MDE5MQ.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,3125.0,Regnskabsklasse B,2016-04-04,2016-04-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse, oplyser at der ikke er nogle kautions-, leasing- og garantiforpligtelser ud over detÂ  i Ã¥rsrapporten anfÃ¸rte.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",812592.0,32663184.0,815717.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,113388.0,FrÃ¸slev,2014-01-01,2014-12-31,722886.0,699204.0,812592.0,2015-12-31,2015-01-01,false,false,0.0,-23682.0,false,false,Ingen bistand,urn:ofk:oid:22266676,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T21:21:16.119Z,2016-04-25T09:31:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-27-JJ,2016-04-25T09:31:43.267Z,,,,,,,,,,,,,,,,,,,,
32663184,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2M0LzI5LzFkL2IzMTItNDk0Ny1hYTY2LTFjZmJiM2EwY2NlYw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2M4LzU5L2E0LzkwN2EtNDJlNi1hNjFjLWFhZjIwNGU4ODQ5Yw.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzJjLzEzLzE4LzQ3ZmYtNDVhMy1iMDNjLTdjZDA1YjA3MDE5MQ.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,,Regnskabsklasse B,2016-04-04,2016-04-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse, oplyser at der ikke er nogle kautions-, leasing- og garantiforpligtelser ud over detÂ  i Ã¥rsrapporten anfÃ¸rte.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",,32663184.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,,FrÃ¸slev,2014-01-01,2014-12-31,415717.0,,,2015-12-31,2015-01-01,false,false,0.0,,false,false,Ingen bistand,urn:ofk:oid:22266676,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T21:21:16.119Z,2016-04-25T09:31:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-27-JJ,2016-04-25T09:31:43.267Z,,,,,,,,,,,,,,,,,,,,
32663184,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2M0LzI5LzFkL2IzMTItNDk0Ny1hYTY2LTFjZmJiM2EwY2NlYw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2M4LzU5L2E0LzkwN2EtNDJlNi1hNjFjLWFhZjIwNGU4ODQ5Yw.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzJjLzEzLzE4LzQ3ZmYtNDVhMy1iMDNjLTdjZDA1YjA3MDE5MQ.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,,Regnskabsklasse B,2016-04-04,2016-04-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse, oplyser at der ikke er nogle kautions-, leasing- og garantiforpligtelser ud over detÂ  i Ã¥rsrapporten anfÃ¸rte.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",,32663184.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,,FrÃ¸slev,2014-01-01,2014-12-31,307169.0,,,2015-12-31,2015-01-01,false,false,0.0,,false,false,Ingen bistand,urn:ofk:oid:22266676,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T21:21:16.119Z,2016-04-25T09:31:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-27-JJ,2016-04-25T09:31:43.267Z,,,,,,,,,,,,,,,,,,,,
32663184,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2M0LzI5LzFkL2IzMTItNDk0Ny1hYTY2LTFjZmJiM2EwY2NlYw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2M4LzU5L2E0LzkwN2EtNDJlNi1hNjFjLWFhZjIwNGU4ODQ5Yw.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzJjLzEzLzE4LzQ3ZmYtNDVhMy1iMDNjLTdjZDA1YjA3MDE5MQ.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,,Regnskabsklasse B,2016-04-04,2016-04-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse, oplyser at der ikke er nogle kautions-, leasing- og garantiforpligtelser ud over detÂ  i Ã¥rsrapporten anfÃ¸rte.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",,32663184.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,,FrÃ¸slev,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,0.0,,false,false,Ingen bistand,urn:ofk:oid:22266676,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T21:21:16.119Z,2016-04-25T09:31:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-27-JJ,2016-04-25T09:31:43.267Z,13202582.0,125000.0,912618.0,160873.0,2041760.0,13202582.0,11160822.0,12289964.0,12289964.0,10731977.0,12289964.0,10731977.0,323150.0,284900.0,1593610.0,428845.0,143945.0,912618.0,400000.0,351745.0
32663184,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2M0LzI5LzFkL2IzMTItNDk0Ny1hYTY2LTFjZmJiM2EwY2NlYw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2M4LzU5L2E0LzkwN2EtNDJlNi1hNjFjLWFhZjIwNGU4ODQ5Yw.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzJjLzEzLzE4LzQ3ZmYtNDVhMy1iMDNjLTdjZDA1YjA3MDE5MQ.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,2500.0,Regnskabsklasse B,2016-04-04,2016-04-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse, oplyser at der ikke er nogle kautions-, leasing- og garantiforpligtelser ud over detÂ  i Ã¥rsrapporten anfÃ¸rte.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",843100.0,32663184.0,845600.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,110542.0,FrÃ¸slev,2014-01-01,2014-12-31,752556.0,732558.0,843100.0,2015-12-31,2015-01-01,false,false,0.0,-19998.0,false,false,Ingen bistand,urn:ofk:oid:22266676,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T21:21:16.119Z,2016-04-25T09:31:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-27-JJ,2016-04-25T09:31:43.267Z,,,,,,,,,,,,,,,,,,,,
32663184,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2M0LzI5LzFkL2IzMTItNDk0Ny1hYTY2LTFjZmJiM2EwY2NlYw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2M4LzU5L2E0LzkwN2EtNDJlNi1hNjFjLWFhZjIwNGU4ODQ5Yw.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzJjLzEzLzE4LzQ3ZmYtNDVhMy1iMDNjLTdjZDA1YjA3MDE5MQ.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,,Regnskabsklasse B,2016-04-04,2016-04-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse, oplyser at der ikke er nogle kautions-, leasing- og garantiforpligtelser ud over detÂ  i Ã¥rsrapporten anfÃ¸rte.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",,32663184.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,,FrÃ¸slev,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,0.0,,false,false,Ingen bistand,urn:ofk:oid:22266676,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T21:21:16.119Z,2016-04-25T09:31:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-27-JJ,2016-04-25T09:31:43.267Z,,,,,,,,,,,,,,,,,,,,
32663184,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2M0LzI5LzFkL2IzMTItNDk0Ny1hYTY2LTFjZmJiM2EwY2NlYw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2M4LzU5L2E0LzkwN2EtNDJlNi1hNjFjLWFhZjIwNGU4ODQ5Yw.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzJjLzEzLzE4LzQ3ZmYtNDVhMy1iMDNjLTdjZDA1YjA3MDE5MQ.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,,Regnskabsklasse B,2016-04-04,2016-04-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse, oplyser at der ikke er nogle kautions-, leasing- og garantiforpligtelser ud over detÂ  i Ã¥rsrapporten anfÃ¸rte.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",,32663184.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,,FrÃ¸slev,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,0.0,,false,false,Ingen bistand,urn:ofk:oid:22266676,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T21:21:16.119Z,2016-04-25T09:31:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-27-JJ,2016-04-25T09:31:43.267Z,,,,,,,,,,,,,,,,,,,,
32663184,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2M0LzI5LzFkL2IzMTItNDk0Ny1hYTY2LTFjZmJiM2EwY2NlYw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2M4LzU5L2E0LzkwN2EtNDJlNi1hNjFjLWFhZjIwNGU4ODQ5Yw.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzJjLzEzLzE4LzQ3ZmYtNDVhMy1iMDNjLTdjZDA1YjA3MDE5MQ.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,,Regnskabsklasse B,2016-04-04,2016-04-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse, oplyser at der ikke er nogle kautions-, leasing- og garantiforpligtelser ud over detÂ  i Ã¥rsrapporten anfÃ¸rte.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",,32663184.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,,FrÃ¸slev,2014-01-01,2014-12-31,445600.0,,,2015-12-31,2015-01-01,false,false,0.0,,false,false,Ingen bistand,urn:ofk:oid:22266676,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T21:21:16.119Z,2016-04-25T09:31:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-27-JJ,2016-04-25T09:31:43.267Z,,,,,,,,,,,,,,,,,,,,
32663184,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2M0LzI5LzFkL2IzMTItNDk0Ny1hYTY2LTFjZmJiM2EwY2NlYw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2M4LzU5L2E0LzkwN2EtNDJlNi1hNjFjLWFhZjIwNGU4ODQ5Yw.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzJjLzEzLzE4LzQ3ZmYtNDVhMy1iMDNjLTdjZDA1YjA3MDE5MQ.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,,Regnskabsklasse B,2016-04-04,2016-04-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse, oplyser at der ikke er nogle kautions-, leasing- og garantiforpligtelser ud over detÂ  i Ã¥rsrapporten anfÃ¸rte.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",,32663184.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,,FrÃ¸slev,2014-01-01,2014-12-31,306956.0,,,2015-12-31,2015-01-01,false,false,0.0,,false,false,Ingen bistand,urn:ofk:oid:22266676,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T21:21:16.119Z,2016-04-25T09:31:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-27-JJ,2016-04-25T09:31:43.267Z,,,,,,,,,,,,,,,,,,,,
32663184,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2M0LzI5LzFkL2IzMTItNDk0Ny1hYTY2LTFjZmJiM2EwY2NlYw.xhtml,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2M4LzU5L2E0LzkwN2EtNDJlNi1hNjFjLWFhZjIwNGU4ODQ5Yw.pdf,http://regnskaber.virk.dk/48136623/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzJjLzEzLzE4LzQ3ZmYtNDVhMy1iMDNjLTdjZDA1YjA3MDE5MQ.xml,true,Store Heddinge,4660.0,30.0,Algade,Store Heddinge,4660.0,6.0,BÃ¸gelundsvej,4652 HÃ¥rlev,Stolpehuse 12,,Regnskabsklasse B,2016-04-04,2016-04-21,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse, oplyser at der ikke er nogle kautions-, leasing- og garantiforpligtelser ud over detÂ  i Ã¥rsrapporten anfÃ¸rte.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets ledelse oplyser, at der ikke er pantsÃ¦tninger og sikkerhedsstillelser, udover det i Ã¥rsrapporten anfÃ¸rte.</p>",,32663184.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus HÃ¸genhaug,Claus HÃ¸genhaug,Mette Kramme HÃ¸genhaug,Danske Bank A/S,CM RÃDVIG HOLDING ApS,Jens HÃ¸genhaug,,FrÃ¸slev,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,0.0,,false,false,Ingen bistand,urn:ofk:oid:22266676,indberetninger-20180424,2.5949414,32663184.0,,2018-03-28T21:21:16.119Z,2016-04-25T09:31:42.691Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-27-JJ,2016-04-25T09:31:43.267Z,13687680.0,125000.0,952116.0,82728.0,2794316.0,13687680.0,10893364.0,12735564.0,12735564.0,10444180.0,12735564.0,10444180.0,768750.0,287800.0,1900566.0,449184.0,161384.0,952116.0,400000.0,469388.0
